"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"10000","0.7783999999999975","0.7344999999999994","0.28659999999999963","0.7783999999999975","0.7783999999999975"
"20000","0.9718999999999982","0.900799999999999","0.29289999999999927","0.9719","0.9718999999999979"
"30000","0.9573999999999983","0.8319999999999992","0.2886999999999995","0.9573999999999997","0.9573999999999981"
"40000","0.8030999999999977","0.8015999999999993","0.24099999999999971","0.8030999999999985","0.8030999999999975"
"50000","0.9311999999999979","0.931199999999998","0.23949999999999982","0.9311999999999967","0.9311999999999978"
"60000","0.9572999999999965","0.7337999999999995","0.24599999999999972","0.9573000000000005","0.9572999999999959"
"70000","0.969599999999996","0.969599999999999","0.30609999999999954","0.9695999999999974","0.9695999999999956"
"80000","0.713999999999997","0.6032999999999995","0.2954999999999994","0.7139999999999979","0.713999999999997"
"90000","0.9979999999999981","0.8751999999999993","0.29779999999999945","0.9979999999999989","0.9979999999999982"
"100000","0.9877999999999975","0.8623999999999987","0.33229999999999926","0.9878000000000006","0.9877999999999975"
"110000","0.9774999999999965","0.7772999999999992","0.27169999999999955","0.9774999999999978","0.9774999999999966"
"120000","0.45039999999999775","0.42679999999999985","0.2396999999999998","0.45039999999999825","0.4503999999999975"
"130000","0.952399999999996","0.7313999999999986","0.23639999999999983","0.9523999999999966","0.9523999999999958"
"140000","0.9398999999999946","0.9391999999999984","0.23299999999999982","0.9398999999999953","0.9398999999999943"
"150000","0.9594999999999964","0.7944999999999992","0.24869999999999962","0.9594999999999957","0.9594999999999958"
"160000","0.5805999999999967","0.5501999999999991","0.27209999999999984","0.5805999999999961","0.5805999999999967"
"170000","0.9855999999999964","0.8938999999999996","0.3270999999999996","0.9855999999999986","0.9855999999999966"
"180000","0.9938000000000011","0.7444999999999995","0.3713999999999995","0.9938000000000013","0.9938000000000011"
"190000","0.9919999999999994","0.9919999999999987","0.4310999999999993","0.9919999999999993","0.9919999999999993"
"200000","0.729999999999997","0.6668999999999987","0.29599999999999954","0.7299999999999979","0.7299999999999969"
"210000","0.9641999999999961","0.9087999999999993","0.31289999999999973","0.9641999999999978","0.9641999999999963"
"220000","0.9569999999999953","0.8269999999999986","0.2368999999999998","0.9569999999999966","0.9569999999999951"
"230000","0.9557999999999972","0.8098999999999992","0.28419999999999956","0.9557999999999982","0.9557999999999973"
"240000","0.6074999999999972","0.4932999999999995","0.2752999999999994","0.607499999999999","0.6074999999999968"
"250000","0.9643999999999953","0.7208999999999988","0.24499999999999977","0.9643999999999974","0.9643999999999953"
"260000","0.9774999999999963","0.9774999999999989","0.26639999999999975","0.9774999999999975","0.977499999999996"
"270000","0.9917999999999968","0.7573999999999992","0.2697999999999998","0.9917999999999966","0.991799999999997"
"280000","0.5460999999999968","0.5044999999999992","0.27679999999999966","0.5460999999999981","0.5460999999999968"
"290000","0.9800999999999978","0.8549999999999986","0.33199999999999946","0.9800999999999989","0.9800999999999976"
"300000","0.9698999999999969","0.7841999999999987","0.3298999999999993","0.9698999999999988","0.969899999999997"
"310000","0.9536999999999961","0.9536999999999991","0.24389999999999998","0.9536999999999984","0.9536999999999958"
"320000","0.7043999999999974","0.6865999999999992","0.23999999999999982","0.704399999999999","0.7043999999999973"
"330000","0.9470999999999941","0.9470999999999992","0.23109999999999972","0.9470999999999962","0.9470999999999938"
"340000","0.9642999999999987","0.7857999999999987","0.31949999999999934","0.9643000000000018","0.9642999999999985"
"350000","0.8549999999999992","0.8478999999999999","0.33389999999999953","0.8550000000000003","0.8549999999999989"
"360000","0.885099999999999","0.8848999999999994","0.34689999999999954","0.8850999999999991","0.885099999999999"
"370000","0.9982999999999994","0.7522999999999995","0.3264999999999994","0.9983","0.9982999999999991"
"380000","0.9840999999999958","0.9840999999999986","0.2683999999999996","0.984099999999996","0.9840999999999954"
"390000","0.6761999999999975","0.6522999999999994","0.25009999999999993","0.6761999999999979","0.6761999999999975"
"400000","0.9557999999999965","0.9166999999999995","0.2356999999999998","0.9557999999999983","0.9557999999999962"
"410000","0.9504999999999953","0.8168999999999997","0.23499999999999996","0.9504999999999976","0.950499999999995"
"420000","0.9571999999999952","0.8177999999999988","0.2481","0.9571999999999964","0.9571999999999948"
"430000","0.5143999999999974","0.4748999999999996","0.2632999999999998","0.5143999999999982","0.514399999999997"
"440000","0.9716999999999966","0.7268999999999984","0.26239999999999974","0.9716999999999972","0.9716999999999969"
"450000","0.9854999999999987","0.9854999999999988","0.33359999999999934","0.9854999999999979","0.9854999999999988"
"460000","0.9996999999999995","0.7495000000000003","0.30249999999999944","0.9997000000000011","0.9996999999999994"
"470000","0.8908999999999978","0.8862999999999992","0.33519999999999944","0.8908999999999994","0.890899999999998"
"480000","0.8581999999999957","0.8465999999999994","0.3273999999999994","0.8581999999999966","0.8581999999999959"
"490000","0.9663999999999953","0.7896999999999987","0.2535999999999997","0.9663999999999976","0.9663999999999949"
"500000","0.9461999999999972","0.9456999999999988","0.29619999999999974","0.946199999999998","0.946199999999997"
"510000","0.7121999999999988","0.6913999999999992","0.28809999999999986","0.7121999999999996","0.7121999999999988"
"520000","0.9552999999999958","0.9550999999999993","0.2546999999999998","0.9552999999999967","0.9552999999999959"
"530000","0.9717999999999958","0.7787999999999983","0.2646999999999996","0.9717999999999967","0.9717999999999958"
"540000","0.983499999999997","0.8558999999999987","0.27139999999999964","0.9834999999999966","0.9834999999999969"
"550000","0.5427999999999972","0.5011999999999998","0.31479999999999947","0.5427999999999992","0.542799999999997"
"560000","0.9902999999999977","0.7578999999999992","0.2961999999999996","0.9902999999999987","0.9902999999999974"
"570000","0.9760999999999966","0.9760999999999995","0.3239999999999994","0.9760999999999981","0.9760999999999963"
"580000","0.9627999999999964","0.7207999999999996","0.26019999999999954","0.9627999999999988","0.9627999999999962"
"590000","0.5074999999999981","0.46849999999999997","0.26559999999999967","0.5074999999999991","0.5074999999999983"
"600000","0.9391999999999979","0.8080999999999997","0.2557999999999995","0.9391999999999985","0.9391999999999981"
"610000","0.9530999999999976","0.8311999999999989","0.2721999999999994","0.9531000000000001","0.9530999999999977"
"620000","0.9736999999999977","0.9072999999999993","0.29209999999999964","0.9737000000000002","0.9736999999999977"
"630000","0.7243999999999968","0.6400999999999993","0.27579999999999955","0.7243999999999988","0.7243999999999967"
"640000","0.9934999999999958","0.993499999999999","0.3118999999999992","0.9934999999999985","0.9934999999999958"
"650000","0.9924999999999957","0.7404999999999985","0.2690999999999998","0.9924999999999973","0.9924999999999957"
"660000","0.8954999999999971","0.8942999999999993","0.2752999999999998","0.8954999999999979","0.8954999999999972"
"670000","0.8526999999999975","0.838499999999999","0.25539999999999996","0.8526999999999971","0.8526999999999976"
"680000","0.9602999999999963","0.796599999999999","0.24939999999999965","0.9602999999999957","0.9602999999999963"
"690000","0.9439999999999944","0.9376999999999989","0.23249999999999957","0.9439999999999947","0.9439999999999941"
"700000","0.954699999999994","0.7287999999999996","0.24469999999999972","0.9546999999999972","0.9546999999999941"
"710000","0.4630999999999982","0.4365999999999996","0.2941999999999996","0.4630999999999981","0.4630999999999984"
"720000","0.9772999999999986","0.769699999999999","0.28639999999999954","0.9772999999999998","0.9772999999999986"
"730000","0.9914999999999983","0.8638999999999988","0.3217999999999992","0.9914999999999983","0.9914999999999983"
"740000","0.9942999999999985","0.868999999999999","0.3389999999999991","0.9943000000000001","0.9942999999999984"
"750000","0.6554999999999966","0.6108999999999993","0.2793999999999996","0.6554999999999994","0.655499999999997"
"760000","0.9680999999999956","0.9680999999999991","0.2875999999999996","0.9680999999999971","0.9680999999999956"
"770000","0.9538999999999979","0.7035999999999994","0.2768999999999994","0.9539000000000004","0.9538999999999979"
"780000","0.932799999999997","0.9327","0.27249999999999963","0.9327999999999994","0.932799999999997"
"790000","0.8120999999999973","0.8013999999999997","0.24059999999999962","0.8120999999999982","0.812099999999997"
"800000","0.9644999999999944","0.8334999999999987","0.25879999999999975","0.9644999999999956","0.9644999999999944"
"810000","0.9798999999999963","0.8992999999999982","0.2827999999999998","0.9798999999999973","0.9798999999999963"
"820000","0.7822999999999972","0.7353999999999993","0.2915999999999997","0.7822999999999976","0.7822999999999969"
"830000","0.9984999999999962","0.9984999999999993","0.3284999999999995","0.9984999999999971","0.9984999999999962"
"840000","0.9848999999999952","0.7353999999999986","0.2581999999999998","0.984899999999997","0.984899999999995"
"850000","0.9708999999999947","0.9022999999999991","0.2610999999999997","0.9708999999999965","0.9708999999999943"
"860000","0.5779999999999973","0.5489999999999996","0.24310000000000004","0.5779999999999998","0.5779999999999968"
"870000","0.9581999999999974","0.803199999999999","0.2849999999999993","0.9581999999999974","0.9581999999999975"
"880000","0.9448999999999974","0.9296999999999989","0.27449999999999974","0.9448999999999981","0.9448999999999973"
"890000","0.9584999999999997","0.7211999999999997","0.29059999999999964","0.9585000000000021","0.9584999999999997"
"900000","0.5539999999999973","0.5528999999999996","0.3049999999999995","0.5539999999999969","0.5539999999999976"
"910000","0.9852999999999966","0.7634999999999993","0.2654999999999996","0.9852999999999973","0.9852999999999965"
"920000","0.9994999999999963","0.8718999999999988","0.2807999999999998","0.9994999999999974","0.9994999999999965"
"930000","0.9873999999999961","0.8611999999999984","0.2717999999999998","0.9873999999999977","0.9873999999999961"
"940000","0.7790999999999964","0.772699999999999","0.2553999999999998","0.7790999999999967","0.7790999999999964"
"950000","0.9600999999999968","0.9600999999999986","0.2449999999999998","0.9600999999999972","0.9600999999999971"
"960000","0.9503999999999957","0.713399999999999","0.24139999999999967","0.9503999999999957","0.9503999999999959"
"970000","0.9406999999999951","0.9406999999999985","0.22309999999999994","0.9406999999999963","0.940699999999995"
"980000","0.686799999999998","0.6691999999999994","0.30559999999999965","0.6867999999999994","0.6867999999999979"
"990000","0.9708999999999971","0.8414999999999995","0.3559999999999996","0.9708999999999969","0.9708999999999973"
"1000000","0.9873999999999975","0.8912999999999989","0.3565999999999996","0.9873999999999977","0.9873999999999977"
"1010000","0.9953999999999973","0.745099999999999","0.332499999999999","0.9953999999999982","0.9953999999999974"
"1020000","0.43359999999999876","0.40879999999999905","0.2760999999999993","0.4335999999999972","0.4335999999999986"
"1030000","0.9766999999999992","0.7285999999999987","0.3088999999999994","0.9767000000000001","0.9766999999999992"
"1040000","0.9620999999999996","0.9102999999999986","0.2744999999999995","0.9621000000000017","0.9620999999999998"
"1050000","0.9542999999999989","0.8237999999999995","0.32649999999999946","0.9543000000000014","0.954299999999999"
"1060000","0.6259999999999974","0.5670999999999995","0.2665999999999996","0.6259999999999966","0.6259999999999974"
"1070000","0.9655999999999966","0.9221999999999987","0.2571999999999995","0.9655999999999958","0.9655999999999968"
"1080000","0.9648999999999958","0.7383999999999986","0.25189999999999996","0.9648999999999978","0.9648999999999954"
"1090000","0.9790999999999971","0.9790999999999986","0.3322999999999995","0.9790999999999989","0.9790999999999971"
"1100000","0.7954999999999969","0.7537999999999995","0.3185999999999995","0.7954999999999979","0.7954999999999969"
"1110000","0.9925999999999964","0.8798999999999987","0.28199999999999953","0.9925999999999977","0.9925999999999964"
"1120000","0.9783999999999964","0.8529999999999996","0.2662999999999997","0.9783999999999985","0.9783999999999965"
"1130000","0.6273999999999985","0.5935999999999992","0.2925999999999995","0.6273999999999993","0.6273999999999986"
"1140000","0.8562999999999993","0.6434999999999991","0.28359999999999963","0.8563000000000012","0.8562999999999992"
