"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"100000","0.17901000000000106","0.037530000000000015","0.037529999999999994","0.14458000000000004","0.04666"
"200000","0.2597900000000008","0.02562","0.025620000000000007","0.23609","0.020230000000000012"
"300000","0.17660000000000087","0.01756","0.01756","0.12233000000000002","0.01762000000000001"
"400000","0.23166000000000053","0.019430000000000003","0.019430000000000006","0.22061","0.017759999999999995"
"500000","0.1954400000000013","0.02544999999999999","0.02544999999999999","0.17012999999999998","0.025060000000000016"
"600000","0.1860200000000011","0.020040000000000006","0.020040000000000002","0.1571","0.022329999999999996"
"700000","0.27616000000000007","0.02486999999999999","0.024869999999999993","0.25639","0.01593000000000001"
"800000","0.18830000000000072","0.02198","0.02198000000000001","0.12863000000000002","0.01857000000000001"
"900000","0.24217000000000108","0.036789999999999996","0.03679000000000002","0.21306000000000005","0.0386"
"1000000","0.167120000000001","0.058750000000000004","0.058750000000000004","0.12282","0.05263000000000001"
