"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"100000","0.17384830201316018","0.01998549160743243","0.01998549160743243","0.13388748648978072","0.03339856064362757"
"200000","0.2620627533012268","0.019484137110571557","0.01948413711057156","0.23997348216790965","0.015038056735368219"
"300000","0.1750880412830889","0.013757559242926477","0.013757559242926477","0.11911181212208606","0.0158851504905013"
"400000","0.23255399919344769","0.01897355518417934","0.01897355518417934","0.22098860176219262","0.010963554768173484"
"500000","0.194338677932737","0.01844667708879528","0.01844667708879528","0.16296618538589155","0.014496874991005026"
"600000","0.18499823773865026","0.017615427696145543","0.017615427696145543","0.15459359393816627","0.02026472419900629"
"700000","0.2760057050614575","0.023030200629041465","0.023030200629041465","0.25514639368256803","0.015009928687864757"
"800000","0.18830269440991476","0.023959152762994484","0.023959152762994484","0.12695418703806205","0.015022290135542318"
"900000","0.23881990464067973","0.025977870738359984","0.025977870738359988","0.20802155558836732","0.01735344746998871"
"1000000","0.1671953524975922","0.03116010083195262","0.03116010083195262","0.12430323337352121","0.022246612660153608"
