"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"43197","0.02444614209320092","2.546473134708259E-4","0.02444614209320091","0.024446142093200916","0.024446142093200927"
"86394","0.0881079704609116","0.06646294881588997","0.021645021645021637","0.0881079704609116","0.0881079704609116"
"129591","0.11204481792717087","0.053475935828876976","0.01884390119684237","0.11204481792717093","0.11204481792717091"
"172788","0.17621594092182313","0.14667685255920554","0.016552075375604772","0.17621594092182313","0.17621594092182305"
"215985","0.10697502141352382","0.10697502141352412","0.01375095492742551","0.10697502141352383","0.1069750214135238"
"259182","0.10623422922888154","0.10623422922888164","0.01298701298701296","0.10623422922888152","0.10623422922888151"
"302379","0.1085029052943491","0.07947311155867301","0.015301988564020635","0.10850290529434908","0.10850290529434907"
"345576","0.11130402574252835","0.05273514364423458","0.018103109012199903","0.11130402574252823","0.1113040257425284"
"388773","0.08810797046091168","0.06720374100053243","0.020904229460379183","0.08810797046091164","0.0881079704609117"
"431970","0.1459360603745629","0.14593606037456305","0.023196055281616793","0.14593606037456275","0.14593606037456278"
"475167","0.12067967682940926","0.12067967682940944","0.025997175729796044","0.12067967682940922","0.12067967682940925"
"518364","0.11764705882352913","0.09246012454568601","0.025186934277843357","0.11764705882352912","0.1176470588235291"
"561561","0.11558673055999256","0.06572215663124754","0.022385813829664085","0.11558673055999256","0.11558673055999262"
"604758","0.11278561011181319","0.05421672801351947","0.019584693381484837","0.11278561011181316","0.11278561011181312"
"647955","0.11049378429057552","0.0809546959279579","0.017292867560247224","0.11049378429057555","0.11049378429057559"
"691152","0.25436951640160177","0.25436951640160194","0.014491747112067965","0.2543695164016018","0.2543695164016017"
"734349","0.10567863509039963","0.10544713753269906","0.012477718360071284","0.10567863509039967","0.1056786350903996"
"777546","0.10773896335393661","0.07870916961826054","0.01453804662360811","0.10773896335393665","0.10773896335393657"
"820743","0.05856888209829394","0.04122971502650649","0.01733916707178736","0.05856888209829394","0.05856888209829393"
"863940","0.04537352130935016","0.025233233789383514","0.02014028751996666","0.045373521309350164","0.04537352130935016"
"907137","0.24138250341458872","0.24138250341458897","0.022432113341204235","0.24138250341458875","0.2413825034145887"
"950334","0.11843415051971179","0.11843415051971207","0.02523323378938351","0.11843415051971168","0.11843415051971175"
"993531","0.11915179294858416","0.09169618260527354","0.025950876218255894","0.1191517929485841","0.11915179294858415"
"1036728","0.11635067250040504","0.064958214690835","0.023149755770076632","0.11635067250040503","0.11635067250040512"
"1079925","0.2602264046114313","0.20165752251313773","0.02034863532189734","0.2602264046114316","0.26022640461143126"
