"points","all_attributes","BranchNumber_ConsumerID","BranchNumber_Date","BranchNumber_ConsumptionTime","ConsumerID_Date","ConsumerID_ConsumptionTime","Date_ConsumptionTime"
"10000","0.7776884866323203","0.05301957760630026","0.7321046675183746","0.28194733779438363","0.7321046675183743","0.28194733779438363","0.7748192650074119"
"20000","0.9724282357695703","0.046136718490141615","0.8990035558985339","0.2935337623745057","0.899003555898534","0.2935337623745057","0.9722468045687049"
"30000","0.9571806164227267","0.035883485680802664","0.8311013507702819","0.2868065926272331","0.8311013507702817","0.286806592627233","0.9571806164227243"
"40000","0.8101306485612675","0.06026934352566625","0.8092999426220188","0.19676682831226505","0.8092999426220193","0.19676682831226489","0.8096918207946086"
"50000","0.9348690309822018","0.07466238691609114","0.9348690309822016","0.21849614677742143","0.9348690309822013","0.21849614677742138","0.9348690309822016"
"60000","0.9561171534542542","0.06384621284768656","0.730550426614235","0.24423361632548873","0.730550426614235","0.24423361632548868","0.9534602637588472"
"70000","0.9670331837714692","0.060741642315563164","0.9670331837714702","0.2711226767852088","0.9670331837714703","0.27112267678520874","0.9670331837714703"
"80000","0.7157596715732621","0.04585196843828652","0.6004767818919565","0.29415845078158376","0.6004767818919563","0.2941584507815837","0.7104820527321861"
"90000","0.9980040452670339","0.04793537853030414","0.8754377772693944","0.29766551486408616","0.8754377772693944","0.2976655148640862","0.9980040452670343"
"100000","0.98746662880222","0.05527433414216946","0.8586671361576929","0.32733330751369644","0.8586671361576931","0.3273333075136962","0.9874666288022214"
"110000","0.9785980567188304","0.06199141721725819","0.7774504590680297","0.23146426569838288","0.7774504590680302","0.23146426569838294","0.9775315114003573"
"120000","0.4567289870801","0.05822770031097536","0.4087092687119951","0.23835872038041875","0.4087092687119951","0.23835872038041883","0.4286430743812854"
"130000","0.9525531027561563","0.04688129409922848","0.7306250715119091","0.23651245399234744","0.7306250715119093","0.23651245399234735","0.9477284965037166"
"140000","0.9426644388235379","0.06711421822169829","0.9422692579690519","0.22727485020177257","0.9422692579690518","0.22727485020177254","0.9422692579690521"
"150000","0.9595309590307624","0.07316969592215476","0.7958216135385575","0.209175182476429","0.7958216135385574","0.20917518247642905","0.9562179912788992"
"160000","0.5862742296880186","0.08467502587913754","0.531749320802749","0.23197661780996465","0.531749320802749","0.23197661780996473","0.5670902879953692"
"170000","0.9835820401893883","0.10747304432733507","0.9036714011403252","0.24523972796178745","0.903671401140325","0.24523972796178747","0.9822936716053092"
"180000","0.9932119271587044","0.10438650362512271","0.7205365916617599","0.3715858355629227","0.7205365916617603","0.37158583556292274","0.9932119271587073"
"190000","0.9905996989188428","0.16446324263674958","0.9905996989188447","0.40166234079410074","0.990599698918845","0.4016623407941008","0.9905996989188449"
"200000","0.7249476436256005","0.07915994317395036","0.6471278714382841","0.30099570790418906","0.6471278714382842","0.3009957079041891","0.7115070493936515"
"210000","0.9578853366771032","0.10725669316076897","0.9199687824371748","0.251522889971971","0.9199687824371747","0.2515228899719709","0.9578853366771032"
"220000","0.9569176421682903","0.06193807275551647","0.8269064289337572","0.2160421483025892","0.8269064289337573","0.2160421483025892","0.9468687979782173"
"230000","0.959361460661217","0.05120540333045519","0.8049940165967596","0.28061075301370136","0.80499401659676","0.28061075301370136","0.9590731791849672"
"240000","0.6074002404536073","0.05949243923111133","0.4978162014258944","0.2741258578400299","0.49781620142589417","0.2741258578400299","0.5974385779540703"
"250000","0.9638263585965726","0.06044612860822601","0.7247200421427038","0.24304956961037005","0.7247200421427039","0.24304956961036997","0.9617188040324111"
"260000","0.9773293458579402","0.0498542954857226","0.9773293458579404","0.26663117219728727","0.9773293458579402","0.26663117219728727","0.9773293458579404"
"270000","0.9918344717972365","0.05928048609374614","0.757531804876333","0.2539773536018581","0.7575318048763329","0.2539773536018582","0.9917480648020053"
"280000","0.5588439965921626","0.06391309656288076","0.49292995956000046","0.26309624236161167","0.49292995956000035","0.26309624236161167","0.5360346530106976"
"290000","0.97182034859651","0.1177333378613513","0.8320038994962442","0.265426534065214","0.8320038994962444","0.26542653406521405","0.9670550783922545"
"300000","0.9709483110279571","0.10985391250067249","0.7766300441130226","0.264201255597519","0.7766300441130226","0.26420125559751917","0.9705999675129354"
"310000","0.9563745112180629","0.07233490676474492","0.9563745112180632","0.23750392080547514","0.9563745112180632","0.23750392080547517","0.9563745112180632"
"320000","0.7054357120814772","0.06444511383403502","0.6865319707062887","0.23870305543188072","0.6865319707062888","0.23870305543188075","0.6922608408279279"
"330000","0.9484473576682101","0.05895855167034718","0.9484473576682101","0.23079145120544337","0.9484473576682101","0.2307914512054434","0.9484473576682101"
"340000","0.964693090567372","0.10331641857469713","0.7812214814166936","0.261901606926216","0.7812214814166937","0.261901606926216","0.9639247392101571"
"350000","0.871433631637004","0.11737872660781758","0.8544699518997465","0.27903474893812247","0.8544699518997463","0.2790347489381224","0.866511173241241"
"360000","0.9000468631751604","0.10929514580768275","0.8924667419130018","0.2924346737757804","0.8924667419130019","0.2924346737757804","0.8986435134348641"
"370000","0.9984815139973773","0.09704232607705957","0.7617715040138532","0.3164462221297137","0.761771504013853","0.31644622212971374","0.9984815139973767"
"380000","0.9843467360450132","0.04356010719357251","0.984346736045013","0.26945583798051986","0.9843467360450133","0.2694558379805198","0.9843467360450131"
"390000","0.6792819981099227","0.055818278353983904","0.6519430845203942","0.24922452486005267","0.6519430845203947","0.2492245248600527","0.6567654521786987"
"400000","0.9536440575539565","0.052834274077079614","0.9204019795490297","0.21548586674614947","0.9204019795490297","0.21548586674614958","0.9536440575539566"
"410000","0.9495705031463051","0.05353519126875463","0.8211269270697544","0.21776946497263544","0.8211269270697545","0.2177694649726354","0.9412137008853424"
"420000","0.9558500421891576","0.06213088998896367","0.8256825392551973","0.21948954306928173","0.825682539255197","0.2194895430692817","0.9479134718492949"
"430000","0.5266225835408775","0.0689746229074562","0.4636420023074062","0.23814005313521208","0.4636420023074063","0.23814005313521217","0.4976966503274794"
"440000","0.9708933706577154","0.05331336965779396","0.725696823063327","0.259009568487374","0.7256968230633271","0.259009568487374","0.9705085762803354"
"450000","0.9838555568044075","0.07413022796593521","0.9838555568044088","0.3120792006879598","0.9838555568044086","0.3120792006879598","0.9838555568044088"
"460000","0.9996628239754543","0.05828359506207702","0.7474403038138295","0.324383653183362","0.7474403038138301","0.3243836531833619","0.9996628239754555"
"470000","0.8870352696072727","0.07572006261591196","0.8805423908851939","0.3373573706460133","0.8805423908851943","0.3373573706460132","0.8869301153428136"
"480000","0.85866127705123","0.07457357723046301","0.8433239899843766","0.3243067099799171","0.8433239899843766","0.32430670997991723","0.8564583571242418"
"490000","0.9660626410819088","0.05903915772428058","0.7930715522884689","0.23064392634809477","0.7930715522884687","0.2306439263480948","0.9618069676453226"
"500000","0.951873433696603","0.11369279948894773","0.9517863741355487","0.2675023813580032","0.9517863741355488","0.26750238135800325","0.9517863741355492"
"510000","0.7187919657887027","0.08000279199112222","0.6570292535473127","0.26983490003378896","0.6570292535473125","0.26983490003378885","0.7080505072049949"
"520000","0.9574244101388703","0.07048248789112133","0.9571922166753913","0.2531915494075101","0.9571922166753914","0.25319154940751004","0.9571922166753914"
"530000","0.9716422167829127","0.07439915366249243","0.7842494250819135","0.22649347453239504","0.7842494250819136","0.22649347453239504","0.9698565489708666"
"540000","0.9845260568077929","0.07023018296884362","0.865459544847503","0.25399603984207136","0.865459544847503","0.2539960398420714","0.9845260568077925"
