"points","all_attributes","BranchNumber_ConsumerID","BranchNumber_Date","BranchNumber_ConsumptionTime","ConsumerID_Date","ConsumerID_ConsumptionTime","Date_ConsumptionTime"
"50000","0.2851519121116683","0.021867544750088747","0.268878186883169","0.03746392623590901","0.26887818688316906","0.03746392623590901","0.2700914877980043"
"100000","0.27976401497798514","0.03376350804460718","0.22811450550618384","0.07549613477885414","0.22811450550618398","0.07549613477885417","0.2622176815938403"
"150000","0.29178208115295845","0.036135040534418864","0.2325359675146874","0.068257537980118","0.23253596751468741","0.06825753798011797","0.26003210165151297"
"200000","0.3932285448648088","0.023298206555633624","0.37006484767586206","0.03978020497652877","0.3700648476758621","0.03978020497652875","0.3804205891392135"
"250000","0.28483598502917157","0.023471026816935536","0.21409143176272893","0.04185594304177","0.21409143176272893","0.04185594304176999","0.260654220906782"
"300000","0.26745037028176494","0.018613554037665188","0.20999759119589878","0.03824403235894557","0.20999759119589873","0.03824403235894557","0.23948904382300196"
"350000","0.27322701379019065","0.020101308868503087","0.2571082476188716","0.041786405144834546","0.2571082476188716","0.04178640514483456","0.2544922500934902"
"400000","0.27266075222762187","0.02907529720999906","0.24498543057439542","0.05208703829335827","0.2449854305743954","0.05208703829335827","0.24781625384781514"
"450000","0.29527222132315056","0.03924127830332278","0.27818763236408606","0.06617284667770373","0.2781876323640861","0.06617284667770372","0.275743702694934"
"500000","0.27378712547881434","0.021965677343939016","0.24852749724099416","0.04199963838249855","0.24852749724099424","0.04199963838249855","0.24655579686641513"
"550000","0.23506597127956355","0.02387602489004963","0.20283028703412037","0.04584412856675122","0.2028302870341204","0.04584412856675124","0.20286889493402172"
"600000","0.31054998555279345","0.02356752804862033","0.26016743343375826","0.04562958190426937","0.26016743343375826","0.04562958190426937","0.28399069128323856"
"650000","0.28918852073705553","0.037328245564411375","0.20976808943523867","0.07383651942176658","0.20976808943523867","0.07383651942176661","0.2696875883625217"
"700000","0.37646407928195325","0.043780649441147776","0.348377894780721","0.0697680115852602","0.348377894780721","0.06976801158526018","0.35116934092866503"
"750000","0.2600492281591742","0.02942289000765804","0.22256334999221455","0.04943109312406757","0.22256334999221467","0.049431093124067564","0.22804947886520802"
"800000","0.2807906806616769","0.020839927194921625","0.2221874822568049","0.037401339767194425","0.22218748225680496","0.03740133976719444","0.2496686352089507"
"850000","0.2679721889773304","0.025934284569600206","0.23408988322025182","0.04752749342251796","0.23408988322025173","0.047527493422517976","0.24422814910317847"
"900000","0.29632497583533957","0.03900319310598361","0.28292556416155457","0.06223841840556517","0.2829255641615544","0.06223841840556518","0.28372552314739613"
"950000","0.26463177436684293","0.026131240598969523","0.2445256195017673","0.04600925178412189","0.24452561950176724","0.04600925178412191","0.24159959516705293"
"1000000","0.3409295821310169","0.04606186155625299","0.3117052451084313","0.06449682243554472","0.3117052451084313","0.06449682243554472","0.31639096392937155"
"1050000","0.31957123798561665","0.05316298489759315","0.2746758530726949","0.07613761604419023","0.2746758530726948","0.07613761604419023","0.2981350281273092"
"1100000","0.29481786286708256","0.025709925893567152","0.2749266246770766","0.04588300610570723","0.27492662467707674","0.04588300610570724","0.2689326407000886"
