"points","all_attributes","BranchNumber_ConsumerID","BranchNumber_Date","BranchNumber_ConsumptionTime","ConsumerID_Date","ConsumerID_ConsumptionTime","Date_ConsumptionTime"
"6171","0.0017825311942959148","0.0017825311942958957","0.0017825311942958957","0.0017825311942959148","0.0017825311942958957","0.0017825311942959148","0.0"
"12342","0.9465240641711224","6.481931615621439E-4","0.946524064171123","6.481931615621508E-4","0.9465240641711229","6.481931615621508E-4","0.946524064171123"
"18513","0.9197860962566838","0.0017825311942958957","0.9197860962566846","0.0017825311942959148","0.9197860962566846","0.0017825311942959148","0.9197860962566845"
"24684","0.9037433155080206","0.0011343380327337518","0.8930481283422461","0.001134338032733764","0.8930481283422462","0.001134338032733764","0.9037433155080214"
"30855","0.930481283422458","0.0017825311942958957","0.8663101604278068","0.0017825311942959148","0.8663101604278066","0.0017825311942959148","0.93048128342246"
"37026","0.957219251336897","6.481931615621439E-4","0.839572192513369","6.481931615621508E-4","0.8395721925133689","6.481931615621508E-4","0.9572192513368983"
"43197","0.1711229946524063","0.0017825311942958957","0.16042780748663105","0.010695187165775381","0.16042780748663088","0.010695187165775381","0.17112299465240643"
"49368","0.8021390374331541","9.722897423432159E-4","0.7860962566844922","0.01604278074866308","0.7860962566844921","0.016042780748663082","0.8021390374331551"
"55539","0.9625668449197851","0.0017825311942958957","0.7593582887700535","0.0017825311942958957","0.7593582887700531","0.0017825311942958957","0.9625668449197862"
"61710","0.935828877005346","8.102414519526799E-4","0.732620320855615","8.102414519526799E-4","0.7326203208556152","8.102414519526799E-4","0.9358288770053476"
"67881","0.909090909090907","0.0017825311942958957","0.705882352941176","0.0017825311942958957","0.7058823529411761","0.0017825311942958957","0.9090909090909091"
"74052","0.9108734402852031","9.722897423432159E-4","0.6791443850267377","9.722897423432159E-4","0.6791443850267377","9.722897423432159E-4","0.910873440285205"
"80223","0.3208556149732622","0.0017825311942958957","0.32085561497326187","0.0017825311942958957","0.32085561497326187","0.0017825311942958957","0.32085561497326204"
"86394","0.6256684491978602","0.0011343380327337518","0.6256684491978611","0.0011343380327337518","0.6256684491978611","0.0011343380327337518","0.6256684491978609"
"92565","0.9910873440285197","0.0017825311942958957","0.5989304812834225","0.017825311942958975","0.5989304812834225","0.017825311942958975","0.9910873440285205"
"98736","0.9821746880570397","4.8614487117160793E-4","0.5721925133689838","0.008912655971479479","0.5721925133689839","0.008912655971479479","0.982174688057041"
"104907","0.9554367201426004","0.0017825311942958957","0.5454545454545455","0.0017825311942958957","0.5454545454545456","0.0017825311942958957","0.9554367201426025"
"111078","0.9286987522281616","8.102414519526799E-4","0.5187165775401067","8.102414519526799E-4","0.5187165775401066","8.102414519526799E-4","0.928698752228164"
"117249","0.481283422459893","0.0017825311942958957","0.481283422459893","0.0017825311942958957","0.48128342245989303","0.0017825311942958957","0.4812834224598931"
"123420","0.4652406417112292","8.102414519526799E-4","0.4652406417112303","8.102414519526799E-4","0.4652406417112303","8.102414519526799E-4","0.46524064171123003"
"129591","0.9447415329768263","0.0017825311942958957","0.53475935828877","0.0017825311942958957","0.5347593582887702","0.0017825311942958957","0.9447415329768271"
"135762","0.9714795008912648","9.722897423432159E-4","0.5614973262032085","9.722897423432159E-4","0.5614973262032085","9.722897423432159E-4","0.9714795008912656"
"141933","0.998217468805702","0.0017825311942958957","0.5882352941176473","0.024955436720142554","0.588235294117647","0.024955436720142554","0.9982174688057041"
"148104","0.9750445632798559","6.481931615621439E-4","0.6149732620320857","0.0017825311942959053","0.6149732620320862","0.0017825311942959053","0.9750445632798576"
"154275","0.6417112299465235","0.0017825311942958957","0.6417112299465239","0.0017825311942959148","0.6417112299465236","0.0017825311942959148","0.6417112299465241"
"160446","0.30481283422459887","8.102414519526799E-4","0.30481283422459887","8.102414519526886E-4","0.304812834224599","8.102414519526886E-4","0.3048128342245989"
"166617","0.9019607843137254","0.0017825311942958957","0.6951871657754015","0.0017825311942959148","0.6951871657754014","0.0017825311942959148","0.9019607843137255"
"172788","0.928698752228162","8.102414519526799E-4","0.7219251336898399","8.102414519526886E-4","0.7219251336898397","8.102414519526886E-4","0.928698752228164"
"178959","0.9554367201426006","0.0017825311942958957","0.7486631016042783","0.0017825311942959148","0.748663101604278","0.0017825311942959148","0.9554367201426024"
"185130","0.9821746880570401","0.0011343380327337518","0.7754010695187167","0.008912655971479489","0.7754010695187169","0.008912655971479489","0.9821746880570409"
"191301","0.99108734402852","0.0017825311942958957","0.8021390374331553","0.017825311942958975","0.8021390374331555","0.017825311942958975","0.9910873440285205"
"197472","0.8288770053475922","0.0011343380327337518","0.8288770053475933","0.0011343380327337518","0.8288770053475932","0.0011343380327337518","0.8288770053475936"
"203643","0.11764705882352935","0.0017825311942958957","0.11764705882352935","0.0017825311942958957","0.11764705882352935","0.0017825311942958957","0.11764705882352941"
"209814","0.9108734402852031","9.722897423432159E-4","0.8823529411764708","9.722897423432159E-4","0.8823529411764708","9.722897423432159E-4","0.9108734402852049"
"215985","0.9090909090909071","0.0017825311942958957","0.9090909090909091","0.0017825311942958957","0.9090909090909092","0.0017825311942958957","0.9090909090909092"
"222156","0.935828877005346","8.102414519526799E-4","0.9358288770053471","8.102414519526799E-4","0.9358288770053471","8.102414519526799E-4","0.9358288770053477"
"228327","0.9624047966293946","0.0019445794846864317","0.9624047966293962","0.0019445794846864317","0.9624047966293959","0.0019445794846864317","0.9624047966293955"
"234498","0.9891427645438332","0.0012963863231242878","0.9891427645438334","0.015880732458272546","0.9891427645438335","0.015880732458272546","0.9891427645438341"
"240669","0.010857235456165917","0.0016204829039053598","0.0016204829039053598","0.010857235456165917","0.0016204829039053598","0.010857235456165917","0.010857235456165945"
"246840","0.9573812996272875","0.0011343380327337518","0.9573812996272887","0.0011343380327337631","0.9573812996272888","0.0011343380327337631","0.9573812996272889"
"253011","0.9306433317128484","0.0019445794846864317","0.9306433317128505","0.0019445794846864508","0.9306433317128502","0.0019445794846864508","0.9306433317128504"
"259182","0.9039053637984112","8.102414519526799E-4","0.9039053637984124","8.102414519526877E-4","0.9039053637984124","8.102414519526877E-4","0.903905363798412"
"265353","0.9196240479662934","0.0016204829039053598","0.8771673958839736","0.0016204829039053771","0.8771673958839735","0.0016204829039053771","0.919624047966294"
"271524","0.946362015880732","0.0011343380327337518","0.850429427969535","0.0011343380327337631","0.8504294279695348","0.0011343380327337631","0.9463620158807325"
"277695","0.14957057203046503","0.0019445794846864317","0.149570572030465","0.0019445794846864508","0.14957057203046506","0.0019445794846864508","0.1495705720304651"
"283866","0.8235294117647048","9.722897423432159E-4","0.796953492140658","0.026575919624047938","0.7969534921406581","0.026575919624047928","0.8235294117647058"
"290037","0.97342408037595","0.0017825311942958957","0.7702155242262193","0.0017825311942958957","0.7702155242262193","0.0017825311942958957","0.9734240803759521"
"296208","0.9466861124615125","6.481931615621439E-4","0.7434775563117813","6.481931615621439E-4","0.7434775563117813","6.481931615621439E-4","0.9466861124615135"
"302379","0.9199481445470739","0.0017825311942958957","0.7167395883973425","0.0017825311942958957","0.7167395883973426","0.0017825311942958957","0.9199481445470751"
"308550","0.900016204829038","9.722897423432159E-4","0.6900016204829039","9.722897423432167E-4","0.6900016204829041","9.722897423432167E-4","0.900016204829039"
"314721","0.309998379517096","0.0017825311942958957","0.30999837951709597","0.0017825311942958966","0.309998379517096","0.0017825311942958966","0.30999837951709613"
"320892","0.6365256846540257","8.102414519526799E-4","0.6365256846540269","8.102414519526807E-4","0.6365256846540266","8.102414519526807E-4","0.6365256846540268"
