"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"43197","0.024446142093200923","2.5464731347086406E-4","2.5464731347086406E-4","0.0","0.02444614209320091"
"86394","0.08810797046091158","1.6204829039054985E-4","1.6204829039054985E-4","0.06646294881588999","0.02164502164502166"
"129591","0.11204481792717082","2.5464731347086406E-4","2.5464731347086406E-4","0.053475935828877","0.018843901196842372"
"172788","0.17621594092182302","1.388985346204713E-4","1.388985346204713E-4","0.14667685255920554","0.016552075375604797"
"215985","0.10697502141352384","2.5464731347086406E-4","2.5464731347086406E-4","0.10697502141352411","0.013750954927425535"
"259182","0.10623422922888148","1.388985346204713E-4","1.388985346204713E-4","0.10623422922888165","0.012987012987012991"
"302379","0.10850290529434907","2.5464731347086406E-4","2.5464731347086406E-4","0.07947311155867305","0.015301988564020652"
"345576","0.11130402574252837","1.6204829039054985E-4","1.6204829039054985E-4","0.052735143644234525","0.01810310901219994"
"388773","0.08810797046091166","2.5464731347086406E-4","2.5464731347086406E-4","0.06720374100053245","0.020904229460379203"
"431970","0.14593606037456283","1.6204829039054638E-4","1.6204829039054638E-4","0.14593606037456308","0.02319605528161678"
"475167","0.12067967682940928","2.7779706924093914E-4","2.7779706924093914E-4","0.12067967682940943","0.025997175729796054"
"518364","0.11764705882352909","1.3889853462046783E-4","1.3889853462046783E-4","0.09246012454568603","0.025186934277843367"
"561561","0.11558673055999265","2.546473134708606E-4","2.546473134708606E-4","0.06572215663124753","0.02238581382966412"
"604758","0.11278561011181312","1.3889853462046783E-4","1.3889853462046783E-4","0.054216728013519455","0.01958469338148483"
"647955","0.11049378429057558","2.7779706924093914E-4","2.7779706924093914E-4","0.08095469592795794","0.017292867560247255"
"691152","0.25436951640160177","1.3889853462046783E-4","1.3889853462046783E-4","0.25436951640160194","0.014491747112067965"
"734349","0.10567863509039964","2.546473134708606E-4","2.546473134708606E-4","0.10544713753269902","0.012246220802370561"
"777546","0.10773896335393655","1.6204829039054638E-4","1.6204829039054638E-4","0.07870916961826051","0.014538046623608136"
"820743","0.05856888209829395","2.7779706924093914E-4","2.7779706924093914E-4","0.041229715026506464","0.017339167071787398"
"863940","0.04537352130935017","1.6204829039054638E-4","1.6204829039054638E-4","0.025233233789383525","0.020140287519966688"
"907137","0.2413825034145887","2.546473134708606E-4","2.546473134708606E-4","0.24138250341458897","0.022432113341204263"
"950334","0.11843415051971176","1.1574877885039275E-4","1.1574877885039275E-4","0.118434150519712","0.02523323378938351"
"993531","0.1191517929485841","2.314975577007855E-4","2.314975577007855E-4","0.0916961826052735","0.025950876218255897"
"1036728","0.11635067250040501","1.3889853462046783E-4","1.3889853462046783E-4","0.064958214690835","0.02314975577007662"
"1079925","0.26022640461143126","2.546473134708606E-4","2.546473134708606E-4","0.20165752251313745","0.020348635321897374"
