"points","all_attributes","BranchNumber","ConsumerID","Date","ConsumptionTime"
"100000","0.13925999999999963","1.1000000000003021E-4","1.1000000000003021E-4","0.12672","0.01254000000000001"
"200000","0.2313600000000002","6.0000000000004494E-5","6.0000000000004494E-5","0.23136","0.011530000000000012"
"300000","0.13726999999999967","1.2000000000002287E-4","1.2000000000002287E-4","0.11839","0.010550000000000018"
"400000","0.19551","7.000000000001103E-5","7.000000000001103E-5","0.19550999999999996","0.009330000000000005"
"500000","0.1350499999999997","1.3000000000002246E-4","1.3000000000002246E-4","0.13505","0.008330000000000004"
"600000","0.13436999999999952","1.0000000000001327E-4","1.0000000000001327E-4","0.12129","0.007650000000000018"
"700000","0.23425000000000085","1.0000000000001674E-4","1.0000000000001674E-4","0.23424999999999996","0.008650000000000019"
"800000","0.13658999999999963","1.0000000000002368E-4","1.0000000000002368E-4","0.12383000000000001","0.009870000000000018"
"900000","0.20673000000000014","6.00000000000149E-5","6.00000000000149E-5","0.20672999999999997","0.010870000000000019"
"1000000","0.11417999999999932","1.1000000000002674E-4","1.1000000000002674E-4","0.10498","0.012090000000000017"
