"points","all_attributes","BranchNumber_ConsumerID","BranchNumber_Date","BranchNumber_ConsumptionTime","ConsumerID_Date","ConsumerID_ConsumptionTime","Date_ConsumptionTime"
"100000","0.17901000000000106","0.03753","0.15176000000000014","0.05280000000000001","0.1517599999999999","0.05280000000000008","0.16198999999999997"
"200000","0.2597900000000008","0.02562","0.2434600000000001","0.034409999999999996","0.24346000000000018","0.03441000000000002","0.2437700000000001"
"300000","0.17660000000000087","0.01756","0.13675000000000007","0.032770000000000014","0.1367500000000001","0.03277000000000002","0.15554000000000004"
"400000","0.23166000000000053","0.01943","0.22302000000000008","0.032330000000000046","0.22301999999999997","0.03233000000000002","0.22186999999999993"
"500000","0.1954400000000013","0.025449999999999987","0.17524000000000023","0.03545000000000005","0.17524000000000026","0.035450000000000044","0.18174999999999997"
"600000","0.1860200000000011","0.020039999999999995","0.16109000000000018","0.035000000000000024","0.16109000000000015","0.03500000000000001","0.1720600000000001"
"700000","0.27616000000000007","0.024869999999999996","0.26615000000000033","0.03521000000000002","0.2661500000000001","0.03520999999999999","0.2605699999999999"
"800000","0.18830000000000072","0.02198000000000001","0.14611000000000018","0.03566000000000005","0.14610999999999996","0.03566000000000001","0.15957000000000005"
"900000","0.24217000000000108","0.03679000000000002","0.2200100000000002","0.04931000000000003","0.22001","0.049310000000000034","0.22427999999999995"
"1000000","0.167120000000001","0.05875000000000001","0.14237","0.06526","0.14237","0.06526000000000005","0.14063999999999996"
