"points","all_attributes","BranchNumber_ConsumerID","BranchNumber_Date","BranchNumber_ConsumptionTime","ConsumerID_Date","ConsumerID_ConsumptionTime","Date_ConsumptionTime"
"1000","0.7240000000000003","0.010000000000000009","0.010000000000000009","0.7240000000000001","0.010000000000000009","0.7240000000000002","0.724"
"2000","0.4700000000000003","0.006000000000000005","0.006000000000000005","0.4700000000000003","0.006000000000000005","0.4700000000000003","0.47"
"3000","0.5300000000000002","0.009000000000000008","0.009000000000000008","0.5300000000000002","0.009000000000000008","0.5300000000000002","0.53"
"4000","0.8059999999999999","0.007000000000000006","0.007000000000000006","0.806","0.007000000000000006","0.806","0.806"
"5000","0.9179999999999998","0.01100000000000001","0.01100000000000001","0.9179999999999998","0.01100000000000001","0.9179999999999999","0.918"
"6000","0.6639999999999999","0.010000000000000009","0.010000000000000009","0.664","0.010000000000000009","0.6640000000000001","0.664"
"7000","0.38800000000000023","0.007000000000000006","0.007000000000000006","0.38800000000000023","0.007000000000000006","0.3880000000000002","0.388"
"8000","0.6120000000000001","0.009000000000000008","0.009000000000000008","0.6120000000000002","0.009000000000000008","0.6120000000000002","0.6119999999999999"
"9000","0.8659999999999997","0.006000000000000005","0.006000000000000005","0.8660000000000001","0.006000000000000005","0.8659999999999999","0.866"
"10000","0.8579999999999998","0.01100000000000001","0.01100000000000001","0.858","0.01100000000000001","0.858","0.858"
"11000","0.5820000000000003","0.0030000000000000027","0.0030000000000000027","0.5820000000000001","0.0030000000000000027","0.5820000000000002","0.582"
"12000","0.41800000000000026","0.01100000000000001","0.32800000000000024","0.41800000000000026","0.32800000000000024","0.41800000000000026","0.41800000000000004"
"13000","0.6720000000000003","0.008000000000000007","0.672","0.6720000000000003","0.6720000000000003","0.6720000000000002","0.6719999999999999"
"14000","0.9479999999999998","0.010000000000000009","0.010000000000000009","0.948","0.010000000000000009","0.9480000000000001","0.948"
"15000","0.7979999999999999","0.007000000000000006","0.007000000000000006","0.7979999999999999","0.007000000000000006","0.798","0.798"
"16000","0.5220000000000004","0.01100000000000001","0.01100000000000001","0.5220000000000004","0.01100000000000001","0.5220000000000004","0.522"
"17000","0.4780000000000003","0.01100000000000001","0.01100000000000001","0.47800000000000037","0.01100000000000001","0.4780000000000003","0.478"
"18000","0.7540000000000002","0.008000000000000007","0.008000000000000007","0.7540000000000001","0.008000000000000007","0.7540000000000002","0.754"
"19000","0.992","0.009000000000000008","0.9919999999999999","0.9919999999999999","0.9919999999999999","0.9919999999999998","0.992"
"20000","0.7160000000000001","0.006000000000000005","0.011000000000000008","0.7160000000000001","0.011000000000000008","0.7160000000000001","0.716"
"21000","0.4620000000000003","0.01100000000000001","0.01100000000000001","0.4620000000000003","0.01100000000000001","0.4620000000000003","0.46199999999999997"
"22000","0.5380000000000001","0.0050000000000000044","0.0050000000000000044","0.5380000000000003","0.0050000000000000044","0.5380000000000003","0.5379999999999999"
"23000","0.814","0.01200000000000001","0.01200000000000001","0.814","0.01200000000000001","0.814","0.8140000000000001"
"24000","0.9099999999999999","0.007000000000000006","0.007000000000000006","0.9099999999999998","0.007000000000000006","0.91","0.91"
"25000","0.656","0.01100000000000001","0.656","0.656","0.6560000000000001","0.656","0.656"
"26000","0.3800000000000003","0.009000000000000008","0.3440000000000002","0.3800000000000002","0.3440000000000002","0.3800000000000002","0.38"
"27000","0.6200000000000002","0.01100000000000001","0.01100000000000001","0.62","0.01100000000000001","0.6200000000000002","0.62"
"28000","0.8739999999999999","0.010000000000000009","0.010000000000000009","0.8739999999999998","0.010000000000000009","0.8739999999999999","0.874"
"29000","0.8500000000000001","0.008000000000000007","0.008000000000000007","0.8499999999999999","0.008000000000000007","0.85","0.85"
"30000","0.5740000000000001","0.010000000000000009","0.010000000000000009","0.5740000000000004","0.010000000000000009","0.5740000000000002","0.574"
"31000","0.42600000000000027","0.006000000000000005","0.32000000000000023","0.42600000000000027","0.32000000000000023","0.42600000000000027","0.42600000000000005"
"32000","0.6800000000000002","0.010000000000000009","0.6800000000000002","0.6800000000000002","0.6800000000000003","0.6800000000000002","0.6799999999999999"
"33000","0.9559999999999998","0.0050000000000000044","0.0050000000000000044","0.956","0.0050000000000000044","0.9559999999999998","0.956"
"34000","0.7899999999999999","0.010000000000000009","0.010000000000000009","0.79","0.010000000000000009","0.79","0.79"
"35000","0.5140000000000003","0.008000000000000007","0.008000000000000007","0.5140000000000003","0.008000000000000007","0.5140000000000003","0.514"
"36000","0.4860000000000003","0.010000000000000009","0.010000000000000009","0.4860000000000004","0.010000000000000009","0.4860000000000003","0.486"
"37000","0.7620000000000001","0.009000000000000008","0.009000000000000008","0.762","0.009000000000000008","0.7620000000000002","0.762"
"38000","0.9840000000000001","0.009000000000000008","0.9839999999999999","0.9839999999999999","0.9840000000000002","0.984","0.984"
"39000","0.7080000000000003","0.009000000000000008","0.01600000000000001","0.7080000000000003","0.01600000000000001","0.708","0.708"
"40000","0.4540000000000003","0.01100000000000001","0.01100000000000001","0.4540000000000003","0.01100000000000001","0.4540000000000003","0.45399999999999996"
"41000","0.5460000000000003","0.01100000000000001","0.01100000000000001","0.5460000000000003","0.01100000000000001","0.5460000000000003","0.546"
"42000","0.822","0.008000000000000007","0.008000000000000007","0.822","0.008000000000000007","0.822","0.8220000000000001"
"43000","0.9019999999999998","0.01100000000000001","0.01100000000000001","0.9019999999999998","0.01100000000000001","0.9019999999999999","0.902"
"44000","0.6479999999999997","0.0050000000000000044","0.0050000000000000044","0.6479999999999997","0.0050000000000000044","0.648","0.648"
"45000","0.3720000000000003","0.010000000000000009","0.010000000000000009","0.3720000000000003","0.010000000000000009","0.3720000000000003","0.372"
"46000","0.6279999999999999","0.006000000000000005","0.006000000000000005","0.6279999999999997","0.006000000000000005","0.6279999999999999","0.6279999999999999"
"47000","0.8820000000000001","0.01100000000000001","0.01100000000000001","0.882","0.01100000000000001","0.8820000000000001","0.882"
"48000","0.842","0.008000000000000007","0.008000000000000007","0.8419999999999999","0.008000000000000007","0.8420000000000001","0.842"
"49000","0.5660000000000003","0.009000000000000008","0.009000000000000008","0.5660000000000002","0.009000000000000008","0.5660000000000004","0.566"
"50000","0.4340000000000003","0.009000000000000008","0.3120000000000002","0.4340000000000003","0.3120000000000002","0.4340000000000003","0.434"
"51000","0.6880000000000002","0.007000000000000006","0.688","0.688","0.6880000000000003","0.6880000000000002","0.688"
"52000","0.9640000000000001","0.010000000000000009","0.010000000000000009","0.9639999999999999","0.010000000000000009","0.964","0.964"
"53000","0.7820000000000003","0.008000000000000007","0.008000000000000007","0.782","0.008000000000000007","0.7819999999999999","0.782"
"54000","0.5060000000000003","0.01200000000000001","0.01200000000000001","0.5060000000000002","0.01200000000000001","0.5060000000000003","0.506"
"55000","0.4940000000000003","0.0040000000000000036","0.0040000000000000036","0.4940000000000003","0.0040000000000000036","0.4940000000000003","0.494"
"56000","0.7699999999999999","0.010000000000000009","0.010000000000000009","0.7699999999999999","0.010000000000000009","0.7699999999999999","0.77"
"57000","0.9760000000000002","0.007000000000000006","0.9760000000000002","0.9760000000000001","0.976","0.976","0.976"
"58000","0.6999999999999998","0.01100000000000001","0.02600000000000002","0.7","0.02600000000000002","0.7000000000000003","0.7"
"59000","0.4460000000000003","0.008000000000000007","0.008000000000000007","0.4460000000000003","0.008000000000000007","0.44600000000000034","0.44599999999999995"
"60000","0.5540000000000003","0.010000000000000009","0.010000000000000009","0.5540000000000003","0.010000000000000009","0.5540000000000003","0.554"
"61000","0.8299999999999998","0.008000000000000007","0.008000000000000007","0.83","0.008000000000000007","0.83","0.83"
"62000","0.894","0.008000000000000007","0.008000000000000007","0.8939999999999999","0.008000000000000007","0.894","0.894"
"63000","0.6399999999999999","0.010000000000000009","0.6400000000000001","0.6399999999999998","0.6400000000000002","0.6399999999999997","0.64"
"64000","0.36400000000000027","0.0050000000000000044","0.36000000000000015","0.36400000000000027","0.3600000000000002","0.36400000000000027","0.364"
"65000","0.6359999999999998","0.01100000000000001","0.01100000000000001","0.6359999999999997","0.01100000000000001","0.6359999999999999","0.636"
"66000","0.89","0.006000000000000005","0.006000000000000005","0.89","0.006000000000000005","0.8899999999999999","0.89"
"67000","0.8340000000000001","0.010000000000000009","0.010000000000000009","0.8339999999999999","0.010000000000000009","0.834","0.834"
"68000","0.5580000000000002","0.007000000000000006","0.007000000000000006","0.5580000000000002","0.007000000000000006","0.5580000000000003","0.558"
"69000","0.4420000000000003","0.010000000000000009","0.30400000000000016","0.4420000000000002","0.3040000000000002","0.4420000000000003","0.44199999999999995"
"70000","0.6959999999999998","0.008000000000000007","0.6960000000000002","0.6959999999999998","0.6960000000000002","0.6960000000000004","0.696"
"71000","0.9719999999999999","0.01200000000000001","0.01200000000000001","0.9720000000000001","0.01200000000000001","0.972","0.972"
"72000","0.7739999999999999","0.009000000000000008","0.009000000000000008","0.7739999999999998","0.009000000000000008","0.774","0.774"
"73000","0.49800000000000033","0.009000000000000008","0.009000000000000008","0.49800000000000033","0.009000000000000008","0.49800000000000033","0.498"
"74000","0.5020000000000003","0.010000000000000009","0.010000000000000009","0.5020000000000003","0.010000000000000009","0.5020000000000003","0.502"
"75000","0.7780000000000001","0.0050000000000000044","0.0050000000000000044","0.778","0.0050000000000000044","0.7779999999999999","0.778"
"76000","0.968","0.01100000000000001","0.968","0.9680000000000001","0.968","0.9680000000000001","0.968"
"77000","0.6920000000000002","0.006000000000000005","0.03200000000000002","0.6920000000000001","0.03200000000000003","0.692","0.692"
"78000","0.4380000000000003","0.010000000000000009","0.010000000000000009","0.4380000000000003","0.010000000000000009","0.4380000000000003","0.43799999999999994"
"79000","0.5620000000000003","0.008000000000000007","0.008000000000000007","0.5620000000000002","0.008000000000000007","0.5620000000000003","0.5619999999999999"
"80000","0.838","0.010000000000000009","0.010000000000000009","0.8379999999999999","0.010000000000000009","0.8380000000000001","0.838"
"81000","0.8859999999999999","0.006000000000000005","0.006000000000000005","0.886","0.006000000000000005","0.8860000000000001","0.886"
"82000","0.6319999999999997","0.01100000000000001","0.01100000000000001","0.6319999999999999","0.01100000000000001","0.6319999999999997","0.632"
"83000","0.36800000000000027","0.010000000000000009","0.010000000000000009","0.36800000000000027","0.010000000000000009","0.36800000000000027","0.368"
