"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"100000","0.17384830201316018","0.1426983154064378","0.045468252990074835","0.1738483020131601","0.17384830201316015"
"200000","0.2620627533012268","0.2459293340958498","0.03352512476480631","0.26206275330122664","0.2620627533012268"
"300000","0.1750880412830889","0.13598757407355475","0.03032075057252539","0.175088041283089","0.17508804128308897"
"400000","0.23255399919344769","0.22334279795811446","0.029953414250720917","0.23255399919344796","0.23255399919344766"
"500000","0.194338677932737","0.1709153481440169","0.031615053336417266","0.19433867793273715","0.19433867793273704"
"600000","0.18499823773865026","0.15832513218332345","0.03566232606722065","0.18499823773865018","0.1849982377386503"
"700000","0.2760057050614575","0.26571059326224655","0.03383547417785007","0.2760057050614574","0.27600570506145744"
"800000","0.18830269440991476","0.14560862424885937","0.03617580676390908","0.18830269440991476","0.1883026944099148"
"900000","0.23881990464067973","0.21480679839467257","0.04051970632027453","0.23881990464067965","0.23881990464067968"
"1000000","0.1671953524975922","0.14116559079405872","0.0473645917188256","0.16719535249759215","0.1671953524975922"
