"points","all_attributes","BranchNumber_ConsumerID_Date","BranchNumber_ConsumerID_ConsumptionTime","BranchNumber_Date_ConsumptionTime","ConsumerID_Date_ConsumptionTime"
"5000","0.46822533021838536","0.15423240743127903","0.46822533021838536","0.468225330218385","0.4682253302183855"
"10000","0.719728068348305","0.47225022681845086","0.27646753458331186","0.7197280683483048","0.7197280683483052"
"15000","0.9622173334464664","0.5415715192351399","0.2699936828561759","0.9622173334464668","0.9622173334464664"
"20000","0.9397556260624864","0.8140942247425341","0.30467235652248237","0.9397556260624866","0.9397556260624865"
"25000","0.9426094786402935","0.9360795341958499","0.4128349945073333","0.9426094786402941","0.9426094786402933"
"30000","0.906220648726731","0.6301483805882564","0.36278000622449696","0.9062206487267317","0.9062206487267312"
"35000","0.9146179215765727","0.42509952865605716","0.21152381309370963","0.9146179215765733","0.9146179215765726"
"40000","0.7670540249434868","0.6197002823563104","0.22939858367335825","0.767054024943487","0.7670540249434868"
"45000","0.2296918712800056","0.05073246957441166","0.2296918712800056","0.22969187128000557","0.2296918712800056"
"50000","0.8953350970017635","0.8687513340448237","0.22470541348166345","0.8953350970017636","0.8953350970017634"
"55000","0.9073705508334118","0.6030320614793215","0.24395139487978756","0.9073705508334122","0.9073705508334119"
"60000","0.9130844983711704","0.461830026212505","0.24026947588833567","0.9130844983711712","0.9130844983711708"
"65000","0.9356487516408284","0.6927244873172237","0.2769948356065496","0.9356487516408286","0.9356487516408285"
"70000","0.938150451233432","0.9381504512334323","0.28143323559176314","0.9381504512334323","0.938150451233432"
"75000","0.952155397368768","0.8088341754219563","0.40328393240618704","0.952155397368769","0.9521553973687679"
"80000","0.5594371494231167","0.2438800161336441","0.3641689278035895","0.5594371494231167","0.5594371494231168"
"85000","0.5742365446941285","0.30239024504953055","0.34628892398362154","0.5742365446941289","0.5742365446941285"
"90000","0.9961930488576172","0.7666797023191924","0.3613227432849088","0.996193048857617","0.9961930488576171"
"95000","0.9728574583416995","0.9728574583416986","0.4792201048647264","0.9728574583417002","0.9728574583416993"
"100000","0.9593883610755454","0.6742867821978898","0.44689858672397986","0.959388361075546","0.9593883610755455"
"105000","0.9631264818527048","0.4636946458764838","0.26103929027092043","0.9631264818527043","0.9631264818527048"
"110000","0.9571813358480503","0.5547459756907793","0.2632890353351989","0.9571813358480499","0.9571813358480503"
"115000","0.9342214114832539","0.8123748411411831","0.2748626500109973","0.9342214114832539","0.9342214114832539"
"120000","0.2587275704365663","0.060242723767856804","0.2587275704365663","0.25872757043656636","0.2587275704365662"
"125000","0.8297556762806447","0.6601890799970934","0.24204946645644246","0.829755676280645","0.8297556762806448"
"130000","0.9059270003846283","0.46166062501149363","0.2275531730487465","0.9059270003846284","0.9059270003846284"
"135000","0.9101329293639793","0.6183958058594392","0.25255713783170636","0.9101329293639796","0.9101329293639793"
"140000","0.8874943601635229","0.8868902505430483","0.2423794252313985","0.8874943601635227","0.8874943601635229"
"145000","0.9085778995085328","0.8641520736523094","0.23671143173518777","0.9085778995085325","0.9085778995085327"
"150000","0.918570146671673","0.591310551315484","0.2165763106191013","0.9185701466716727","0.918570146671673"
"155000","0.6206116223185574","0.4225903534429385","0.23286178519213224","0.6206116223185577","0.6206116223185574"
"160000","0.33444177722898927","0.12844252159068292","0.2788935808303294","0.3344417772289895","0.3344417772289892"
"165000","0.9468296479082949","0.9466329971905918","0.31171311910971916","0.9468296479082945","0.9468296479082952"
"170000","0.9685692987796","0.8025908238115498","0.32580749702842604","0.9685692987796003","0.9685692987796"
"175000","0.9769723328720308","0.5170062079754929","0.34771261560424566","0.976972332872031","0.9769723328720308"
"180000","0.9870427430093209","0.4664644591225751","0.3549504206700663","0.9870427430093214","0.9870427430093208"
"185000","0.9959050631524317","0.7594592926917664","0.2661623386689547","0.9959050631524319","0.9959050631524318"
"190000","0.9805390399074607","0.9805390399074607","0.4914862409705937","0.9805390399074613","0.9805390399074607"
"195000","0.9686167265513478","0.7265653425542186","0.30432937839340085","0.968616726551348","0.9686167265513479"
"200000","0.5619261911160014","0.3121153217444167","0.29622277434978833","0.5619261911160014","0.5619261911160014"
"205000","0.5516851748970659","0.25079027285862354","0.38441556035620245","0.5516851748970657","0.5516851748970657"
"210000","0.9061746374107496","0.828253226312416","0.34769447017287786","0.9061746374107503","0.9061746374107496"
"215000","0.9143646239273097","0.9143646239273094","0.2807979686017176","0.9143646239273093","0.9143646239273097"
"220000","0.9139350488154636","0.655266623239401","0.21755279791751503","0.9139350488154638","0.9139350488154638"
"225000","0.9013179189837813","0.4291760582964077","0.2191833108995965","0.9013179189837817","0.9013179189837813"
"230000","0.9063570787568616","0.63226173797265","0.22934288825775465","0.9063570787568624","0.9063570787568618"
"235000","0.8806919177842126","0.8626901270159225","0.4020457706489281","0.8806919177842123","0.8806919177842126"
"240000","0.4405363266300968","0.20645599138757947","0.4405363266300968","0.44053632663009673","0.44053632663009684"
"245000","0.7567496962327454","0.5877155560710865","0.24204259914040682","0.7567496962327448","0.7567496962327451"
"250000","0.92860549544073","0.4434921580433769","0.21979910216862913","0.9286054954407301","0.92860549544073"
"255000","0.9498447569756108","0.7145820748330893","0.30769029588760805","0.9498447569756108","0.9498447569756108"
"260000","0.9531189428731934","0.9531189428731935","0.3362651769162563","0.9531189428731935","0.9531189428731933"
"265000","0.9738353493399745","0.789085295334194","0.3209455589588412","0.9738353493399747","0.9738353493399745"
"270000","0.9835516426933709","0.5147687421958181","0.29608245308346054","0.9835516426933706","0.9835516426933708"
"275000","0.7610329485242154","0.5029450249138648","0.3234531062961319","0.7610329485242152","0.7610329485242153"
"280000","0.3349338809460349","0.07514865156921803","0.3349338809460349","0.334933880946035","0.334933880946035"
"285000","0.9761410547785541","0.9761410547785547","0.3342121198250493","0.9761410547785543","0.9761410547785541"
"290000","0.9431873679161091","0.6613122712449679","0.4001841916171894","0.9431873679161094","0.9431873679161091"
"295000","0.9478275829906826","0.4407052053287127","0.3289560167693897","0.9478275829906827","0.9478275829906826"
"300000","0.9429311007081559","0.5488055148348043","0.31040590252639516","0.9429311007081572","0.9429311007081561"
"305000","0.9154200135570963","0.8354239261815877","0.283181182003258","0.9154200135570965","0.9154200135570963"
"310000","0.9136554715769155","0.913655471576916","0.2657079372356936","0.9136554715769155","0.9136554715769155"
"315000","0.3259915505920775","0.1366653323738141","0.22875556241796538","0.3259915505920775","0.3259915505920775"
"320000","0.5479030713667487","0.3866716038124447","0.1842634769109712","0.5479030713667485","0.5479030713667485"
"325000","0.9050037482182052","0.6472374701664504","0.21464724724817758","0.9050037482182061","0.9050037482182051"
"330000","0.8952413385826772","0.8952413385826771","0.2505092914901443","0.8952413385826774","0.8952413385826772"
"335000","0.916693975903615","0.8492850174216027","0.24933377161770628","0.9166939759036155","0.916693975903615"
"340000","0.9301981053227254","0.5475911091407811","0.29925722923069287","0.9301981053227254","0.9301981053227254"
"345000","0.9325447652014892","0.4129069296584155","0.28363154162668364","0.9325447652014891","0.9325447652014892"
"350000","0.9064273084922957","0.6994042367417403","0.37863835899541376","0.9064273084922954","0.9064273084922956"
"355000","0.3196729534295723","0.07145504426579061","0.3196729534295723","0.3196729534295723","0.3196729534295723"
"360000","0.9802486665044142","0.7385662881558082","0.43821933642949623","0.9802486665044142","0.9802486665044142"
"365000","0.9917626715092818","0.4803757077538387","0.365978993237368","0.9917626715092823","0.9917626715092817"
"370000","0.9969483532233312","0.4949762337614537","0.345291030235622","0.9969483532233305","0.9969483532233312"
"375000","0.9784562578814621","0.7836574379994534","0.3275588290295382","0.9784562578814621","0.9784562578814624"
"380000","0.9694571637728471","0.9694571637728469","0.3171225018359592","0.9694571637728471","0.9694571637728473"
"385000","0.9537443609437984","0.7104947036478374","0.27789285800884134","0.953744360943799","0.9537443609437986"
"390000","0.530925442632027","0.33214442963442214","0.24854365939722065","0.5309254426320269","0.5309254426320271"
"395000","0.4262170977150946","0.2147823395495039","0.24996438449737207","0.42621709771509486","0.42621709771509464"
"400000","0.9088391591591597","0.8382972300734879","0.24558658150229287","0.9088391591591592","0.9088391591591595"
"405000","0.9034053940636688","0.9034053940636689","0.23762438112374812","0.9034053940636694","0.9034053940636689"
"410000","0.8996556238644172","0.6402437324153591","0.2093161386098853","0.8996556238644172","0.8996556238644172"
"415000","0.8932131471395156","0.42236794867016475","0.1910008186215724","0.893213147139516","0.8932131471395156"
