"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band5_id_class","0.09303370470642983","0.0023258426176607475","0.003127976493539813","0.01553506892900872","band5='(383.502426-inf)'_id_class=maize","1.4307394111478557E-5","band5='(341.854263-383.502426]'_id_class=other_annual"
"NDVI_id_class","0.1637488786266106","0.004093721965665261","0.006208359111093263","0.026483739521088852","NDVI='(-inf-335.490341]'_id_class=wheat","1.1044304226404036E-5","NDVI='(335.490341-433.084946]'_id_class=other_leguminous"
"band2_id_class","0.16584127226368575","0.004146031806592141","0.00666247541638867","0.027896908448240113","band2='(75.004131-inf)'_id_class=wheat","7.530207427088043E-7","band2='(51.974678-61.995869]'_id_class=maize"
"band1_id_class","0.16860636443091462","0.004215159110772868","0.006259829703611587","0.022702822371945056","band1='(62.004854-inf)'_id_class=wheat","3.21288850222666E-5","band1='(36.995535-44.748787]'_id_class=other_annual"
"band4_id_class","0.1700300756484638","0.004250751891211598","0.006383658583795718","0.02813687105825017","band4='(146.248596-inf)'_id_class=wheat","1.0416786940813073E-4","band4='(113.306018-146.248596]'_id_class=other_oilseed"
"band3_id_class","0.17343573746082405","0.004335893436520603","0.00684984050316177","0.027445849023357193","band3='(117.708538-inf)'_id_class=wheat","1.9829546224680358E-5","band3='(117.708538-inf)'_id_class=other_leguminous"
"brightness_id_class","0.19051876602992907","0.004762969150748231","0.006654315931985933","0.025337390943770934","brightness='(553.317902-inf)'_id_class=wheat","1.4809407939951093E-5","brightness='(553.317902-inf)'_id_class=other_oilseed"
"NDWI_id_class","0.20054448419836174","0.005013612104959049","0.007475486906765567","0.033889196511807114","NDWI='(7.99999-inf)'_id_class=wheat","1.8022296442177796E-4","NDWI='(-172.494873--76.999508]'_id_class=other_oilseed"
"band7_id_class","0.218103421876859","0.005452585546921475","0.007554322769842116","0.030315862080736874","band7='(210.004463-inf)'_id_class=wheat","1.7821490910788695E-5","band7='(131.239791-160.995865]'_id_class=other_oilseed"
"band6_id_class","0.22698404650254494","0.0056746011625636176","0.007849923076222376","0.03065371738729915","band6='(307.640229-inf)'_id_class=wheat","8.458933009768653E-5","band6='(222.995537-254.995148]'_id_class=rapeseed"
