"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.23256393020602145","0.01220059267752592","5.851389114294502E-17","0.04638356768175536","NDVI='(376.000396-536.999817]'","1.2550345711822945E-5","NDVI='(536.999817-698.8107]'","NDVI","NA"
"0.27888976629750234","0.011954605901574178","5.851389114294502E-17","0.042573784737474384","band4='(53.995146-73.725513]'","2.9995326251256913E-4","band4='(129.994385-inf)'","band4","NA"
"0.28660170273050334","0.01708578964516151","5.851389114294502E-17","0.06430395531675315","NDWI='(-147.980744--32.058338]'","2.3920958926734596E-4","NDWI='(-301.000641--147.980744]'","NDWI","NA"
"0.29015144251163555","0.015387326259289114","5.851389114294502E-17","0.030932335062101617","band3='(106.994381-inf)'","8.737550684571158E-4","band3='(70.404003-84.995144]'","band3","NA"
"0.2902483311805307","0.013293476782111489","5.851389114294502E-17","0.02538884736118941","band6='(216.995865-263.995148]'","9.24207458218644E-4","band6='(263.995148-inf)'","band6","NA"
"0.3012745629091098","0.01517522541675939","0.0","0.0338959736984915","band2='(51.994791-67.995144]'","7.901697660163748E-4","band2='(67.995144-inf)'","band2","NA"
"0.3312237038881473","0.014841436422207714","0.0","0.03850370762313019","band7='(143.995148-190.630859]'","3.682271431848862E-4","band7='(114.526794-143.995148]'","band7","NA"
"0.3356936350168702","0.016710182898698182","0.0","0.03977380260916667","band1='(35.995869-44.004131]'","8.933336077675594E-4","band1='(-inf-28.004854]'","band1","NA"
"0.4679662465982287","0.028075876378090673","5.851389114294502E-17","0.0498790899694123","brightness='(383.572357-433.594116]'","0.002292948161550058","brightness='(433.594116-496.258667]'","brightness","NA"
"0.5406046354952895","0.029494868665652107","1.1702778228589004E-16","0.05996555181109019","band5='(250.87439-297.562805]'","0.0024159415495259235","band5='(187.005745-250.87439]'","band5","NA"
