"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band3_band1_band2_id_class","0.04041615614741874","0.032227813590799306","0.08616079348930636","0.5","band3='(61.139279-77.854267]'_band1='(-inf-30.536887]'_band2='(46.93231-59.78606]'_id_class=maize","0.0","band3='(61.139279-77.854267]'_band1='(-inf-30.536887]'_band2='(46.93231-59.78606]'_id_class=rapeseed"
"band7_band1_band2_id_class","0.05140918552670114","0.02340363306063031","0.07539683763847715","0.5","band7='(218.004852-inf)'_band1='(65.437141-inf)'_band2='(46.93231-59.78606]'_id_class=maize","0.0","band7='(218.004852-inf)'_band1='(65.437141-inf)'_band2='(46.93231-59.78606]'_id_class=rapeseed"
"band4_band1_band2_id_class","0.05144642811859655","0.029871672270646996","0.07951612099736975","0.5","band4='(54.05064-78.297863]'_band1='(65.437141-inf)'_band2='(46.93231-59.78606]'_id_class=wheat","0.0","band4='(54.05064-78.297863]'_band1='(65.437141-inf)'_band2='(46.93231-59.78606]'_id_class=rapeseed"
"band6_band1_band2_id_class","0.05312020547124459","0.02285165076471926","0.06883854897963063","0.5","band6='(-inf-163.005211]'_band1='(65.437141-inf)'_band2='(46.93231-59.78606]'_id_class=wheat","0.0","band6='(241.004761-294.004135]'_band1='(30.536887-40.876559]'_band2='(59.78606-76.995144]'_id_class=rapeseed"
"band7_band3_band1_id_class","0.055079750135332395","0.01912477664763217","0.047521770362673244","0.5","band7='(90.437798-120.996094]'_band3='(-inf-61.139279]'_band1='(65.437141-inf)'_id_class=wheat","0.0","band7='(218.004852-inf)'_band3='(-inf-61.139279]'_band1='(-inf-30.536887]'_id_class=rapeseed"
"band7_band3_band2_id_class","0.05645634297506753","0.01762934305600005","0.04589415792593551","0.5","band7='(157.995239-218.004852]'_band3='(122.675621-inf)'_band2='(34.995238-46.93231]'_id_class=sunflower","0.0","band7='(90.437798-120.996094]'_band3='(77.854267-95.004463]'_band2='(76.995144-inf)'_id_class=other_oilseed"
"band6_band3_band1_id_class","0.056739598964313645","0.017583063468300235","0.04121223954177075","0.5","band6='(241.004761-294.004135]'_band3='(122.675621-inf)'_band1='(-inf-30.536887]'_id_class=sunflower","0.0","band6='(241.004761-294.004135]'_band3='(-inf-61.139279]'_band1='(40.876559-51.188792]'_id_class=rapeseed"
"band3_band4_band1_id_class","0.057107385967341565","0.027904422113001474","0.06426424381587971","0.5","band3='(61.139279-77.854267]'_band4='(142.995239-inf)'_band1='(40.876559-51.188792]'_id_class=maize","0.0","band3='(61.139279-77.854267]'_band4='(-inf-54.05064]'_band1='(51.188792-65.437141]'_id_class=other_oilseed"
"brightness_band1_band2_id_class","0.058678308935195975","0.025778913131662015","0.0740325103805259","0.5","brightness='(-inf-388.777054]'_band1='(65.437141-inf)'_band2='(46.93231-59.78606]'_id_class=wheat","0.0","brightness='(543.999756-inf)'_band1='(-inf-30.536887]'_band2='(46.93231-59.78606]'_id_class=rapeseed"
"band7_band6_band1_id_class","0.05871585994171243","0.016707101247559274","0.04019881377287871","0.5","band7='(157.995239-218.004852]'_band6='(-inf-163.005211]'_band1='(65.437141-inf)'_id_class=wheat","0.0","band7='(120.996094-157.995239]'_band6='(-inf-163.005211]'_band1='(-inf-30.536887]'_id_class=rapeseed"
"brightness_band3_band1_id_class","0.059444921854838975","0.022580781657915897","0.053127361803291244","0.5","brightness='(543.999756-inf)'_band3='(-inf-61.139279]'_band1='(51.188792-65.437141]'_id_class=wheat","0.0","brightness='(388.777054-435.772995]'_band3='(122.675621-inf)'_band1='(40.876559-51.188792]'_id_class=rapeseed"
"band6_band3_band2_id_class","0.05976251816097945","0.018534184417696414","0.051696652636996014","0.5","band6='(163.005211-203.640702]'_band3='(-inf-61.139279]'_band2='(59.78606-76.995144]'_id_class=maize","0.0","band6='(-inf-163.005211]'_band3='(77.854267-95.004463]'_band2='(76.995144-inf)'_id_class=other_oilseed"
"band7_band4_band1_id_class","0.05984486701064297","0.01982991733627877","0.048826491888057245","0.5","band7='(-inf-90.437798]'_band4='(142.995239-inf)'_band1='(30.536887-40.876559]'_id_class=barley","0.0","band7='(90.437798-120.996094]'_band4='(142.995239-inf)'_band1='(30.536887-40.876559]'_id_class=sunflower"
"band3_band4_band2_id_class","0.06080110987159022","0.027081011206119818","0.06224748028776863","0.5","band3='(61.139279-77.854267]'_band4='(142.995239-inf)'_band2='(46.93231-59.78606]'_id_class=maize","0.0","band3='(77.854267-95.004463]'_band4='(142.995239-inf)'_band2='(-inf-34.995238]'_id_class=rapeseed"
"band7_band6_band2_id_class","0.06118740213663264","0.015840461801396793","0.04171598457943631","0.5","band7='(218.004852-inf)'_band6='(163.005211-203.640702]'_band2='(59.78606-76.995144]'_id_class=other_annual","0.0","band7='(120.996094-157.995239]'_band6='(-inf-163.005211]'_band2='(-inf-34.995238]'_id_class=rapeseed"
"brightness_band3_band2_id_class","0.06155554737256978","0.023298051367553974","0.06311370709104469","0.5","brightness='(481.439102-543.999756]'_band3='(61.139279-77.854267]'_band2='(76.995144-inf)'_id_class=wheat","0.0","brightness='(543.999756-inf)'_band3='(122.675621-inf)'_band2='(34.995238-46.93231]'_id_class=other_oilseed"
"band7_band4_band2_id_class","0.062090854954263544","0.01836306759454953","0.0461375715654993","0.5","band7='(120.996094-157.995239]'_band4='(142.995239-inf)'_band2='(-inf-34.995238]'_id_class=maize","0.0","band7='(157.995239-218.004852]'_band4='(-inf-54.05064]'_band2='(-inf-34.995238]'_id_class=other_leguminous"
