"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"NDWI","2.5903913549202295E-4","5.180782709840459E-5","3.469562749570204E-5","1.1445915289182151E-4","NDWI='(-235.35688--70.08546]'","1.5060414854189963E-5","NDWI='(-378.24025--235.35688]'"
"NDVI","2.851438545726226E-4","5.7028770914524515E-5","2.044127323909634E-5","9.713967580950167E-5","NDVI='(470.999954-644.99939]'","4.493023764833015E-5","NDVI='(644.99939-795.486786]'"
"band6","0.0011164787545237809","2.2329575090475616E-4","2.1573382637841423E-4","5.559803150337606E-4","band6='(174.003265-215.417427]'","2.2590622281298822E-6","band6='(215.417427-268.992951]'"
"band3","0.0015361623151271264","3.072324630254253E-4","1.4574784095774173E-4","5.15819208755916E-4","band3='(79.939338-99.370598]'","7.4047039699765E-5","band3='(57.003267-79.939338]'"
"band7","0.001656143620132125","3.31228724026425E-4","2.839518670570629E-4","8.280718100660694E-4","band7='(-inf-84.987805]'","1.681746325384037E-5","band7='(227.596878-inf)'"
"band4","0.0018228122111851874","3.645624422370375E-4","4.2020058084354657E-4","8.920785731963837E-4","band4='(111.16182-155.993461]'","5.773159027444574E-6","band4='(-inf-43.744566]'"
"band5","0.001891086091857494","3.782172183714988E-4","3.0204891078045216E-4","9.289765895891394E-4","band5='(283.251755-316.007049]'","1.6566456339600633E-5","band5='(-inf-283.251755]'"
"brightness","0.0019402834470478303","3.8805668940956607E-4","2.8164159152959154E-4","9.041269050797246E-4","brightness='(464.892746-500.999939]'","6.601481844419055E-5","brightness='(428.851425-464.892746]'"
"band2","0.00344481889098118","6.88963778196236E-4","4.588907302648888E-4","0.001258297661067373","band2='(76.841873-inf)'","5.773159027444574E-6","band2='(-inf-30.401754]'"
"band1","0.0041406100572446425","8.281220114489285E-4","7.299436714976397E-4","0.0019515787581884797","band1='(35.992958-47.116337]'","1.0291283483690461E-5","band1='(47.116337-59.961251]'"
