"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Flight_Length_Delay","0.03213330363044022","0.00128635463351255","0.0010155798004275194","0.0042250707805457435","Flight='(4272.5-inf)'_Length='(75.5-100.5]'_Delay=1","4.137803023043091E-5","Flight='(2431.5-4272.5]'_Length='(75.5-100.5]'_Delay=0"
"Time_Length_Delay","0.03237497464589388","0.0013198683452289662","0.001063427795705688","0.005438676029046914","Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=1","3.5598763006464834E-5","Time='(519.5-700.5]'_Length='(174.5-inf)'_Delay=0"
"Flight_Time_Delay","0.03387674859457079","0.0013864116525312935","0.0011321784615506","0.0054904326973370075","Flight='(-inf-566.5]'_Time='(1079.5-inf)'_Delay=1","4.882521155706587E-6","Flight='(1306.5-2431.5]'_Time='(519.5-700.5]'_Delay=0"
"Airline_Flight_Delay","0.06064825700158512","0.0012950250728612413","0.0016264931627852028","0.009877983437249072","Airline=WN_Flight='(566.5-1306.5]'_Delay=0","6.521117076276775E-6","Airline=YV_Flight='(1306.5-2431.5]'_Delay=0"
"Airline_Length_Delay","0.06171387472777233","6.959165921585309E-4","8.713179006899071E-4","0.0068134739943610245","Airline=WN_Length='(-inf-75.5]'_Delay=0","0.0","Airline=HA_Length='(130.5-174.5]'_Delay=0"
"Airline_Time_Delay","0.06305144260696215","7.00669779780162E-4","8.654251453712272E-4","0.005373155376824708","Airline=WN_Time='(700.5-890.5]'_Delay=1","3.731578279493825E-6","Airline=F9_Time='(-inf-519.5]'_Delay=0"
"AirportTo_Length_Delay","0.06936201117546294","7.925914224853184E-5","1.379797611897574E-4","0.0016188482292386367","AirportTo=ATL_Length='(75.5-100.5]'_Delay=1","0.0","AirportTo=ORF_Length='(174.5-inf)'_Delay=0"
"AirportTo_Time_Delay","0.07465496448867244","6.126668611354981E-5","1.2233115847968978E-4","0.0016388508937395328","AirportTo=ATL_Time='(700.5-890.5]'_Delay=1","0.0","AirportTo=COD_Time='(890.5-1079.5]'_Delay=0"
"Flight_AirportTo_Delay","0.0760606609076253","8.938478294404109E-5","1.5418542073173807E-4","0.0021196753381211818","Flight='(4272.5-inf)'_AirportTo=ATL_Delay=1","0.0","Flight='(566.5-1306.5]'_AirportTo=DAB_Delay=0"
"AirportFrom_Length_Delay","0.07638027730826623","8.397441347770924E-5","1.5711183081856356E-4","0.0019173510662720819","AirportFrom=ATL_Length='(75.5-100.5]'_Delay=1","0.0","AirportFrom=BGR_Length='(100.5-130.5]'_Delay=0"
"AirportFrom_Time_Delay","0.08061634232822641","6.717024696912729E-5","1.3603668347853868E-4","0.0021174364456328938","AirportFrom=IAH_Time='(1079.5-inf)'_Delay=1","0.0","AirportFrom=RST_Time='(1079.5-inf)'_Delay=0"
"Flight_AirportFrom_Delay","0.08080732042577898","9.527477802001333E-5","1.7616884070091964E-4","0.0023980028188909496","Flight='(2431.5-4272.5]'_AirportFrom=IAH_Delay=1","0.0","Flight='(1306.5-2431.5]'_AirportFrom=FAR_Delay=0"
"Airline_AirportTo_Delay","0.09177232978149928","6.14592797484743E-5","1.3585113599980138E-4","0.001980170115647153","Airline=DL_AirportTo=ATL_Delay=1","0.0","Airline=OO_AirportTo=PHL_Delay=0"
"Airline_AirportFrom_Delay","0.09744947348736233","6.525899878477963E-5","1.5840252645054015E-4","0.0034808813960607986","Airline=XE_AirportFrom=IAH_Delay=1","0.0","Airline=YV_AirportFrom=MSP_Delay=0"
"DayOfWeek_Length_Delay","0.10492924688144237","0.0029844901849169847","0.0020652558422809128","0.008260972324794483","DayOfWeek=3_Length='(-inf-75.5]'_Delay=0","6.53087921400064E-5","DayOfWeek=7_Length='(-inf-75.5]'_Delay=0"
"Flight_DayOfWeek_Delay","0.10778521443155695","0.003070269924544944","0.002083290354688085","0.007619887163170986","Flight='(566.5-1306.5]'_DayOfWeek=3_Delay=1","1.7165487006585815E-4","Flight='(566.5-1306.5]'_DayOfWeek=6_Delay=0"
"AirportFrom_AirportTo_Delay","0.11541979166336083","2.7663049675814937E-5","3.0951251571113004E-5","3.3332871449427974E-4","AirportFrom=LAS_AirportTo=LAX_Delay=0","0.0","AirportFrom=STL_AirportTo=RSW_Delay=0"
"Airline_DayOfWeek_Delay","0.12449481505792112","9.836235706473697E-4","0.0011477738841413183","0.010001230103749214","Airline=WN_DayOfWeek=3_Delay=1","1.420832207219393E-7","Airline=YV_DayOfWeek=1_Delay=1"
"AirportTo_DayOfWeek_Delay","0.1308524894200611","6.437257843513256E-5","1.6738544830172865E-4","0.002509302042409003","AirportTo=ATL_DayOfWeek=5_Delay=0","0.0","AirportTo=GUM_DayOfWeek=5_Delay=0"
"DayOfWeek_Time_Delay","0.13147913985345758","0.0037862860585588976","0.00257649822267112","0.01159112009853381","DayOfWeek=4_Time='(1079.5-inf)'_Delay=1","1.5101078529163037E-4","DayOfWeek=6_Time='(519.5-700.5]'_Delay=0"
"AirportFrom_DayOfWeek_Delay","0.13575114276549693","6.685424000156522E-5","1.7674694961381077E-4","0.0025154514833970847","AirportFrom=ATL_DayOfWeek=3_Delay=1","0.0","AirportFrom=FLO_DayOfWeek=1_Delay=0"
