"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Flight_Time_Length_Delay","0.1359926730962471","5.439706923849898E-4","2.9369240425685685E-4","0.00218954284718437","Flight='(-inf-566.5]'_Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=1","4.449536691991944E-5","Flight='(4272.5-inf)'_Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=0"
"Airline_Flight_Time_Delay","0.13860306795554908","3.0529310122367624E-4","3.513561497368032E-4","0.002159879269237757","Airline=OO_Flight='(4272.5-inf)'_Time='(1079.5-inf)'_Delay=1","0.0","Airline=B6_Flight='(1306.5-2431.5]'_Time='(700.5-890.5]'_Delay=1"
"Airline_Flight_Length_Delay","0.1398229825986035","3.2822296384648475E-4","4.069414480333265E-4","0.0027828144061166314","Airline=OO_Flight='(4272.5-inf)'_Length='(-inf-75.5]'_Delay=0","0.0","Airline=F9_Flight='(-inf-566.5]'_Length='(-inf-75.5]'_Delay=1"
"Airline_Time_Length_Delay","0.14440229744411215","1.671322887084618E-4","2.0182213360120586E-4","0.0014924487654389652","Airline=WN_Time='(1079.5-inf)'_Length='(-inf-75.5]'_Delay=1","0.0","Airline=US_Time='(-inf-519.5]'_Length='(-inf-75.5]'_Delay=1"
"Flight_DayOfWeek_Length_Delay","0.14955634411233604","4.2730384032095916E-4","3.8207014948538553E-4","0.002141339533021124","Flight='(4272.5-inf)'_DayOfWeek=3_Length='(-inf-75.5]'_Delay=0","0.0","Flight='(566.5-1306.5]'_DayOfWeek=1_Length='(130.5-174.5]'_Delay=0"
"DayOfWeek_Time_Length_Delay","0.15841092212940006","4.5260263465542747E-4","4.092901027800934E-4","0.001824310043716698","DayOfWeek=4_Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=1","0.0","DayOfWeek=1_Time='(890.5-1079.5]'_Length='(130.5-174.5]'_Delay=0"
"Flight_DayOfWeek_Time_Delay","0.16071355736750587","4.5918159247859073E-4","4.0892366210551836E-4","0.0018947610413399035","Flight='(566.5-1306.5]'_DayOfWeek=4_Time='(1079.5-inf)'_Delay=1","0.0","Flight='(4272.5-inf)'_DayOfWeek=1_Time='(1079.5-inf)'_Delay=1"
"Airline_Flight_AirportTo_Delay","0.16399138273060626","3.194222491830706E-5","7.05342493620141E-5","0.0012236225902977852","Airline=MQ_Flight='(2431.5-4272.5]'_AirportTo=DFW_Delay=0","0.0","Airline=9E_Flight='(2431.5-4272.5]'_AirportTo=BTV_Delay=0"
"Airline_Flight_DayOfWeek_Delay","0.16477005165170525","2.504104128445351E-4","3.428061944131838E-4","0.003402041595752176","Airline=OO_Flight='(4272.5-inf)'_DayOfWeek=3_Delay=0","0.0","Airline=HA_Flight='(566.5-1306.5]'_DayOfWeek=3_Delay=1"
"AirportTo_Time_Length_Delay","0.16630514181044284","2.4608632999470252E-5","3.923397549959356E-5","5.154046668224004E-4","AirportTo=LAX_Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=1","0.0","AirportTo=LRD_Time='(519.5-700.5]'_Length='(75.5-100.5]'_Delay=1"
