"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Flight_Time_Length","0.04222239525976025","3.377791620780812E-4","3.094054154171465E-4","0.002276679607402546","Flight='(-inf-566.5]'_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","Flight='(4272.5-inf)'_Time='(519.5-700.5]'_Length='(174.5-inf)'"
"Airline_Flight_Time","0.04492178085290202","1.9789330772203515E-4","2.4906591544722966E-4","0.0015165504225205882","Airline=WN_Flight='(566.5-1306.5]'_Time='(-inf-519.5]'","0.0","Airline=AA_Flight='(2431.5-4272.5]'_Time='(1079.5-inf)'"
"Airline_Flight_Length","0.0450441431119318","2.114748502907594E-4","2.783734952270356E-4","0.001729757389011869","Airline=WN_Flight='(566.5-1306.5]'_Length='(-inf-75.5]'","0.0","Airline=B6_Flight='(1306.5-2431.5]'_Length='(100.5-130.5]'"
"Airline_Time_Length","0.05366512045266619","1.242248158626525E-4","1.502412202667714E-4","0.0011735653025128758","Airline=CO_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","Airline=OO_Time='(700.5-890.5]'_Length='(130.5-174.5]'"
"Airline_Flight_AirportTo","0.07113325991597834","2.7710658323324596E-5","4.9993468561440835E-5","6.970940817454052E-4","Airline=DL_Flight='(566.5-1306.5]'_AirportTo=ATL","0.0","Airline=AA_Flight='(1306.5-2431.5]'_AirportTo=BUR"
"Airline_Flight_AirportFrom","0.07420714818069614","2.8312532690077086E-5","4.9268846993952375E-5","6.804083191504348E-4","Airline=XE_Flight='(2431.5-4272.5]'_AirportFrom=IAH","0.0","Airline=XE_Flight='(4272.5-inf)'_AirportFrom=LIT"
"Airline_AirportTo_Length","0.07497840120730831","2.377247977403371E-5","3.961841632687625E-5","5.469222183906767E-4","Airline=US_AirportTo=PHX_Length='(174.5-inf)'","0.0","Airline=WN_AirportTo=RNO_Length='(130.5-174.5]'"
"Airline_AirportFrom_Length","0.07530099261747772","2.342177064307067E-5","4.374361025965172E-5","6.711384510421187E-4","Airline=OO_AirportFrom=SLC_Length='(100.5-130.5]'","0.0","Airline=OH_AirportFrom=CMH_Length='(130.5-174.5]'"
"AirportTo_Time_Length","0.07709193113600452","2.2815013653742915E-5","3.449805656572468E-5","5.524841392556666E-4","AirportTo=PHX_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","AirportTo=OAK_Time='(519.5-700.5]'_Length='(75.5-100.5]'"
"Flight_DayOfWeek_Length","0.07784464442639913","4.448265395794228E-4","4.8536098348863623E-4","0.0022970733172408423","Flight='(-inf-566.5]'_DayOfWeek=5_Length='(174.5-inf)'","1.8539736216631204E-6","Flight='(-inf-566.5]'_DayOfWeek=6_Length='(100.5-130.5]'"
"AirportFrom_AirportTo_Length","0.07904972728048174","1.5210646003553604E-5","1.977507059770157E-5","3.3556922552105926E-4","AirportFrom=LGA_AirportTo=BOS_Length='(-inf-75.5]'","0.0","AirportFrom=FLL_AirportTo=AUS_Length='(174.5-inf)'"
"AirportFrom_Time_Length","0.07907568291118437","2.2913846105817752E-5","3.4770477301890077E-5","4.6720135265915425E-4","AirportFrom=JFK_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","AirportFrom=PVD_Time='(1079.5-inf)'_Length='(75.5-100.5]'"
"Airline_Flight_DayOfWeek","0.08188630692162516","2.4889454991375385E-4","3.9837263833361944E-4","0.0028365796411448656","Airline=WN_Flight='(1306.5-2431.5]'_DayOfWeek=5","0.0","Airline=HA_Flight='(566.5-1306.5]'_DayOfWeek=6"
"Flight_AirportTo_Length","0.08191226255232899","3.1984483620587456E-5","4.445634911262512E-5","6.41474873095506E-4","Flight='(4272.5-inf)'_AirportTo=ATL_Length='(75.5-100.5]'","0.0","Flight='(1306.5-2431.5]'_AirportTo=GSO_Length='(75.5-100.5]'"
"Airline_DayOfWeek_Length","0.08215698707038802","1.3579667284361577E-4","2.0170605991447815E-4","0.0016797001012269597","Airline=WN_DayOfWeek=3_Length='(-inf-75.5]'","0.0","Airline=EV_DayOfWeek=5_Length='(174.5-inf)'"
