"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.25298334267915756","0.002108194522326313","0.008403784557724408","0.08964561337806612","band5='(263.995148-inf)'_brightness='(106.994381-inf)'_band1='(67.995144-inf)'_band2='All'","0.0","band5='(184.302375-216.995865]'_brightness='(57.004854-70.404003]'_band1='(67.995144-inf)'_band2='All'","band5_brightness_band1_band2","NA"
"0.28454846617204915","0.0031269062216708696","0.011112133863071177","0.10161035995897544","brightness='(106.994381-inf)'_NDVI='(57.074085-inf)'_band1='(67.995144-inf)'_band2='All'","0.0","brightness='(84.995144-106.994381]'_NDVI='(35.995869-44.004132]'_band1='(-inf-32.995146]'_band2='All'","brightness_NDVI_band1_band2","NA"
"0.2846237682463202","0.0023329817069370506","0.008786153556724649","0.0946539543378262","band5='(263.995148-inf)'_brightness='(106.994381-inf)'_NDVI='(57.074085-inf)'_band2='All'","2.5100691423645957E-7","band5='(152.131516-184.302375]'_brightness='(-inf-57.004854]'_NDVI='(57.074085-inf)'_band2='All'","band5_brightness_NDVI_band2","NA"
"0.3127942742310781","0.00322468323949565","0.010392114201397648","0.09883648254974832","band5='(263.995148-inf)'_NDVI='(57.074085-inf)'_band1='(67.995144-inf)'_band2='All'","0.0","band5='(-inf-152.131516]'_NDVI='(57.074085-inf)'_band1='(41.995535-51.994791]'_band2='All'","band5_NDVI_band1_band2","NA"
"0.3238993221307278","8.56876513573354E-4","0.005004735718818663","0.0937678999305715","band5='(263.995148-inf)'_brightness='(106.994381-inf)'_NDVI='(57.074085-inf)'_band1='(67.995144-inf)'","0.0","band5='(-inf-152.131516]'_brightness='(106.994381-inf)'_NDVI='(35.995869-44.004132]'_band1='(51.994791-67.995144]'","band5_brightness_NDVI_band1","NA"
"0.32535014209501395","0.0016515235639340809","0.0052943286414323006","0.05632645356849","band3='(-inf--301.000641]'_band4='(698.8107-inf)'_band2='All'_id_class=wheat","0.0","band3='(60.014717-inf)'_band4='(698.8107-inf)'_band2='All'_id_class=barley","band3_band4_band2_id_class","NA"
"0.33628651334829646","0.001769929017622613","0.005594641723900788","0.045801482647641015","brightness='(106.994381-inf)'_band1='(67.995144-inf)'_band2='All'_id_class=maize","0.0","brightness='(-inf-57.004854]'_band1='(51.994791-67.995144]'_band2='All'_id_class=rapeseed","brightness_band1_band2_id_class","NA"
"0.3552179568338391","0.003229254153034901","0.009475411437101882","0.08490735585802446","brightness='(106.994381-inf)'_NDWI='(129.994385-inf)'_band1='(67.995144-inf)'_band2='All'","0.0","brightness='(-inf-57.004854]'_NDWI='(53.995146-73.725513]'_band1='(67.995144-inf)'_band2='All'","brightness_NDWI_band1_band2","NA"
"0.35640070141372127","0.002945460342262159","0.008115973091124615","0.07987391420684073","band5='(263.995148-inf)'_NDWI='(129.994385-inf)'_band1='(67.995144-inf)'_band2='All'","2.5100691423645957E-7","band5='(263.995148-inf)'_NDWI='(53.995146-73.725513]'_band1='(67.995144-inf)'_band2='All'","band5_NDWI_band1_band2","NA"
"0.35991178613006064","0.0017995589306503033","0.0051044081874453895","0.04442872583368181","band5='(263.995148-inf)'_brightness='(106.994381-inf)'_band2='All'_id_class=maize","2.510069142364595E-7","band5='(263.995148-inf)'_brightness='(-inf-57.004854]'_band2='All'_id_class=rapeseed","band5_brightness_band2_id_class","NA"
"0.36058097056341504","0.004097511029129717","0.010995773034723476","0.09086349892594142","NDWI='(129.994385-inf)'_NDVI='(57.074085-inf)'_band1='(67.995144-inf)'_band2='All'","0.0","NDWI='(73.725513-96.004856]'_NDVI='(35.995869-44.004132]'_band1='(-inf-32.995146]'_band2='All'","NDWI_NDVI_band1_band2","NA"
"0.36176572319861144","0.0018088286159930573","0.005151803981853182","0.046108966117580676","band5='(263.995148-inf)'_band1='(67.995144-inf)'_band2='All'_id_class=maize","5.02013828472919E-7","band5='(263.995148-inf)'_band1='(-inf-32.995146]'_band2='All'_id_class=other_leguminous","band5_band1_band2_id_class","NA"
"0.3757909855384873","0.0019075684545100877","0.005825850828542735","0.05169035586254259","brightness='(106.994381-inf)'_NDVI='(57.074085-inf)'_band2='All'_id_class=maize","0.0","brightness='(-inf-57.004854]'_NDVI='(57.074085-inf)'_band2='All'_id_class=sunflower","brightness_NDVI_band2_id_class","NA"
"0.37611930258230897","0.0025242906213577784","0.0071951520469194985","0.057808398390142055","NDVI='(57.074085-inf)'_band1='(67.995144-inf)'_band2='All'_id_class=maize","0.0","NDVI='(35.995869-44.004132]'_band1='(67.995144-inf)'_band2='All'_id_class=other_annual","NDVI_band1_band2_id_class","NA"
"0.3862097805346146","0.0019310489026730729","0.00549133663175306","0.05362863125427653","band5='(263.995148-inf)'_NDVI='(57.074085-inf)'_band2='All'_id_class=maize","1.5060414854186927E-6","band5='(-inf-152.131516]'_NDVI='(35.995869-44.004132]'_band2='All'_id_class=other_annual","band5_NDVI_band2_id_class","NA"
"0.3880963485020158","0.00343448096019483","0.008802306225867671","0.08321004710395752","band5='(263.995148-inf)'_brightness='(106.994381-inf)'_NDWI='(129.994385-inf)'_band2='All'","0.0","band5='(152.131516-184.302375]'_brightness='(70.404003-84.995144]'_NDWI='(129.994385-inf)'_band2='All'","band5_brightness_NDWI_band2","NA"
"0.3926942931569993","0.003506199046044636","0.009753047095093259","0.09121290055055857","brightness='(106.994381-inf)'_NDWI='(129.994385-inf)'_NDVI='(57.074085-inf)'_band2='All'","2.5100691423645957E-7","brightness='(-inf-57.004854]'_NDWI='(129.994385-inf)'_NDVI='(-inf-28.004854]'_band2='All'","brightness_NDWI_NDVI_band2","NA"
