"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class"
"0.2635708381268687","0.0015323885937608647","0.0018367678745901178","2.4212913574804556E-6","_day=*_period='(0.819149-inf)'_nswdemand='(0.276331-0.397129]'_class=UP","0.009347135861479304","_day=*_period='(0.414894-0.606383]'_nswdemand='(0.276331-0.397129]'_class=UP","_day_period_nswdemand","UP"
"0.3824372301564013","0.002185355600893722","0.0017810361403491188","1.5738393823622968E-5","_day=*_period='(0.414894-0.606383]'_nswprice='(0.077804-inf)'_class=UP","0.010628171938969146","_day=*_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_class=UP","_day_period_nswprice","UP"
"0.3951770275831673","0.0031869115127674784","0.002728439913889937","0.0","_period=*_nswprice=*_nswdemand='(-inf-0.276331]'_class=UP","0.011453383704408664","_period=*_nswprice=*_nswdemand='(-inf-0.276331]'_class=UP","_period_nswprice_nswdemand","UP"
"0.43307730663375343","0.002474727466478591","0.002521296568941904","0.0","_day=*_nswprice='(-inf-0.03223]'_nswdemand=*_class=UP","0.01700322130115506","_day=*_nswprice='(-inf-0.03223]'_nswdemand=*_class=UP","_day_nswprice_nswdemand","UP"
"0.7791591064816592","0.0044779258993198805","0.004440485294989673","0.0","_day=*_period='(0.606383-0.819149]'_transfer='(0.414693-0.415132]'_class=UP","0.018086527592231016","_day=*_period='(0.202128-0.414894]'_transfer='(-inf-0.414693]'_class=UP","_day_period_transfer","UP"
"0.7815210545822091","0.0062521684366576725","0.010773199105833537","0.0","_period=*_nswprice=*_transfer='(0.414693-0.415132]'_class=UP","0.06802032202807537","_period=*_nswprice=*_transfer='(0.414693-0.415132]'_class=UP","_period_nswprice_transfer","UP"
"0.7819340252800319","0.004654369198095427","0.004617629204370824","1.0518565267697486E-4","_day=*_period='(0.606383-0.819149]'_vicdemand='(0.422877-0.423006]'_class=UP","0.018086527592231016","_day=*_period='(-inf-0.202128]'_vicdemand='(0.540782-inf)'_class=UP","_day_period_vicdemand","UP"
"0.7821008133409518","0.00570876506088286","0.012295326032506873","0.0","_day=*_vicdemand='(0.422877-0.423006]'_transfer=*_class=UP","0.0677217141095468","_day=*_vicdemand='(-inf-0.335448]'_transfer=*_class=UP","_day_vicdemand_transfer","UP"
"0.7821395540026718","0.007668034843163449","0.017934580335012787","0.0","_period=*_vicprice=*_transfer='(0.414693-0.415132]'_class=UP","0.10389476929400884","_period=*_vicprice=*_transfer='(0.414693-0.415132]'_class=UP","_period_vicprice_transfer","UP"
"0.7822506523623693","0.007901521741034034","0.018105118122140215","0.0","_period=*_vicdemand=*_transfer='(0.414693-0.415132]'_class=UP","0.10389476929400884","_period=*_vicdemand=*_transfer='(0.414693-0.415132]'_class=UP","_period_vicdemand_transfer","UP"
"0.7825288198257331","0.0044715932561470466","0.004497464959780891","6.053228393701146E-6","_day=*_period='(0.606383-0.819149]'_vicprice='(0.003466-0.003468]'_class=UP","0.018086527592231016","_day=*_period='(-inf-0.202128]'_vicprice='(0.003067-0.003466]'_class=UP","_day_period_vicprice","UP"
"0.7826258984760962","0.0063628121827324895","0.0071874445238663","0.0","_period=*_nswdemand=*_transfer='(0.414693-0.415132]'_class=UP","0.0384278179050972","_period=*_nswdemand=*_transfer='(0.415132-0.551974]'_class=UP","_period_nswdemand_transfer","UP"
"0.7828866088611457","0.009665266776063526","0.04353286358637956","0.0","_vicprice=*_vicdemand=*_transfer=*_class=UP","0.39096701264001643","_vicprice=*_vicdemand=*_transfer=*_class=UP","_vicprice_vicdemand_transfer","UP"
"0.7829371749369058","0.00559240839240647","0.012181504691796739","0.0","_day=*_vicprice='(0.003466-0.003468]'_transfer=*_class=UP","0.0677217141095468","_day=*_vicprice='(0.002058-0.003067]'_transfer=*_class=UP","_day_vicprice_transfer","UP"
"0.7836395764266403","0.008904995186666367","0.01924072528393616","0.0","_period=*_vicprice=*_vicdemand='(0.422877-0.423006]'_class=UP","0.10389476929400884","_period=*_vicprice=*_vicdemand='(0.422877-0.423006]'_class=UP","_period_vicprice_vicdemand","UP"
"0.7836855809624322","0.009920070645094078","0.030609535644857012","0.0","_nswprice=*_vicprice=*_transfer=*_class=UP","0.2320933100400781","_nswprice=*_vicprice=*_transfer=*_class=UP","_nswprice_vicprice_transfer","UP"
"0.7837450431220635","0.006477231761339367","0.01305405092726829","0.0","_day=*_vicprice='(0.003466-0.003468]'_vicdemand=*_class=UP","0.0677217141095468","_day=*_vicprice='(0.002058-0.003067]'_vicdemand=*_class=UP","_day_vicprice_vicdemand","UP"
"0.7845066257286828","0.010188397736736141","0.03141257961034896","0.0","_nswprice=*_vicprice=*_vicdemand=*_class=UP","0.2320933100400781","_nswprice=*_vicprice=*_vicdemand=*_class=UP","_nswprice_vicprice_vicdemand","UP"
"0.78459159792226","0.007768233642794653","0.026529295845159485","0.0","_nswprice=*_vicdemand=*_transfer=*_class=UP","0.2320933100400781","_nswprice=*_vicdemand=*_transfer=*_class=UP","_nswprice_vicdemand_transfer","UP"
"0.7850166750768703","0.0053041667234923675","0.008824358924200538","0.0","_day=*_nswprice='(0.077804-inf)'_vicprice=*_class=UP","0.04454835063200082","_day=*_nswprice='(0.03223-0.043518]'_vicprice=*_class=UP","_day_nswprice_vicprice","UP"
"0.7854156260653614","0.004488089291802065","0.00726332699543619","0.0","_day=*_nswprice='(0.077804-inf)'_transfer=*_class=UP","0.04454835063200082","_day=*_nswprice='(0.03223-0.043518]'_transfer=*_class=UP","_day_nswprice_transfer","UP"
