"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class"
"0.02443252352894075","0.00488650470578815","0.0034426368004675956","6.342246974236354E-5","_Rcdminutes='(288.5-576.5]'_Class=*_Class=1","0.00855367516190525","_Rcdminutes='(576.5-873.5]'_Class=*_Class=1","_Rcdminutes_Class","1"
"0.044167586644824966","0.008833517328964993","0.009215977448404657","5.889244900836702E-5","_Light=*_Class=*_Class=1","0.021938987401032672","_Light=*_Class=*_Class=1","_Light_Class","1"
"0.352095993408178","0.0704191986816356","0.06521046761495243","0.0037601297071890027","_Temperature=*_Class=1_Class=1","0.176047996704089","_Temperature=*_Class=1_Class=1","_Temperature_Class","1"
"0.38951143649012715","0.07790228729802542","0.03558994235814565","0.015685117785835187","_Humidity=*_Class=*_Class=1","0.1061404519317811","_Humidity=*_Class=*_Class=1","_Humidity_Class","1"
"0.8814756090628678","0.17629512181257356","0.0671764027425658","0.07123528109956656","_Voltage=*_Class=*_Class=1","0.2584535951584917","_Voltage=*_Class=*_Class=1","_Voltage_Class","1"
"0.03575570201847378","0.007151140403694756","0.002878364597675251","0.005001610068361903","_Rcdminutes='(576.5-873.5]'_Class=*_Class=2","0.011940329140290598","_Rcdminutes='(1154.5-inf)'_Class=*_Class=2","_Rcdminutes_Class","2"
"0.21761352274408957","0.04352270454881792","0.032419798649288546","5.204538357447694E-4","_Light=*_Class=*_Class=2","0.07606508937840145","_Light=*_Class=*_Class=2","_Light_Class","2"
"0.32150168280073554","0.06430033656014711","0.05891933662395524","0.020039977052244806","_Temperature=*_Class=2_Class=2","0.1607508414003678","_Temperature=*_Class=2_Class=2","_Temperature_Class","2"
"0.3879982559264248","0.07759965118528496","0.049245214393159785","0.010581801960099585","_Humidity=*_Class=*_Class=2","0.1323759239762242","_Humidity=*_Class=*_Class=2","_Humidity_Class","2"
"0.801339549340479","0.1602679098680958","0.082964312619959","0.015763175797685103","_Voltage=*_Class=*_Class=2","0.2181048540994414","_Voltage=*_Class=*_Class=2","_Voltage_Class","2"
"0.023214035331416444","0.004642807066283288","0.003368105198566732","0.0014137417725285928","_Rcdminutes='(288.5-576.5]'_Class=*_Class=3","0.010193275893179629","_Rcdminutes='(-inf-288.5]'_Class=*_Class=3","_Rcdminutes_Class","3"
"0.056544726229023554","0.014136181557255888","0.011504139559930201","0.002754997891776634","_Light=*_Class=*_Class=3","0.02551736522273515","_Light=*_Class=*_Class=3","_Light_Class","3"
"0.2584448271294212","0.051688965425884234","0.04938212208233542","0.0019727354829314203","_Temperature=*_Class=3_Class=3","0.12922241356471056","_Temperature=*_Class=3_Class=3","_Temperature_Class","3"
"0.3925709268941787","0.07851418537883574","0.04399455729026789","3.354553193076065E-4","_Humidity=*_Class=*_Class=3","0.10415365031435615","_Humidity=*_Class=*_Class=3","_Humidity_Class","3"
"0.890752690324121","0.1781505380648242","0.06821269269919802","0.07574681365678382","_Voltage=*_Class=*_Class=3","0.259880763778871","_Voltage=*_Class=*_Class=3","_Voltage_Class","3"
"0.03164483396631124","0.006328966793262248","0.002213693764159327","0.0034797661283590825","_Rcdminutes='(-inf-288.5]'_Class=*_Class=4","0.008066191296029299","_Rcdminutes='(576.5-873.5]'_Class=*_Class=4","_Rcdminutes_Class","4"
"0.08328599400349022","0.020821498500872556","0.014741393158312249","0.008781826344503918","_Light=*_Class=*_Class=4","0.04164299700174512","_Light=*_Class=*_Class=4","_Light_Class","4"
"0.4900467056636285","0.0980093411327257","0.08512404344391146","0.031250110808155526","_Temperature=*_Class=4_Class=4","0.24502335283181426","_Temperature=*_Class=4_Class=4","_Temperature_Class","4"
"0.44071628102091265","0.08814325620418254","0.08440666138857693","0.0020146132439743045","_Humidity=*_Class=*_Class=4","0.20668577197419064","_Humidity=*_Class=*_Class=4","_Humidity_Class","4"
"0.864029855982562","0.1728059711965124","0.05163195222328924","0.10041419202071984","_Voltage=*_Class=*_Class=4","0.23380038996961863","_Voltage=*_Class=*_Class=4","_Voltage_Class","4"
"Infinity","Infinity","Infinity","Infinity","Does not exist","Infinity","Does not exist","Does not exist","5"
"Infinity","Infinity","Infinity","Infinity","Does not exist","Infinity","Does not exist","Does not exist","5"
"Infinity","Infinity","Infinity","Infinity","Does not exist","Infinity","Does not exist","Does not exist","5"
"Infinity","Infinity","Infinity","Infinity","Does not exist","Infinity","Does not exist","Does not exist","5"
"Infinity","Infinity","Infinity","Infinity","Does not exist","Infinity","Does not exist","Does not exist","5"
"0.05051657890931924","0.010103315781863848","0.004374806287247481","0.0037203158756964616","_Rcdminutes='(873.5-1154.5]'_Class=*_Class=6","0.013907675039706385","_Rcdminutes='(1154.5-inf)'_Class=*_Class=6","_Rcdminutes_Class","6"
"0.25968912005148087","0.051937824010296174","0.04868623836240272","0.005440310577749574","_Light=*_Class=*_Class=6","0.12440424944799086","_Light=*_Class=*_Class=6","_Light_Class","6"
"0.373541689223491","0.0747083378446982","0.028803851281466935","0.03464848647871824","_Temperature=*_Class=6_Class=6","0.11043065981825366","_Temperature=*_Class=6_Class=6","_Temperature_Class","6"
"0.5276592333493246","0.10553184666986493","0.09990710364578935","0.00814886060950358","_Humidity=*_Class=*_Class=6","0.2556807560651588","_Humidity=*_Class=*_Class=6","_Humidity_Class","6"
"0.866983536569357","0.1733967073138714","0.09959802711925629","0.02950025071034598","_Voltage=*_Class=*_Class=6","0.29231811254727097","_Voltage=*_Class=*_Class=6","_Voltage_Class","6"
"0.04525563426977987","0.009051126853955973","0.005194398398716324","5.125433658816764E-4","_Rcdminutes='(873.5-1154.5]'_Class=*_Class=7","0.013597704872370872","_Rcdminutes='(1154.5-inf)'_Class=*_Class=7","_Rcdminutes_Class","7"
"0.2642386361697542","0.06605965904243855","0.051301402949699884","0.009500445843713554","_Light=*_Class=*_Class=7","0.1321193180848771","_Light=*_Class=*_Class=7","_Light_Class","7"
"0.4522188842833783","0.09044377685667566","0.08104172065722377","0.03201674659367868","_Temperature=*_Class=7_Class=7","0.22610944214168915","_Temperature=*_Class=7_Class=7","_Temperature_Class","7"
"0.4109896993899699","0.08219793987799398","0.060860288422922904","0.004147991779356194","_Humidity=*_Class=*_Class=7","0.1625359044748011","_Humidity=*_Class=*_Class=7","_Humidity_Class","7"
"0.8967546546443197","0.17935093092886395","0.05649530682126412","0.10544847612240327","_Voltage=*_Class=*_Class=7","0.23491757579929104","_Voltage=*_Class=*_Class=7","_Voltage_Class","7"
"0.16186902273734877","0.032373804547469756","0.018190853007503213","0.011520678953701943","_Rcdminutes='(288.5-576.5]'_Class=*_Class=8","0.05538982836151751","_Rcdminutes='(-inf-288.5]'_Class=*_Class=8","_Rcdminutes_Class","8"
"0.369947431756286","0.07398948635125721","0.08576669510598053","0.006542529609221609","_Light=*_Class=*_Class=8","0.1784311862689214","_Light=*_Class=*_Class=8","_Light_Class","8"
"0.8","0.16","0.14109114269039214","0.029960732155297987","_Temperature=*_Class=8_Class=8","0.4","_Temperature=*_Class=8_Class=8","_Temperature_Class","8"
"0.6336246754069288","0.12672493508138577","0.11974230536583334","0.009918297548926466","_Humidity=*_Class=*_Class=8","0.3168123377034644","_Humidity=*_Class=*_Class=8","_Humidity_Class","8"
"0.9998099942998291","0.19996199885996582","0.12453814489288191","0.027772499841661916","_Voltage=*_Class=*_Class=8","0.3499683323833048","_Voltage=*_Class=*_Class=8","_Voltage_Class","8"
"0.07691648126036439","0.015383296252072878","0.013164835556996246","0.0020792856148859756","_Rcdminutes='(576.5-873.5]'_Class=*_Class=9","0.03637895501529623","_Rcdminutes='(288.5-576.5]'_Class=*_Class=9","_Rcdminutes_Class","9"
"0.35108960658343547","0.0702179213166871","0.06804456999481921","0.008065654881143667","_Light=*_Class=*_Class=9","0.15867342969857406","_Light=*_Class=*_Class=9","_Light_Class","9"
"0.377437000327271","0.07548740006545421","0.06527340333330497","0.021139646039810014","_Temperature=*_Class=9_Class=9","0.1887185001636355","_Temperature=*_Class=9_Class=9","_Temperature_Class","9"
"0.4769691807202078","0.09539383614404155","0.024093059021653998","0.07295182358653611","_Humidity=*_Class=*_Class=9","0.13174221432179675","_Humidity=*_Class=*_Class=9","_Humidity_Class","9"
"0.9263909300860802","0.18527818601721605","0.16726390268682964","0.031316395854415174","_Voltage=*_Class=*_Class=9","0.4631954650430401","_Voltage=*_Class=*_Class=9","_Voltage_Class","9"
"0.04478742072518635","0.00895748414503727","0.002978986432556429","0.005916574698438648","_Rcdminutes='(288.5-576.5]'_Class=*_Class=10","0.012744552287872704","_Rcdminutes='(1154.5-inf)'_Class=*_Class=10","_Rcdminutes_Class","10"
"0.24071648871151835","0.04814329774230367","0.0357365697246116","0.011351262865433167","_Light=*_Class=*_Class=10","0.09312920434215957","_Light=*_Class=*_Class=10","_Light_Class","10"
"0.520016963528414","0.10400339270568279","0.09150316928257221","0.03387835639060008","_Temperature=*_Class=10_Class=10","0.26000848176420693","_Temperature=*_Class=10_Class=10","_Temperature_Class","10"
"0.5656192542343612","0.11312385084687224","0.06517820698487481","0.057281140352060674","_Humidity=*_Class=*_Class=10","0.2255284867651199","_Humidity=*_Class=*_Class=10","_Humidity_Class","10"
"0.8019936373276776","0.16039872746553552","0.09556889829376086","0.011111322480632707","_Voltage=*_Class=*_Class=10","0.2568490245971162","_Voltage=*_Class=*_Class=10","_Voltage_Class","10"
"0.028467745354536472","0.005693549070907295","0.0027801572655951905","0.0012086953401045653","_Rcdminutes='(576.5-873.5]'_Class=*_Class=11","0.008648496914179613","_Rcdminutes='(1154.5-inf)'_Class=*_Class=11","_Rcdminutes_Class","11"
"0.06006573194116093","0.012013146388232187","0.011386544644486546","0.0017653853605795727","_Light=*_Class=*_Class=11","0.03003286597058047","_Light=*_Class=*_Class=11","_Light_Class","11"
"0.40585438812029273","0.08117087762405854","0.07250678705571348","0.030027294875587335","_Temperature=*_Class=11_Class=11","0.20292719406014637","_Temperature=*_Class=11_Class=11","_Temperature_Class","11"
"0.38389570399864703","0.0767791407997294","0.04028369236643581","0.03937174762917957","_Humidity=*_Class=*_Class=11","0.14046305430072448","_Humidity=*_Class=*_Class=11","_Humidity_Class","11"
"0.8392706298860965","0.1678541259772193","0.05041426773382008","0.10989961924541364","_Voltage=*_Class=*_Class=11","0.24787671598739383","_Voltage=*_Class=*_Class=11","_Voltage_Class","11"
"0.08498773727245137","0.016997547454490274","0.01526798018432044","0.002871190782509331","_Rcdminutes='(576.5-873.5]'_Class=*_Class=12","0.042493868636225694","_Rcdminutes='(-inf-288.5]'_Class=*_Class=12","_Rcdminutes_Class","12"
"0.06333977600255312","0.012667955200510625","0.009967858680292683","6.975293603064901E-4","_Light=*_Class=*_Class=12","0.025893705931045508","_Light=*_Class=*_Class=12","_Light_Class","12"
"0.3434920634920635","0.0686984126984127","0.060275461555851055","0.017055150217343915","_Temperature=*_Class=12_Class=12","0.17174603174603176","_Temperature=*_Class=12_Class=12","_Temperature_Class","12"
"0.3424728850819866","0.06849457701639731","0.023277255819880372","0.03033713596140667","_Humidity=*_Class=*_Class=12","0.08674044534487942","_Humidity=*_Class=*_Class=12","_Humidity_Class","12"
"0.8522277017679585","0.1704455403535917","0.06287054086439799","0.07435009538626808","_Voltage=*_Class=*_Class=12","0.22027258104270941","_Voltage=*_Class=*_Class=12","_Voltage_Class","12"
"0.056752472200949235","0.011350494440189847","0.009422897938908237","0.0015377202345744911","_Rcdminutes='(-inf-288.5]'_Class=*_Class=13","0.02385205148025147","_Rcdminutes='(288.5-576.5]'_Class=*_Class=13","_Rcdminutes_Class","13"
"0.16133012747851164","0.03226602549570233","0.02165478356775349","0.009726760127599612","_Light=*_Class=*_Class=13","0.06005186810528501","_Light=*_Class=*_Class=13","_Light_Class","13"
"0.4161686318849943","0.08323372637699886","0.07588167095458169","0.0010625352883541078","_Temperature=*_Class=13_Class=13","0.20808431594249718","_Temperature=*_Class=13_Class=13","_Temperature_Class","13"
"0.3122968513285544","0.06245937026571088","0.05734138861435921","0.00835727418701862","_Humidity=*_Class=*_Class=13","0.14779115147725858","_Humidity=*_Class=*_Class=13","_Humidity_Class","13"
"0.8506261186110864","0.17012522372221728","0.05763390073316957","0.10180438794340783","_Voltage=*_Class=*_Class=13","0.22120820545953804","_Voltage=*_Class=*_Class=13","_Voltage_Class","13"
"0.08580386127261641","0.017160772254523282","0.008538272615225953","0.0036530182050909382","_Rcdminutes='(-inf-288.5]'_Class=*_Class=14","0.026849281074076393","_Rcdminutes='(288.5-576.5]'_Class=*_Class=14","_Rcdminutes_Class","14"
"0.2510488703204386","0.05020977406408772","0.029306080006119166","7.825338445887784E-4","_Light=*_Class=*_Class=14","0.07260077478513677","_Light=*_Class=*_Class=14","_Light_Class","14"
"0.3426109422032042","0.06852218844064084","0.06736797995939132","4.3920613564232824E-4","_Temperature=*_Class=14_Class=14","0.17086626496595977","_Temperature=*_Class=14_Class=14","_Temperature_Class","14"
"0.3752447221337714","0.07504894442675428","0.02465682186198261","0.044142149301327094","_Humidity=*_Class=*_Class=14","0.1117402660182334","_Humidity=*_Class=*_Class=14","_Humidity_Class","14"
"0.9290034562211983","0.18580069124423965","0.061469603312740595","0.1309858035468617","_Voltage=*_Class=*_Class=14","0.2881264400921659","_Voltage=*_Class=*_Class=14","_Voltage_Class","14"
"0.5","0.1","0.04397949584896568","0.06575073601570167","_Rcdminutes='(873.5-1154.5]'_Class=*_Class=15","0.1739450441609421","_Rcdminutes='(288.5-576.5]'_Class=*_Class=15","_Rcdminutes_Class","15"
"0.5","0.1","0.07499069389209953","0.015701668302257114","_Light=*_Class=*_Class=15","0.19774288518155053","_Light=*_Class=*_Class=15","_Light_Class","15"
"0.49999999999999994","0.09999999999999999","0.08087015667873812","0.037782139352306184","_Temperature=*_Class=15_Class=15","0.23675171736997055","_Temperature=*_Class=15_Class=15","_Temperature_Class","15"
"0.5","0.1","0.07840027983759078","0.03925417075564279","_Humidity=*_Class=*_Class=15","0.23086359175662413","_Humidity=*_Class=*_Class=15","_Humidity_Class","15"
"0.5","0.16666666666666666","0.2083313550459943","0.037782139352306184","_Voltage=*_Class=*_Class=15","0.40701668302257116","_Voltage=*_Class=*_Class=15","_Voltage_Class","15"
"0.06613605738009419","0.013227211476018838","0.013557070398535062","1.3464462104834096E-4","_Rcdminutes='(576.5-873.5]'_Class=*_Class=16","0.03306802869004709","_Rcdminutes='(-inf-288.5]'_Class=*_Class=16","_Rcdminutes_Class","16"
