"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class"
"5.5387546664008066E-6","1.1077509332801612E-6","2.477006388953275E-6","0.0","_band5=*_id_class=rapeseed","5.5387546664008066E-6","_band5=*_id_class=rapeseed","_band5","rapeseed"
"5.5387546664008066E-6","1.1077509332801612E-6","2.4770063889532746E-6","0.0","_band1='(-inf-35.93607]'_id_class=rapeseed","5.5387546664008066E-6","_band1='(35.93607-44.664795]'_id_class=rapeseed","_band1","rapeseed"
"5.5387546664008066E-6","1.1077509332801612E-6","2.477006388953275E-6","0.0","_brightness='(-inf-60.860381]'_id_class=rapeseed","5.5387546664008066E-6","_brightness='(60.860381-73.373451]'_id_class=rapeseed","_brightness","rapeseed"
"5.5387546664008066E-6","1.1077509332801612E-6","2.4770063889532746E-6","0.0","_band7=*_id_class=rapeseed","5.5387546664008066E-6","_band7=*_id_class=rapeseed","_band7","rapeseed"
"5.5387546664008066E-6","1.1077509332801612E-6","2.4770063889532746E-6","0.0","_NDVI=*_id_class=rapeseed","5.5387546664008066E-6","_NDVI=*_id_class=rapeseed","_NDVI","rapeseed"
"5.5387546664008066E-6","5.5387546664008066E-6","NaN","5.5387546664008066E-6","_band2='All'_id_class=rapeseed","5.5387546664008066E-6","_band2='All'_id_class=rapeseed","_band2","rapeseed"
"5.5387546664008066E-6","1.1077509332801612E-6","2.477006388953275E-6","0.0","_NDWI=*_id_class=rapeseed","5.5387546664008066E-6","_NDWI=*_id_class=rapeseed","_NDWI","rapeseed"
"5.5387546664008066E-6","1.1077509332801612E-6","2.477006388953275E-6","0.0","_band6=*_id_class=rapeseed","5.5387546664008066E-6","_band6=*_id_class=rapeseed","_band6","rapeseed"
"1.1077509332801613E-5","2.2155018665603225E-6","3.033700871274723E-6","0.0","_id_polygon='(-inf-120426.5]'_id_class=rapeseed","5.5387546664008066E-6","_id_polygon='(679551-inf)'_id_class=rapeseed","_id_polygon","rapeseed"
"1.661626399920242E-5","3.323252799840484E-6","3.033700871274723E-6","0.0","_band3='(-inf--255.000007]'_id_class=rapeseed","5.5387546664008066E-6","_band3='(-255.000007--140.999939]'_id_class=rapeseed","_band3","rapeseed"
"8.86200746624129E-4","1.772401493248258E-4","1.661164772907605E-4","2.2155018665603226E-5","_band4='(-inf-279.999985]'_id_class=rapeseed","3.8217407198165565E-4","_band4='(518.000214-653.414307]'_id_class=rapeseed","_band4","rapeseed"
"0.0","0.0","0.0","0.0","_band5='(-inf-161.746803]'_id_class=sunflower","0.0","_band5='(-inf-161.746803]'_id_class=sunflower","_band5","sunflower"
"2.5062593828085644E-6","5.012518765617129E-7","1.1208332698413233E-6","0.0","_band1='(35.93607-44.664795]'_id_class=sunflower","2.5062593828085644E-6","_band1='(-inf-35.93607]'_id_class=sunflower","_band1","sunflower"
"2.5062593828085644E-6","5.012518765617129E-7","1.1208332698413233E-6","0.0","_brightness='(60.860381-73.373451]'_id_class=sunflower","2.5062593828085644E-6","_brightness='(-inf-60.860381]'_id_class=sunflower","_brightness","sunflower"
"0.0","0.0","0.0","0.0","_band7=*_id_class=sunflower","0.0","_band7=*_id_class=sunflower","_band7","sunflower"
"0.0","0.0","0.0","0.0","_NDVI='(-inf-30.31159]'_id_class=sunflower","0.0","_NDVI='(-inf-30.31159]'_id_class=sunflower","_NDVI","sunflower"
"0.0","0.0","NaN","0.0","_band2='All'_id_class=sunflower","0.0","_band2='All'_id_class=sunflower","_band2","sunflower"
"0.0","0.0","0.0","0.0","_NDWI='(-inf-60.931271]'_id_class=sunflower","0.0","_NDWI='(-inf-60.931271]'_id_class=sunflower","_NDWI","sunflower"
"0.0","0.0","0.0","0.0","_band6='(-inf-321.563156]'_id_class=sunflower","0.0","_band6='(-inf-321.563156]'_id_class=sunflower","_band6","sunflower"
"2.5062593828085644E-6","5.012518765617129E-7","1.1208332698413235E-6","0.0","_id_polygon='(359191.5-679551]'_id_class=sunflower","2.5062593828085644E-6","_id_polygon='(120426.5-152159]'_id_class=sunflower","_id_polygon","sunflower"
"1.2531296914042822E-6","2.5062593828085643E-7","5.604166349206618E-7","0.0","_band3='(-47.138907-46.999871]'_id_class=sunflower","1.2531296914042822E-6","_band3='(-inf--255.000007]'_id_class=sunflower","_band3","sunflower"
