"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class"
"5.5387546664008066E-6","5.081426299450281E-8","5.305164806869972E-7","0.0","_band5=*_band6=*_NDWI='(-inf-60.931271]'_id_class=rapeseed","5.5387546664008066E-6","_band5=*_band6=*_NDWI='(-inf-60.931271]'_id_class=rapeseed","_band5_band6_NDWI","rapeseed"
"5.5387546664008066E-6","5.5947016832331377E-8","5.566657889176221E-7","0.0","_band5='(-inf-161.746803]'_brightness='(-inf-60.860381]'_NDWI='(-inf-60.931271]'_id_class=rapeseed","5.5387546664008066E-6","_band5='(-inf-161.746803]'_brightness='(60.860381-73.373451]'_NDWI='(-inf-60.931271]'_id_class=rapeseed","_band5_brightness_NDWI","rapeseed"
"5.5387546664008066E-6","4.431003733120645E-8","4.954012777906548E-7","0.0","_band7=*_band5='(-inf-161.746803]'_band1='(-inf-35.93607]'_id_class=rapeseed","5.5387546664008066E-6","_band7=*_band5='(-inf-161.746803]'_band1='(35.93607-44.664795]'_id_class=rapeseed","_band7_band5_band1","rapeseed"
"5.5387546664008066E-6","2.3078144443336694E-7","1.1305935619284365E-6","0.0","_NDWI='(-inf-60.931271]'_band1='(-inf-35.93607]'_band2='All'_id_class=rapeseed","5.5387546664008066E-6","_NDWI='(-inf-60.931271]'_band1='(35.93607-44.664795]'_band2='All'_id_class=rapeseed","_NDWI_band1_band2","rapeseed"
"5.5387546664008066E-6","4.6938598867803444E-8","5.098836960654475E-7","0.0","_band7=*_NDWI='(-inf-60.931271]'_NDVI=*_id_class=rapeseed","5.5387546664008066E-6","_band7=*_NDWI='(-inf-60.931271]'_NDVI=*_id_class=rapeseed","_band7_NDWI_NDVI","rapeseed"
"5.5387546664008066E-6","2.2155018665603227E-7","1.1077509332801614E-6","0.0","_band5='(-inf-161.746803]'_brightness='(-inf-60.860381]'_band2='All'_id_class=rapeseed","5.5387546664008066E-6","_band5='(-inf-161.746803]'_brightness='(60.860381-73.373451]'_band2='All'_id_class=rapeseed","_band5_brightness_band2","rapeseed"
"5.5387546664008066E-6","2.2155018665603227E-7","1.1077509332801614E-6","0.0","_band6=*_NDWI=*_band2=*_id_class=rapeseed","5.5387546664008066E-6","_band6=*_NDWI=*_band2=*_id_class=rapeseed","_band6_NDWI_band2","rapeseed"
"5.5387546664008066E-6","5.538754666400807E-8","5.538754666400806E-7","0.0","_band7=*_band6='(-inf-321.563156]'_NDVI=*_id_class=rapeseed","5.5387546664008066E-6","_band7=*_band6='(321.563156-384.768738]'_NDVI=*_id_class=rapeseed","_band7_band6_NDVI","rapeseed"
"5.5387546664008066E-6","2.2155018665603227E-7","1.1077509332801612E-6","0.0","_band7=*_brightness='(-inf-60.860381]'_band2=*_id_class=rapeseed","5.5387546664008066E-6","_band7=*_brightness='(-inf-60.860381]'_band2=*_id_class=rapeseed","_band7_brightness_band2","rapeseed"
"5.5387546664008066E-6","2.2155018665603227E-7","1.1077509332801612E-6","0.0","_band5='(-inf-161.746803]'_band1='(-inf-35.93607]'_band2='All'_id_class=rapeseed","5.5387546664008066E-6","_band5='(-inf-161.746803]'_band1='(35.93607-44.664795]'_band2='All'_id_class=rapeseed","_band5_band1_band2","rapeseed"
"5.5387546664008066E-6","2.2155018665603227E-7","1.1077509332801612E-6","0.0","_NDWI=*_NDVI=*_band2=*_id_class=rapeseed","5.5387546664008066E-6","_NDWI=*_NDVI=*_band2=*_id_class=rapeseed","_NDWI_NDVI_band2","rapeseed"
"5.5387546664008066E-6","2.517615757454912E-7","1.180866462594632E-6","0.0","_band5=*_band6=*_band2='All'_id_class=rapeseed","5.5387546664008066E-6","_band5=*_band6=*_band2='All'_id_class=rapeseed","_band5_band6_band2","rapeseed"
