"SampleSize","Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"2100","0.48785491071428627","1.561135714285716E-4","2.924488420777109E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.999999999999986E-7","x1=v1_x2=v4_x3=v2_x4=v4_x5=v4","x1_x2_x3_x4_x5","NA"
"2200","0.48476065340909075","1.5512340909090906E-4","2.909381766310294E-4","0.005041","x1=v2_x2=v2_x3=v1_x4=v3_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"2300","0.48988858695652165","1.5676434782608694E-4","3.1050492090368433E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v2_x2=v1_x3=v2_x4=v3_x5=v2","x1_x2_x3_x4_x5","NA"
"2400","0.4850768229166661","1.5522458333333317E-4","3.0688036078509715E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"2500","0.49669437500000035","1.5894220000000012E-4","3.0817348672189127E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"2600","0.48460096153846133","1.5507230769230764E-4","2.893450877452232E-4","0.005041","x1=v2_x2=v2_x3=v1_x4=v3_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"2700","0.486991898148148","1.5583740740740735E-4","2.892250752832501E-4","0.005041","x1=v2_x2=v2_x3=v1_x4=v3_x5=v1","4.99999999999985E-7","x1=v2_x2=v1_x3=v2_x4=v3_x5=v2","x1_x2_x3_x4_x5","NA"
"2800","0.4938342633928573","1.5802696428571434E-4","2.964629843283703E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v2_x2=v1_x3=v2_x4=v3_x5=v2","x1_x2_x3_x4_x5","NA"
"2900","0.49758836206896473","1.592282758620687E-4","3.0580586619008345E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v2_x2=v1_x3=v2_x4=v3_x5=v2","x1_x2_x3_x4_x5","NA"
"3000","0.49217864583333293","1.574971666666665E-4","3.009520318098147E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v2_x2=v1_x3=v2_x4=v3_x5=v2","x1_x2_x3_x4_x5","NA"
"3100","0.4921431451612902","1.5748580645161286E-4","2.9868991583208116E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v2_x2=v1_x3=v2_x4=v3_x5=v2","x1_x2_x3_x4_x5","NA"
"3200","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3300","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3400","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3500","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3600","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3700","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3800","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"3900","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4000","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4100","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4200","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4300","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4400","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4500","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4600","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4700","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4800","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"4900","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5000","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5100","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5200","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5300","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5400","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5500","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5600","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5700","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5800","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"5900","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
"6000","0.4915879999999999","1.5730815999999998E-4","2.9759909809815325E-4","0.005489","x1=v2_x2=v2_x3=v1_x4=v1_x5=v1","4.99999999999985E-7","x1=v4_x2=v1_x3=v1_x4=v1_x5=v2","x1_x2_x3_x4_x5","NA"
