"points","all_attributes","band7_band5","band7_band6","band7_brightness","band7_band3","band7_NDWI","band7_band4","band7_NDVI","band7_band1","band7_band2","band5_band6","band5_brightness","band5_band3","band5_NDWI","band5_band4","band5_NDVI","band5_band1","band5_band2","band6_brightness","band6_band3","band6_NDWI","band6_band4","band6_NDVI","band6_band1","band6_band2","brightness_band3","brightness_NDWI","brightness_band4","brightness_NDVI","brightness_band1","brightness_band2","band3_NDWI","band3_band4","band3_NDVI","band3_band1","band3_band2","NDWI_band4","NDWI_NDVI","NDWI_band1","NDWI_band2","band4_NDVI","band4_band1","band4_band2","NDVI_band1","NDVI_band2","band1_band2"
"1991977","0.2099984086161114","0.07849136812322631","0.0405767737278091","0.05268936338120369","0.04066814024459119","0.05500465115812084","0.051506618801321506","0.07007008615059311","0.040132993503439046","0.04208331722705631","0.07589143850556507","0.06350274124651038","0.07242001288167485","0.06588630290409979","0.07960031667032298","0.07388589326081577","0.06320554906005443","0.07027992793089483","0.0510538023280389","0.0440597456697542","0.052622595542016794","0.0528680803041401","0.06817849804490715","0.04181273177350943","0.04314005633599184","0.0454061467577186","0.051424790547280386","0.058339529020666386","0.06303285630305973","0.034891467120353306","0.04215711325984187","0.05534401250616846","0.047707378147438445","0.06175673715108152","0.03551747836445904","0.037653045190782844","0.06202631857697152","0.05922257134495028","0.04842475590832625","0.05254829749540282","0.059649283099152246","0.0488268689849331","0.04867576282256271","0.05565877517662101","0.056878166765981744","0.03143158781451793"
"3983954","0.24327590127790472","0.092252571189326","0.040973866666131196","0.059017247689104865","0.045063773326700064","0.053774717278362125","0.0586788903687141","0.07608119973272787","0.04582633233215043","0.045239980180494035","0.09696899110782906","0.08791567372514845","0.0835742581365146","0.09129573283225655","0.09693083805686514","0.09343531576920812","0.07632668449485111","0.08399946384923121","0.05914325316005153","0.04970087506030442","0.05661561353369038","0.06187621644225813","0.08082623443945391","0.04718227168285577","0.04608888556444177","0.047098435373500794","0.0640424061121188","0.06944206685117346","0.07386731874916228","0.04211695215356404","0.046988494345065246","0.06266688822210299","0.054612578358083454","0.06641040534102552","0.03597682101751174","0.034131920197873804","0.06663179343938205","0.06514432646561681","0.05433044658648168","0.056622641727289015","0.06864235882241615","0.051624090037184156","0.048717931984154424","0.06375123809160446","0.0652949306141587","0.03127997963831912"
"5975931","0.23211412581564958","0.09432890038389004","0.05538718569541719","0.07374783945798566","0.05920399683329678","0.08828364986141912","0.06801484153682495","0.09711859122871395","0.055356562851880314","0.056834491562904585","0.09714369192013762","0.09365720588139323","0.09119834214953283","0.10708256169624449","0.10539228113577612","0.10906250423574172","0.08230466516430662","0.09024401386160583","0.07506813582686951","0.06064929464547031","0.08864560183174806","0.07617959444310857","0.09925014194441002","0.055150235168377984","0.05853481239994237","0.06313526712406821","0.09230277257217327","0.08264553255383977","0.09946801594596721","0.054797821460789986","0.06301076769460692","0.08756828015584522","0.06993404040307698","0.09431685205200666","0.04312449390730917","0.04273995131469895","0.08687499905872403","0.09236401825924702","0.08445479039165611","0.08592117278462547","0.09177063791399197","0.06302130998500484","0.06365987157482243","0.0926807889850133","0.09388763022866237","0.04205570646649036"
