"points","all_attributes","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"1461","0.09527848729743295","0.040184589466438644","0.05248033899602875","0.07293401636818336","0.011635865845311455","0.011635865845311455","0.011635865845311455"
"2922","0.10141740476183844","0.05989231437099962","0.10548656768598669","0.07594373850650979","0.06228610540725529","0.06228610540725529","0.06228610540725529"
"4383","0.08631527334414824","0.05486548053420259","0.05796249503112776","0.08838364357878892","0.056810403832991074","0.056810403832991074","0.056810403832991074"
"5844","0.06789787041452665","0.06823428478646917","0.09806298568312799","0.14989766471979626","0.01848049281314168","0.01848049281314168","0.01848049281314168"
"7305","0.11147246174638017","0.14034902155044174","0.06214442995689126","0.14578141481270332","0.11293634496919916","0.11293634496919916","0.11293634496919916"
"8766","0.12363750426507099","0.07954265654592824","0.038294021757071445","0.07388567908184766","0.023956194387405844","0.023956194387405844","0.023956194387405844"
"10227","0.09551840456305927","0.09780391063071106","0.0338763768116962","0.10504813079625823","0.07871321013004795","0.07871321013004795","0.07871321013004795"
"11688","0.0828880535267157","0.06166264063260994","0.10161195199913502","0.0785859146009191","0.04380561259411364","0.04380561259411364","0.04380561259411364"
"13149","0.07150963933382772","0.08447199573302945","0.08133720896164179","0.08678412994138172","0.007529089664613298","0.007529089664613298","0.007529089664613298"
"14610","0.09551674972940372","0.09878106174578831","0.24744049101999907","0.05669154996720279","0.08761122518822728","0.08761122518822728","0.08761122518822728"
"16071","0.11491720368249256","0.08596225887409567","0.13506148134670204","0.04832284213168116","0.06019638395512381","0.06019638395512382","0.06019638395512382"
"17532","0.20151924767868282","0.06752545311318976","0.0314749001831159","0.1739923546465445","0.3211533705680535","0.4254722520091464","0.2900399675974536"
"18993","0.1359283975473349","0.1115930073475967","0.32724708092786503","0.1497279050003746","0.30950023129328297","0.1342866323766691","0.13658116090482852"
"20454","0.18368473591970064","0.21504767265780608","0.08497991142151949","0.1698762566767131","0.10293278793515942","0.19899900640061596","0.1351880454321643"
"21915","0.1340596114457812","0.07973424279077243","0.15689118336700741","0.13454632487993112","0.10010859750031262","0.09838757203377532","0.053311468741793336"
"23376","0.12092898338008892","0.07228373522805905","0.10814498526365064","0.11395150872489611","0.05634694278519264","0.08860041303276503","0.07886289792766144"
"24837","0.07851054903239109","0.07334178610570982","0.11493397010973666","0.11658211618214243","0.09697151883357666","0.1124379656601996","0.05551758538590789"
"26298","0.055463736824046046","0.0743836583674358","0.10765877671652736","0.04927700179476698","0.12370898931558047","0.023998500048347783","0.05648489217367842"
"27759","0.11773699325091586","0.11838594083034308","0.1420873437649622","0.12144880453651843","0.1381017625238446","0.13183858528948156","0.12616543372335393"
"29220","0.06557004831359065","0.05672825819353408","0.04535492535670786","0.0776255109084872","0.048658655132326326","0.028459784059600146","0.09599446174951468"
"30681","0.10193761790791026","0.06263027384868858","0.1375904453009329","0.08479544296743184","0.1412287277555903","0.08245900533811185","0.030243125978278024"
"32142","0.10584373154316686","0.11418604949621258","0.08073436620005231","0.11439003911073956","0.042643755199600425","0.11094756308264439","0.0682122123510595"
"33603","0.06599099619107157","0.16569629647353168","0.036475261400932824","0.06919098779439681","0.03495168928387043","0.12830298444793298","0.11269201777875065"
"35064","0.10235209595040679","0.09254997609908679","0.2535252111175026","0.12411238620163262","0.2493923676134121","0.1170651658965888","0.08805098451493167"
"36525","0.05888922782889007","0.058889085658872894","0.0908806195795813","0.05506906486294985","0.1291717112130748","0.08362847900573867","0.02827782111767766"
"37986","0.14712314215650968","0.15624986862902207","0.1020092178655255","0.1818157869556925","0.07056174494071747","0.1743257256666023","0.14187662937916476"
"39447","0.0961487165843731","0.07999013784931519","0.05412556739904231","0.14262034326293807","0.061976687440180936","0.1248794482188081","0.07504272977188549"
"40908","0.14011102319368945","0.06920085828651484","0.06463191170415489","0.10942355617172306","0.05826386098094048","0.038743519474464694","0.08078041528870333"
"42369","0.08001320255140697","0.1085726716308649","0.035320804459146954","0.02828298478121162","0.034463657988215504","0.08904664917997991","0.07613526825838957"
"43830","0.12124659032287638","0.10158611618682598","0.06656602821540145","0.06464155135479538","0.06764224065876837","0.10618230338470266","0.07819841493377083"
