"points","all_attributes","date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"6720","0.5595238095238085","0.07142857142857148","0.2738095238095239","0.07142857142857142","0.15773809523809523","0.09226190476190475","0.07142857142857148","0.07142857142857148","0.07142857142857148"
"7056","0.6428571428571415","0.26488095238095244","0.32440476190476186","0.2648809523809524","0.2738095238095237","0.26785714285714285","0.26488095238095244","0.26488095238095244","0.26488095238095244"
"7392","0.6309523809523798","0.08333333333333334","0.23809523809523808","0.09523809523809523","0.1607142857142857","0.13988095238095238","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"7728","0.7648809523809508","0.05059523809523811","0.15773809523809518","0.1160714285714286","0.5178571428571429","0.14285714285714285","0.05059523809523811","0.05059523809523811","0.05059523809523811"
"8064","0.5238095238095231","0.0625","0.10416666666666666","0.08630952380952382","0.17559523809523814","0.11011904761904759","0.0625","0.0625","0.0625"
"8400","0.461309523809523","0.059523809523809534","0.07738095238095238","0.0773809523809524","0.125","0.07738095238095237","0.059523809523809534","0.059523809523809534","0.059523809523809534"
"8736","0.6101190476190466","0.13392857142857142","0.31845238095238093","0.1339285714285714","0.1726190476190476","0.1369047619047619","0.13392857142857142","0.13392857142857142","0.13392857142857142"
"9072","0.9999999999999979","1.0","0.2767857142857143","0.1220238095238095","0.2857142857142857","0.14880952380952378","0.12202380952380948","0.12202380952380948","0.12202380952380948"
"9408","0.624999999999999","0.05654761904761901","0.18154761904761907","0.11011904761904763","0.16666666666666666","0.1220238095238095","0.05654761904761901","0.05654761904761901","0.05654761904761901"
"9744","0.6874999999999987","0.08333333333333331","0.28571428571428575","0.13095238095238093","0.16369047619047622","0.2113095238095238","0.08333333333333331","0.08333333333333331","0.08333333333333331"
"10080","0.6815476190476175","0.03273809523809526","0.16964285714285715","0.07440476190476192","0.26785714285714285","0.13988095238095236","0.03273809523809526","0.03273809523809526","0.03273809523809526"
"10416","0.6488095238095226","0.0714285714285714","0.255952380952381","0.10714285714285715","0.20238095238095238","0.1101190476190476","0.0714285714285714","0.0714285714285714","0.0714285714285714"
"10752","0.5714285714285705","0.125","0.27976190476190477","0.12499999999999997","0.15476190476190477","0.23214285714285712","0.125","0.125","0.125"
"11088","0.836309523809522","0.0625","0.34821428571428564","0.13392857142857142","0.18154761904761907","0.4851190476190476","0.0625","0.0625","0.0625"
"11424","0.75892857142857","0.14583333333333334","0.318452380952381","0.14583333333333331","0.1607142857142857","0.2678571428571428","0.14583333333333334","0.14583333333333334","0.14583333333333334"
"11760","0.6726190476190463","0.1398809523809524","0.15773809523809523","0.17559523809523808","0.19642857142857142","0.3363095238095238","0.1398809523809524","0.1398809523809524","0.1398809523809524"
"12096","0.7410714285714272","0.08333333333333337","0.3511904761904762","0.17261904761904762","0.1517857142857143","0.27976190476190477","0.08333333333333337","0.08333333333333337","0.08333333333333337"
"12432","0.6964285714285702","0.03869047619047619","0.1875","0.14583333333333331","0.19047619047619047","0.17261904761904762","0.03869047619047619","0.03869047619047619","0.03869047619047619"
"12768","0.6815476190476177","0.07142857142857142","0.2261904761904762","0.10714285714285715","0.2470238095238095","0.38095238095238093","0.07142857142857142","0.07142857142857142","0.07142857142857142"
"13104","0.6279761904761895","0.008928571428571397","0.15773809523809523","0.09226190476190477","0.09226190476190475","0.19345238095238093","0.008928571428571397","0.008928571428571397","0.008928571428571397"
"13440","0.5386904761904756","0.026785714285714274","0.1398809523809524","0.16964285714285712","0.2202380952380952","0.1815476190476191","0.026785714285714274","0.026785714285714274","0.026785714285714274"
"13776","0.5267857142857133","0.029761904761904767","0.10119047619047616","0.07738095238095237","0.13095238095238096","0.16666666666666666","0.029761904761904767","0.029761904761904767","0.029761904761904767"
"14112","0.6309523809523798","0.0654761904761905","0.16666666666666669","0.13095238095238093","0.30952380952380953","0.1755952380952381","0.0654761904761905","0.0654761904761905","0.0654761904761905"
"14448","0.6428571428571416","0.10714285714285718","0.16071428571428575","0.16666666666666666","0.25595238095238093","0.20238095238095238","0.10714285714285718","0.10714285714285718","0.10714285714285718"
"14784","0.6726190476190463","0.16666666666666669","0.33333333333333337","0.16666666666666666","0.4196428571428571","0.21428571428571427","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"15120","0.6220238095238083","0.011904761904761918","0.23214285714285715","0.08333333333333333","0.27678571428571425","0.16666666666666666","0.011904761904761918","0.011904761904761918","0.011904761904761918"
"15456","0.7261904761904748","0.08630952380952378","0.2529761904761905","0.15178571428571433","0.36607142857142866","0.2797619047619048","0.08630952380952378","0.08630952380952378","0.08630952380952378"
