"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"528","1.0","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.8548491379310342","0.8548491379310343","0.8548491379310343","0.4490301724137931","0.44903017241379306","0.4490301724137931","0.6985991379310343","0.6985991379310346","0.6985991379310343","0.23028017241379312","0.5316810344827585","0.5316810344827585","0.5316810344827585","0.10937500000000001","0.3910560344827586"
"576","0.9999999999999998","0.9999999999999998","1.0","1.0","1.0","1.0","0.9999999999999998","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.6811713386727689","0.6811713386727689","0.6811713386727689","0.433712814645309","0.433712814645309","0.433712814645309","0.5595923913043478","0.5595923913043478","0.5595923913043478","0.2506536041189931","0.6293621281464531","0.6293621281464532","0.6293621281464531","0.34539473684210525","0.4525200228832951"
"624","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.7285682916117697","0.72856829161177","0.72856829161177","0.3261528326745718","0.32615283267457185","0.32615283267457185","0.6563460693895478","0.6563460693895476","0.6563460693895478","0.20948616600790515","0.674308300395257","0.674308300395257","0.674308300395257","0.2","0.5409749670619236"
"672","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5110479797979799","0.5110479797979799","0.5110479797979799","0.37488726551226553","0.37488726551226553","0.37488726551226553","0.34090909090909094","0.34090909090909094","0.34090909090909094","0.14398448773448771","0.4037698412698412","0.4037698412698412","0.4037698412698412","0.32812500000000006","0.1789434523809524"
"720","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.25793269230769234","0.25793269230769234","0.25793269230769234","0.12548076923076923","0.12548076923076923","0.12548076923076923","0.2328125","0.2328125","0.23281250000000003","0.11622596153846154","0.2048076923076923","0.2048076923076923","0.2048076923076923","0.07271634615384616","0.17704326923076927"
"768","0.9999999999999996","0.9999999999999998","1.0","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999998","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.6372996794871795","0.6372996794871794","0.6372996794871795","0.501510989010989","0.501510989010989","0.501510989010989","0.5696803774928776","0.5696803774928774","0.5696803774928776","0.4622481684981684","0.47658157814407814","0.47658157814407814","0.47658157814407814","0.19740473646723644","0.3947840354090354"
"816","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","1.0000000000000002","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5177248677248678","0.5177248677248677","0.5177248677248678","0.4109126984126984","0.4109126984126985","0.4109126984126984","0.3945767195767196","0.3945767195767196","0.3945767195767196","0.26507936507936514","0.38498677248677254","0.3849867724867726","0.38498677248677254","0.17824074074074076","0.28128306878306875"
"864","1.0000000000000002","1.0000000000000002","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.8333333333333335","0.8333333333333334","0.8333333333333334","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.75","0.7500000000000001","0.75","0.33333333333333337","0.7083333333333334","0.7083333333333333","0.7083333333333334","0.4166666666666667","0.5416666666666666"
"912","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5357142857142858","0.5357142857142856","0.5357142857142857","0.3535714285714286","0.35357142857142854","0.3535714285714286","0.5071428571428571","0.5071428571428571","0.5071428571428571","0.32857142857142857","0.2928571428571428","0.29285714285714287","0.2928571428571428","0.021428571428571446","0.2714285714285714"
"960","1.0","1.0000000000000002","1.0","1.0","1.0","1.0000000000000002","1.0","1.0000000000000002","1.0","1.0","1.0","1.0000000000000002","1.0","1.0000000000000002","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","1.0","0.7754629629629632","0.775462962962963","0.775462962962963","0.4892526455026456","0.4892526455026456","0.4892526455026456","0.7241236772486774","0.7241236772486774","0.7241236772486772","0.4379133597883599","0.4988425925925926","0.4988425925925926","0.4988425925925926","0.051339285714285705","0.49884259259259267"
"1008","0.8437500000000001","0.8437499999999999","0.8437499999999999","0.84375","0.84375","0.84375","0.8437499999999999","0.84375","0.84375","0.8437499999999999","0.84375","0.8437499999999999","0.84375","0.84375","0.8437499999999999","0.84375","0.8437499999999999","0.8437499999999999","0.8437499999999999","0.84375","0.84375","0.7434895833333333","0.7434895833333333","0.7434895833333334","0.7052951388888888","0.705295138888889","0.7052951388888888","0.62890625","0.62890625","0.62890625","0.533420138888889","0.7005208333333333","0.7005208333333333","0.7005208333333333","0.7005208333333333","0.4331597222222222"
"1056","0.953125","0.953125","0.953125","0.9531249999999999","0.953125","0.953125","0.9531249999999999","0.953125","0.953125","0.9531249999999999","0.9531249999999999","0.9531249999999999","0.953125","0.9531249999999999","0.953125","0.953125","0.953125","0.953125","0.953125","0.953125","0.953125","0.31555488782051283","0.3155548878205128","0.3155548878205128","0.2894130608974359","0.2894130608974359","0.2894130608974359","0.17467948717948714","0.17467948717948717","0.17467948717948717","0.12239583333333336","0.30103165064102566","0.30103165064102566","0.30103165064102566","0.2734375","0.14708533653846156"
"1104","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","0.9999999999999998","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999998","1.0","1.0","1.0","0.3314008295625943","0.3314008295625943","0.33140082956259426","0.25150792154468626","0.25150792154468626","0.25150792154468626","0.32949937453613926","0.3294993745361392","0.32949937453613926","0.23439482630659103","0.27094593179152","0.27094593179152","0.27094593179152","0.017113095238095236","0.23671974131532955"
"1152","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.2304110833522598","0.23041108335225982","0.23041108335225982","0.07953147475206299","0.07953147475206299","0.07953147475206299","0.21519192750810398","0.21519192750810398","0.21519192750810398","0.06262130159188983","0.18514246914982208","0.18514246914982208","0.18514246914982208","0.03720238095238096","0.1563951747775277"
"1200","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.7279229691339065","0.7279229691339065","0.7279229691339066","0.35502245853808356","0.3550224585380835","0.35502245853808356","0.676786605497543","0.6767866054975429","0.676786605497543","0.33744433353808356","0.6345160856879607","0.6345160856879607","0.6345160856879607","0.0703125","0.5642035856879607"
"1248","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5833333333333333","0.5833333333333333","0.5833333333333333","0.4583333333333333","0.4583333333333333","0.4583333333333333","0.5833333333333333","0.5833333333333333","0.5833333333333333","0.4583333333333333","0.375","0.375","0.375","0.08333333333333333","0.375"
"1296","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.650220266431204","0.6502202664312039","0.6502202664312038","0.3712689074017199","0.3712689074017199","0.3712689074017199","0.6216888052825553","0.6216888052825553","0.6216888052825553","0.3129918803746929","0.49501881142506143","0.49501881142506143","0.49501881142506143","0.13498157248157244","0.4755931357493857"
"1344","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.48898675461175467","0.48898675461175467","0.48898675461175456","0.3473855348855349","0.3473855348855349","0.3473855348855348","0.39186751686751686","0.3918675168675169","0.3918675168675169","0.22449458386958387","0.36782582095082095","0.36782582095082095","0.36782582095082095","0.17962442962442965","0.26954084766584774"
"1392","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999998","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","0.43749999999999994","0.4375","0.43749999999999994","0.1875","0.1875","0.1875","0.37500000000000006","0.375","0.375","0.125","0.3541666666666667","0.35416666666666663","0.3541666666666667","0.16666666666666669","0.2708333333333333"
"1440","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999997","0.9999999999999998","0.9999999999999999","1.0000000000000002","1.0000000000000002","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0000000000000002","1.0","0.2792174796747967","0.2792174796747967","0.2792174796747967","0.08924337011227255","0.08924337011227255","0.08924337011227255","0.2598722415795586","0.2598722415795586","0.2598722415795586","0.07634654471544716","0.23202187379016648","0.23202187379016648","0.23202187379016648","0.006448412698412702","0.20945242934572203"
"1488","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.19215342995830803","0.19215342995830803","0.19215342995830806","0.10956615072468733","0.10956615072468733","0.10956615072468733","0.18241317021804831","0.18241317021804831","0.18241317021804831","0.09252069617923278","0.11419336266897244","0.11419336266897244","0.11419336266897244","0.03165584415584416","0.11419336266897244"
"1536","1.0000000000000002","1.0","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","1.0","0.6239559872372372","0.6239559872372373","0.6239559872372373","0.3097337394212394","0.3097337394212395","0.3097337394212394","0.6087650150150151","0.6087650150150151","0.6087650150150151","0.3097337394212395","0.5302763701201201","0.5302763701201201","0.5302763701201202","0.11509627525252525","0.5275143751706253"
"1584","1.0","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.45654039505587185","0.45654039505587185","0.45654039505587185","0.27698796252371916","0.27698796252371916","0.2769879625237192","0.4141876844823952","0.41418768448239507","0.4141876844823951","0.17537769476069998","0.33043350068522037","0.33043350068522037","0.33043350068522037","0.16641382695551338","0.3273533035526039"
"1632","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.48897298411055534","0.48897298411055523","0.48897298411055534","0.34823088570716654","0.34823088570716654","0.34823088570716654","0.4082511548118759","0.4082511548118759","0.4082511548118759","0.26838834262932937","0.27987464780633664","0.27987464780633664","0.27987464780633664","0.16592466409828838","0.20258970156977749"
"1680","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.734006734006734","0.7340067340067339","0.734006734006734","0.36237373737373735","0.36237373737373735","0.36237373737373735","0.6886363636363637","0.6886363636363637","0.6886363636363635","0.2951238576238576","0.6488696488696488","0.6488696488696488","0.6488696488696488","0.25542929292929295","0.5872955747955748"
"1728","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999997","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.38039023164552493","0.380390231645525","0.38039023164552493","0.3374240198196641","0.3374240198196641","0.3374240198196641","0.18891037459549254","0.18891037459549254","0.18891037459549254","0.15248249935182784","0.31559402177218276","0.31559402177218265","0.31559402177218265","0.24845679012345676","0.13905893405288444"
