"points","all_attributes","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"336","0.1547619047619047","0.17261904761904767","0.3907073428174333","0.1108533098838212","0.035714285714285754","0.035714285714285754","0.035714285714285754"
"672","0.1369047619047619","0.07142857142857144","0.012794781186759922","0.061025614973791296","0.05357142857142852","0.05357142857142852","0.05357142857142852"
"1008","0.3214285714285714","0.34523809523809523","0.14026604788279895","0.4184312440253879","0.30952380952380953","0.30952380952380953","0.30952380952380953"
"1344","0.13988095238095238","0.11607142857142858","0.04178841506983292","0.09276422914471369","0.08035714285714289","0.08035714285714289","0.08035714285714289"
"1680","0.181547619047619","0.2708333333333333","0.28981412430532855","0.26954415238000384","0.08035714285714282","0.08035714285714282","0.08035714285714282"
"2016","0.2678571428571428","0.21428571428571433","0.265496610278572","0.28909087421009794","0.005952380952380931","0.005952380952380931","0.005952380952380931"
"2352","0.2202380952380952","0.11309523809523808","0.20068682144575","0.2017648995623798","0.11309523809523811","0.11309523809523811","0.11309523809523811"
"2688","0.30357142857142855","0.13095238095238096","0.08830776759502129","0.1387588887987068","0.13095238095238096","0.13095238095238096","0.13095238095238096"
"3024","0.3214285714285714","0.125","0.07647940114073119","0.11438627212153984","0.07142857142857142","0.07142857142857142","0.07142857142857142"
"3360","0.33928571428571425","0.15476190476190477","0.09502342895200039","0.08453139481857676","0.09523809523809523","0.09523809523809523","0.09523809523809523"
"3696","0.2976190476190476","0.05952380952380953","0.11761372645112933","0.19211841644683864","0.005952380952380931","0.005952380952380931","0.005952380952380931"
"4032","0.23511904761904762","0.2410714285714286","0.06113136324573766","0.10440992373628752","0.05059523809523814","0.05059523809523814","0.05059523809523814"
"4368","0.2380952380952381","0.18452380952380953","0.254761262398946","0.21569862899545408","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"4704","0.24702380952380953","0.16964285714285715","0.1727871628574422","0.11297216927488357","0.0625","0.0625","0.0625"
"5040","0.15476190476190477","0.17261904761904764","0.17629353019933805","0.08644333029881962","0.017857142857142877","0.017857142857142877","0.017857142857142877"
"5376","0.31547619047619047","0.1130952380952381","0.07979796128629868","0.09870992449187642","0.029761904761904767","0.029761904761904767","0.029761904761904767"
"5712","0.2380952380952381","0.1607142857142857","0.24280611430395918","0.042796362161002605","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"6048","0.15773809523809523","0.12797619047619047","0.07493993214458858","0.12374919501732826","0.08035714285714282","0.08035714285714282","0.08035714285714282"
"6384","0.25595238095238093","0.10119047619047622","0.21711396981271405","0.15110014252154552","0.07738095238095233","0.07738095238095233","0.07738095238095233"
"6720","0.2738095238095238","0.07142857142857142","0.024817754150660384","0.07413289405476907","0.07142857142857148","0.07142857142857148","0.07142857142857148"
"7056","0.324404761904762","0.2648809523809524","0.10797138956173613","0.2867441514405098","0.26488095238095244","0.26488095238095244","0.26488095238095244"
"7392","0.23809523809523808","0.09523809523809523","0.14553040237002504","0.11116995243865875","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"7728","0.1577380952380952","0.11607142857142856","0.27387322721903806","0.11713774438721383","0.05059523809523811","0.05059523809523811","0.05059523809523811"
"8064","0.10416666666666666","0.08630952380952378","0.06484934817856335","0.08600779343005041","0.0625","0.0625","0.0625"
"8400","0.07738095238095238","0.07738095238095237","0.12866426763942293","0.06644624171870886","0.059523809523809534","0.059523809523809534","0.059523809523809534"
