"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"16071","0.4161533196440784","0.08008213552361394","0.20602327173169066","0.13620807665982204","0.07392197125256672","0.07392197125256673","0.07392197125256672","0.18138261464750174","0.15058179329226556","0.07392197125256672","0.07392197125256673","0.07392197125256672","0.19712525667351133","0.18548939082819985","0.18548939082819985","0.18548939082819987","0.15195071868583163","0.15195071868583163","0.1519507186858316","0.07392197125256673","0.07392197125256672","0.07392197125256673"
"17532","0.9897330595482482","0.07871321013004791","0.34839151266255997","0.37303216974674885","0.9260780287474333","0.9260780287474331","0.924024640657084","0.26899383983572894","0.3374401095140315","0.9260780287474332","0.9260780287474333","0.9240246406570841","0.487337440109514","0.9308692676249143","0.9260780287474333","0.924024640657084","0.9260780287474332","0.9260780287474333","0.9240246406570843","0.9260780287474333","0.9301848049281315","0.9260780287474332"
"18993","0.8350444900752836","0.07734428473648185","0.37234770704996584","0.3271731690622861","0.32854209445585214","0.17522245037645448","0.22792607802874745","0.3771389459274469","0.31964407939767286","0.36002737850787125","0.14784394250513347","0.22792607802874748","0.6091718001368924","0.38672142368240925","0.4558521560574948","0.42368240930869266","0.5010266940451745","0.30800821355236135","0.40383299110198495","0.44216290212183434","0.3607118412046544","0.27583846680355906"
"20454","0.6755646817248409","0.07734428473648186","0.3121149897330596","0.09582477754962355","0.24229979466119095","0.1060917180013689","0.19780971937029435","0.3292265571526352","0.07392197125256673","0.2587268993839836","0.07049965776865161","0.16906228610540722","0.30253251197809716","0.3093771389459275","0.3066392881587954","0.3189596167008898","0.23750855578370977","0.06913073237508555","0.1978097193702943","0.22792607802874748","0.2511978097193702","0.270362765229295"
"21915","0.6714579055441423","0.0787132101300479","0.2826830937713894","0.22929500342231346","0.17111567419575627","0.13620807665982204","0.13073237508555785","0.2676249144421629","0.21081451060917175","0.13210130047912388","0.1006160164271047","0.11088295687885011","0.3121149897330595","0.2484599589322382","0.26214921286789866","0.30458590006844627","0.2286105407255305","0.2224503764544832","0.21081451060917175","0.14784394250513347","0.18001368925393557","0.14647501711156735"
"23376","0.8412046543463308","0.08008213552361396","0.3689253935660506","0.2833675564681724","0.2553045859000685","0.2806297056810404","0.33059548254620114","0.34839151266255985","0.28952772073921973","0.23066392881587958","0.3059548254620123","0.2778918548939083","0.3887748117727584","0.34839151266255985","0.36755646817248466","0.5516769336071183","0.3114305270362765","0.28610540725530453","0.47638603696098564","0.3004791238877481","0.5071868583162217","0.5181382614647502"
"24837","0.7446954140999255","0.07939767282683094","0.25462012320328536","0.21971252566735114","0.2470910335386721","0.16837782340862423","0.2272416153319644","0.23682409308692665","0.2026009582477755","0.24503764544832307","0.17180013689253937","0.08281998631074607","0.31485284052019163","0.22792607802874743","0.34086242299794656","0.2737850787132101","0.32785763175906907","0.17453798767967146","0.21560574948665295","0.37029431895961673","0.25530458590006844","0.21492128678986994"
"26298","0.7132101300479067","0.07802874743326488","0.2600958247775496","0.19507186858316222","0.24982888432580425","0.15537303216974677","0.23477070499657765","0.22313483915126625","0.19096509240246407","0.2238193018480493","0.21560574948665298","0.19780971937029432","0.30253251197809716","0.2272416153319644","0.29500342231348387","0.31964407939767275","0.30390143737166325","0.19438740588637918","0.31622176591375767","0.299110198494182","0.29568788501026694","0.27720739219712526"
"27759","0.811772758384662","0.07665982203969883","0.350444900752909","0.217659137577002","0.36824093086926757","0.20876112251882273","0.432580424366872","0.36687200547570165","0.14921286789869953","0.3846680355920603","0.20328542094455854","0.4421629021218343","0.3566050650239561","0.3559206023271731","0.35865845311430516","0.41273100616016434","0.3723477070499657","0.1861738535249829","0.47159479808350446","0.38603696098562623","0.4147843942505134","0.510609171800137"
"29220","0.694045174537982","0.07802874743326489","0.16563997262149213","0.1793292265571526","0.11772758384668035","0.24093086926762494","0.18548939082819985","0.10540725530458592","0.12867898699520877","0.1006160164271047","0.21971252566735114","0.14989733059548252","0.14647501711156738","0.09993155373032173","0.23477070499657765","0.16153319644079397","0.11704312114989732","0.2238193018480492","0.21013004791238876","0.2265571526351814","0.14921286789869953","0.29637234770705"
