"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"16071","0.4161533196440784","0.3867214236824086","0.30527036276522906","0.3052703627652292","0.305270362765229","0.2498288843258042","0.24982888432580402","0.24982888432580413","0.08008213552361397","0.08008213552361398","0.08008213552361397","0.3196440793976725","0.3196440793976727","0.3196440793976727","0.24229979466119086","0.24229979466119086","0.2422997946611909","0.16837782340862423","0.16837782340862423","0.1683778234086242","0.07392197125256673","0.29568788501026666","0.2956878850102668","0.29568788501026677","0.21286789869952083","0.21286789869952077","0.2128678986995208","0.19301848049281312","0.1930184804928131","0.19301848049281312","0.0739219712525667","0.23613963039014366","0.23613963039014363","0.23613963039014374","0.1854893908281998","0.1519507186858316"
"17532","0.9897330595482473","0.6481861738535225","0.9363449691991762","0.93497604380561","0.9596167008897983","0.9452429842573543","0.9418206707734407","0.9726214921286762","0.9315537303216955","0.9541409993155344","0.9623545516769314","0.9445585215605734","0.9445585215605727","0.9705681040383274","0.9356605065023941","0.9486652977412717","0.9644079397672802","0.9418206707734413","0.9678302532511961","0.9678302532511961","0.9582477754962331","0.9349760438056113","0.9336071184120449","0.9404517453798755","0.9329226557152626","0.9370294318959612","0.9397672826830928","0.934976043805611","0.9411362080766588","0.9397672826830926","0.9329226557152624","0.9363449691991783","0.937713894592744","0.939767282683093","0.9370294318959612","0.9397672826830927"
"18993","0.8350444900752835","0.6618754277891826","0.47022587268993754","0.5770020533880886","0.5331964407939749","0.6146475017111555","0.42094455852155976","0.5592060232717296","0.5311430527036263","0.4941820670773433","0.44147843942505066","0.6639288158795333","0.6522929500342218","0.689938398357287","0.5722108145106087","0.5099247091033533","0.5811088295687873","0.6050650239561933","0.6789869952087598","0.523613963039013","0.5667351129363437","0.6344969199178642","0.6461327857631749","0.6673511293634483","0.5400410677618067","0.49144421629021184","0.5633127994524292","0.5934291581108821","0.6365503080082127","0.49897330595482486","0.5578370978781648","0.6413415468856944","0.6522929500342229","0.6495550992470903","0.5318275154004103","0.6276522929500337"
"20454","0.6755646817248407","0.42573579739904094","0.40930869267624853","0.4277891854893902","0.46475017111567285","0.37782340862422925","0.21149897330595463","0.3853524982888422","0.38945927446954104","0.42915811088295597","0.40041067761806903","0.3942505133470222","0.4093086926762484","0.456536618754277","0.39151266255989","0.42436687200547507","0.4729637234770696","0.37371663244353126","0.4161533196440787","0.3935660506502387","0.4537987679671452","0.4065708418891167","0.3990417522245031","0.4414784394250508","0.3983572895277206","0.4120465434633808","0.4626967830253247","0.36618754277891813","0.4120465434633808","0.3819301848049275","0.4496919917864472","0.3757700205338807","0.38466803559206","0.43394934976043786","0.4332648870636547","0.4264202600958245"
"21915","0.6714579055441423","0.4366872005475691","0.3593429158110875","0.3935660506502387","0.46201232032854084","0.38056125941136143","0.3244353182751533","0.41341546885694586","0.30184804928131365","0.35386721423682316","0.35797399041752104","0.3935660506502389","0.4223134839151257","0.4715947980835037","0.35044490075290846","0.3894592744695411","0.45516769336071117","0.35181382614647433","0.40999315537303105","0.37782340862422914","0.370978781656399","0.37919233401779573","0.3983572895277204","0.43531827515400345","0.3333333333333331","0.35592060232717276","0.4106776180698148","0.3278576317590688","0.36071184120465394","0.3456536618754272","0.3045859000684459","0.36892539356605025","0.3983572895277205","0.43600273785078675","0.3709787816563996","0.35455167693360656"
"23376","0.8412046543463305","0.5044490075290882","0.426420260095824","0.5188227241615317","0.6557152635181361","0.43737166324435195","0.4572210814510601","0.5708418891170409","0.4702258726899376","0.615331964407938","0.607118412046542","0.4551676933607112","0.503080082135523","0.667351129363448","0.4661190965092396","0.6214921286789862","0.7029431895961656","0.47296372347706994","0.6139630390143724","0.6091718001368911","0.6865160848733736","0.4229979466119095","0.4873374401095134","0.6283367556468162","0.4373716632443529","0.575633127994524","0.6488706365503072","0.45106091718001345","0.6036960985626274","0.6132785763175902","0.640657084188911","0.42710472279260747","0.5989048596851467","0.6338124572210808","0.6201232032854206","0.6262833675564681"
"24837","0.7446954140999255","0.47022587268993715","0.35592060232717276","0.4626967830253242","0.4852840520191639","0.4681724845995884","0.35044490075290824","0.4606433949349747","0.46132785763175777","0.454483230663928","0.42915811088295613","0.43394934976043764","0.48596851471594693","0.5578370978781643","0.4325804243668714","0.385352498288843","0.5140314852840514","0.4893908281998625","0.5304585900068439","0.47501711156741894","0.49897330595482475","0.4004106776180695","0.45927446954140944","0.4654346338124566","0.41546885694729613","0.3463381245722109","0.4435318275153999","0.47022587268993776","0.4544832306639283","0.4058863791923335","0.4380561259411359","0.4339493497604378","0.4017796030116356","0.46406570841889067","0.39561943874058847","0.4524298425735794"
"26298","0.7132101300479067","0.4633812457221069","0.3771389459274464","0.44969199178644703","0.501026694045173","0.44490075290896536","0.37303216974674813","0.44626967830253156","0.4442162902121827","0.47638603696098447","0.4353182751540036","0.4318959616700883","0.47980835044490006","0.5598904859685134","0.4052019164955508","0.440109514031485","0.49144421629021157","0.4729637234770699","0.5509924709103345","0.4702258726899379","0.49555099247090983","0.39904175222450355","0.44216290212183396","0.5112936344969194","0.37987679671457886","0.413415468856947","0.46954140999315486","0.44832306639288116","0.5030800821355229","0.4305270362765227","0.4592744695414095","0.4216290212183435","0.4798083504449006","0.48802190280629654","0.4380561259411361","0.4859685147159476"
"27759","0.8117727583846617","0.5304585900068437","0.46132785763175876","0.489390828199862","0.6255989048596835","0.5503080082135512","0.3771389459274463","0.5989048596851455","0.5236139630390134","0.6317590691307308","0.6084873374401081","0.49144421629021146","0.5092402464065702","0.6543463381245705","0.45516769336071145","0.5489390828199858","0.6625598904859673","0.5215605749486646","0.6632443531827501","0.6132785763175894","0.6687200547570143","0.4517453798767963","0.4647501711156736","0.6187542778918537","0.45859000684462664","0.5345653661875427","0.6420260095824767","0.47638603696098514","0.6125941136208066","0.5674195756331273","0.642026009582477","0.4291581108829567","0.5804243668720054","0.6297056810403825","0.6125941136208074","0.6283367556468167"
"29220","0.6940451745379824","0.3668720054757007","0.26214921286789833","0.40999315537303105","0.4127310061601629","0.367556468172484","0.40793976728268244","0.43668720054756893","0.3867214236824084","0.37371663244353087","0.4804928131416828","0.309377138945927","0.42710472279260714","0.46475017111567307","0.3531827515400406","0.33196440793976695","0.49212867898699436","0.4195756331279937","0.4360027378507863","0.507186858316221","0.46406570841889055","0.2375085557837096","0.3299110198494177","0.37645448323066305","0.3073237508555782","0.26420260095824766","0.47707049965776804","0.32443531827515376","0.3607118412046538","0.444216290212183","0.44147843942505105","0.2977412731006159","0.2997946611909648","0.4585900068446266","0.4052019164955507","0.42094455852156026"
"30681","0.600273785078709","0.36755646817248366","0.28473648186173806","0.37303216974674813","0.36481861738535154","0.35592060232717265","0.3689253935660502","0.37577002053388","0.35797399041752165","0.3442847364818612","0.36276522929500266","0.3381245722108139","0.39356605065023903","0.41478439425051256","0.3374401095140311","0.29568788501026655","0.3901437371663237","0.4010951403148525","0.4038329911019844","0.4154688569472959","0.3853524982888425","0.2772073921971249","0.30800821355236097","0.32443531827515354","0.2532511978097192","0.22518822724161502","0.29158110882956845","0.2997946611909648","0.31622176591375734","0.2997946611909649","0.29363449691991755","0.26283367556468146","0.30869267624914415","0.2984257357973986","0.2573579739904174","0.3121149897330594"
"32142","0.6481861738535203","0.31895961670088896","0.26899383983572855","0.3182751540041062","0.4777549623545503","0.34017796030116293","0.31895961670088924","0.4948665297741264","0.33333333333333287","0.47159479808350363","0.4832306639288151","0.3155373032169742","0.3531827515400404","0.4989733059548244","0.34154688569472924","0.42094455852156","0.503080082135523","0.37440109514031444","0.490075290896645","0.49418206707734336","0.4955509924709096","0.2511978097193702","0.27310061601642693","0.444900752908966","0.29089664613278543","0.38329911019849394","0.46543463381245676","0.30663928815879493","0.43189596167008865","0.4435318275153998","0.4394250513347019","0.2922655715263515","0.4202600958247772","0.4455852156057492","0.43531827515400384","0.4449007529089659"
