"points","all_attributes","date_day_period","date_day_nswprice","date_day_nswdemand","date_day_vicprice","date_day_vicdemand","date_day_transfer","date_period_nswprice","date_period_nswdemand","date_period_vicprice","date_period_vicdemand","date_period_transfer","date_nswprice_nswdemand","date_nswprice_vicprice","date_nswprice_vicdemand","date_nswprice_transfer","date_nswdemand_vicprice","date_nswdemand_vicdemand","date_nswdemand_transfer","date_vicprice_vicdemand","date_vicprice_transfer","date_vicdemand_transfer","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"3696","0.678571428571427","0.3571428571428572","0.5416666666666665","0.43749999999999983","0.2976190476190476","0.29761904761904756","0.2976190476190476","0.25595238095238093","0.2738095238095238","0.059523809523809534","0.059523809523809534","0.059523809523809534","0.30357142857142855","0.22321428571428573","0.22321428571428573","0.22321428571428573","0.22619047619047616","0.22619047619047616","0.22619047619047616","0.005952380952380931","0.005952380952380931","0.005952380952380931","0.6011904761904753","0.5119047619047612","0.35714285714285715","0.35714285714285704","0.35714285714285715","0.6220238095238092","0.5416666666666664","0.5416666666666666","0.5416666666666665","0.4374999999999999","0.4374999999999997","0.4374999999999999","0.2976190476190476","0.2976190476190476","0.2976190476190476","0.38690476190476153","0.25595238095238093","0.25595238095238093","0.25595238095238093","0.2738095238095239","0.2738095238095239","0.2738095238095238","0.059523809523809534","0.059523809523809534","0.059523809523809534","0.3035714285714285","0.3035714285714285","0.3035714285714285","0.22321428571428573","0.2232142857142857","0.2232142857142857","0.22619047619047622","0.2261904761904762","0.2261904761904762","0.005952380952380931"
"4032","0.6458333333333317","0.3839285714285713","0.42857142857142844","0.3988095238095236","0.23511904761904762","0.23511904761904762","0.23511904761904762","0.31845238095238093","0.2738095238095238","0.2410714285714286","0.2410714285714286","0.24107142857142855","0.25595238095238104","0.16071428571428573","0.16071428571428573","0.16071428571428573","0.16666666666666663","0.16666666666666663","0.16666666666666663","0.05059523809523814","0.05059523809523814","0.05059523809523814","0.5327380952380946","0.48809523809523725","0.38392857142857134","0.38392857142857123","0.38392857142857134","0.5863095238095232","0.42857142857142844","0.42857142857142844","0.42857142857142844","0.39880952380952367","0.3988095238095235","0.3988095238095236","0.23511904761904762","0.23511904761904762","0.23511904761904762","0.3869047619047616","0.31845238095238093","0.31845238095238093","0.3184523809523809","0.2738095238095238","0.2738095238095238","0.2738095238095238","0.24107142857142858","0.2410714285714286","0.2410714285714286","0.255952380952381","0.255952380952381","0.2559523809523811","0.16071428571428573","0.1607142857142857","0.16071428571428573","0.16666666666666663","0.16666666666666666","0.16666666666666669","0.05059523809523814"
"4368","0.8005952380952361","0.35714285714285715","0.6845238095238094","0.3660714285714284","0.23809523809523814","0.23809523809523814","0.23809523809523814","0.6309523809523809","0.2886904761904762","0.1845238095238095","0.1845238095238095","0.1845238095238095","0.6369047619047619","0.5982142857142857","0.5982142857142857","0.5982142857142857","0.20833333333333331","0.20833333333333331","0.20833333333333334","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.7410714285714275","0.49107142857142755","0.3571428571428571","0.357142857142857","0.35714285714285715","0.7351190476190465","0.6845238095238094","0.6845238095238092","0.6845238095238094","0.36607142857142844","0.3660714285714284","0.3660714285714283","0.23809523809523814","0.23809523809523814","0.23809523809523814","0.6845238095238088","0.6309523809523808","0.6309523809523808","0.6309523809523809","0.2886904761904762","0.2886904761904762","0.28869047619047616","0.18452380952380948","0.1845238095238095","0.1845238095238095","0.6369047619047618","0.6369047619047619","0.636904761904762","0.5982142857142857","0.5982142857142857","0.5982142857142857","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.16666666666666666"
"4704","0.8392857142857124","0.407738095238095","0.6309523809523807","0.3958333333333332","0.24702380952380948","0.24702380952380953","0.24702380952380953","0.4613095238095238","0.29761904761904756","0.16964285714285712","0.16964285714285712","0.16964285714285715","0.425595238095238","0.37202380952380953","0.37202380952380953","0.37202380952380953","0.19345238095238093","0.19345238095238093","0.19345238095238088","0.0625","0.0625","0.0625","0.764880952380951","0.56845238095238","0.40773809523809496","0.4077380952380952","0.407738095238095","0.7499999999999989","0.6309523809523805","0.6309523809523808","0.6309523809523807","0.3958333333333331","0.39583333333333304","0.3958333333333332","0.2470238095238095","0.24702380952380953","0.24702380952380948","0.541666666666666","0.46130952380952384","0.46130952380952384","0.4613095238095238","0.29761904761904756","0.29761904761904756","0.2976190476190475","0.1696428571428571","0.16964285714285712","0.1696428571428571","0.425595238095238","0.425595238095238","0.4255952380952381","0.37202380952380953","0.37202380952380953","0.37202380952380953","0.19345238095238093","0.19345238095238096","0.19345238095238093","0.0625"
"5040","0.8244047619047601","0.3511904761904761","0.6041666666666664","0.4374999999999999","0.15476190476190477","0.15476190476190474","0.15476190476190477","0.4285714285714286","0.3422619047619047","0.17261904761904762","0.17261904761904762","0.17261904761904762","0.46726190476190477","0.380952380952381","0.380952380952381","0.380952380952381","0.1904761904761905","0.1904761904761905","0.1904761904761905","0.017857142857142877","0.017857142857142877","0.017857142857142877","0.7440476190476176","0.6041666666666655","0.3511904761904761","0.3511904761904761","0.35119047619047605","0.7232142857142847","0.6041666666666664","0.6041666666666665","0.6041666666666664","0.43749999999999983","0.4374999999999996","0.43749999999999994","0.15476190476190474","0.1547619047619047","0.15476190476190477","0.5505952380952376","0.42857142857142866","0.42857142857142866","0.4285714285714286","0.34226190476190477","0.34226190476190477","0.3422619047619047","0.1726190476190476","0.17261904761904762","0.17261904761904762","0.46726190476190477","0.46726190476190477","0.46726190476190466","0.380952380952381","0.380952380952381","0.380952380952381","0.19047619047619047","0.19047619047619047","0.1904761904761905","0.017857142857142877"
"5376","0.8928571428571407","0.3630952380952381","0.770833333333333","0.41964285714285693","0.3154761904761904","0.31547619047619047","0.3154761904761906","0.3452380952380952","0.26190476190476186","0.1130952380952381","0.1130952380952381","0.1130952380952381","0.45238095238095244","0.30654761904761907","0.30654761904761907","0.30654761904761907","0.1755952380952381","0.1755952380952381","0.17559523809523808","0.029761904761904767","0.029761904761904767","0.029761904761904767","0.8452380952380939","0.5357142857142848","0.36309523809523797","0.3630952380952381","0.3630952380952381","0.8422619047619038","0.7708333333333333","0.7708333333333331","0.770833333333333","0.4196428571428568","0.4196428571428569","0.41964285714285704","0.31547619047619047","0.3154761904761904","0.3154761904761904","0.5922619047619042","0.34523809523809523","0.34523809523809523","0.3452380952380952","0.26190476190476186","0.26190476190476186","0.2619047619047618","0.11309523809523811","0.1130952380952381","0.11309523809523811","0.4523809523809524","0.4523809523809523","0.45238095238095244","0.30654761904761907","0.30654761904761907","0.30654761904761907","0.1755952380952381","0.17559523809523814","0.1755952380952381","0.029761904761904767"
"5712","0.8749999999999979","0.36904761904761885","0.726190476190476","0.3720238095238094","0.23809523809523808","0.2380952380952381","0.23809523809523805","0.5059523809523809","0.2589285714285714","0.1607142857142857","0.1607142857142857","0.16071428571428575","0.550595238095238","0.4196428571428571","0.4196428571428571","0.41964285714285715","0.13392857142857142","0.13392857142857142","0.13392857142857145","0.04166666666666666","0.04166666666666666","0.04166666666666666","0.827380952380951","0.5267857142857133","0.36904761904761874","0.3690476190476189","0.36904761904761885","0.8035714285714275","0.726190476190476","0.7261904761904763","0.726190476190476","0.3720238095238093","0.3720238095238094","0.3720238095238094","0.23809523809523808","0.23809523809523808","0.23809523809523808","0.6428571428571421","0.5059523809523809","0.5059523809523809","0.5059523809523809","0.25892857142857134","0.25892857142857134","0.2589285714285714","0.1607142857142857","0.1607142857142857","0.1607142857142857","0.5505952380952381","0.5505952380952381","0.5505952380952379","0.4196428571428571","0.41964285714285715","0.41964285714285715","0.1339285714285714","0.13392857142857145","0.13392857142857142","0.04166666666666666"
"6048","0.5714285714285703","0.2291666666666666","0.2767857142857143","0.27083333333333315","0.15773809523809523","0.15773809523809523","0.15773809523809523","0.22023809523809523","0.27083333333333326","0.12797619047619047","0.12797619047619047","0.12797619047619047","0.2916666666666667","0.18452380952380953","0.18452380952380953","0.1845238095238095","0.16071428571428575","0.16071428571428575","0.1607142857142857","0.08035714285714282","0.08035714285714282","0.08035714285714282","0.4166666666666661","0.4136904761904754","0.22916666666666652","0.22916666666666657","0.2291666666666666","0.4285714285714282","0.2767857142857143","0.2767857142857143","0.2767857142857143","0.27083333333333326","0.27083333333333326","0.2708333333333332","0.15773809523809526","0.15773809523809523","0.15773809523809523","0.3898809523809522","0.2202380952380952","0.2202380952380952","0.22023809523809523","0.27083333333333326","0.27083333333333326","0.2708333333333333","0.12797619047619047","0.12797619047619047","0.12797619047619047","0.29166666666666663","0.29166666666666663","0.2916666666666667","0.18452380952380953","0.18452380952380953","0.1845238095238095","0.1607142857142857","0.16071428571428575","0.16071428571428575","0.08035714285714282"
"6384","0.7797619047619029","0.3154761904761906","0.5892857142857141","0.3065476190476189","0.25595238095238093","0.25595238095238093","0.2559523809523809","0.5178571428571427","0.31845238095238093","0.10119047619047616","0.10119047619047616","0.10119047619047616","0.5059523809523809","0.5","0.5","0.5","0.15476190476190477","0.15476190476190477","0.15476190476190477","0.07738095238095233","0.07738095238095233","0.07738095238095233","0.6845238095238084","0.48511904761904695","0.3154761904761906","0.3154761904761903","0.3154761904761906","0.6398809523809514","0.5892857142857142","0.5892857142857142","0.5892857142857141","0.30654761904761896","0.3065476190476189","0.3065476190476189","0.2559523809523809","0.25595238095238093","0.25595238095238093","0.5803571428571423","0.5178571428571428","0.5178571428571428","0.5178571428571427","0.31845238095238093","0.31845238095238093","0.3184523809523809","0.10119047619047618","0.10119047619047616","0.10119047619047616","0.5059523809523809","0.5059523809523809","0.5059523809523809","0.5","0.5","0.49999999999999994","0.1547619047619048","0.15476190476190477","0.15476190476190477","0.07738095238095233"
"6720","0.5595238095238085","0.33333333333333315","0.3541666666666667","0.3065476190476189","0.2738095238095238","0.27380952380952384","0.27380952380952384","0.18749999999999997","0.17559523809523808","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.2380952380952381","0.15773809523809523","0.15773809523809523","0.15773809523809523","0.09226190476190475","0.09226190476190475","0.09226190476190474","0.07142857142857148","0.07142857142857148","0.07142857142857148","0.47321428571428503","0.39583333333333265","0.33333333333333326","0.33333333333333315","0.3333333333333332","0.4315476190476188","0.3541666666666666","0.35416666666666663","0.3541666666666667","0.3065476190476189","0.306547619047619","0.30654761904761885","0.27380952380952384","0.2738095238095238","0.2738095238095238","0.3422619047619046","0.18749999999999994","0.18749999999999994","0.18749999999999997","0.17559523809523803","0.17559523809523803","0.1755952380952381","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.23809523809523803","0.23809523809523805","0.23809523809523805","0.15773809523809523","0.15773809523809523","0.15773809523809523","0.09226190476190477","0.09226190476190474","0.09226190476190475","0.07142857142857148"
"7056","0.6428571428571415","0.36607142857142855","0.46726190476190477","0.4613095238095236","0.3244047619047619","0.3244047619047619","0.32440476190476186","0.33333333333333326","0.3452380952380951","0.26488095238095244","0.26488095238095244","0.2648809523809524","0.3363095238095237","0.2738095238095237","0.2738095238095237","0.2738095238095238","0.2678571428571429","0.2678571428571429","0.26785714285714285","0.26488095238095244","0.26488095238095244","0.26488095238095244","0.5238095238095233","0.5357142857142848","0.3660714285714285","0.3660714285714285","0.3660714285714285","0.5565476190476186","0.4672619047619047","0.4672619047619047","0.46726190476190477","0.4613095238095236","0.4613095238095237","0.46130952380952367","0.324404761904762","0.3244047619047619","0.3244047619047619","0.4374999999999997","0.33333333333333326","0.33333333333333326","0.33333333333333326","0.3452380952380952","0.3452380952380952","0.3452380952380952","0.26488095238095244","0.26488095238095244","0.26488095238095244","0.3363095238095238","0.3363095238095238","0.3363095238095237","0.2738095238095237","0.2738095238095237","0.2738095238095237","0.26785714285714285","0.26785714285714285","0.26785714285714285","0.26488095238095244"
"7392","0.6309523809523798","0.3273809523809523","0.3482142857142857","0.419642857142857","0.23809523809523808","0.23809523809523814","0.23809523809523808","0.19047619047619047","0.21726190476190474","0.09523809523809523","0.09523809523809523","0.09523809523809523","0.23809523809523808","0.1607142857142857","0.1607142857142857","0.16071428571428573","0.13988095238095238","0.13988095238095238","0.13988095238095238","0.08333333333333334","0.08333333333333334","0.08333333333333334","0.4732142857142851","0.5327380952380946","0.3273809523809523","0.3273809523809522","0.3273809523809523","0.5059523809523806","0.3482142857142857","0.3482142857142857","0.3482142857142857","0.419642857142857","0.4196428571428572","0.41964285714285693","0.23809523809523808","0.23809523809523808","0.23809523809523808","0.33035714285714257","0.19047619047619044","0.19047619047619044","0.19047619047619047","0.2172619047619047","0.2172619047619047","0.21726190476190477","0.09523809523809523","0.09523809523809523","0.09523809523809523","0.23809523809523808","0.23809523809523808","0.238095238095238","0.1607142857142857","0.1607142857142857","0.1607142857142857","0.13988095238095238","0.13988095238095238","0.13988095238095238","0.08333333333333334"
"7728","0.7648809523809508","0.3065476190476189","0.5714285714285713","0.2857142857142856","0.15773809523809523","0.15773809523809523","0.1577380952380952","0.5654761904761905","0.20238095238095236","0.1160714285714286","0.1160714285714286","0.11607142857142859","0.5714285714285714","0.5178571428571429","0.5178571428571429","0.5178571428571429","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.05059523809523811","0.05059523809523811","0.05059523809523811","0.6815476190476181","0.46726190476190427","0.30654761904761907","0.3065476190476189","0.3065476190476189","0.6547619047619042","0.5714285714285713","0.5714285714285712","0.5714285714285713","0.2857142857142856","0.2857142857142856","0.28571428571428564","0.1577380952380952","0.15773809523809523","0.15773809523809523","0.6071428571428569","0.5654761904761905","0.5654761904761905","0.5654761904761905","0.20238095238095236","0.20238095238095236","0.20238095238095238","0.1160714285714286","0.1160714285714286","0.1160714285714286","0.5714285714285714","0.5714285714285714","0.5714285714285714","0.5178571428571429","0.5178571428571429","0.5178571428571429","0.14285714285714288","0.14285714285714285","0.14285714285714285","0.05059523809523811"
"8064","0.5238095238095231","0.25297619047619047","0.24999999999999994","0.24702380952380945","0.10416666666666666","0.10416666666666669","0.10416666666666669","0.20833333333333331","0.1696428571428571","0.08630952380952382","0.08630952380952382","0.08630952380952382","0.18452380952380953","0.1755952380952381","0.1755952380952381","0.1755952380952381","0.11011904761904762","0.11011904761904762","0.11011904761904759","0.0625","0.0625","0.0625","0.4285714285714281","0.3809523809523804","0.2529761904761905","0.25297619047619035","0.25297619047619047","0.4047619047619045","0.24999999999999997","0.24999999999999997","0.24999999999999994","0.24702380952380945","0.24702380952380948","0.24702380952380945","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.294642857142857","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.16964285714285712","0.16964285714285712","0.1696428571428571","0.08630952380952382","0.08630952380952382","0.08630952380952382","0.18452380952380953","0.18452380952380953","0.1845238095238095","0.1755952380952381","0.1755952380952381","0.1755952380952381","0.11011904761904762","0.11011904761904759","0.11011904761904762","0.0625"
