"points","all_attributes","date_day_period_nswprice","date_day_period_nswdemand","date_day_period_vicprice","date_day_period_vicdemand","date_day_period_transfer","date_day_nswprice_nswdemand","date_day_nswprice_vicprice","date_day_nswprice_vicdemand","date_day_nswprice_transfer","date_day_nswdemand_vicprice","date_day_nswdemand_vicdemand","date_day_nswdemand_transfer","date_day_vicprice_vicdemand","date_day_vicprice_transfer","date_day_vicdemand_transfer","date_period_nswprice_nswdemand","date_period_nswprice_vicprice","date_period_nswprice_vicdemand","date_period_nswprice_transfer","date_period_nswdemand_vicprice","date_period_nswdemand_vicdemand","date_period_nswdemand_transfer","date_period_vicprice_vicdemand","date_period_vicprice_transfer","date_period_vicdemand_transfer","date_nswprice_nswdemand_vicprice","date_nswprice_nswdemand_vicdemand","date_nswprice_nswdemand_transfer","date_nswprice_vicprice_vicdemand","date_nswprice_vicprice_transfer","date_nswprice_vicdemand_transfer","date_nswdemand_vicprice_vicdemand","date_nswdemand_vicprice_transfer","date_nswdemand_vicdemand_transfer","date_vicprice_vicdemand_transfer","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"12432","0.6071428571428564","0.4404761904761903","0.36011904761904745","0.0","0.0","0.0","0.5029761904761904","0.3511904761904762","0.3511904761904761","0.35119047619047616","0.3214285714285714","0.32142857142857145","0.32142857142857145","0.0","0.0","0.0","0.2976190476190475","0.19345238095238093","0.19345238095238093","0.19345238095238093","0.181547619047619","0.18154761904761907","0.18154761904761904","0.0","0.0","0.0","0.19940476190476192","0.19940476190476186","0.19940476190476192","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.13690476190476192","0.13690476190476192","0.13690476190476192","0.0","0.6071428571428561","0.4404761904761905","0.4404761904761903","0.4404761904761903","0.36011904761904756","0.3601190476190474","0.3601190476190475","0.0","0.0","0.0","0.5029761904761902","0.5029761904761904","0.5029761904761902","0.35119047619047616","0.3511904761904762","0.35119047619047616","0.32142857142857145","0.32142857142857145","0.32142857142857145","0.0","0.29761904761904745","0.29761904761904756","0.29761904761904756","0.19345238095238093","0.19345238095238093","0.19345238095238093","0.1815476190476191","0.18154761904761907","0.18154761904761904","0.0","0.1994047619047619","0.1994047619047619","0.19940476190476192","0.19047619047619047","0.13690476190476192"
"12768","0.5565476190476184","0.351190476190476","0.363095238095238","0.0","0.0","0.0","0.4940476190476189","0.30952380952380953","0.3095238095238095","0.3095238095238094","0.3214285714285714","0.32142857142857134","0.32142857142857134","0.0","0.0","0.0","0.40476190476190466","0.14285714285714288","0.14285714285714288","0.14285714285714288","0.2648809523809524","0.26488095238095233","0.26488095238095233","0.0","0.0","0.0","0.3541666666666667","0.35416666666666663","0.35416666666666674","0.1130952380952381","0.1130952380952381","0.1130952380952381","0.25595238095238093","0.25595238095238093","0.25595238095238093","0.0","0.5565476190476183","0.3511904761904761","0.35119047619047605","0.35119047619047605","0.3630952380952379","0.36309523809523786","0.363095238095238","0.0","0.0","0.0","0.4940476190476189","0.49404761904761885","0.4940476190476189","0.3095238095238095","0.3095238095238095","0.3095238095238095","0.32142857142857134","0.3214285714285714","0.32142857142857134","0.0","0.40476190476190466","0.4047619047619047","0.4047619047619047","0.1428571428571429","0.14285714285714285","0.14285714285714285","0.26488095238095233","0.2648809523809524","0.26488095238095233","0.0","0.35416666666666663","0.3541666666666667","0.35416666666666674","0.1130952380952381","0.25595238095238093"
"13104","0.5505952380952372","0.3273809523809522","0.28273809523809507","0.0","0.0","0.0","0.4553571428571427","0.22321428571428573","0.22321428571428573","0.22321428571428573","0.2589285714285714","0.2589285714285714","0.2589285714285714","0.0","0.0","0.0","0.31249999999999994","0.11904761904761905","0.11904761904761904","0.11904761904761904","0.20833333333333337","0.20833333333333331","0.20833333333333331","0.0","0.0","0.0","0.2172619047619048","0.21726190476190477","0.21726190476190477","0.09226190476190478","0.09226190476190478","0.09226190476190478","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.0","0.5505952380952375","0.32738095238095216","0.3273809523809524","0.32738095238095233","0.282738095238095","0.28273809523809507","0.28273809523809507","0.0","0.0","0.0","0.4553571428571427","0.4553571428571426","0.45535714285714257","0.2232142857142857","0.22321428571428575","0.22321428571428575","0.25892857142857134","0.2589285714285714","0.2589285714285714","0.0","0.3125","0.3125","0.3125","0.11904761904761904","0.11904761904761904","0.11904761904761905","0.20833333333333331","0.20833333333333331","0.20833333333333337","0.0","0.21726190476190474","0.21726190476190477","0.21726190476190477","0.09226190476190478","0.19047619047619047"
"13440","0.48809523809523764","0.345238095238095","0.20833333333333323","0.0","0.0","0.0","0.40476190476190455","0.28273809523809523","0.2827380952380953","0.28273809523809523","0.1875","0.18749999999999997","0.18749999999999997","0.0","0.0","0.0","0.3660714285714285","0.24107142857142855","0.24107142857142855","0.24107142857142858","0.12202380952380948","0.12202380952380949","0.12202380952380949","0.0","0.0","0.0","0.2619047619047619","0.26190476190476186","0.26190476190476186","0.22023809523809523","0.22023809523809526","0.22023809523809523","0.0863095238095238","0.0863095238095238","0.0863095238095238","0.0","0.4880952380952377","0.3452380952380952","0.34523809523809507","0.345238095238095","0.20833333333333326","0.20833333333333323","0.20833333333333326","0.0","0.0","0.0","0.4047619047619047","0.40476190476190455","0.4047619047619045","0.28273809523809523","0.28273809523809523","0.28273809523809523","0.18749999999999994","0.18749999999999994","0.1875","0.0","0.36607142857142855","0.36607142857142844","0.3660714285714285","0.24107142857142858","0.24107142857142852","0.24107142857142855","0.12202380952380949","0.1220238095238095","0.12202380952380948","0.0","0.261904761904762","0.2619047619047619","0.26190476190476186","0.22023809523809523","0.0863095238095238"
"13776","0.4642857142857138","0.294642857142857","0.28273809523809507","0.0","0.0","0.0","0.37202380952380937","0.18154761904761907","0.181547619047619","0.18154761904761904","0.23511904761904756","0.23511904761904756","0.2351190476190476","0.0","0.0","0.0","0.35119047619047616","0.19345238095238093","0.19345238095238093","0.19345238095238093","0.18452380952380953","0.1845238095238095","0.18452380952380953","0.0","0.0","0.0","0.25","0.25","0.25","0.07738095238095238","0.07738095238095238","0.07738095238095238","0.15178571428571425","0.15178571428571425","0.15178571428571425","0.0","0.4642857142857137","0.29464285714285704","0.2946428571428569","0.29464285714285693","0.28273809523809507","0.28273809523809507","0.2827380952380951","0.0","0.0","0.0","0.3720238095238092","0.3720238095238093","0.3720238095238095","0.18154761904761904","0.18154761904761907","0.181547619047619","0.2351190476190476","0.23511904761904756","0.23511904761904756","0.0","0.3511904761904761","0.3511904761904761","0.3511904761904761","0.19345238095238093","0.19345238095238093","0.19345238095238093","0.18452380952380948","0.1845238095238095","0.1845238095238095","0.0","0.24999999999999997","0.25","0.25","0.07738095238095238","0.15178571428571425"
"14112","0.5446428571428564","0.45238095238095216","0.2976190476190475","0.0","0.0","0.0","0.4494047619047615","0.33333333333333337","0.3333333333333333","0.3333333333333332","0.2589285714285714","0.25892857142857145","0.25892857142857134","0.0","0.0","0.0","0.39285714285714274","0.3303571428571429","0.3303571428571429","0.3303571428571429","0.20833333333333331","0.20833333333333334","0.20833333333333334","0.0","0.0","0.0","0.28869047619047616","0.28869047619047616","0.2886904761904762","0.24107142857142855","0.24107142857142852","0.24107142857142855","0.15773809523809523","0.1577380952380952","0.1577380952380952","0.0","0.5446428571428565","0.45238095238095216","0.452380952380952","0.4523809523809523","0.29761904761904756","0.29761904761904745","0.2976190476190474","0.0","0.0","0.0","0.44940476190476164","0.4494047619047615","0.4494047619047616","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.2589285714285714","0.25892857142857145","0.2589285714285714","0.0","0.3928571428571428","0.3928571428571428","0.3928571428571428","0.33035714285714285","0.33035714285714285","0.3303571428571429","0.20833333333333331","0.2083333333333334","0.20833333333333331","0.0","0.2886904761904761","0.2886904761904761","0.28869047619047616","0.24107142857142852","0.15773809523809523"
"14448","0.5386904761904753","0.4375","0.2410714285714286","0.0","0.0","0.0","0.39583333333333315","0.2827380952380952","0.28273809523809507","0.28273809523809523","0.2053571428571428","0.20535714285714282","0.20535714285714285","0.0","0.0","0.0","0.3125","0.193452380952381","0.19345238095238093","0.19345238095238096","0.15178571428571425","0.15178571428571427","0.15178571428571425","0.0","0.0","0.0","0.17559523809523808","0.17559523809523805","0.17559523809523805","0.11904761904761903","0.11904761904761903","0.11904761904761903","0.13988095238095238","0.13988095238095238","0.13988095238095238","0.0","0.5386904761904754","0.43749999999999994","0.43749999999999983","0.43749999999999983","0.24107142857142855","0.24107142857142855","0.24107142857142855","0.0","0.0","0.0","0.39583333333333304","0.39583333333333315","0.3958333333333332","0.2827380952380952","0.28273809523809523","0.2827380952380953","0.20535714285714285","0.20535714285714285","0.20535714285714285","0.0","0.3124999999999999","0.31249999999999994","0.3124999999999999","0.19345238095238096","0.19345238095238096","0.19345238095238093","0.15178571428571422","0.15178571428571427","0.15178571428571427","0.0","0.17559523809523805","0.17559523809523808","0.1755952380952381","0.11904761904761903","0.13988095238095238"
"14784","0.6547619047619038","0.6220238095238091","0.14583333333333326","0.0","0.0","0.0","0.6011904761904758","0.5357142857142857","0.5357142857142857","0.5357142857142857","0.11904761904761907","0.11904761904761907","0.11904761904761905","0.0","0.0","0.0","0.46130952380952367","0.4196428571428572","0.4196428571428571","0.4196428571428571","0.059523809523809514","0.05952380952380951","0.059523809523809514","0.0","0.0","0.0","0.41964285714285715","0.4196428571428571","0.4196428571428571","0.4196428571428571","0.4196428571428571","0.4196428571428571","0.041666666666666685","0.041666666666666685","0.041666666666666685","0.0","0.6547619047619037","0.6220238095238091","0.622023809523809","0.6220238095238091","0.1458333333333333","0.14583333333333331","0.1458333333333333","0.0","0.0","0.0","0.6011904761904757","0.6011904761904759","0.6011904761904759","0.5357142857142857","0.5357142857142857","0.5357142857142856","0.11904761904761905","0.11904761904761907","0.11904761904761905","0.0","0.46130952380952367","0.46130952380952367","0.4613095238095237","0.4196428571428571","0.41964285714285715","0.4196428571428571","0.059523809523809514","0.0595238095238095","0.05952380952380952","0.0","0.41964285714285715","0.4196428571428571","0.41964285714285715","0.4196428571428571","0.041666666666666685"
"15120","0.5595238095238086","0.5148809523809521","0.19940476190476178","0.0","0.0","0.0","0.49999999999999967","0.3869047619047619","0.38690476190476175","0.38690476190476175","0.16369047619047622","0.16369047619047616","0.16369047619047616","0.0","0.0","0.0","0.40178571428571425","0.29166666666666674","0.29166666666666674","0.29166666666666674","0.15773809523809523","0.15773809523809523","0.15773809523809523","0.0","0.0","0.0","0.3095238095238094","0.30952380952380953","0.3095238095238095","0.2113095238095238","0.21130952380952384","0.2113095238095238","0.13392857142857142","0.13392857142857145","0.13392857142857145","0.0","0.5595238095238089","0.5148809523809521","0.514880952380952","0.5148809523809522","0.19940476190476186","0.1994047619047619","0.19940476190476183","0.0","0.0","0.0","0.4999999999999997","0.49999999999999983","0.4999999999999996","0.3869047619047619","0.38690476190476186","0.38690476190476186","0.16369047619047616","0.16369047619047622","0.16369047619047616","0.0","0.40178571428571414","0.4017857142857142","0.4017857142857141","0.2916666666666666","0.29166666666666663","0.29166666666666663","0.15773809523809526","0.15773809523809526","0.15773809523809523","0.0","0.3095238095238095","0.30952380952380953","0.3095238095238095","0.21130952380952384","0.13392857142857142"
"15456","0.6428571428571419","0.4523809523809522","0.45535714285714274","0.0","0.0","0.0","0.5684523809523807","0.40773809523809523","0.4077380952380953","0.4077380952380952","0.4166666666666668","0.4166666666666667","0.4166666666666667","0.0","0.0","0.0","0.45238095238095216","0.37499999999999994","0.375","0.37499999999999994","0.26488095238095233","0.2648809523809524","0.26488095238095233","0.0","0.0","0.0","0.3898809523809524","0.38988095238095244","0.3898809523809524","0.36607142857142855","0.36607142857142855","0.36607142857142855","0.22023809523809523","0.22023809523809523","0.22023809523809523","0.0","0.6428571428571419","0.4523809523809521","0.4523809523809521","0.4523809523809523","0.4553571428571427","0.45535714285714246","0.45535714285714246","0.0","0.0","0.0","0.5684523809523807","0.5684523809523806","0.5684523809523806","0.40773809523809523","0.4077380952380953","0.4077380952380953","0.41666666666666674","0.41666666666666674","0.4166666666666667","0.0","0.45238095238095233","0.4523809523809524","0.4523809523809522","0.375","0.37499999999999994","0.3749999999999999","0.2648809523809524","0.2648809523809524","0.26488095238095233","0.0","0.38988095238095233","0.38988095238095233","0.3898809523809524","0.36607142857142855","0.22023809523809523"
"15792","0.5119047619047611","0.30059523809523797","0.3839285714285712","0.0","0.0","0.0","0.36904761904761896","0.24702380952380948","0.24702380952380945","0.2470238095238095","0.3095238095238095","0.3095238095238095","0.30952380952380953","0.0","0.0","0.0","0.32738095238095216","0.22916666666666666","0.22916666666666666","0.22916666666666669","0.2053571428571428","0.20535714285714285","0.20535714285714285","0.0","0.0","0.0","0.29166666666666663","0.2916666666666667","0.2916666666666667","0.21726190476190474","0.21726190476190474","0.21726190476190474","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.0","0.5119047619047612","0.300595238095238","0.3005952380952381","0.3005952380952381","0.38392857142857106","0.3839285714285712","0.3839285714285711","0.0","0.0","0.0","0.3690476190476189","0.3690476190476189","0.3690476190476189","0.2470238095238095","0.2470238095238095","0.24702380952380948","0.3095238095238095","0.3095238095238096","0.3095238095238095","0.0","0.32738095238095233","0.32738095238095216","0.3273809523809524","0.22916666666666669","0.22916666666666666","0.22916666666666663","0.20535714285714285","0.20535714285714285","0.20535714285714285","0.0","0.29166666666666663","0.29166666666666663","0.2916666666666667","0.21726190476190474","0.14285714285714285"
"16128","0.5446428571428562","0.4553571428571427","0.20238095238095222","0.0","0.0","0.0","0.4910714285714284","0.40476190476190477","0.40476190476190477","0.4047619047619047","0.1607142857142857","0.16071428571428564","0.1607142857142857","0.0","0.0","0.0","0.4523809523809522","0.4047619047619047","0.4047619047619048","0.40476190476190477","0.13095238095238093","0.13095238095238096","0.13095238095238093","0.0","0.0","0.0","0.44345238095238093","0.443452380952381","0.44345238095238093","0.40476190476190477","0.40476190476190477","0.40476190476190477","0.10714285714285718","0.10714285714285718","0.10714285714285718","0.0","0.5446428571428563","0.45535714285714257","0.4553571428571426","0.4553571428571425","0.20238095238095227","0.20238095238095222","0.20238095238095227","0.0","0.0","0.0","0.49107142857142827","0.4910714285714284","0.4910714285714284","0.4047619047619048","0.4047619047619049","0.40476190476190477","0.1607142857142857","0.16071428571428573","0.16071428571428567","0.0","0.45238095238095216","0.4523809523809524","0.45238095238095216","0.4047619047619048","0.40476190476190477","0.4047619047619048","0.13095238095238096","0.13095238095238093","0.13095238095238093","0.0","0.44345238095238093","0.44345238095238093","0.443452380952381","0.4047619047619048","0.10714285714285718"
"16464","0.4910714285714281","0.39880952380952356","0.10416666666666666","0.0","0.0","0.0","0.41964285714285704","0.30654761904761907","0.30654761904761907","0.30654761904761907","0.0982142857142857","0.0982142857142857","0.0982142857142857","0.0","0.0","0.0","0.4374999999999998","0.2886904761904762","0.28869047619047616","0.2886904761904763","0.08928571428571426","0.08928571428571427","0.08928571428571427","0.0","0.0","0.0","0.4166666666666667","0.41666666666666663","0.41666666666666663","0.261904761904762","0.261904761904762","0.261904761904762","0.08630952380952385","0.08630952380952384","0.08630952380952385","0.0","0.49107142857142794","0.39880952380952367","0.3988095238095236","0.39880952380952356","0.10416666666666664","0.10416666666666664","0.10416666666666667","0.0","0.0","0.0","0.41964285714285693","0.41964285714285693","0.4196428571428569","0.3065476190476191","0.306547619047619","0.30654761904761907","0.0982142857142857","0.09821428571428568","0.09821428571428568","0.0","0.4374999999999999","0.43749999999999994","0.4374999999999997","0.28869047619047616","0.28869047619047616","0.2886904761904762","0.08928571428571427","0.08928571428571427","0.08928571428571427","0.0","0.41666666666666663","0.41666666666666663","0.41666666666666663","0.261904761904762","0.08630952380952384"
"16800","0.36011904761904706","0.21130952380952378","0.23214285714285704","0.0","0.0","0.0","0.30654761904761896","0.1607142857142857","0.1607142857142857","0.1607142857142857","0.20238095238095233","0.20238095238095233","0.20238095238095233","0.0","0.0","0.0","0.22321428571428567","0.15773809523809523","0.1577380952380952","0.15773809523809526","0.14285714285714285","0.14285714285714288","0.14285714285714285","0.0","0.0","0.0","0.17857142857142855","0.17857142857142858","0.1785714285714286","0.15178571428571425","0.15178571428571425","0.15178571428571422","0.13690476190476192","0.13690476190476192","0.13690476190476192","0.0","0.3601190476190471","0.2113095238095237","0.21130952380952378","0.21130952380952375","0.232142857142857","0.23214285714285704","0.23214285714285707","0.0","0.0","0.0","0.30654761904761896","0.30654761904761896","0.3065476190476189","0.1607142857142857","0.1607142857142857","0.1607142857142857","0.20238095238095233","0.20238095238095236","0.20238095238095236","0.0","0.22321428571428564","0.22321428571428564","0.2232142857142857","0.15773809523809523","0.15773809523809526","0.1577380952380952","0.14285714285714285","0.14285714285714285","0.14285714285714288","0.0","0.1785714285714286","0.17857142857142858","0.1785714285714286","0.15178571428571422","0.13690476190476192"
"17136","0.5654761904761896","0.3630952380952379","0.294642857142857","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.4732142857142855","0.4077380952380952","0.40773809523809523","0.4077380952380952","0.3363095238095238","0.3363095238095237","0.3363095238095237","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.3541666666666665","0.28869047619047605","0.2886904761904761","0.28869047619047616","0.23511904761904756","0.23511904761904764","0.23511904761904762","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.39583333333333326","0.39583333333333337","0.39583333333333326","0.2857142857142857","0.28571428571428564","0.2857142857142856","0.20833333333333334","0.20833333333333334","0.20833333333333331","0.14285714285714288","0.5208333333333327","0.4613095238095236","0.4613095238095235","0.46130952380952345","0.36011904761904734","0.36011904761904745","0.36011904761904723","0.14285714285714285","0.14285714285714288","0.14285714285714285","0.5178571428571426","0.5178571428571428","0.5178571428571426","0.4077380952380951","0.4077380952380951","0.4077380952380951","0.3363095238095237","0.3363095238095239","0.3363095238095237","0.14285714285714285","0.4196428571428569","0.4196428571428568","0.419642857142857","0.288690476190476","0.28869047619047616","0.2886904761904761","0.23511904761904767","0.23511904761904756","0.23511904761904762","0.14285714285714285","0.39583333333333315","0.3958333333333333","0.3958333333333332","0.2857142857142856","0.20833333333333334"
"17472","0.9970238095238069","0.5595238095238089","0.32142857142857123","0.9136904761904747","0.877976190476189","0.9613095238095222","0.5565476190476187","0.9017857142857137","0.8928571428571422","0.9672619047619045","0.9226190476190471","0.9315476190476186","0.9732142857142854","0.8928571428571426","0.9613095238095235","0.9732142857142856","0.4583333333333332","0.9107142857142857","0.8988095238095232","0.889880952380952","0.9196428571428568","0.9107142857142855","0.9017857142857143","0.9047619047619045","0.9166666666666665","0.8690476190476188","0.8958333333333334","0.8898809523809521","0.863095238095238","0.8869047619047619","0.8898809523809522","0.8571428571428571","0.9136904761904762","0.9017857142857141","0.9166666666666664","0.8839285714285714","0.63095238095238","0.931547619047617","0.9136904761904742","0.9761904761904743","0.9494047619047598","0.931547619047617","0.9821428571428554","0.916666666666665","0.9702380952380933","0.9791666666666647","0.9285714285714275","0.9374999999999987","0.9791666666666657","0.9017857142857135","0.9672619047619041","0.9732142857142848","0.9494047619047612","0.9761904761904757","0.997023809523809","0.973214285714285","0.9285714285714278","0.9196428571428559","0.9255952380952372","0.9315476190476185","0.9255952380952375","0.934523809523809","0.9434523809523806","0.9374999999999997","0.9404761904761897","0.9196428571428567","0.9166666666666663","0.901785714285714","0.9226190476190473","0.8898809523809522","0.94047619047619"
"17808","0.8898809523809499","0.44345238095238054","0.30952380952380926","0.18749999999999986","0.2440476190476189","0.577380952380952","0.5178571428571427","0.3809523809523808","0.44642857142857123","0.6398809523809519","0.30059523809523786","0.33035714285714246","0.62797619047619","0.30357142857142855","0.6220238095238091","0.5714285714285714","0.4196428571428571","0.2976190476190476","0.363095238095238","0.645833333333333","0.30654761904761907","0.2797619047619047","0.5833333333333333","0.22023809523809518","0.6011904761904759","0.5565476190476188","0.38392857142857134","0.4077380952380952","0.6517857142857142","0.26785714285714285","0.5833333333333331","0.595238095238095","0.28571428571428564","0.5952380952380951","0.5892857142857141","0.5863095238095238","0.6220238095238081","0.5029761904761899","0.5714285714285704","0.7380952380952367","0.4374999999999992","0.44642857142857056","0.6934523809523797","0.3958333333333329","0.6547619047619037","0.6339285714285705","0.5744047619047614","0.6071428571428561","0.749999999999999","0.4910714285714284","0.6874999999999993","0.6785714285714277","0.43749999999999944","0.6994047619047613","0.6696428571428562","0.6428571428571422","0.470238095238095","0.48214285714285676","0.6994047619047612","0.39880952380952367","0.6547619047619045","0.6785714285714279","0.3779761904761902","0.6428571428571426","0.6249999999999996","0.6160714285714282","0.4285714285714285","0.6607142857142855","0.6815476190476187","0.6101190476190473","0.6428571428571425"
"18144","0.999999999999997","0.999999999999998","0.9999999999999977","0.999999999999998","0.999999999999998","0.9999999999999978","0.9999999999999991","0.9999999999999994","0.999999999999999","0.9999999999999987","0.999999999999999","0.9999999999999986","0.9999999999999989","0.9999999999999993","0.9999999999999991","0.9999999999999991","0.9999999999999991","0.9999999999999996","0.9999999999999994","0.9999999999999997","0.9999999999999994","0.9999999999999993","0.9999999999999993","0.9999999999999992","0.9999999999999996","0.9999999999999997","0.9999999999999999","0.9999999999999996","0.9999999999999997","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999997","0.9999999999999997","0.9999999999999997","0.9999999999999998","0.5208333333333324","0.4761904761904756","0.485119047619047","0.550595238095237","0.38988095238095166","0.2827380952380949","0.4642857142857134","0.40178571428571375","0.5059523809523803","0.4374999999999995","0.5357142857142851","0.5238095238095233","0.5833333333333324","0.5386904761904757","0.5178571428571425","0.5565476190476186","0.4315476190476186","0.5119047619047612","0.44345238095238043","0.49404761904761874","0.4970238095238093","0.4613095238095233","0.529761904761904","0.4702380952380952","0.4672619047619045","0.4940476190476186","0.3363095238095235","0.46130952380952334","0.389880952380952","0.4761904761904758","0.5059523809523806","0.49107142857142827","0.5029761904761901","0.5327380952380949","0.43452380952380915"
"18480","0.8809523809523785","0.4107142857142854","0.23809523809523786","0.38392857142857106","0.2589285714285713","0.4017857142857141","0.42261904761904734","0.4345238095238093","0.48809523809523797","0.4999999999999998","0.46726190476190455","0.33928571428571414","0.4345238095238092","0.5446428571428568","0.5178571428571426","0.419642857142857","0.36309523809523797","0.33333333333333326","0.4017857142857141","0.3392857142857141","0.37499999999999994","0.27083333333333326","0.28869047619047605","0.425595238095238","0.3571428571428571","0.31547619047619035","0.4345238095238096","0.4047619047619048","0.3601190476190475","0.4851190476190475","0.3541666666666666","0.41071428571428564","0.44345238095238076","0.39880952380952367","0.3541666666666666","0.4880952380952379","0.5505952380952371","0.5535714285714279","0.6041666666666655","0.6279761904761894","0.5386904761904754","0.4166666666666659","0.550595238095237","0.5922619047619035","0.6220238095238085","0.517857142857142","0.5892857142857135","0.5773809523809518","0.6279761904761892","0.6458333333333327","0.6130952380952375","0.6517857142857133","0.6041666666666661","0.6547619047619039","0.5446428571428562","0.6577380952380943","0.5089285714285711","0.4702380952380946","0.4523809523809519","0.5565476190476188","0.4642857142857137","0.5029761904761902","0.5029761904761902","0.4970238095238089","0.4315476190476185","0.547619047619047","0.5505952380952379","0.5148809523809523","0.48214285714285676","0.5624999999999997","0.5416666666666663"
"18816","0.8630952380952357","0.4880952380952374","0.3452380952380949","0.43452380952380926","0.24702380952380937","0.41964285714285676","0.5565476190476184","0.4255952380952379","0.4613095238095233","0.4583333333333331","0.5357142857142853","0.40773809523809484","0.5297619047619043","0.4196428571428569","0.45833333333333315","0.3809523809523809","0.4285714285714284","0.28273809523809523","0.36011904761904745","0.3898809523809522","0.4047619047619045","0.31845238095238093","0.4583333333333331","0.27976190476190477","0.3273809523809523","0.3303571428571428","0.39285714285714285","0.419642857142857","0.43154761904761907","0.27380952380952384","0.2678571428571428","0.33035714285714274","0.4404761904761904","0.46130952380952356","0.3839285714285713","0.33928571428571425","0.6815476190476174","0.56845238095238","0.607142857142856","0.6726190476190462","0.6190476190476176","0.49999999999999906","0.717261904761903","0.5178571428571421","0.613095238095237","0.5744047619047609","0.6220238095238085","0.6101190476190466","0.7053571428571416","0.5357142857142851","0.5386904761904755","0.6160714285714275","0.5892857142857135","0.6934523809523796","0.6071428571428561","0.5714285714285706","0.4642857142857139","0.5357142857142851","0.5892857142857134","0.4107142857142854","0.42857142857142827","0.4999999999999994","0.4791666666666662","0.580357142857142","0.547619047619047","0.4672619047619043","0.4821428571428569","0.4880952380952377","0.5119047619047616","0.40178571428571397","0.5357142857142853"
"19152","0.7589285714285694","0.35714285714285676","0.31249999999999983","0.3333333333333329","0.345238095238095","0.42857142857142816","0.3928571428571427","0.37202380952380937","0.4255952380952379","0.4613095238095235","0.3690476190476188","0.4107142857142854","0.4761904761904758","0.3809523809523807","0.3958333333333332","0.4732142857142854","0.2351190476190475","0.28273809523809523","0.2738095238095238","0.36309523809523797","0.2113095238095238","0.22916666666666655","0.3541666666666666","0.20833333333333334","0.3184523809523809","0.3333333333333332","0.2886904761904761","0.2976190476190476","0.357142857142857","0.30357142857142855","0.32440476190476186","0.3541666666666665","0.244047619047619","0.3035714285714285","0.34226190476190455","0.3422619047619047","0.538690476190475","0.4732142857142849","0.5178571428571419","0.5803571428571417","0.45238095238095166","0.47916666666666574","0.5684523809523798","0.4613095238095233","0.5208333333333328","0.5714285714285707","0.4761904761904756","0.5386904761904755","0.5892857142857134","0.49702380952380926","0.5178571428571423","0.5744047619047612","0.5059523809523804","0.5357142857142851","0.5892857142857135","0.5238095238095233","0.3482142857142855","0.36011904761904723","0.4523809523809519","0.351190476190476","0.4166666666666663","0.45238095238095194","0.3214285714285711","0.42559523809523775","0.42857142857142816","0.3928571428571425","0.3749999999999999","0.401785714285714","0.4345238095238092","0.3928571428571426","0.4166666666666663"
