"points","all_attributes","date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"39500","0.0","0.28800000000000003","0.03199999999999999","0.08600000000000001","0.31000000000000005","0.08599999999999998","0.21200000000000008","0.11399999999999999","0.8140000000000006"
"40000","0.0","0.28800000000000003","0.032","0.07600000000000004","0.04600000000000001","0.08800000000000002","0.14600000000000002","0.20400000000000001","0.8140000000000006"
"40500","0.48","0.288","0.034","0.136","0.326","0.042","0.24000000000000005","0.082","0.9260000000000007"
"41000","0.48","0.288","0.036000000000000004","0.184","0.11600000000000003","0.06600000000000003","0.17600000000000002","0.12000000000000001","0.9160000000000007"
"41500","0.0","0.288","0.03799999999999999","0.22600000000000003","0.17","0.19199999999999998","0.244","0.09800000000000003","0.7660000000000006"
"42000","0.0","0.288","0.039999999999999994","0.128","0.132","0.108","0.07799999999999997","0.15200000000000002","0.8580000000000007"
"42500","0.0","0.288","0.039999999999999994","0.29200000000000004","0.2","0.312","0.16999999999999996","0.032000000000000015","0.9120000000000007"
"43000","0.0","0.288","0.03799999999999999","0.322","0.04999999999999999","0.308","0.028000000000000025","0.094","0.8280000000000006"
"43500","0.0","0.28800000000000003","0.036000000000000004","0.18999999999999997","0.04000000000000001","0.194","0.268","0.358","0.8720000000000007"
"44000","0.0","0.28800000000000003","0.034","0.09399999999999996","0.11400000000000002","0.09200000000000003","0.182","0.20199999999999996","0.7640000000000006"
"44500","0.0","0.288","0.032","0.16599999999999998","0.07600000000000001","0.17199999999999996","0.11599999999999999","0.22000000000000003","0.7700000000000006"
