"points","all_attributes","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"5376","1.0000000000000002","1.0","0.20833333333333334","0.29166666666666663","0.24999999999999997","0.16666666666666663","0.16666666666666663","0.16666666666666663"
"5424","1.0000000000000002","1.0","0.6458333333333334","0.7083333333333334","0.5208333333333333","0.5208333333333334","0.5208333333333334","0.5208333333333334"
"5472","1.0","1.0","0.08333333333333334","0.0833333333333333","0.18749999999999994","0.0833333333333333","0.0833333333333333","0.0833333333333333"
"5520","1.0","1.0","0.625","0.6875","0.6249999999999999","0.625","0.625","0.625"
"5568","1.0","1.0","0.125","0.45833333333333337","0.5","0.0","0.0","0.0"
"5616","0.9999999999999999","1.0","0.375","0.33333333333333337","0.3333333333333333","0.25","0.25","0.25"
"5664","0.9999999999999997","1.0","0.22916666666666666","0.33333333333333337","0.3541666666666667","0.22916666666666666","0.22916666666666666","0.22916666666666666"
"5712","0.9999999999999999","1.0","0.3125","0.39583333333333337","0.37500000000000006","0.27083333333333337","0.27083333333333337","0.27083333333333337"
"5760","0.9999999999999999","1.0","0.1875","0.062499999999999986","0.1875","0.0625","0.0625","0.0625"
"5808","0.9999999999999999","1.0","0.16666666666666669","0.22916666666666669","0.22916666666666663","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"5856","1.0","1.0","0.20833333333333331","0.16666666666666666","0.20833333333333331","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"5904","0.9999999999999998","1.0","0.08333333333333334","0.43749999999999994","0.5416666666666667","0.0","0.0","0.0"
"5952","0.9999999999999996","1.0","0.22916666666666666","0.4166666666666667","0.33333333333333337","0.14583333333333334","0.14583333333333334","0.14583333333333334"
"6000","0.9999999999999998","1.0","0.41666666666666674","0.6458333333333333","0.5833333333333333","0.20833333333333334","0.20833333333333334","0.20833333333333334"
"6048","0.9999999999999997","1.0","0.41666666666666674","0.2708333333333333","0.20833333333333337","0.125","0.125","0.125"
"6096","0.9999999999999997","1.0","0.1875","0.0625","0.10416666666666666","0.0625","0.0625","0.0625"
"6144","0.9999999999999994","1.0","0.22916666666666669","0.14583333333333337","0.16666666666666666","0.0625","0.0625","0.0625"
"6192","0.9999999999999998","1.0","0.33333333333333337","0.06250000000000001","0.25","0.0","0.0","0.0"
"6240","0.9999999999999997","1.0","0.41666666666666663","0.4166666666666667","0.5625000000000001","0.4166666666666667","0.4166666666666667","0.4166666666666667"
"6288","0.9999999999999996","1.0","0.5416666666666666","0.6041666666666667","0.6458333333333333","0.4166666666666667","0.4166666666666667","0.4166666666666667"
"6336","0.9999999999999997","1.0","0.20833333333333334","0.5833333333333334","0.5625","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"6384","0.9999999999999998","1.0","0.25","0.2708333333333333","0.3333333333333333","0.25","0.25","0.25"
"6432","0.9999999999999999","1.0","0.3333333333333333","0.7291666666666666","0.27083333333333337","0.20833333333333334","0.20833333333333334","0.20833333333333334"
"6480","1.0","1.0","0.10416666666666666","0.20833333333333331","0.2708333333333333","0.06249999999999999","0.06249999999999999","0.06249999999999999"
"6528","0.9999999999999999","1.0","0.3958333333333333","0.2708333333333333","0.4791666666666666","0.22916666666666669","0.22916666666666669","0.22916666666666669"
"6576","0.9999999999999997","1.0","0.45833333333333337","0.27083333333333337","0.5","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"6624","0.9999999999999999","1.0","0.20833333333333334","0.3333333333333333","0.3958333333333333","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"6672","0.9999999999999997","1.0","0.20833333333333334","0.375","0.6250000000000001","0.041666666666666685","0.041666666666666685","0.041666666666666685"
"6720","0.9999999999999998","1.0","0.49999999999999994","0.5833333333333333","0.5416666666666666","0.5","0.5","0.5"
"6768","1.0000000000000002","1.0","0.27083333333333337","0.4791666666666667","0.20833333333333331","0.06249999999999999","0.06249999999999999","0.06249999999999999"
"6816","1.0000000000000002","0.9999999999999999","0.5416666666666667","0.41666666666666663","0.375","0.375","0.375","0.375"
"6864","1.0000000000000002","1.0","0.5416666666666666","0.4583333333333333","0.4583333333333333","0.4583333333333333","0.4583333333333333","0.4583333333333333"
"6912","0.9999999999999999","1.0","0.7500000000000001","0.75","0.75","0.75","0.75","0.75"
"6960","0.9999999999999998","1.0","0.5625","0.5624999999999999","0.5625","0.5625","0.5625","0.5625"
"7008","0.9999999999999998","1.0","0.22916666666666669","0.37500000000000006","0.6041666666666666","0.020833333333333315","0.020833333333333315","0.020833333333333315"
"7056","0.9999999999999999","1.0","0.7083333333333333","0.625","0.4375","0.4166666666666667","0.4166666666666667","0.4166666666666667"
"7104","1.0","1.0","0.5833333333333334","0.5","0.5208333333333333","0.5","0.5","0.5"
"7152","0.9999999999999999","1.0","0.4166666666666666","0.4583333333333333","0.4166666666666667","0.41666666666666663","0.41666666666666663","0.41666666666666663"
"7200","0.9999999999999997","1.0","0.18750000000000003","0.39583333333333337","0.14583333333333331","0.14583333333333334","0.14583333333333334","0.14583333333333334"
"7248","0.9999999999999998","1.0","0.1875","0.2916666666666667","0.6041666666666666","0.14583333333333334","0.14583333333333334","0.14583333333333334"
"7296","0.9999999999999999","1.0","0.3125","0.27083333333333337","0.20833333333333337","0.1875","0.1875","0.1875"
"7344","1.0","1.0","0.16666666666666666","0.2916666666666667","0.3125","0.125","0.125","0.125"
"7392","1.0","1.0","0.5416666666666666","0.5","0.6875","0.5","0.5","0.5"
"7440","1.0","1.0","0.4791666666666667","0.39583333333333337","0.41666666666666674","0.39583333333333337","0.39583333333333337","0.39583333333333337"
"7488","1.0000000000000002","1.0","0.5208333333333334","0.1875","0.43749999999999994","0.10416666666666669","0.10416666666666669","0.10416666666666669"
"7536","1.0","1.0","0.20833333333333337","0.39583333333333337","0.375","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"7584","0.9999999999999998","1.0","0.27083333333333337","0.5625","0.6458333333333333","0.020833333333333343","0.020833333333333343","0.020833333333333343"
"7632","0.9999999999999997","1.0","0.1666666666666666","0.2708333333333333","0.3125","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"7680","0.9999999999999997","1.0","0.375","0.3958333333333333","0.6666666666666667","0.125","0.125","0.125"
"7728","0.9999999999999997","0.9999999999999999","0.33333333333333337","0.5208333333333334","0.3541666666666666","0.20833333333333331","0.20833333333333331","0.20833333333333331"
"7776","0.9999999999999996","1.0","0.20833333333333331","0.3333333333333333","0.25","0.20833333333333331","0.20833333333333331","0.20833333333333331"
"7824","0.9999999999999997","1.0","0.18750000000000003","0.16666666666666669","0.25","0.0625","0.0625","0.0625"
"7872","0.9999999999999996","1.0","0.16666666666666666","0.14583333333333331","0.10416666666666667","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"7920","0.9999999999999999","0.9999999999999999","0.29166666666666663","0.3125","0.5416666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"7968","0.9999999999999999","1.0","0.41666666666666663","0.22916666666666669","0.29166666666666663","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"8016","0.9999999999999998","1.0","0.10416666666666667","0.18749999999999997","0.625","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"8064","0.9999999999999998","1.0","0.16666666666666666","0.12499999999999994","0.18749999999999997","0.08333333333333331","0.08333333333333331","0.08333333333333331"
"8112","0.9999999999999996","1.0","0.45833333333333337","0.5208333333333333","0.45833333333333326","0.41666666666666674","0.41666666666666674","0.41666666666666674"
"8160","0.9999999999999997","1.0","0.33333333333333337","0.3333333333333333","0.3333333333333333","0.33333333333333337","0.33333333333333337","0.33333333333333337"
"8208","1.0","1.0","0.25000000000000006","0.22916666666666666","0.2916666666666667","0.0","0.0","0.0"
"8256","1.0","1.0","0.22916666666666666","0.33333333333333337","0.5625","0.1875","0.1875","0.1875"
"8304","1.0000000000000002","1.0","0.20833333333333334","0.25","0.2916666666666667","0.20833333333333334","0.20833333333333334","0.20833333333333334"
"8352","1.0000000000000002","1.0","0.20833333333333331","0.14583333333333334","0.6666666666666666","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"8400","1.0","0.9999999999999999","0.10416666666666669","0.18749999999999997","0.125","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"8448","1.0","1.0","0.35416666666666663","0.375","0.35416666666666663","0.35416666666666663","0.35416666666666663","0.35416666666666663"
"8496","1.0","1.0","0.16666666666666669","0.3541666666666667","0.20833333333333331","0.125","0.125","0.125"
"8544","0.9999999999999999","0.9999999999999999","0.25","0.1875","0.22916666666666669","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"8592","0.9999999999999998","1.0","0.33333333333333326","0.4375","0.5625","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"8640","0.9999999999999999","1.0","0.14583333333333334","0.10416666666666666","0.2916666666666667","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"8688","1.0","1.0","0.35416666666666663","0.3958333333333334","0.7291666666666666","0.020833333333333315","0.020833333333333315","0.020833333333333315"
"8736","1.0000000000000002","1.0","0.24999999999999997","0.4166666666666667","0.29166666666666663","0.25","0.25","0.25"
"8784","1.0","1.0","0.29166666666666674","0.41666666666666663","0.5208333333333333","0.2916666666666667","0.2916666666666667","0.2916666666666667"
"8832","1.0","1.0","0.27083333333333337","0.16666666666666669","0.25","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"8880","0.9999999999999996","1.0","0.5","0.4375","0.4166666666666667","0.41666666666666663","0.41666666666666663","0.41666666666666663"
"8928","0.9999999999999996","1.0","0.22916666666666669","0.375","0.4583333333333333","0.14583333333333331","0.14583333333333331","0.14583333333333331"
"8976","1.0","1.0","0.31250000000000006","0.5208333333333334","0.35416666666666663","0.3125","0.3125","0.3125"
"9024","0.9999999999999998","1.0","0.22916666666666669","0.10416666666666666","0.6666666666666667","0.0625","0.0625","0.0625"
"9072","1.0","1.0","0.2708333333333333","0.6041666666666667","0.33333333333333337","0.27083333333333337","0.27083333333333337","0.27083333333333337"
"9120","1.0000000000000002","1.0","0.47916666666666674","0.6041666666666666","0.43749999999999994","0.27083333333333337","0.27083333333333337","0.27083333333333337"
"9168","1.0","1.0","0.125","0.12499999999999997","0.3958333333333333","0.125","0.125","0.125"
"9216","0.9999999999999999","0.9999999999999999","0.14583333333333334","0.14583333333333337","0.12499999999999999","0.10416666666666669","0.10416666666666669","0.10416666666666669"
"9264","0.9999999999999997","1.0","0.5416666666666667","0.6458333333333334","0.6041666666666667","0.5","0.5","0.5"
"9312","0.9999999999999996","1.0","0.625","0.6874999999999999","0.5833333333333334","0.5416666666666667","0.5416666666666667","0.5416666666666667"
"9360","0.9999999999999998","1.0","0.22916666666666666","0.22916666666666663","0.6458333333333334","0.14583333333333331","0.14583333333333331","0.14583333333333331"
"9408","0.9999999999999998","1.0","0.625","0.5833333333333333","0.6458333333333334","0.5833333333333333","0.5833333333333333","0.5833333333333333"
"9456","0.9999999999999999","0.9999999999999999","0.5","0.6041666666666667","0.4583333333333333","0.45833333333333326","0.45833333333333326","0.45833333333333326"
"9504","0.9999999999999997","1.0","0.08333333333333336","0.20833333333333337","0.18750000000000006","0.041666666666666685","0.041666666666666685","0.041666666666666685"
"9552","0.9999999999999998","1.0","0.16666666666666669","0.4583333333333333","0.3958333333333333","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"9600","0.9999999999999999","1.0","0.6041666666666666","0.7499999999999999","0.6458333333333333","0.6041666666666666","0.6041666666666666","0.6041666666666666"
"9648","0.9999999999999999","1.0","0.3333333333333333","0.5625","0.6458333333333334","0.25","0.25","0.25"
"9696","1.0","1.0","0.20833333333333334","0.25","0.6249999999999999","0.08333333333333331","0.08333333333333331","0.08333333333333331"
"9744","1.0","0.9999999999999999","0.125","0.125","0.47916666666666663","0.0","0.0","0.0"
"9792","0.9999999999999997","1.0","0.1875","0.14583333333333334","0.41666666666666663","0.14583333333333331","0.14583333333333331","0.14583333333333331"
"9840","0.9999999999999999","1.0","0.27083333333333337","0.4375","0.16666666666666666","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"9888","0.9999999999999998","1.0","0.20833333333333334","0.20833333333333337","0.20833333333333331","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"9936","0.9999999999999997","0.9999999999999999","0.35416666666666674","0.3125","0.6458333333333334","0.2708333333333333","0.2708333333333333","0.2708333333333333"
"9984","0.9999999999999998","1.0","0.08333333333333334","0.5","0.1458333333333334","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"10032","0.9999999999999998","1.0","0.0","0.1875","0.6875","0.0","0.0","0.0"
"10080","0.9999999999999998","0.9999999999999999","0.10416666666666669","0.04166666666666668","0.4583333333333333","0.020833333333333343","0.020833333333333343","0.020833333333333343"
"10128","0.9999999999999998","0.9999999999999999","0.1875","0.0625","0.4375","0.0625","0.0625","0.0625"
"10176","0.9999999999999999","1.0","0.375","0.375","0.4166666666666667","0.375","0.375","0.375"
"10224","0.9999999999999999","1.0","0.12499999999999997","0.125","0.37500000000000006","0.125","0.125","0.125"
"10272","1.0","1.0","0.29166666666666674","0.14583333333333334","0.5833333333333334","0.08333333333333331","0.08333333333333331","0.08333333333333331"
