"points","all_attributes","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"1461","0.611084341917647","0.42095618652778005","0.3920694058514222","0.15242010754046326","0.15242010754046323","0.15242010754046326","0.5243029844801775","0.3618764414072116","0.36187644140721165","0.3618764414072117","0.3264683481643517","0.32646834816435166","0.32646834816435166","0.10171363093860769","0.10171363093860769","0.10171363093860769","0.4887632031470785","0.3016231348843343","0.3016231348843343","0.3016231348843343","0.2727033141615896","0.2727033141615896","0.27270331416158966","0.04061706098183439","0.04061706098183439","0.04061706098183439","0.4325675953216632","0.4325675953216633","0.4325675953216633","0.28640635339793474","0.28640635339793474","0.28640635339793474","0.22900405405461535","0.22900405405461535","0.22900405405461535","0.0"
"2922","0.525589461715704","0.42088720950070496","0.24197398968360123","0.15244629124958234","0.15244629124958234","0.15244629124958234","0.4474629526111522","0.37964825927763","0.37964825927763013","0.37964825927763013","0.16807132927273868","0.16807132927273866","0.1680713292727386","0.10955779297828655","0.10955779297828658","0.10955779297828658","0.3905238703875609","0.33189790060743846","0.33189790060743846","0.33189790060743846","0.11775305846184395","0.11775305846184396","0.11775305846184396","0.013612990133399573","0.013612990133399573","0.013612990133399573","0.35023361867118086","0.35023361867118086","0.35023361867118086","0.3197306347590259","0.3197306347590259","0.3197306347590259","0.08178804438142548","0.08178804438142548","0.08178804438142548","0.0"
"4383","0.5230797824754294","0.40271437261390347","0.2761088856140965","0.16998054474994417","0.16998054474994417","0.1699805447499442","0.4240159161826949","0.32175316132162624","0.3217531613216261","0.32175316132162624","0.1985336897902774","0.19853368979027738","0.19853368979027733","0.10422201052348673","0.10422201052348673","0.10422201052348673","0.32308306684529176","0.24127576579027732","0.2412757657902773","0.24127576579027732","0.1490037677416338","0.14900376774163376","0.14900376774163376","0.05145070429867423","0.05145070429867423","0.05145070429867423","0.26666674746793406","0.266666747467934","0.26666674746793406","0.21180856787571886","0.21180856787571883","0.21180856787571886","0.1256696535609979","0.1256696535609979","0.1256696535609979","0.0"
"5844","0.6995841877935554","0.4537565425921454","0.49037383517188216","0.13942949872006957","0.1394294987200696","0.13942949872006957","0.6100865013196544","0.38884029647428137","0.3888402964742814","0.3888402964742814","0.4107657298549462","0.4107657298549462","0.4107657298549462","0.09413955736083357","0.09413955736083357","0.09413955736083357","0.572292034305849","0.35867115777457514","0.3586711577745751","0.3586711577745751","0.39748282516443056","0.39748282516443056","0.39748282516443056","0.06150888814681503","0.06150888814681503","0.06150888814681503","0.5146321602130386","0.5146321602130386","0.5146321602130386","0.3449388183831684","0.3449388183831684","0.3449388183831684","0.33679250294232266","0.33679250294232266","0.3367925029423227","0.0"
"7305","0.4739413217869419","0.31331795169733134","0.31627988014647856","0.17122929691714595","0.17122929691714595","0.17122929691714595","0.38079242820439635","0.2358902325047889","0.23589023250478897","0.2358902325047889","0.233360103979782","0.23336010397978196","0.23336010397978196","0.08742757816008045","0.08742757816008045","0.08742757816008045","0.3314661645997742","0.21433637362721075","0.21433637362721072","0.21433637362721072","0.20819491059251344","0.20819491059251344","0.20819491059251344","0.08788164270389388","0.08788164270389387","0.08788164270389388","0.25183032481399636","0.25183032481399636","0.25183032481399636","0.1971388397232603","0.19713883972326032","0.1971388397232603","0.14447561272067355","0.14447561272067355","0.14447561272067355","0.0"
"8766","0.4135500257191317","0.3211726723173872","0.29014298091334745","0.20626932248092655","0.20626932248092655","0.20626932248092653","0.3173194929100263","0.22916488698353432","0.22916488698353435","0.22916488698353432","0.23013021279285878","0.23013021279285878","0.23013021279285875","0.1320428785661967","0.1320428785661967","0.1320428785661967","0.261758467571094","0.1575384261767287","0.1575384261767287","0.1575384261767287","0.17826283990448127","0.1782628399044813","0.17826283990448127","0.0730241477600011","0.0730241477600011","0.0730241477600011","0.16183452336030335","0.16183452336030335","0.16183452336030335","0.0853484526461679","0.0853484526461679","0.0853484526461679","0.10207570528862552","0.10207570528862552","0.10207570528862554","0.0"
"10227","0.5033245545612892","0.33581195946012443","0.377501148716183","0.16658495490386985","0.16658495490386982","0.16658495490386988","0.397584188887692","0.2768498171393382","0.2768498171393383","0.2768498171393383","0.3017100108623591","0.30171001086235916","0.3017100108623591","0.10071770609771856","0.10071770609771857","0.10071770609771857","0.3583893084889443","0.23235573590854808","0.23235573590854808","0.23235573590854802","0.2931644688739359","0.2931644688739359","0.2931644688739359","0.07478404205205796","0.07478404205205796","0.07478404205205796","0.2900765406430452","0.2900765406430452","0.2900765406430452","0.19467224690486196","0.19467224690486196","0.19467224690486196","0.2569798772587608","0.2569798772587608","0.25697987725876076","0.0"
"11688","0.48937146219727107","0.321540134079648","0.3466445258950742","0.16428941528079155","0.16428941528079155","0.16428941528079158","0.36371998566815","0.24365643247585805","0.2436564324758581","0.2436564324758581","0.25720323636165743","0.2572032363616575","0.25720323636165754","0.09813492370456828","0.09813492370456828","0.09813492370456828","0.34781962189580107","0.23688115971512314","0.23688115971512314","0.23688115971512314","0.20086225313343903","0.20086225313343903","0.20086225313343903","0.0653360971949298","0.0653360971949298","0.0653360971949298","0.272239592323692","0.272239592323692","0.272239592323692","0.22931444765316744","0.22931444765316744","0.22931444765316744","0.18531364735687722","0.18531364735687722","0.18531364735687722","0.0"
"13149","0.5909375945560181","0.3554475972696163","0.4272407347123725","0.2120939222994767","0.21209392229947666","0.21209392229947668","0.4955745111594392","0.24060791179571595","0.240607911795716","0.24060791179571595","0.33315215085615957","0.33315215085615957","0.33315215085615957","0.08356088935728946","0.08356088935728948","0.08356088935728948","0.43792337622896715","0.21070403265261434","0.21070403265261436","0.21070403265261434","0.2699978686469459","0.2699978686469459","0.2699978686469459","0.0845991772241519","0.0845991772241519","0.0845991772241519","0.3982040802104111","0.39820408021041115","0.39820408021041115","0.15798802065343154","0.15798802065343154","0.15798802065343154","0.22232577752897736","0.22232577752897736","0.22232577752897736","0.0"
"14610","0.6012802880477792","0.5541624904332275","0.3701220940455935","0.16183846844554894","0.161838468445549","0.16183846844554903","0.5557855224396511","0.5173780803825019","0.5173780803825019","0.517378080382502","0.29560704910864855","0.29560704910864855","0.29560704910864855","0.08231734612317759","0.08231734612317759","0.08231734612317759","0.5321275373974045","0.5146846689155985","0.5146846689155985","0.5146846689155985","0.26769633515656605","0.26769633515656605","0.26769633515656605","0.0678631649156356","0.0678631649156356","0.0678631649156356","0.5109784038301702","0.5109784038301702","0.5109784038301702","0.5028301412891615","0.5028301412891614","0.5028301412891615","0.21106099788569874","0.21106099788569874","0.21106099788569874","0.0"
