"points","all_attributes","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"336","0.40252976190476103","0.37092663454270547","0.3936307161753588","0.2857142857142856","0.28571428571428564","0.28571428571428564","0.3681972789115644","0.3843914821211579","0.384391482121158","0.3843914821211579","0.2434575323555587","0.24345753235555867","0.24345753235555867","0.15476190476190474","0.1547619047619047","0.1547619047619047","0.4043101378681251","0.369776450956962","0.3697764509569619","0.36977645095696193","0.26297978692987595","0.2629797869298759","0.2629797869298759","0.17261904761904764","0.17261904761904764","0.17261904761904767","0.38281685137784977","0.3828168513778498","0.38281685137784977","0.3907073428174333","0.39070734281743325","0.3907073428174333","0.11085330988382121","0.11085330988382121","0.1108533098838212","0.035714285714285754"
"672","0.35733241213151873","0.3228965891912318","0.33814661281179115","0.26785714285714285","0.2678571428571428","0.26785714285714285","0.2980842016293696","0.2733586134417728","0.27335861344177287","0.2733586134417728","0.21110089844990051","0.21110089844990063","0.2111008984499006","0.1369047619047619","0.1369047619047619","0.1369047619047619","0.16071651245672758","0.06323194360901284","0.06323194360901285","0.06323194360901285","0.17211323208716703","0.17211323208716703","0.17211323208716703","0.07142857142857145","0.07142857142857145","0.07142857142857144","0.09456266455628701","0.094562664556287","0.094562664556287","0.012794781186759922","0.012794781186759922","0.012794781186759922","0.061025614973791296","0.061025614973791296","0.0610256149737913","0.05357142857142852"
"1008","0.3746031746031739","0.33134920634920606","0.5004499716553288","0.44047619047619047","0.44047619047619047","0.4404761904761903","0.3512510613219646","0.300179463707739","0.300179463707739","0.30017946370773896","0.46580762031993517","0.46580762031993506","0.465807620319935","0.32142857142857145","0.3214285714285714","0.3214285714285714","0.23131650871557702","0.16112317126923326","0.16112317126923326","0.16112317126923326","0.43737279696388537","0.4373727969638854","0.4373727969638855","0.34523809523809523","0.34523809523809523","0.34523809523809523","0.1646423792386495","0.1646423792386495","0.1646423792386495","0.14026604788279895","0.14026604788279898","0.14026604788279895","0.4184312440253879","0.4184312440253879","0.4184312440253879","0.30952380952380953"
"1344","0.18303571428571402","0.09895833333333331","0.24492276077097488","0.21726190476190477","0.21726190476190474","0.21726190476190477","0.10789141414141411","0.05952187693259122","0.05952187693259122","0.059521876932591214","0.19556935189986105","0.19556935189986102","0.19556935189986105","0.13988095238095238","0.13988095238095238","0.13988095238095238","0.06997000188964475","0.04502535273368606","0.04502535273368606","0.04502535273368606","0.18627366517787863","0.18627366517787858","0.18627366517787858","0.11607142857142859","0.11607142857142858","0.11607142857142858","0.0490514533558869","0.04905145335588689","0.04905145335588689","0.04178841506983292","0.04178841506983292","0.04178841506983292","0.09276422914471369","0.09276422914471369","0.0927642291447137","0.08035714285714289"
"1680","0.45496031746031645","0.42748960695389226","0.37788879440665146","0.3303571428571428","0.33035714285714285","0.33035714285714285","0.43442508632240745","0.3946428910479662","0.39464289104796624","0.39464289104796624","0.3239949723980354","0.32399497239803543","0.3239949723980354","0.181547619047619","0.181547619047619","0.181547619047619","0.398676714016522","0.32576638626182547","0.3257663862618254","0.32576638626182547","0.3208260334560927","0.3208260334560926","0.3208260334560927","0.2708333333333333","0.2708333333333333","0.2708333333333333","0.33027183509733027","0.33027183509733027","0.33027183509733027","0.28981412430532855","0.28981412430532855","0.28981412430532855","0.26954415238000384","0.26954415238000384","0.26954415238000384","0.08035714285714282"
"2016","0.5090525793650791","0.493686815003779","0.4735166288737716","0.4166666666666667","0.41666666666666663","0.4166666666666667","0.507134482580911","0.4116937209203536","0.41169372092035356","0.4116937209203535","0.3583604218526766","0.3583604218526767","0.3583604218526767","0.2678571428571428","0.2678571428571428","0.2678571428571428","0.4126114881263056","0.377116382881735","0.37711638288173505","0.377116382881735","0.3110314546683651","0.311031454668365","0.311031454668365","0.2142857142857143","0.2142857142857143","0.21428571428571433","0.3967077454608597","0.3967077454608597","0.39670774546085963","0.265496610278572","0.26549661027857197","0.265496610278572","0.28909087421009794","0.28909087421009794","0.2890908742100979","0.005952380952380931"
"2352","0.4443452380952371","0.44200798374905487","0.38036422902494327","0.30952380952380953","0.30952380952380937","0.3095238095238095","0.45072150072150047","0.3810232226275965","0.3810232226275965","0.3810232226275966","0.3039618790406605","0.3039618790406605","0.3039618790406605","0.22023809523809523","0.2202380952380952","0.2202380952380952","0.2752792503219235","0.2080746126905311","0.20807461269053112","0.20807461269053112","0.22256646857946757","0.22256646857946752","0.22256646857946752","0.11309523809523808","0.11309523809523808","0.11309523809523808","0.22760871343818184","0.22760871343818181","0.22760871343818181","0.20068682144575","0.20068682144575","0.20068682144575","0.2017648995623798","0.2017648995623798","0.20176489956237983","0.11309523809523811"
"2688","0.40077239229024886","0.3891924130763414","0.36782702664399075","0.36309523809523814","0.36309523809523797","0.363095238095238","0.376916471582652","0.3459763508407382","0.3459763508407382","0.3459763508407382","0.3486264991418403","0.3486264991418403","0.34862649914184035","0.30357142857142855","0.30357142857142855","0.30357142857142855","0.23357244935172983","0.11150450406356287","0.11150450406356285","0.11150450406356287","0.16899928592746352","0.16899928592746344","0.16899928592746344","0.13095238095238096","0.13095238095238096","0.13095238095238096","0.15841381244025396","0.158413812440254","0.158413812440254","0.08830776759502129","0.08830776759502129","0.08830776759502129","0.13875888879870682","0.13875888879870682","0.13875888879870682","0.13095238095238096"
"3024","0.36271967120181337","0.3220119992441418","0.38150982615268314","0.34523809523809534","0.3452380952380952","0.34523809523809523","0.31227194139717257","0.2929285421064978","0.29292854210649777","0.2929285421064977","0.33586066886588706","0.33586066886588706","0.335860668865887","0.3214285714285714","0.3214285714285714","0.3214285714285714","0.20536266306683443","0.11379962073571098","0.11379962073571097","0.11379962073571097","0.19043335744359902","0.190433357443599","0.19043335744359902","0.125","0.125","0.125","0.12064006187618091","0.12064006187618091","0.12064006187618091","0.07647940114073119","0.07647940114073119","0.07647940114073119","0.11438627212153984","0.11438627212153984","0.11438627212153984","0.07142857142857142"
"3360","0.3954034391534385","0.34480111489040033","0.42774470899470884","0.40476190476190477","0.40476190476190466","0.40476190476190477","0.3154945393784676","0.24651054368170172","0.24651054368170175","0.24651054368170175","0.37082677966763805","0.37082677966763794","0.37082677966763805","0.33928571428571425","0.33928571428571425","0.33928571428571425","0.24278349412660472","0.16262152670973384","0.16262152670973384","0.16262152670973387","0.21045580949163595","0.21045580949163598","0.21045580949163595","0.15476190476190477","0.15476190476190477","0.15476190476190477","0.1290066120206314","0.12900661202063138","0.12900661202063138","0.09502342895200039","0.09502342895200039","0.09502342895200039","0.08453139481857674","0.08453139481857674","0.08453139481857676","0.09523809523809523"
"3696","0.2968749999999996","0.2473958333333332","0.4028504109977324","0.3571428571428571","0.3571428571428571","0.3571428571428571","0.21195818070818062","0.15887151043401043","0.15887151043401043","0.1588715104340104","0.3636042183998559","0.363604218399856","0.3636042183998559","0.2976190476190476","0.2976190476190476","0.2976190476190476","0.13027033730158727","0.09381226334674836","0.09381226334674833","0.09381226334674835","0.20009986083773826","0.20009986083773823","0.20009986083773829","0.05952380952380953","0.05952380952380953","0.05952380952380953","0.1239570165187287","0.1239570165187287","0.1239570165187287","0.11761372645112933","0.11761372645112933","0.11761372645112933","0.1921184164468387","0.1921184164468387","0.1921184164468387","0.005952380952380931"
"4032","0.3180272108843531","0.23469033446711998","0.40426764455782277","0.38392857142857134","0.3839285714285713","0.38392857142857134","0.24150068681318668","0.16828703703703704","0.16828703703703699","0.168287037037037","0.3118159648320564","0.3118159648320564","0.3118159648320563","0.23511904761904762","0.23511904761904762","0.23511904761904762","0.171330170325706","0.09384208273857883","0.09384208273857882","0.09384208273857884","0.24814031927595004","0.24814031927595007","0.24814031927595004","0.24107142857142858","0.24107142857142855","0.2410714285714286","0.07879751059455481","0.07879751059455481","0.07879751059455482","0.06113136324573766","0.06113136324573766","0.06113136324573766","0.10440992373628752","0.10440992373628752","0.10440992373628753","0.05059523809523814"
"4368","0.4132121598639446","0.3749149659863941","0.41957199546485235","0.3571428571428572","0.3571428571428571","0.35714285714285704","0.3741017373829871","0.3350738464577751","0.3350738464577751","0.33507384645777505","0.33171866175523934","0.33171866175523945","0.3317186617552394","0.23809523809523808","0.2380952380952381","0.2380952380952381","0.3229466218305502","0.2532173855664621","0.25321738556646206","0.2532173855664621","0.2434741223743965","0.2434741223743965","0.24347412237439647","0.18452380952380953","0.1845238095238095","0.18452380952380953","0.2521574266252932","0.2521574266252933","0.2521574266252933","0.254761262398946","0.254761262398946","0.254761262398946","0.21569862899545406","0.21569862899545406","0.21569862899545406","0.16666666666666666"
"4704","0.4145089285714276","0.38886231575963676","0.4537958238851094","0.4077380952380952","0.4077380952380951","0.4077380952380951","0.3522987367295401","0.3055098175633889","0.30550981756338896","0.30550981756338896","0.35935009740824636","0.3593500974082463","0.3593500974082463","0.2470238095238095","0.24702380952380953","0.24702380952380953","0.23484516475587908","0.19818364320750403","0.19818364320750403","0.19818364320750403","0.24295629963811483","0.24295629963811485","0.24295629963811488","0.16964285714285715","0.16964285714285718","0.16964285714285715","0.15496757070177414","0.15496757070177414","0.15496757070177414","0.1727871628574422","0.1727871628574422","0.1727871628574422","0.11297216927488356","0.11297216927488356","0.11297216927488357","0.0625"
"5040","0.42663690476190386","0.37631920823885084","0.4212667705971274","0.3511904761904762","0.3511904761904761","0.3511904761904761","0.34279859650365957","0.24960317981359212","0.24960317981359212","0.24960317981359212","0.2802311423306696","0.28023114233066965","0.2802311423306696","0.1547619047619047","0.15476190476190477","0.15476190476190477","0.29765802443769174","0.24182641911436553","0.24182641911436553","0.24182641911436553","0.26455301941545134","0.2645530194154513","0.2645530194154513","0.17261904761904764","0.17261904761904764","0.17261904761904764","0.2124497708198859","0.2124497708198859","0.2124497708198859","0.17629353019933805","0.17629353019933805","0.17629353019933805","0.08644333029881962","0.08644333029881962","0.08644333029881962","0.017857142857142877"
"5376","0.4993551587301577","0.511354993386243","0.3908045162509446","0.36309523809523797","0.363095238095238","0.3630952380952381","0.5017945724940691","0.44033529447132386","0.44033529447132397","0.44033529447132386","0.3312720314725558","0.3312720314725558","0.33127203147255574","0.31547619047619047","0.31547619047619047","0.31547619047619047","0.3073555840490409","0.15621150434658498","0.15621150434658498","0.15621150434658498","0.19900724771730632","0.19900724771730635","0.19900724771730635","0.1130952380952381","0.11309523809523811","0.1130952380952381","0.2547928539898354","0.2547928539898354","0.2547928539898354","0.07979796128629868","0.07979796128629868","0.07979796128629868","0.09870992449187642","0.09870992449187642","0.09870992449187643","0.029761904761904767"
