"points","all_attributes","date_day_period","date_day_nswprice","date_day_nswdemand","date_day_vicprice","date_day_vicdemand","date_day_transfer","date_period_nswprice","date_period_nswdemand","date_period_vicprice","date_period_vicdemand","date_period_transfer","date_nswprice_nswdemand","date_nswprice_vicprice","date_nswprice_vicdemand","date_nswprice_transfer","date_nswdemand_vicprice","date_nswdemand_vicdemand","date_nswdemand_transfer","date_vicprice_vicdemand","date_vicprice_transfer","date_vicdemand_transfer","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"3696","0.6790215807246687","0.3580591640815939","0.5428815432172749","0.4374382115878754","0.29803568635676814","0.2980356863567682","0.29803568635676814","0.2543953322023515","0.2729728436488864","0.058458377506554526","0.058458377506554526","0.058458377506554526","0.3034479800086999","0.21992712960568672","0.21992712960568672","0.21992712960568675","0.22398536317894746","0.22398536317894746","0.22398536317894746","0.0","0.0","0.0","0.601974478982158","0.5123362411138315","0.35805916408159383","0.3580591640815938","0.3580591640815939","0.6226039240615111","0.5428815432172749","0.5428815432172749","0.5428815432172749","0.4374382115878753","0.43743821158787544","0.4374382115878754","0.29803568635676814","0.29803568635676814","0.29803568635676814","0.3855513485243952","0.2543953322023515","0.2543953322023515","0.2543953322023515","0.2729728436488864","0.2729728436488864","0.2729728436488864","0.058458377506554526","0.058458377506554526","0.058458377506554526","0.30344798000869994","0.3034479800087","0.3034479800086999","0.21992712960568672","0.21992712960568672","0.21992712960568672","0.22398536317894752","0.22398536317894746","0.22398536317894746","0.0"
"4032","0.6505569790213948","0.39157656726563694","0.4219119153551617","0.39539412605029056","0.2170432538540834","0.2170432538540834","0.2170432538540834","0.30657923888151906","0.2814012432761409","0.23369370928441352","0.23369370928441352","0.23369370928441352","0.2490103830552453","0.16529679714256265","0.16529679714256265","0.16529679714256268","0.1585605925542995","0.1585605925542995","0.1585605925542995","0.0","0.0","0.0","0.5329125921553326","0.49771387451816107","0.391576567265637","0.391576567265637","0.391576567265637","0.5853169899790132","0.4219119153551617","0.4219119153551618","0.4219119153551617","0.39539412605029056","0.39539412605029056","0.39539412605029056","0.2170432538540834","0.2170432538540834","0.2170432538540834","0.397569484674806","0.30657923888151906","0.30657923888151906","0.30657923888151906","0.28140124327614097","0.28140124327614097","0.2814012432761409","0.23369370928441352","0.23369370928441352","0.23369370928441352","0.2490103830552453","0.24901038305524534","0.24901038305524534","0.16529679714256265","0.16529679714256265","0.16529679714256268","0.1585605925542995","0.1585605925542995","0.1585605925542995","0.0"
"4368","0.8101849960045032","0.3498361506120374","0.6611341533180778","0.3568321846282372","0.19318745232646833","0.19318745232646836","0.1931874523264684","0.6118315489811484","0.28832548990229195","0.2262091483237078","0.2262091483237078","0.22620914832370784","0.6072410419163852","0.5937651533725617","0.5937651533725617","0.5937651533725617","0.16073982510624385","0.16073982510624385","0.16073982510624385","0.0","0.0","0.0","0.7391977452689695","0.5051841560422795","0.3498361506120373","0.3498361506120373","0.3498361506120374","0.7374621449456973","0.6611341533180778","0.6611341533180778","0.6611341533180778","0.35683218462823724","0.35683218462823724","0.3568321846282373","0.19318745232646836","0.19318745232646833","0.19318745232646833","0.669483491337038","0.6118315489811484","0.6118315489811484","0.6118315489811484","0.28832548990229195","0.28832548990229195","0.288325489902292","0.22620914832370784","0.2262091483237078","0.2262091483237078","0.6072410419163852","0.6072410419163852","0.6072410419163852","0.5937651533725617","0.5937651533725617","0.5937651533725617","0.16073982510624388","0.16073982510624385","0.16073982510624388","0.0"
"4704","0.8439000750020274","0.40213041695306045","0.6368405566215074","0.40618050051951055","0.2567477680590742","0.2567477680590742","0.2567477680590741","0.4492815866362264","0.2908028506956134","0.17081222233848226","0.17081222233848226","0.17081222233848226","0.41039846895039894","0.34635552409176856","0.34635552409176856","0.34635552409176856","0.17626662291865353","0.17626662291865353","0.17626662291865353","0.0","0.0","0.0","0.770634723374171","0.5734225247041891","0.40213041695306045","0.4021304169530604","0.4021304169530604","0.752045799968962","0.6368405566215075","0.6368405566215076","0.6368405566215074","0.4061805005195105","0.4061805005195105","0.4061805005195104","0.2567477680590741","0.2567477680590742","0.2567477680590742","0.5350431515138864","0.4492815866362265","0.4492815866362265","0.4492815866362264","0.29080285069561335","0.29080285069561335","0.29080285069561335","0.17081222233848226","0.17081222233848226","0.17081222233848223","0.410398468950399","0.410398468950399","0.410398468950399","0.34635552409176856","0.3463555240917686","0.34635552409176856","0.17626662291865353","0.17626662291865353","0.17626662291865353","0.0"
"5040","0.825504216030837","0.3530463664961866","0.6057665050042603","0.4388828746508935","0.15296167991284115","0.15296167991284113","0.15296167991284113","0.4264722854173727","0.3419269239434175","0.17613537612833627","0.17613537612833627","0.17613537612833624","0.46166526010392994","0.3794336611940827","0.3794336611940827","0.3794336611940827","0.1932239575839025","0.1932239575839025","0.19322395758390248","0.0","0.0","0.0","0.7454071705531649","0.6049801820412462","0.3530463664961866","0.35304636649618654","0.3530463664961866","0.7237264505159564","0.6057665050042603","0.6057665050042602","0.6057665050042603","0.4388828746508935","0.4388828746508936","0.4388828746508935","0.15296167991284115","0.15296167991284115","0.15296167991284115","0.5470180232341195","0.42647228541737275","0.42647228541737275","0.42647228541737275","0.34192692394341745","0.34192692394341745","0.3419269239434175","0.17613537612833624","0.17613537612833627","0.17613537612833624","0.46166526010392994","0.46166526010392994","0.4616652601039299","0.3794336611940827","0.3794336611940827","0.3794336611940827","0.19322395758390254","0.19322395758390254","0.1932239575839025","0.0"
"5376","0.89321148404645","0.3707184230085867","0.7707097072609461","0.41902920151095957","0.3114728088457154","0.3114728088457154","0.3114728088457154","0.34328168237027423","0.26003329712054696","0.1116267511769776","0.1116267511769776","0.1116267511769776","0.46207456261986823","0.3043325884847723","0.3043325884847723","0.3043325884847723","0.17967809919908034","0.17967809919908034","0.17967809919908034","0.0","0.0","0.0","0.8458575140549365","0.5416852093604445","0.3707184230085867","0.37071842300858676","0.3707184230085867","0.8427496837541688","0.7707097072609461","0.7707097072609461","0.7707097072609461","0.41902920151095957","0.4190292015109595","0.41902920151095957","0.3114728088457154","0.3114728088457154","0.3114728088457154","0.5950044988175021","0.3432816823702741","0.3432816823702741","0.34328168237027423","0.26003329712054696","0.26003329712054696","0.260033297120547","0.1116267511769776","0.1116267511769776","0.1116267511769776","0.4620745626198681","0.4620745626198682","0.46207456261986823","0.3043325884847723","0.3043325884847723","0.3043325884847723","0.17967809919908034","0.17967809919908034","0.17967809919908034","0.0"
"5712","0.876173283052551","0.37498073774108687","0.7193110490146183","0.37445339767956654","0.24378246290786254","0.24378246290786257","0.24378246290786257","0.5014534145983458","0.26733134606265707","0.16898133858638564","0.16898133858638564","0.16898133858638564","0.5458422328398994","0.40564373897707223","0.40564373897707223","0.40564373897707223","0.12834940388738675","0.12834940388738675","0.12834940388738675","0.0","0.0","0.0","0.8261599995244451","0.5381140087950216","0.37498073774108687","0.37498073774108687","0.3749807377410868","0.8046486861196047","0.7193110490146183","0.7193110490146183","0.7193110490146183","0.37445339767956654","0.3744533976795664","0.37445339767956654","0.24378246290786257","0.24378246290786257","0.24378246290786257","0.6414160743950736","0.5014534145983458","0.5014534145983458","0.5014534145983458","0.26733134606265707","0.26733134606265707","0.26733134606265707","0.16898133858638567","0.16898133858638564","0.16898133858638564","0.5458422328398993","0.5458422328398994","0.5458422328398994","0.40564373897707223","0.40564373897707223","0.40564373897707223","0.12834940388738675","0.12834940388738675","0.12834940388738675","0.0"
"6048","0.5793729885355604","0.2246704594383125","0.2704711572773599","0.2719111519071413","0.1298960295737665","0.1298960295737665","0.12989602957376647","0.22566283713720597","0.2749519780895364","0.12431639539890368","0.12431639539890368","0.12431639539890366","0.2744168441073014","0.1735871885722198","0.1735871885722198","0.1735871885722198","0.15900944037489606","0.15900944037489606","0.15900944037489606","0.0","0.0","0.0","0.41260287672340834","0.42974711373113417","0.2246704594383125","0.2246704594383125","0.22467045943831254","0.4269210951941822","0.2704711572773599","0.2704711572773599","0.2704711572773599","0.27191115190714127","0.2719111519071413","0.2719111519071413","0.1298960295737665","0.1298960295737665","0.1298960295737665","0.39338566885052983","0.22566283713720597","0.22566283713720597","0.22566283713720597","0.2749519780895364","0.2749519780895364","0.27495197808953636","0.12431639539890368","0.12431639539890368","0.12431639539890368","0.2744168441073013","0.2744168441073013","0.2744168441073014","0.1735871885722198","0.1735871885722198","0.1735871885722198","0.15900944037489606","0.15900944037489606","0.15900944037489606","0.0"
"6384","0.779504154939748","0.31094706135725514","0.5821115139732257","0.30973394447653724","0.2475178622106614","0.2475178622106614","0.2475178622106614","0.5035297098972957","0.3151349830645378","0.08270498458427931","0.08270498458427931","0.08270498458427931","0.4988771912405794","0.4918984132555047","0.4918984132555047","0.4918984132555047","0.1404131545384016","0.1404131545384016","0.14041315453840159","0.0","0.0","0.0","0.682283256310706","0.49613440413537635","0.31094706135725503","0.3109470613572552","0.3109470613572552","0.6443130967714312","0.5821115139732257","0.5821115139732256","0.5821115139732257","0.30973394447653724","0.3097339444765372","0.30973394447653724","0.24751786221066138","0.2475178622106614","0.2475178622106614","0.576008109206443","0.5035297098972957","0.5035297098972957","0.5035297098972957","0.3151349830645378","0.3151349830645378","0.3151349830645378","0.08270498458427931","0.08270498458427931","0.08270498458427931","0.49887719124057933","0.49887719124057933","0.4988771912405794","0.4918984132555047","0.49189841325550465","0.4918984132555047","0.1404131545384016","0.14041315453840159","0.14041315453840159","0.0"
"6720","0.5647761413686891","0.33364258680901393","0.3528379715672192","0.2979785122595887","0.26651740716083416","0.26651740716083416","0.2665174071608343","0.16755890358268044","0.1616854421351715","0.03342410660486016","0.03342410660486016","0.03342410660486016","0.22968384067400835","0.12588391415042027","0.12588391415042027","0.12588391415042027","0.0769791094295195","0.0769791094295195","0.0769791094295195","0.0","0.0","0.0","0.4740742463494798","0.40617394930522743","0.33364258680901393","0.3336425868090139","0.33364258680901393","0.4221402483475324","0.35283797156721924","0.3528379715672192","0.3528379715672192","0.2979785122595887","0.2979785122595887","0.2979785122595887","0.2665174071608342","0.26651740716083416","0.26651740716083416","0.33917340846770305","0.16755890358268047","0.16755890358268047","0.16755890358268044","0.1616854421351715","0.1616854421351715","0.1616854421351715","0.03342410660486016","0.03342410660486016","0.03342410660486016","0.22968384067400835","0.22968384067400838","0.22968384067400835","0.12588391415042027","0.12588391415042027","0.12588391415042027","0.0769791094295195","0.0769791094295195","0.0769791094295195","0.0"
"7056","0.6236353618225602","0.37555437595645935","0.353705948473919","0.4409628056399323","0.27205152428302043","0.27205152428302043","0.27205152428302043","0.23862657296831574","0.2581041848589082","0.12971932683434587","0.12971932683434587","0.12971932683434587","0.24277050931878302","0.12568316218467268","0.12568316218467268","0.12568316218467268","0.18774518791653894","0.18774518791653894","0.18774518791653894","0.0","0.0","0.0","0.49275711293465013","0.5354712426050795","0.37555437595645935","0.37555437595645946","0.3755543759564594","0.5171410303798494","0.353705948473919","0.353705948473919","0.353705948473919","0.4409628056399323","0.4409628056399324","0.4409628056399324","0.27205152428302043","0.27205152428302043","0.27205152428302043","0.3641460806097748","0.23862657296831571","0.23862657296831571","0.23862657296831574","0.2581041848589082","0.2581041848589082","0.2581041848589082","0.12971932683434587","0.12971932683434587","0.12971932683434587","0.24277050931878302","0.24277050931878302","0.24277050931878305","0.12568316218467268","0.12568316218467268","0.12568316218467268","0.18774518791653894","0.18774518791653894","0.18774518791653894","0.0"
"7392","0.6327602395304526","0.3327182615025015","0.33591541374810385","0.42576194751315943","0.22816294476506793","0.22816294476506793","0.22816294476506793","0.19799160331354532","0.19246955856147124","0.06080509359440027","0.06080509359440027","0.06080509359440027","0.2608828107570378","0.15650562986512806","0.15650562986512806","0.15650562986512806","0.10605793269691421","0.10605793269691421","0.10605793269691421","0.0","0.0","0.0","0.47923533139193175","0.5279139776367079","0.3327182615025015","0.3327182615025015","0.3327182615025015","0.5151374662811024","0.33591541374810385","0.33591541374810385","0.33591541374810385","0.42576194751315943","0.42576194751315943","0.4257619475131594","0.22816294476506793","0.22816294476506793","0.22816294476506793","0.3308978877394332","0.19799160331354532","0.19799160331354532","0.19799160331354532","0.19246955856147124","0.19246955856147124","0.19246955856147127","0.06080509359440027","0.06080509359440027","0.06080509359440027","0.26088281075703784","0.26088281075703784","0.2608828107570378","0.15650562986512806","0.15650562986512806","0.15650562986512806","0.10605793269691421","0.10605793269691421","0.10605793269691421","0.0"
"7728","0.7660067890366044","0.30880052898879884","0.5701001819825309","0.28380211277397727","0.16779501374966097","0.16779501374966097","0.167795013749661","0.5605361843533736","0.1944049267205062","0.09518692909125442","0.09518692909125442","0.09518692909125442","0.5649562849905796","0.5195854730901623","0.5195854730901623","0.5195854730901623","0.12868862742357984","0.12868862742357984","0.12868862742357984","0.0","0.0","0.0","0.6827002578577327","0.4704057847149954","0.30880052898879884","0.30880052898879884","0.30880052898879884","0.6557119497244079","0.5701001819825309","0.5701001819825307","0.5701001819825309","0.28380211277397727","0.2838021127739773","0.28380211277397727","0.167795013749661","0.16779501374966097","0.16779501374966097","0.6030459777677722","0.5605361843533736","0.5605361843533736","0.5605361843533736","0.19440492672050622","0.19440492672050622","0.19440492672050624","0.09518692909125441","0.09518692909125442","0.09518692909125442","0.5649562849905796","0.5649562849905796","0.5649562849905796","0.5195854730901623","0.5195854730901623","0.5195854730901623","0.12868862742357984","0.12868862742357984","0.12868862742357984","0.0"
"8064","0.5259699239432083","0.25301459555945677","0.24899711216715098","0.24975769823066335","0.08955689170295758","0.08955689170295758","0.08955689170295758","0.18797740311994945","0.1740796354560081","0.09228489510220952","0.09228489510220952","0.09228489510220952","0.18359067437442503","0.16030144425833612","0.16030144425833612","0.16030144425833612","0.11915401972225723","0.11915401972225723","0.11915401972225723","0.0","0.0","0.0","0.424332732797585","0.3804438655602481","0.25301459555945677","0.2530145955594567","0.25301459555945677","0.4050134878814826","0.24899711216715092","0.24899711216715092","0.24899711216715098","0.24975769823066335","0.2497576982306633","0.24975769823066335","0.08955689170295758","0.08955689170295758","0.08955689170295758","0.28722731479161145","0.18797740311994945","0.18797740311994945","0.18797740311994945","0.17407963545600813","0.17407963545600813","0.17407963545600813","0.09228489510220952","0.09228489510220952","0.09228489510220952","0.18359067437442497","0.18359067437442497","0.183590674374425","0.16030144425833612","0.16030144425833612","0.16030144425833612","0.11915401972225724","0.11915401972225723","0.11915401972225723","0.0"
"8400","0.46982476358182046","0.18099406464450346","0.24494916818110404","0.16763595432783068","0.056883030902050755","0.056883030902050755","0.056883030902050755","0.21676072956982775","0.16092223392785954","0.06649504502131266","0.06649504502131266","0.06649504502131266","0.18986111271629671","0.12501310775489588","0.12501310775489588","0.12501310775489588","0.05745508322274605","0.05745508322274605","0.05745508322274605","0.0","0.0","0.0","0.37612180824422015","0.3045437941763946","0.1809940646445034","0.18099406464450346","0.18099406464450343","0.3505056714524194","0.24494916818110404","0.24494916818110404","0.24494916818110404","0.16763595432783068","0.1676359543278307","0.16763595432783068","0.056883030902050755","0.056883030902050755","0.056883030902050755","0.30419796597348037","0.21676072956982773","0.21676072956982773","0.21676072956982775","0.16092223392785954","0.16092223392785954","0.16092223392785954","0.06649504502131266","0.06649504502131266","0.06649504502131266","0.1898611127162967","0.1898611127162967","0.1898611127162967","0.12501310775489588","0.12501310775489588","0.12501310775489588","0.05745508322274605","0.05745508322274605","0.05745508322274605","0.0"
"8736","0.6070245885127117","0.33775095379779374","0.4546987222050578","0.35267582095013583","0.2659867640823127","0.26598676408231264","0.26598676408231264","0.16525926777215239","0.21859622836893922","0.08018690528013271","0.08018690528013271","0.08018690528013271","0.18580519463527076","0.08370020970775642","0.08370020970775642","0.08370020970775643","0.12073094699903851","0.12073094699903851","0.1207309469990385","0.0","0.0","0.0","0.5303295526152393","0.4367734965635522","0.33775095379779374","0.3377509537977937","0.33775095379779374","0.5309967719577211","0.45469872220505786","0.45469872220505786","0.4546987222050578","0.3526758209501359","0.35267582095013583","0.35267582095013583","0.26598676408231264","0.2659867640823127","0.2659867640823127","0.31055741574366325","0.16525926777215239","0.16525926777215239","0.16525926777215239","0.21859622836893927","0.21859622836893927","0.21859622836893922","0.08018690528013271","0.08018690528013271","0.08018690528013271","0.18580519463527076","0.18580519463527076","0.18580519463527076","0.08370020970775642","0.08370020970775643","0.08370020970775642","0.1207309469990385","0.1207309469990385","0.1207309469990385","0.0"
"9072","0.9999999999999993","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.5521470074719917","0.5906776695091529","0.40232751997619765","0.4023275199761977","0.40232751997619765","0.6144623422183921","0.41091642380831395","0.41091642380831395","0.410916423808314","0.45567245221429725","0.4556724522142973","0.45567245221429736","0.23567100620876458","0.23567100620876455","0.23567100620876455","0.4465414132109404","0.29763200761607944","0.29763200761607944","0.2976320076160795","0.23354090334415128","0.23354090334415128","0.23354090334415128","0.0726091157056359","0.0726091157056359","0.0726091157056359","0.38046383436831666","0.38046383436831666","0.38046383436831666","0.2520717608898203","0.2520717608898203","0.2520717608898203","0.15281920982960479","0.15281920982960479","0.15281920982960479","0.0"
"9408","0.6282121081722062","0.27689251745848753","0.36273746783450644","0.3505798181373445","0.17413586122091088","0.17413586122091088","0.17413586122091088","0.2213959391507404","0.2463424018534148","0.11156051877991555","0.11156051877991555","0.11156051877991555","0.24044259253735223","0.15692778896826534","0.15692778896826534","0.15692778896826534","0.12646714497634526","0.12646714497634526","0.12646714497634526","0.0","0.0","0.0","0.4824774801001437","0.4834580934127266","0.2768925174584876","0.27689251745848753","0.27689251745848753","0.5159949369907144","0.36273746783450644","0.36273746783450644","0.36273746783450644","0.3505798181373445","0.35057981813734457","0.35057981813734457","0.17413586122091088","0.17413586122091088","0.17413586122091088","0.36219534311598356","0.2213959391507404","0.2213959391507404","0.22139593915074043","0.24634240185341474","0.24634240185341474","0.2463424018534148","0.11156051877991555","0.11156051877991555","0.11156051877991555","0.24044259253735223","0.24044259253735223","0.24044259253735223","0.15692778896826534","0.15692778896826534","0.15692778896826534","0.12646714497634526","0.12646714497634526","0.12646714497634526","0.0"
"9744","0.6951706552252055","0.3371660027119028","0.46832481737140874","0.3831092609098849","0.2753992532701144","0.27539925327011433","0.2753992532701144","0.2601913175874907","0.3410402190867839","0.15054460327964297","0.15054460327964297","0.150544603279643","0.3564197002538962","0.17758071910816697","0.17758071910816697","0.17758071910816697","0.19800553433188675","0.19800553433188675","0.19800553433188675","0.0","0.0","0.0","0.5800962842260967","0.5019405987681833","0.3371660027119028","0.3371660027119028","0.3371660027119028","0.5876795547700079","0.46832481737140874","0.46832481737140874","0.46832481737140874","0.3831092609098849","0.38310926090988484","0.38310926090988484","0.27539925327011433","0.27539925327011433","0.27539925327011433","0.5195355113806883","0.26019131758749064","0.26019131758749064","0.2601913175874907","0.34104021908678384","0.34104021908678384","0.34104021908678384","0.15054460327964297","0.15054460327964297","0.15054460327964297","0.35641970025389624","0.35641970025389624","0.35641970025389624","0.17758071910816697","0.17758071910816697","0.17758071910816697","0.19800553433188675","0.19800553433188675","0.19800553433188675","0.0"
"10080","0.6866766760365481","0.21233157098849909","0.4824375858581652","0.4190480006558357","0.16521184142157105","0.16521184142157108","0.16521184142157105","0.2854520769439741","0.19702625581296868","0.07883967078497074","0.07883967078497074","0.07883967078497074","0.29096242270002515","0.2733772323307144","0.2733772323307144","0.2733772323307144","0.1316900672066585","0.1316900672066585","0.1316900672066585","0.0","0.0","0.0","0.5424971725814761","0.4575685967290488","0.21233157098849903","0.21233157098849903","0.21233157098849909","0.6265969476926816","0.4824375858581652","0.4824375858581652","0.4824375858581652","0.4190480006558357","0.4190480006558356","0.41904800065583575","0.16521184142157105","0.16521184142157108","0.16521184142157108","0.39900163435505903","0.2854520769439741","0.2854520769439741","0.2854520769439741","0.19702625581296868","0.19702625581296868","0.19702625581296868","0.07883967078497074","0.07883967078497074","0.07883967078497074","0.29096242270002515","0.29096242270002515","0.29096242270002515","0.2733772323307144","0.2733772323307144","0.2733772323307144","0.1316900672066585","0.1316900672066585","0.1316900672066585","0.0"
"10416","0.6470175242113643","0.3242158988309708","0.3978469688919707","0.3406377677646109","0.2264227911805038","0.2264227911805038","0.22642279118050376","0.23554140486148684","0.22315730409751233","0.08420482532229187","0.08420482532229187","0.08420482532229187","0.2633865066749034","0.18944138707063754","0.18944138707063754","0.18944138707063754","0.10493500999456397","0.10493500999456397","0.10493500999456397","0.0","0.0","0.0","0.5343907076028204","0.45603520622857335","0.3242158988309708","0.3242158988309708","0.3242158988309708","0.53887391850187","0.3978469688919707","0.3978469688919707","0.3978469688919707","0.3406377677646109","0.3406377677646109","0.3406377677646109","0.2264227911805038","0.22642279118050376","0.22642279118050376","0.3870861125735293","0.23554140486148684","0.23554140486148684","0.23554140486148686","0.22315730409751233","0.22315730409751233","0.22315730409751233","0.08420482532229187","0.08420482532229187","0.08420482532229187","0.2633865066749033","0.2633865066749033","0.2633865066749033","0.18944138707063754","0.18944138707063754","0.18944138707063754","0.10493500999456397","0.10493500999456397","0.10493500999456397","0.0"
"10752","0.5810402679879437","0.35032597387476083","0.38879254074065855","0.3892193220686788","0.26523630954150657","0.2652363095415065","0.26523630954150657","0.146659676857252","0.28589592494596494","0.08985647499129099","0.08985647499129099","0.08985647499129099","0.30052685421528186","0.10106531434331534","0.10106531434331534","0.10106531434331534","0.24421731186867984","0.24421731186867984","0.24421731186867984","0.0","0.0","0.0","0.5159837264857863","0.45002832101862117","0.35032597387476083","0.3503259738747609","0.35032597387476083","0.4913011309767196","0.38879254074065855","0.3887925407406585","0.38879254074065855","0.3892193220686788","0.3892193220686789","0.3892193220686789","0.26523630954150657","0.26523630954150657","0.26523630954150657","0.3643107977202425","0.146659676857252","0.146659676857252","0.146659676857252","0.28589592494596494","0.28589592494596494","0.28589592494596494","0.08985647499129099","0.08985647499129099","0.08985647499129099","0.30052685421528186","0.30052685421528186","0.30052685421528186","0.10106531434331534","0.10106531434331534","0.10106531434331534","0.24421731186867987","0.24421731186867984","0.24421731186867984","0.0"
"11088","0.8378338143367705","0.4059982533983494","0.5240990949055206","0.6317761117825056","0.34176386273572973","0.34176386273572973","0.3417638627357298","0.2518348583162362","0.5119997388587543","0.1462596566636688","0.1462596566636688","0.1462596566636688","0.5233431715077335","0.16584511396531854","0.16584511396531854","0.16584511396531854","0.5006793097673852","0.5006793097673852","0.5006793097673852","0.0","0.0","0.0","0.639847105020938","0.7008479288454509","0.4059982533983494","0.4059982533983493","0.4059982533983494","0.7544053444956578","0.5240990949055208","0.5240990949055208","0.5240990949055206","0.6317761117825055","0.6317761117825055","0.6317761117825056","0.34176386273572973","0.34176386273572973","0.34176386273572973","0.6071131332967968","0.2518348583162362","0.2518348583162362","0.2518348583162362","0.5119997388587543","0.5119997388587543","0.5119997388587542","0.1462596566636688","0.1462596566636688","0.1462596566636688","0.5233431715077335","0.5233431715077335","0.5233431715077335","0.16584511396531854","0.16584511396531856","0.16584511396531856","0.5006793097673852","0.5006793097673852","0.5006793097673852","0.0"
"11424","0.7606364931420928","0.38236430224049534","0.5176756349241862","0.5177301519095199","0.29177257228289566","0.29177257228289566","0.29177257228289566","0.20706061786402408","0.2534669914815757","0.09049193440128869","0.09049193440128869","0.09049193440128869","0.26107507458415624","0.0999282515270293","0.0999282515270293","0.0999282515270293","0.18442689916041596","0.18442689916041596","0.18442689916041594","0.0","0.0","0.0","0.6418394310471638","0.621488250034218","0.3823643022404953","0.3823643022404953","0.38236430224049534","0.6360375594774335","0.5176756349241862","0.5176756349241863","0.5176756349241862","0.5177301519095199","0.5177301519095199","0.5177301519095201","0.29177257228289566","0.29177257228289566","0.29177257228289566","0.35806761160925804","0.20706061786402408","0.20706061786402408","0.20706061786402408","0.25346699148157564","0.25346699148157564","0.25346699148157564","0.09049193440128869","0.09049193440128869","0.09049193440128869","0.26107507458415624","0.26107507458415624","0.2610750745841562","0.0999282515270293","0.0999282515270293","0.0999282515270293","0.18442689916041594","0.18442689916041594","0.18442689916041594","0.0"
"11760","0.6723977280475625","0.25378616285073247","0.36205558920520764","0.44562627564265206","0.12113138806199564","0.12113138806199561","0.12113138806199561","0.22123827480147668","0.3618074178270695","0.13076052448982914","0.13076052448982914","0.1307605244898291","0.3678663441539558","0.10375211682078944","0.10375211682078944","0.10375211682078944","0.33903865282626444","0.33903865282626444","0.33903865282626444","0.0","0.0","0.0","0.4533686131035325","0.528898582468083","0.25378616285073247","0.2537861628507324","0.2537861628507324","0.5584861020147516","0.3620555892052077","0.36205558920520764","0.36205558920520764","0.44562627564265206","0.4456262756426521","0.445626275642652","0.12113138806199561","0.12113138806199561","0.12113138806199561","0.4571690716405301","0.22123827480147668","0.22123827480147668","0.22123827480147668","0.3618074178270694","0.3618074178270694","0.36180741782706943","0.13076052448982914","0.13076052448982914","0.13076052448982914","0.3678663441539558","0.3678663441539558","0.3678663441539558","0.10375211682078944","0.10375211682078944","0.10375211682078944","0.33903865282626444","0.33903865282626444","0.33903865282626444","0.0"
"12096","0.7463713891671243","0.4363563271661136","0.4477071463112816","0.4504544893553615","0.31784864831424475","0.31784864831424475","0.31784864831424475","0.27305983862080374","0.4048721274309047","0.12556505625251196","0.12556505625251196","0.12556505625251196","0.29538440442979313","0.1691028704448111","0.1691028704448111","0.16910287044481104","0.2562327342162797","0.2562327342162797","0.2562327342162797","0.0","0.0","0.0","0.6177244001081551","0.6206767119332983","0.4363563271661136","0.4363563271661137","0.4363563271661136","0.5758975287709149","0.4477071463112815","0.4477071463112815","0.4477071463112816","0.4504544893553614","0.45045448935536136","0.4504544893553615","0.31784864831424475","0.31784864831424475","0.31784864831424475","0.5187647309454231","0.27305983862080374","0.27305983862080374","0.27305983862080374","0.4048721274309048","0.4048721274309048","0.40487212743090484","0.12556505625251194","0.12556505625251196","0.12556505625251194","0.2953844044297932","0.2953844044297932","0.29538440442979313","0.1691028704448111","0.16910287044481104","0.1691028704448111","0.2562327342162797","0.2562327342162797","0.2562327342162797","0.0"
