"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"11760","0.3572296626984123","0.25297619047619047","0.20040738701302838","0.27182051771881777","0.15773809523809523","0.15773809523809523","0.15773809523809523","0.15981744015352017","0.2926237314438164","0.17559523809523808","0.1755952380952381","0.17559523809523808","0.2134604154649532","0.16043264762425316","0.16043264762425316","0.16043264762425316","0.2030763350855273","0.20307633508552733","0.2030763350855273","0.1398809523809524","0.1398809523809524","0.1398809523809524"
"12096","0.4226875472411181","0.44642857142857134","0.2870106947660234","0.34710879415218304","0.35119047619047616","0.35119047619047616","0.35119047619047616","0.1213832332315325","0.2980324754174728","0.17261904761904764","0.17261904761904764","0.17261904761904764","0.1801615059129917","0.07918782591640337","0.07918782591640337","0.07918782591640337","0.18507573554589676","0.18507573554589676","0.18507573554589676","0.08333333333333337","0.08333333333333337","0.08333333333333337"
"12432","0.38702817932728606","0.306547619047619","0.24795590458776132","0.30021554176865994","0.1875","0.1875","0.1875","0.21144068226695723","0.1907981552209013","0.14583333333333334","0.14583333333333331","0.14583333333333331","0.19736870787369076","0.11969215441013624","0.11969215441013624","0.11969215441013624","0.11135950248624886","0.11135950248624887","0.11135950248624887","0.03869047619047619","0.03869047619047619","0.03869047619047619"
"12768","0.37671130952380916","0.244047619047619","0.27389617055658944","0.3078096580050234","0.22619047619047616","0.22619047619047614","0.22619047619047616","0.19675089499905862","0.3224726967870423","0.10714285714285715","0.10714285714285715","0.10714285714285715","0.28898577686920696","0.18508551238611853","0.18508551238611853","0.18508551238611853","0.3165575079143544","0.3165575079143544","0.3165575079143544","0.07142857142857142","0.07142857142857142","0.07142857142857142"
"13104","0.30557327097505643","0.30654761904761907","0.1481499178241785","0.22709233287190977","0.15773809523809523","0.15773809523809523","0.15773809523809523","0.07645888697516001","0.155907447777384","0.09226190476190477","0.09226190476190477","0.09226190476190477","0.0656233080527951","0.06540846762729216","0.06540846762729216","0.06540846762729216","0.06112552693212546","0.06112552693212546","0.06112552693212546","0.008928571428571397","0.008928571428571397","0.008928571428571397"
"13440","0.24619472789115635","0.2351190476190476","0.17627481223549354","0.22996473523437685","0.13988095238095238","0.13988095238095238","0.13988095238095238","0.16976317081225428","0.2326857605110551","0.16964285714285715","0.16964285714285715","0.16964285714285715","0.15133358073014658","0.14389897045611402","0.14389897045611402","0.14389897045611402","0.19677878866733411","0.19677878866733411","0.19677878866733414","0.026785714285714274","0.026785714285714274","0.026785714285714274"
"13776","0.2660891439909295","0.17261904761904762","0.11603805916305915","0.2020929348682733","0.10119047619047622","0.1011904761904762","0.10119047619047622","0.10560512230490908","0.17245200306434155","0.0773809523809524","0.0773809523809524","0.07738095238095241","0.1512356315726977","0.07098924043846715","0.07098924043846715","0.07098924043846715","0.12285404990625035","0.12285404990625037","0.12285404990625036","0.029761904761904767","0.029761904761904767","0.029761904761904767"
"14112","0.3340277777777775","0.26190476190476186","0.22718383022265057","0.24007182472543306","0.16666666666666669","0.16666666666666666","0.16666666666666669","0.17741985714866998","0.1555958324804405","0.13095238095238093","0.13095238095238093","0.13095238095238093","0.17054358589946383","0.12369350305577508","0.12369350305577508","0.12369350305577508","0.07552903135802834","0.07552903135802833","0.07552903135802833","0.0654761904761905","0.0654761904761905","0.0654761904761905"
"14448","0.3467191043083897","0.24404761904761896","0.21731106426174193","0.24790988789091656","0.16071428571428575","0.1607142857142857","0.16071428571428575","0.18667043800057517","0.21851223070545975","0.16666666666666663","0.16666666666666669","0.16666666666666666","0.19547651950160405","0.1946438747563803","0.1946438747563803","0.1946438747563803","0.15101710055587828","0.15101710055587828","0.15101710055587828","0.10714285714285718","0.10714285714285718","0.10714285714285718"
"14784","0.3085045823885106","0.363095238095238","0.1847162871183861","0.3305020805614765","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.18225741090869582","0.2672232118857644","0.16666666666666666","0.16666666666666666","0.16666666666666669","0.1639629358952824","0.15039624420081887","0.15039624420081887","0.15039624420081887","0.20691266589043183","0.20691266589043183","0.20691266589043183","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"15120","0.29685728458049865","0.2857142857142857","0.2969198630868149","0.24878096224446294","0.23214285714285715","0.2321428571428571","0.23214285714285715","0.17887896241203963","0.12977082182669103","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.17793667112411493","0.20057298192504497","0.20057298192504497","0.20057298192504497","0.10332487414158474","0.10332487414158473","0.10332487414158474","0.011904761904761918","0.011904761904761918","0.011904761904761918"
"15456","0.4148490646258499","0.3958333333333332","0.3378340620532406","0.326008212499717","0.25297619047619047","0.25297619047619047","0.25297619047619047","0.3039710482071535","0.2080116139484172","0.15178571428571427","0.15178571428571427","0.1517857142857143","0.3193443483308643","0.2972793465268542","0.2972793465268542","0.2972793465268542","0.2138893277125115","0.21388932771251148","0.2138893277125115","0.08630952380952378","0.08630952380952378","0.08630952380952378"
"15792","0.39606835789871464","0.41071428571428564","0.26947065119735913","0.25225432433206985","0.2261904761904762","0.2261904761904762","0.2261904761904762","0.18638190004034594","0.25300900631022816","0.17261904761904762","0.17261904761904762","0.17261904761904762","0.13999724045095585","0.1551173193841705","0.1551173193841705","0.1551173193841705","0.17567828355894471","0.17567828355894471","0.17567828355894471","0.04761904761904759","0.04761904761904759","0.04761904761904759"
"16128","0.3543072089947085","0.25595238095238093","0.2741079384587681","0.19842385605049273","0.13095238095238096","0.13095238095238093","0.13095238095238096","0.23285837092226988","0.1177791867388838","0.05952380952380953","0.05952380952380952","0.05952380952380952","0.2190680530374391","0.21811682007935462","0.21811682007935462","0.21811682007935462","0.0971713540278144","0.0971713540278144","0.0971713540278144","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"16464","0.2752775415721842","0.2232142857142857","0.08588631909815247","0.19776121398858612","0.13392857142857142","0.13392857142857142","0.13392857142857142","0.10098883826979915","0.20836113655334887","0.13392857142857142","0.13392857142857142","0.13392857142857142","0.12945849452879873","0.07401768314153528","0.07401768314153528","0.07401768314153528","0.16700143587216626","0.1670014358721663","0.1670014358721663","0.13392857142857142","0.13392857142857142","0.13392857142857142"
"16800","0.2188450727513225","0.1547619047619047","0.12905259813499317","0.1571473098059605","0.08928571428571427","0.08928571428571427","0.08928571428571427","0.12794157984626423","0.10340735777752798","0.04166666666666667","0.041666666666666664","0.041666666666666664","0.11277833562500682","0.11150307649291387","0.11150307649291387","0.11150307649291387","0.06069930676577036","0.060699306765770365","0.060699306765770365","0.01190476190476189","0.01190476190476189","0.01190476190476189"
