"points","all_attributes","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"48","0.49999999999999983","0.5","0.5000000000000001","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.16145833333333334","0.1388888888888889","0.1388888888888889","0.1388888888888889","0.23842592592592587","0.23842592592592593","0.2384259259259259","0.22916666666666666","0.22916666666666669","0.22916666666666669","0.140625","0.140625","0.140625","0.08806818181818182","0.08806818181818182","0.08806818181818182","0.25156641604010027","0.25156641604010027","0.25156641604010027","0.22916666666666663"
"96","0.4999999999999999","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.27604166666666663","0.2152777777777778","0.2152777777777778","0.2152777777777778","0.5284722222222222","0.5284722222222222","0.5284722222222222","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.171875","0.171875","0.171875","0.11931818181818181","0.11931818181818181","0.11931818181818181","0.484375182565972","0.484375182565972","0.484375182565972","0.47916666666666663"
"144","0.5","0.4999999999999999","0.4999999999999999","0.49999999999999994","0.5","0.49999999999999994","0.5000000000000001","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5989583333333334","0.6562499999999999","0.65625","0.6562500000000001","0.3168898809523809","0.31688988095238096","0.3168898809523809","0.2916666666666667","0.29166666666666663","0.29166666666666663","0.6629464285714286","0.6629464285714284","0.6629464285714285","0.6589781746031746","0.6589781746031745","0.6589781746031746","0.1616934783053204","0.1616934783053204","0.1616934783053204","0.04166666666666666"
"192","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6093749999999999","0.5937500000000001","0.59375","0.59375","0.6510416666666666","0.6510416666666666","0.6510416666666666","0.6666666666666667","0.6666666666666667","0.6666666666666667","0.3514880952380952","0.3514880952380952","0.3514880952380952","0.2721908939014202","0.2721908939014202","0.2721908939014202","0.4720220690615427","0.4720220690615427","0.4720220690615427","0.5416666666666667"
"240","0.5000000000000001","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.34374999999999994","0.28645833333333337","0.28645833333333337","0.28645833333333337","0.38368055555555564","0.3836805555555556","0.3836805555555556","0.3958333333333334","0.39583333333333337","0.3958333333333333","0.28541666666666665","0.28541666666666665","0.28541666666666665","0.2521929824561403","0.2521929824561403","0.2521929824561403","0.236601430976431","0.236601430976431","0.236601430976431","0.0625"
"288","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.36458333333333337","0.34375","0.34375000000000006","0.34375000000000006","0.5089285714285714","0.5089285714285715","0.5089285714285715","0.6041666666666666","0.6041666666666667","0.6041666666666667","0.24999999999999997","0.24999999999999997","0.24999999999999997","0.23958333333333331","0.23958333333333331","0.23958333333333331","0.3106841856060606","0.3106841856060606","0.3106841856060606","0.39583333333333337"
"336","0.5","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.20138888888888892","0.20075231481481481","0.20075231481481481","0.2007523148148148","0.13116319444444446","0.13116319444444446","0.13116319444444446","0.10416666666666669","0.10416666666666669","0.10416666666666669","0.20505050505050504","0.20505050505050504","0.20505050505050504","0.2144150152439024","0.2144150152439024","0.2144150152439024","0.19143629807692308","0.19143629807692308","0.19143629807692308","0.0625"
"384","0.5","0.49999999999999994","0.5000000000000001","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.4248263888888889","0.40972222222222227","0.4097222222222222","0.40972222222222227","0.38836805555555554","0.38836805555555554","0.3883680555555556","0.39583333333333337","0.3958333333333333","0.39583333333333337","0.17323345057720058","0.17323345057720058","0.17323345057720058","0.19373306233062332","0.19373306233062332","0.19373306233062332","0.13470219017094018","0.13470219017094018","0.13470219017094018","0.14583333333333334"
"432","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.4999999999999999","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.2569444444444445","0.1644345238095238","0.1644345238095238","0.16443452380952378","0.23663194444444444","0.23663194444444446","0.23663194444444446","0.125","0.12499999999999999","0.125","0.10495411706349207","0.10495411706349207","0.10495411706349207","0.02315705128205129","0.02315705128205129","0.02315705128205129","0.13708457341269842","0.13708457341269842","0.13708457341269842","0.04166666666666666"
"480","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.4140624999999999","0.29674272486772485","0.29674272486772485","0.29674272486772485","0.42708333333333337","0.4270833333333333","0.4270833333333332","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.2877976190476191","0.2877976190476191","0.2877976190476191","0.19236492673992672","0.19236492673992672","0.19236492673992672","0.2332155257936508","0.2332155257936508","0.2332155257936508","0.20833333333333331"
"528","0.5000000000000001","0.49999999999999994","0.5000000000000001","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5034722222222223","0.44265873015873014","0.44265873015873014","0.4426587301587302","0.44375000000000003","0.44375","0.44375000000000003","0.39583333333333337","0.3958333333333334","0.39583333333333337","0.2425595238095238","0.2425595238095238","0.2425595238095238","0.2678571428571428","0.2678571428571428","0.2678571428571428","0.19301215277777778","0.19301215277777778","0.19301215277777778","0.39583333333333326"
"576","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.4461805555555555","0.3840773809523809","0.3840773809523809","0.3840773809523809","0.4055059523809524","0.40550595238095233","0.40550595238095233","0.3125","0.3125","0.3125","0.4149305555555555","0.4149305555555555","0.4149305555555555","0.36805555555555564","0.36805555555555564","0.36805555555555564","0.36731150793650796","0.36731150793650796","0.36731150793650796","0.2708333333333333"
"624","0.4999999999999999","0.5","0.5","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.31249999999999994","0.08333333333333333","0.08333333333333334","0.08333333333333333","0.3447420634920635","0.3447420634920635","0.3447420634920635","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.0625","0.0625","0.0625","0.26256200396825397","0.26256200396825397","0.262562003968254","0.20833333333333334"
"672","0.4999999999999999","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.30877976190476186","0.27025462962962965","0.27025462962962965","0.27025462962962965","0.21155753968253968","0.21155753968253974","0.21155753968253974","0.18749999999999997","0.18749999999999997","0.1875","0.3333240493166964","0.3333240493166964","0.3333240493166964","0.2917877906976744","0.2917877906976744","0.2917877906976744","0.15492918284738139","0.15492918284738139","0.15492918284738139","0.10416666666666666"
"720","0.4999999999999999","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.16840277777777782","0.1534722222222222","0.15347222222222223","0.1534722222222222","0.1423611111111111","0.14236111111111113","0.14236111111111113","0.14583333333333331","0.14583333333333331","0.14583333333333331","0.14888661430481284","0.14888661430481284","0.14888661430481284","0.16129683462532302","0.16129683462532302","0.16129683462532302","0.13271780303030303","0.13271780303030303","0.13271780303030303","0.14583333333333331"
"768","0.49999999999999983","0.5","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.34598214285714285","0.26967592592592593","0.26967592592592593","0.26967592592592593","0.48710317460317465","0.4871031746031746","0.4871031746031746","0.47916666666666663","0.4791666666666667","0.47916666666666663","0.28797743055555564","0.28797743055555564","0.28797743055555564","0.2213919082125604","0.2213919082125604","0.2213919082125604","0.45280403828197946","0.45280403828197946","0.45280403828197946","0.47916666666666663"
"816","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.5","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.27083333333333337","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.3626736111111112","0.36267361111111107","0.3626736111111111","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.27922453703703703","0.27922453703703703","0.27922453703703703","0.25407608695652173","0.25407608695652173","0.25407608695652173","0.3540426587301587","0.3540426587301587","0.3540426587301587","0.33333333333333337"
