"points","all_attributes","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"1461","0.10198494182067078","0.03969883641341547","0.2840520191649556","0.22792607802874743","0.011635865845311455","0.011635865845311455","0.011635865845311455"
"2922","0.11704312114989734","0.06228610540725532","0.3436002737850787","0.08624229979466119","0.06228610540725529","0.06228610540725529","0.06228610540725529"
"4383","0.11635865845311433","0.059548254620123225","0.23682409308692676","0.10609171800136893","0.056810403832991074","0.056810403832991074","0.056810403832991074"
"5844","0.09719370294318957","0.06707734428473647","0.3394934976043806","0.3319644079397672","0.01848049281314168","0.01848049281314168","0.01848049281314168"
"7305","0.12046543463381243","0.1403148528405202","0.20944558521560577","0.15468856947296372","0.11293634496919916","0.11293634496919916","0.11293634496919916"
"8766","0.13620807665982199","0.08213552361396306","0.08145106091717999","0.10130047912388775","0.023956194387405844","0.023956194387405844","0.023956194387405844"
"10227","0.11704312114989732","0.09650924024640656","0.2053388090349076","0.25941136208076654","0.07871321013004795","0.07871321013004795","0.07871321013004795"
"11688","0.09650924024640656","0.06160164271047227","0.22518822724161536","0.18275154004106775","0.04380561259411364","0.04380561259411364","0.04380561259411364"
"13149","0.08418891170431214","0.08624229979466119","0.15811088295687886","0.22313483915126625","0.007529089664613298","0.007529089664613298","0.007529089664613298"
"14610","0.11772758384668036","0.09993155373032168","0.5112936344969199","0.21423682409308692","0.08761122518822728","0.08761122518822728","0.08761122518822728"
"16071","0.13415468856947294","0.08281998631074608","0.16563997262149213","0.10130047912388776","0.07392197125256676","0.07392197125256675","0.07392197125256675"
"17532","0.20533880903490756","0.06707734428473647","0.2546201232032854","0.3004791238877481","0.9308692676249144","0.9260780287474333","0.9240246406570841"
"18993","0.15195071868583168","0.11019849418206708","0.47501711156741955","0.3333333333333333","0.3757700205338809","0.18206707734428476","0.22245037645448318"
"20454","0.17796030116358658","0.2190280629705681","0.29637234770704995","0.17659137577002051","0.23956194387405882","0.1868583162217659","0.17727583846680356"
"21915","0.14510609171800137","0.08145106091718002","0.3100616016427104","0.19644079397672826","0.17590691307323753","0.10882956878850103","0.10198494182067076"
"23376","0.1540041067761807","0.07529089664613277","0.35386721423682416","0.3066392881587954","0.22450376454483228","0.21697467488021902","0.2751540041067762"
"24837","0.11772758384668033","0.07529089664613277","0.2279260780287474","0.1649555099247091","0.23203285420944558","0.18480492813141686","0.0910335386721424"
"26298","0.09924709103353868","0.07597535934291584","0.22108145106091717","0.1464750171115674","0.21834360027378502","0.08829568788501026","0.18138261464750172"
"27759","0.14373716632443534","0.11841204654346339","0.37029431895961673","0.16906228610540722","0.37782340862423","0.20123203285420946","0.41341546885694724"
"29220","0.08213552361396304","0.05475701574264203","0.09993155373032171","0.12867898699520874","0.06639288158795344","0.2046543463381246","0.17248459958932238"
"30681","0.13689253935660506","0.06707734428473647","0.15400410677618068","0.13483915126625598","0.13757700205338813","0.13347022587268992","0.0725530458590007"
"32142","0.1403148528405202","0.11498973305954827","0.0999315537303217","0.12320328542094454","0.14305270362765224","0.1670088980150582","0.29705681040383297"
"33603","0.09924709103353868","0.16632443531827515","0.08624229979466118","0.1136208076659822","0.0869267624914442","0.14442162902121836","0.14099931553730322"
"35064","0.12525667351129363","0.09514031485284052","0.30800821355236135","0.25735797399041754","0.3319644079397672","0.20533880903490762","0.19301848049281312"
"36525","0.10472279260780287","0.06160164271047228","0.1943874058863792","0.2731006160164271","0.18548939082819987","0.13826146475017112","0.12388774811772757"
"37986","0.17180013689253934","0.15537303216974674","0.40520191649555093","0.18822724161533194","0.37440109514031483","0.22176591375770022","0.18548939082819982"
"39447","0.10951403148528407","0.08008213552361396","0.18480492813141683","0.31553730321697465","0.0978781656399726","0.18412046543463378","0.07529089664613278"
"40908","0.15468856947296375","0.0657084188911704","0.21492128678986994","0.2457221081451061","0.2005475701574264","0.19370294318959616","0.09377138945927445"
"42369","0.11156741957563313","0.11019849418206706","0.17385352498288842","0.14373716632443534","0.12046543463381244","0.12251882272416151","0.13620807665982204"
"43830","0.14099931553730322","0.10130047912388779","0.13415468856947296","0.08624229979466119","0.10198494182067079","0.1136208076659822","0.09445585215605748"
