"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"1461","0.6112251882272381","0.15263518138261467","0.36344969199178634","0.32648870636550315","0.10198494182067078","0.1019849418206708","0.10198494182067078","0.30321697467488035","0.2724161533196441","0.03969883641341547","0.03969883641341547","0.03969883641341547","0.4325804243668719","0.2840520191649556","0.2840520191649556","0.2840520191649556","0.22792607802874743","0.2279260780287474","0.22792607802874743","0.011635865845311455","0.011635865845311455","0.011635865845311455"
"2922","0.5242984257357952","0.16290212183436004","0.3832991101984942","0.163586584531143","0.11704312114989734","0.11704312114989733","0.11704312114989734","0.34770704996577695","0.12251882272416154","0.06228610540725532","0.06228610540725532","0.06228610540725532","0.34565366187542773","0.3436002737850787","0.3436002737850787","0.3436002737850787","0.08624229979466119","0.08624229979466119","0.08624229979466119","0.06228610540725529","0.06228610540725529","0.06228610540725529"
"4383","0.5181382614647472","0.16906228610540727","0.32511978097193706","0.20191649555099248","0.11635865845311433","0.11635865845311431","0.11635865845311433","0.25119780971937034","0.13894592744695408","0.059548254620123225","0.059548254620123225","0.059548254620123225","0.27583846680355917","0.23682409308692676","0.23682409308692676","0.23682409308692676","0.10609171800136893","0.10609171800136896","0.10609171800136892","0.056810403832991074","0.056810403832991074","0.056810403832991074"
"5844","0.6988364134154655","0.13757700205338808","0.38329911019849416","0.4099931553730321","0.09719370294318957","0.0971937029431896","0.09719370294318957","0.35592060232717315","0.3990417522245036","0.06707734428473647","0.06707734428473648","0.06707734428473648","0.5140314852840521","0.3394934976043806","0.3394934976043806","0.3394934976043806","0.3319644079397672","0.3319644079397672","0.3319644079397672","0.01848049281314168","0.01848049281314168","0.01848049281314168"
"7305","0.4818617385352481","0.19507186858316225","0.2676249144421629","0.23956194387405882","0.12046543463381243","0.12046543463381243","0.12046543463381243","0.23956194387405882","0.21492128678986988","0.1403148528405202","0.1403148528405202","0.1403148528405202","0.2819986310746063","0.20944558521560577","0.20944558521560575","0.20944558521560577","0.15468856947296372","0.1546885694729637","0.15468856947296372","0.11293634496919916","0.11293634496919916","0.11293634496919916"
"8766","0.4140999315537292","0.20944558521560577","0.23271731690622857","0.23203285420944555","0.13620807665982199","0.13620807665982199","0.13620807665982199","0.1540041067761807","0.17864476386036965","0.08213552361396306","0.08213552361396305","0.08213552361396304","0.16427104722792607","0.08145106091717999","0.08145106091717999","0.08145106091717999","0.10130047912388773","0.10130047912388773","0.10130047912388773","0.023956194387405844","0.023956194387405844","0.023956194387405844"
"10227","0.5037645448323052","0.1772758384668035","0.2861054072553046","0.3189596167008898","0.11704312114989732","0.1170431211498973","0.11704312114989732","0.23887748117727592","0.28610540725530464","0.09650924024640656","0.09650924024640657","0.09650924024640656","0.30869267624914437","0.2053388090349076","0.20533880903490753","0.2053388090349076","0.2594113620807666","0.25941136208076654","0.2594113620807666","0.07871321013004795","0.07871321013004795","0.07871321013004795"
"11688","0.4859685147159466","0.16837782340862414","0.2368240930869268","0.2676249144421629","0.09650924024640656","0.09650924024640657","0.09650924024640656","0.23956194387405882","0.20123203285420949","0.06160164271047227","0.06160164271047226","0.06160164271047227","0.26557152635181386","0.22518822724161536","0.22518822724161536","0.22518822724161536","0.18275154004106775","0.18275154004106775","0.18275154004106775","0.04380561259411364","0.04380561259411364","0.04380561259411364"
"13149","0.5913757700205323","0.21081451060917186","0.24229979466119095","0.33333333333333326","0.08418891170431214","0.08418891170431211","0.08418891170431214","0.2121834360027378","0.27173169062286107","0.08624229979466119","0.0862422997946612","0.08624229979466119","0.39767282683093774","0.15811088295687886","0.15811088295687886","0.15811088295687886","0.22313483915126625","0.22313483915126625","0.22313483915126622","0.007529089664613298","0.007529089664613298","0.007529089664613298"
"14610","0.6105407255304567","0.1745379876796715","0.5338809034907598","0.29979466119096504","0.11772758384668036","0.11772758384668039","0.11772758384668036","0.5290896646132787","0.25872689938398347","0.09993155373032168","0.0999315537303217","0.09993155373032168","0.5229295003422313","0.5112936344969199","0.5112936344969199","0.5112936344969199","0.21423682409308692","0.21423682409308692","0.21423682409308695","0.08761122518822728","0.08761122518822728","0.08761122518822728"
