"points","all_attributes","date_day_period","date_day_nswprice","date_day_nswdemand","date_day_vicprice","date_day_vicdemand","date_day_transfer","date_period_nswprice","date_period_nswdemand","date_period_vicprice","date_period_vicdemand","date_period_transfer","date_nswprice_nswdemand","date_nswprice_vicprice","date_nswprice_vicdemand","date_nswprice_transfer","date_nswdemand_vicprice","date_nswdemand_vicdemand","date_nswdemand_transfer","date_vicprice_vicdemand","date_vicprice_transfer","date_vicdemand_transfer","day_period_nswprice","day_period_nswdemand","day_period_vicprice","day_period_vicdemand","day_period_transfer","day_nswprice_nswdemand","day_nswprice_vicprice","day_nswprice_vicdemand","day_nswprice_transfer","day_nswdemand_vicprice","day_nswdemand_vicdemand","day_nswdemand_transfer","day_vicprice_vicdemand","day_vicprice_transfer","day_vicdemand_transfer","period_nswprice_nswdemand","period_nswprice_vicprice","period_nswprice_vicdemand","period_nswprice_transfer","period_nswdemand_vicprice","period_nswdemand_vicdemand","period_nswdemand_transfer","period_vicprice_vicdemand","period_vicprice_transfer","period_vicdemand_transfer","nswprice_nswdemand_vicprice","nswprice_nswdemand_vicdemand","nswprice_nswdemand_transfer","nswprice_vicprice_vicdemand","nswprice_vicprice_transfer","nswprice_vicdemand_transfer","nswdemand_vicprice_vicdemand","nswdemand_vicprice_transfer","nswdemand_vicdemand_transfer","vicprice_vicdemand_transfer"
"37248","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","0.8749999999999999","0.37500000000000006","0.7916666666666669","0.47916666666666663","0.39583333333333337","0.8958333333333331","0.7916666666666667","0.7916666666666666","0.7916666666666665","0.8333333333333334","0.5833333333333335","0.49999999999999994","0.7291666666666666","0.75","0.6666666666666665","0.9999999999999998","1.0","0.9999999999999999","1.0000000000000002","1.0","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9166666666666664","0.8958333333333334","0.8958333333333331","0.8958333333333331","0.875","0.625","0.6875000000000001","0.8541666666666666","0.9166666666666664","0.7708333333333333","0.9374999999999999","0.9374999999999999","0.9166666666666667","0.833333333333333","0.8541666666666665","0.8541666666666664","0.8958333333333333","0.9166666666666665","0.7708333333333333","0.8124999999999999"
"37296","0.9999999999999997","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.3541666666666667","0.5833333333333334","0.33333333333333337","0.7083333333333334","0.6458333333333334","0.6250000000000001","0.3125","0.625","0.6458333333333335","0.6041666666666665","0.7083333333333334","0.7083333333333331","0.625","0.6458333333333333","0.5833333333333333","0.9999999999999999","0.9999999999999999","0.9999999999999997","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","0.9999999999999997","1.0000000000000002","0.9999999999999999","1.0","1.0","0.9999999999999999","0.6874999999999999","0.5000000000000002","0.7916666666666664","0.7916666666666669","0.6666666666666667","0.7708333333333333","0.770833333333333","0.7708333333333333","0.7916666666666667","0.7291666666666665","0.6458333333333333","0.7916666666666666","0.8333333333333331","0.6458333333333334","0.6666666666666667","0.7083333333333331","0.7916666666666665","0.8333333333333335","0.7291666666666665","0.7083333333333334"
"37344","0.9999999999999994","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.125","0.6249999999999999","0.14583333333333334","0.20833333333333331","0.5625","0.5416666666666666","0.5625000000000001","0.6041666666666665","0.5416666666666667","0.125","0.24999999999999994","0.5625","0.5833333333333334","0.25000000000000006","0.9999999999999999","1.0","0.9999999999999997","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.6666666666666665","0.7291666666666665","0.6666666666666666","0.7291666666666666","0.6249999999999999","0.16666666666666669","0.33333333333333337","0.6249999999999998","0.6458333333333334","0.35416666666666674","0.5833333333333334","0.6041666666666667","0.6874999999999998","0.6250000000000001","0.6666666666666665","0.6249999999999999","0.6041666666666666","0.6458333333333333","0.31249999999999994","0.5833333333333333"
"37392","0.9999999999999992","0.9999999999999999","0.9999999999999999","1.0000000000000002","0.9999999999999999","1.0","1.0","0.4375","0.0625","0.14583333333333334","0.04166666666666667","0.14583333333333331","0.49999999999999994","0.45833333333333337","0.4791666666666668","0.4375000000000001","0.16666666666666666","0.10416666666666667","0.20833333333333331","0.125","0.20833333333333337","0.14583333333333334","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0000000000000002","1.0","1.0","1.0","1.0000000000000002","1.0","0.9999999999999999","1.0","1.0","0.5","0.5208333333333335","0.47916666666666674","0.47916666666666674","0.18749999999999997","0.125","0.22916666666666666","0.16666666666666666","0.2916666666666667","0.16666666666666669","0.5625","0.5000000000000002","0.5","0.5","0.4791666666666667","0.4791666666666667","0.18749999999999994","0.29166666666666663","0.20833333333333331","0.25"
"37440","0.9999999999999994","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","0.35416666666666674","0.04166666666666667","0.16666666666666669","0.06250000000000001","0.16666666666666669","0.24999999999999997","0.16666666666666666","0.14583333333333331","0.29166666666666663","0.125","0.0625","0.22916666666666666","0.14583333333333337","0.27083333333333337","0.2708333333333333","1.0","0.9999999999999999","0.9999999999999998","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999997","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","0.4583333333333335","0.4791666666666667","0.4375000000000001","0.5416666666666666","0.22916666666666657","0.08333333333333333","0.22916666666666666","0.22916666666666666","0.2916666666666667","0.2916666666666667","0.29166666666666663","0.2708333333333333","0.3958333333333333","0.22916666666666666","0.375","0.39583333333333326","0.18749999999999997","0.3541666666666668","0.2916666666666667","0.33333333333333337"
"37488","0.9999999999999996","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.625","0.0","0.6458333333333333","0.04166666666666667","0.22916666666666663","0.6666666666666666","0.5833333333333334","0.6458333333333334","0.6666666666666666","0.625","0.06250000000000001","0.12500000000000003","0.6458333333333334","0.6249999999999999","0.10416666666666667","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0000000000000002","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.7083333333333334","0.7083333333333331","0.6875","0.7916666666666664","0.6666666666666665","0.0625","0.22916666666666666","0.6874999999999999","0.7083333333333334","0.24999999999999997","0.7291666666666665","0.7291666666666665","0.7500000000000001","0.7499999999999999","0.75","0.7291666666666666","0.6666666666666667","0.6666666666666669","0.14583333333333331","0.6875000000000001"
"37536","0.9999999999999994","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","0.75","0.4166666666666667","0.5000000000000001","0.5625","0.7083333333333334","0.8125","0.7291666666666667","0.7500000000000001","0.7708333333333333","0.4791666666666667","0.6041666666666666","0.6458333333333334","0.7083333333333333","0.6666666666666667","0.5833333333333333","1.0","1.0","0.9999999999999999","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.8541666666666664","0.8124999999999998","0.833333333333333","0.8124999999999998","0.6458333333333334","0.6458333333333334","0.7499999999999999","0.7708333333333334","0.7708333333333331","0.7708333333333333","0.8749999999999999","0.8333333333333333","0.8541666666666667","0.8333333333333333","0.8541666666666664","0.7916666666666666","0.7083333333333333","0.6875","0.7083333333333333","0.7499999999999998"
"37584","0.9999999999999997","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.41666666666666674","0.2916666666666667","0.6041666666666665","0.5833333333333333","0.6041666666666667","0.45833333333333337","0.625","0.5625000000000001","0.5625","0.6249999999999999","0.4583333333333333","0.6041666666666666","0.6875","0.5208333333333334","0.5416666666666666","1.0","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0000000000000002","1.0","1.0","0.9999999999999998","1.0000000000000002","0.9999999999999999","1.0000000000000002","0.9999999999999999","1.0","0.5000000000000001","0.75","0.7499999999999998","0.6666666666666666","0.7499999999999998","0.7291666666666666","0.708333333333333","0.7708333333333334","0.7083333333333331","0.8125000000000001","0.7708333333333333","0.6249999999999999","0.6874999999999999","0.8541666666666665","0.6874999999999999","0.7708333333333334","0.8124999999999998","0.7083333333333334","0.7916666666666667","0.7499999999999999"
"37632","0.9999999999999991","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.6666666666666667","0.5","0.5208333333333333","0.7916666666666666","0.6041666666666666","0.7500000000000001","0.5","0.7708333333333334","0.6666666666666667","0.7083333333333335","0.5833333333333335","0.5833333333333334","0.6875","0.5624999999999999","0.5833333333333334","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","1.0000000000000002","1.0","0.9999999999999999","0.8333333333333331","0.7083333333333333","0.8750000000000001","0.770833333333333","0.7499999999999999","0.8333333333333333","0.6875000000000001","0.8541666666666665","0.6875","0.7916666666666664","0.7916666666666665","0.8333333333333334","0.8124999999999999","0.8333333333333331","0.6874999999999999","0.7916666666666666","0.8541666666666666","0.7708333333333333","0.6250000000000001","0.7083333333333333"
"37680","0.9999999999999994","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.5833333333333334","0.14583333333333334","0.47916666666666663","0.125","0.3125","0.5208333333333334","0.5208333333333334","0.5625","0.6458333333333335","0.37499999999999994","0.18750000000000003","0.2708333333333333","0.39583333333333337","0.4375","0.24999999999999997","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","0.9999999999999999","0.5833333333333333","0.6041666666666665","0.625","0.7083333333333334","0.5208333333333334","0.18749999999999997","0.375","0.5","0.5625000000000001","0.35416666666666663","0.5416666666666667","0.5625","0.6458333333333334","0.5624999999999999","0.6458333333333333","0.6666666666666666","0.41666666666666674","0.45833333333333337","0.3125","0.5"
