"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"10224","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.29049775871077743","0.4102417292302616","0.14974507053873445","0.14974507053873445","0.14974507053873445","0.5419027582982703","0.048172043010752716","0.048172043010752716","0.048172043010752716","0.40491351098644235","0.40491351098644224","0.40491351098644235","0.0","0.0","0.0"
"10272","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.36183243904363616","0.7074475262368816","0.31242681290933483","0.31242681290933483","0.31242681290933483","0.603804347826087","0.14666515426497279","0.14666515426497279","0.14666515426497279","0.5813043478260871","0.5813043478260871","0.5813043478260871","0.0","0.0","0.0"
"10320","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5265571161787528","0.535385333648965","0.12514571661537652","0.12514571661537652","0.12514571661537652","0.5322417738499172","0.4229539177779531","0.4229539177779531","0.4229539177779531","0.47627686156921545","0.47627686156921545","0.47627686156921545","0.0","0.0","0.0"
"10368","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.2652475845410628","0.7002566425120774","0.11628925120772945","0.11628925120772945","0.11628925120772945","0.65330615942029","0.18249798711755236","0.18249798711755236","0.18249798711755236","0.6533061594202899","0.65330615942029","0.65330615942029","0.0","0.0","0.0"
"10416","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.35996827246827245","0.27678062678062676","0.23357938357938354","0.23357938357938354","0.23357938357938354","0.4026450401450401","0.25922040922040923","0.25922040922040923","0.25922040922040923","0.19132996632996632","0.19132996632996632","0.19132996632996632","0.0","0.0","0.0"
"10464","1.0","0.9999999999999998","1.0","0.9999999999999999","1.0","1.0","1.0","0.38578088578088576","0.26515764936817565","0.196785670469881","0.196785670469881","0.196785670469881","0.2833149306833518","0.12526070420807264","0.12526070420807264","0.12526070420807264","0.177511961722488","0.177511961722488","0.177511961722488","0.0","0.0","0.0"
"10512","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.6707785087719298","0.5145285087719299","0.4754660087719298","0.4754660087719298","0.4754660087719298","0.5575657894736843","0.44161184210526316","0.44161184210526316","0.44161184210526316","0.2975603070175438","0.2975603070175438","0.2975603070175438","0.0","0.0","0.0"
"10560","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.4994791666666667","0.5911458333333334","0.42239583333333336","0.4223958333333333","0.4223958333333333","0.45833333333333337","0.2536458333333333","0.2536458333333333","0.2536458333333333","0.39322916666666663","0.39322916666666663","0.39322916666666663","0.0","0.0","0.0"
"10608","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","1.0","0.6561060855263157","0.525596217105263","0.14241365131578945","0.14241365131578945","0.14241365131578945","0.6865748355263157","0.6561060855263157","0.6561060855263157","0.6561060855263157","0.3709635416666667","0.3709635416666667","0.3709635416666667","0.0","0.0","0.0"
"10656","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","0.34448824607815837","0.5030945419103313","0.24730605448807202","0.24730605448807202","0.24730605448807202","0.4259853917200408","0.11107253086419752","0.11107253086419752","0.11107253086419752","0.4259853917200408","0.4259853917200408","0.4259853917200408","0.0","0.0","0.0"
"10704","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","0.432127773136545","0.8087333495776478","0.24754159704817602","0.247541597048176","0.247541597048176","0.7078683398310591","0.2765817901234568","0.2765817901234568","0.2765817901234568","0.6108004385964911","0.6108004385964911","0.6108004385964911","0.0","0.0","0.0"
"10752","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.8672800457339931","0.8022496813615234","0.5922270955165692","0.5922270955165692","0.5922270955165692","0.686703403808667","0.5615117521367521","0.5615117521367521","0.5615117521367521","0.48588618983355825","0.48588618983355825","0.48588618983355825","0.0","0.0","0.0"
"10800","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.42030932030932033","0.3895706145706145","0.17235449735449732","0.17235449735449732","0.17235449735449732","0.39276556776556776","0.2537240537240537","0.2537240537240537","0.2537240537240537","0.22282763532763533","0.22282763532763533","0.22282763532763533","0.0","0.0","0.0"
"10848","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","0.3725389194139194","0.30345695970695974","0.24616529304029305","0.24616529304029305","0.24616529304029305","0.3133871336996337","0.15619276556776557","0.15619276556776557","0.15619276556776557","0.21382783882783885","0.21382783882783885","0.21382783882783885","0.0","0.0","0.0"
"10896","1.0000000000000002","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.43771595528455287","0.628493394308943","0.213744918699187","0.213744918699187","0.213744918699187","0.48235518292682933","0.2965193089430895","0.2965193089430895","0.2965193089430895","0.4034552845528455","0.4034552845528455","0.4034552845528455","0.0","0.0","0.0"
"10944","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.7678634550320658","0.650646871686108","0.49810028783517646","0.49810028783517646","0.4981002878351764","0.6854860374690703","0.6854860374690703","0.6854860374690703","0.6854860374690703","0.3641811846689895","0.3641811846689895","0.3641811846689895","0.0","0.0","0.0"
"10992","1.0","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","0.3770748836108262","0.22678095162944842","0.18966385228438415","0.18966385228438412","0.18966385228438412","0.18838889765643493","0.1403339777479681","0.1403339777479681","0.1403339777479681","0.10419375838396593","0.10419375838396593","0.10419375838396593","0.0","0.0","0.0"
"11040","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.6127650140240885","0.5835632012044216","0.5443137992905461","0.5443137992905461","0.5443137992905461","0.6659083175218611","0.361254330968487","0.361254330968487","0.361254330968487","0.3370743792278502","0.3370743792278502","0.3370743792278502","0.0","0.0","0.0"
"11088","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.4709415584415585","0.5220779220779221","0.4246753246753247","0.4246753246753247","0.42467532467532465","0.49529220779220773","0.2655844155844156","0.2655844155844156","0.2655844155844156","0.49529220779220773","0.49529220779220773","0.49529220779220773","0.0","0.0","0.0"
"11136","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.7181985294117648","0.90625","0.3349264705882352","0.33492647058823527","0.3349264705882352","0.8584558823529411","0.5279411764705882","0.5279411764705882","0.5279411764705882","0.75625","0.75625","0.75625","0.0","0.0","0.0"
