"points","all_attributes","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"336","0.0","0.6011904761904762","0.18154761904761907","0.0","0.0","0.0","0.574404761904762","0.16964285714285712","0.0","0.0","0.0","0.5833333333333333","0.5744047619047619","0.5744047619047619","0.5744047619047619","0.1517857142857143","0.1517857142857143","0.1517857142857143","0.0","0.0","0.0"
"672","0.0","0.29464285714285715","0.1279761904761905","0.0","0.0","0.0","0.16369047619047622","0.1279761904761905","0.0","0.0","0.0","0.23809523809523808","0.08035714285714285","0.08035714285714285","0.08035714285714285","0.08333333333333334","0.08333333333333334","0.08333333333333336","0.0","0.0","0.0"
"1008","0.0","0.6011904761904763","0.11011904761904762","0.0","0.0","0.0","0.6041666666666666","0.07738095238095238","0.0","0.0","0.0","0.5952380952380952","0.5863095238095238","0.5863095238095237","0.5863095238095237","0.02083333333333333","0.02083333333333333","0.02083333333333333","0.0","0.0","0.0"
"1344","0.0","0.24404761904761907","0.13392857142857145","0.0","0.0","0.0","0.2142857142857143","0.11011904761904762","0.0","0.0","0.0","0.21130952380952375","0.14583333333333331","0.14583333333333334","0.14583333333333334","0.035714285714285726","0.035714285714285726","0.035714285714285726","0.0","0.0","0.0"
"1680","0.0","0.601190476190476","0.32738095238095244","0.0","0.0","0.0","0.5714285714285714","0.2857142857142857","0.0","0.0","0.0","0.6130952380952381","0.5535714285714286","0.5535714285714286","0.5535714285714286","0.2589285714285714","0.2589285714285714","0.2589285714285714","0.0","0.0","0.0"
"2016","0.0","0.5952380952380952","0.2232142857142857","0.0","0.0","0.0","0.5178571428571428","0.19940476190476195","0.0","0.0","0.0","0.5119047619047619","0.49404761904761907","0.49404761904761907","0.49404761904761907","0.17857142857142855","0.17857142857142852","0.17857142857142855","0.0","0.0","0.0"
"2352","0.0","0.5089285714285713","0.12202380952380949","0.0","0.0","0.0","0.4196428571428571","0.125","0.0","0.0","0.0","0.43749999999999994","0.3928571428571428","0.39285714285714285","0.3928571428571428","0.10416666666666664","0.10416666666666664","0.10416666666666664","0.0","0.0","0.0"
"2688","0.0","0.49404761904761907","0.1011904761904762","0.0","0.0","0.0","0.3303571428571428","0.0744047619047619","0.0","0.0","0.0","0.3660714285714285","0.31845238095238093","0.31845238095238093","0.31845238095238093","0.041666666666666664","0.041666666666666664","0.041666666666666664","0.0","0.0","0.0"
"3024","0.0","0.5148809523809523","0.17261904761904767","0.0","0.0","0.0","0.369047619047619","0.1607142857142857","0.0","0.0","0.0","0.4166666666666667","0.36904761904761907","0.36904761904761907","0.36904761904761907","0.14583333333333331","0.14583333333333331","0.14583333333333331","0.0","0.0","0.0"
"3360","0.0","0.5654761904761904","0.15476190476190477","0.0","0.0","0.0","0.4613095238095238","0.11011904761904762","0.0","0.0","0.0","0.4672619047619048","0.44345238095238093","0.44345238095238093","0.44345238095238093","0.05654761904761904","0.05654761904761904","0.05654761904761904","0.0","0.0","0.0"
"3696","0.0","0.5119047619047619","0.2678571428571428","0.0","0.0","0.0","0.22916666666666663","0.2113095238095238","0.0","0.0","0.0","0.26785714285714285","0.16666666666666669","0.16666666666666669","0.16666666666666669","0.1964285714285714","0.1964285714285714","0.1964285714285714","0.0","0.0","0.0"
"4032","0.0","0.38988095238095233","0.24107142857142855","0.0","0.0","0.0","0.2886904761904761","0.1577380952380953","0.0","0.0","0.0","0.23809523809523808","0.1607142857142857","0.1607142857142857","0.1607142857142857","0.12797619047619047","0.12797619047619047","0.12797619047619047","0.0","0.0","0.0"
"4368","0.0","0.6101190476190476","0.1845238095238095","0.0","0.0","0.0","0.5684523809523809","0.13988095238095236","0.0","0.0","0.0","0.5833333333333334","0.538690476190476","0.538690476190476","0.538690476190476","0.125","0.125","0.125","0.0","0.0","0.0"
"4704","0.0","0.5684523809523809","0.2738095238095237","0.0","0.0","0.0","0.3988095238095238","0.16666666666666663","0.0","0.0","0.0","0.3720238095238095","0.33630952380952384","0.3363095238095238","0.33630952380952384","0.13988095238095238","0.13988095238095238","0.13988095238095238","0.0","0.0","0.0"
"5040","0.0","0.5327380952380951","0.32738095238095233","0.0","0.0","0.0","0.38095238095238093","0.22321428571428573","0.0","0.0","0.0","0.40476190476190466","0.34226190476190477","0.34226190476190477","0.34226190476190477","0.16071428571428567","0.1607142857142857","0.1607142857142857","0.0","0.0","0.0"
"5376","0.0","0.6517857142857143","0.2827380952380951","0.0","0.0","0.0","0.3095238095238095","0.2023809523809524","0.0","0.0","0.0","0.4136904761904762","0.2767857142857143","0.2767857142857143","0.2767857142857143","0.15476190476190474","0.15476190476190474","0.1547619047619047","0.0","0.0","0.0"
"5712","0.0","0.5803571428571428","0.24999999999999994","0.0","0.0","0.0","0.47023809523809523","0.1785714285714286","0.0","0.0","0.0","0.48511904761904767","0.37202380952380953","0.37202380952380953","0.37202380952380953","0.1339285714285714","0.13392857142857142","0.1339285714285714","0.0","0.0","0.0"
"6048","0.0","0.193452380952381","0.16369047619047622","0.0","0.0","0.0","0.1607142857142857","0.14880952380952378","0.0","0.0","0.0","0.2619047619047619","0.1339285714285714","0.1339285714285714","0.1339285714285714","0.12500000000000003","0.12500000000000003","0.12500000000000003","0.0","0.0","0.0"
