"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band1_band2_id_class","0.056764711640746854","0.0032435150655703584","0.005495742237688738","0.045021288949100055","band1='(-inf-24.994382]'_band2='(-inf-29.30602]'_id_class=other_oilseed","0.0","band1='(42.994383-53.920673]'_band2='(29.30602-41.005617]'_id_class=rapeseed"
"band3_band1_id_class","0.06757306936776884","0.0028396689093979875","0.004083622178566634","0.026296690536094444","band3='(-inf-54.995238]'_band1='(-inf-24.994382]'_id_class=other_oilseed","0.0","band3='(107.126137-inf)'_band1='(-inf-24.994382]'_id_class=rapeseed"
"brightness_band1_id_class","0.06964739050701893","0.003078559796568389","0.004181238635234932","0.04020708341397329","brightness='(484.00029-inf)'_band1='(-inf-24.994382]'_id_class=other_oilseed","4.091632937974071E-6","brightness='(365.823837-406.999984]'_band1='(42.994383-53.920673]'_id_class=wheat"
"band3_band2_id_class","0.07051888651324789","0.0028730865086731908","0.004736848183984637","0.028546545384168773","band3='(-inf-54.995238]'_band2='(-inf-29.30602]'_id_class=other_oilseed","0.0","band3='(107.126137-inf)'_band2='(-inf-29.30602]'_id_class=rapeseed"
"band4_band1_id_class","0.07126186697938783","0.0030804014252641364","0.005142324669457454","0.04656957615637701","band4='(-inf-44.005617]'_band1='(-inf-24.994382]'_id_class=other_oilseed","0.0","band4='(131.521286-inf)'_band1='(24.994382-33.844952]'_id_class=rapeseed"
"band6_band2_id_class","0.07141297314175818","0.002983246006177664","0.00459462739798099","0.041344106831817294","band6='(165.994385-197.557777]'_band2='(-inf-29.30602]'_id_class=other_oilseed","0.0","band6='(-inf-165.994385]'_band2='(66.524025-inf)'_id_class=other_oilseed"
"band7_band4_id_class","0.07151889805956593","0.003197340423155479","0.005030710997184849","0.036916973098509775","band7='(85.004547-118.563068]'_band4='(-inf-44.005617]'_id_class=other_oilseed","0.0","band7='(154.655395-195.85183]'_band4='(-inf-44.005617]'_id_class=rapeseed"
"brightness_band3_id_class","0.07208014951979867","0.003234490655165935","0.004288691822199733","0.03309463905554481","brightness='(484.00029-inf)'_band3='(-inf-54.995238]'_id_class=other_oilseed","0.0","brightness='(-inf-365.823837]'_band3='(107.126137-inf)'_id_class=other_oilseed"
"band6_band1_id_class","0.07360175343390006","0.0029488433635642326","0.0042733979082400265","0.03679601316044127","band6='(165.994385-197.557777]'_band1='(-inf-24.994382]'_id_class=other_oilseed","1.8951358180669615E-5","band6='(280.929153-inf)'_band1='(-inf-24.994382]'_id_class=other_annual"
"band4_band2_id_class","0.07431461307033163","0.0031352256452753854","0.005633511299298015","0.049738726533772024","band4='(-inf-44.005617]'_band2='(-inf-29.30602]'_id_class=other_oilseed","0.0","band4='(-inf-44.005617]'_band2='(66.524025-inf)'_id_class=rapeseed"
