"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"brightness_id_class","0.03902522611056874","0.004878314670133599","0.005135401329224553","0.01761283001742822","brightness='(437.720962-485.41919]'_id_class=wheat","1.6327417838697244E-5","brightness='(-inf-388.999954]'_id_class=other_oilseed"
"band1_id_class","0.06512077729964597","0.00813963290253277","0.010380699766550944","0.04450838777377891","band1='(-inf-31.995867]'_id_class=maize","3.019969065029115E-5","band1='(65.004463-inf)'_id_class=other_oilseed"
"band6_id_class","0.06673189514314105","0.008337131726718882","0.011568099320906982","0.04945291317097632","band6='(-inf-168.905182]'_id_class=maize","1.3933552499879008E-5","band6='(207.392289-246.995239]'_id_class=other_oilseed"
"band3_id_class","0.06892190847117825","0.00861437937605342","0.012248044697645438","0.05248130702091405","band3='(-inf-63.671554]'_id_class=wheat","2.3684601193175482E-5","band3='(79.796498-95.995239]'_id_class=other_oilseed"
"band7_id_class","0.07698260107188826","0.009617287739233867","0.012372447711710248","0.04615759890712487","band7='(-inf-94.656891]'_id_class=wheat","9.5373157115268E-6","band7='(124.506298-159.995865]'_id_class=other_oilseed"
"band2_id_class","0.07815391984224496","0.009767148449658975","0.012926516291888335","0.056295959694009745","band2='(-inf-36.664795]'_id_class=maize","5.252426055313286E-5","band2='(59.995869-76.306018]'_id_class=other_annual"
"band5_id_class","0.08009735092585912","0.010014907373990434","0.015181166311977143","0.060753655808187645","band5='(378.124298-inf)'_id_class=sunflower","1.3539695125184062E-4","band5='(310.00476-340.769668]'_id_class=other_oilseed"
"band4_id_class","0.10847640478460596","0.013551180738518447","0.017413066007490718","0.07869122810075332","band4='(-inf-58.032478]'_id_class=wheat","7.501603893466172E-5","band4='(107.012599-142.995148]'_id_class=other_annual"
"NDWI_id_class","0.11656167874644385","0.014567112279486533","0.018371690367075325","0.07084928274702243","NDWI='(-inf--319.467972]'_id_class=wheat","3.60763403802096E-6","NDWI='(-319.467972--205.000054]'_id_class=other_leguminous"
"NDVI_id_class","0.12738991191693047","0.01592415558065175","0.02088307613278513","0.08127208420765619","NDVI='(703.883911-inf)'_id_class=wheat","2.692745434168249E-4","NDVI='(703.883911-inf)'_id_class=other_oilseed"
