"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"day_period_nswdemand_class","class=UP","0.4245674435028248","0.2635708381268685","0.001532388593760865","0.001831953271618208","0.009347135861479304","day=1_period='(0.819149-inf)'_nswdemand='(0.276331-0.397128]'","2.4212913574804556E-6","day=5_period='(0.414894-0.606383]'_nswdemand='(0.276331-0.397128]'"
"day_period_nswdemand_class","class=DOWN","0.5754325564971751","0.19492014234117425","0.0011332566415184547","0.0013279170870879992","0.008542868209083421","day=1_period='(0.202128-0.414894]'_nswdemand='(-inf-0.276331]'","0.0","day=4_period='(0.414894-0.606383]'_nswdemand='(0.276331-0.397128]'"
"day_period_nswprice_class","class=UP","0.4245674435028248","0.38243723015640113","0.002185355600893727","0.0017764478043268805","0.010628171938969146","day=1_period='(0.414894-0.606383]'_nswprice='(0.077804-inf)'","1.5738393823622968E-5","day=5_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'"
"day_period_nswprice_class","class=DOWN","0.5754325564971751","0.50233040645728","0.00287045946547017","0.0027831651633326735","0.014945223125571764","day=1_period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'","7.143831164102912E-5","day=7_period='(-inf-0.202128]'_nswprice='(0.077804-inf)'"
"period_nswprice_nswdemand_class","class=UP","0.4245674435028248","0.39517702758316725","0.00318691151276749","0.002718512264547346","0.011453383704408664","period='(0.202128-0.414894]'_nswprice='(0.056848-0.077804]'_nswdemand='(-inf-0.276331]'","0.0","period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(-inf-0.276331]'"
"period_nswprice_nswdemand_class","class=DOWN","0.5754325564971751","0.5467535212023826","0.0044093025903417845","0.007730168416352244","0.06872286439327377","period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'","0.0","period='(0.819149-inf)'_nswprice='(0.077804-inf)'_nswdemand='(-inf-0.276331]'"
"day_nswprice_nswdemand_class","class=UP","0.4245674435028248","0.43307730663375354","0.002474727466478594","0.0025148011612362805","0.01700322130115506","day=1_nswprice='(-inf-0.03223]'_nswdemand='(0.276331-0.397128]'","0.0","day=1_nswprice='(-inf-0.03223]'_nswdemand='(0.559134-inf)'"
"day_nswprice_nswdemand_class","class=DOWN","0.5754325564971751","0.551053529748973","0.0031488773128512757","0.0036725353819506293","0.027882333021919718","day=1_nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'","1.977042476845878E-6","day=7_nswprice='(0.077804-inf)'_nswdemand='(0.397128-0.481627]'"
"day_period_transfer_class","class=UP","0.4245674435028248","0.7791591064816596","0.004477925899319878","0.00442897977179475","0.018086527592231016","day=1_period='(0.606383-0.819149]'_transfer='(0.414693-0.415131]'","0.0","day=1_period='(0.202128-0.414894]'_transfer='(-inf-0.414693]'"
"day_period_transfer_class","class=DOWN","0.5754325564971751","0.7592082474445184","0.004363265789911009","0.00403390907713669","0.018916827852998065","day=7_period='(-inf-0.202128]'_transfer='(0.414693-0.415131]'","2.8140492992605355E-5","day=1_period='(0.819149-inf)'_transfer='(0.415131-0.551974]'"
