"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"day_period_class","0.07274011299435033","0.0010391444713478625","0.0010840991792658297","0.005208333333333334","day=1_period='(0.202128-0.414894]'_class=UP","2.206920903954912E-5","day=7_period='(0.202128-0.414894]'_class=DOWN"
"period_nswdemand_class","0.08311264124293784","0.001662252824858756","0.0012266264267200271","0.005693855932203389","period='(0.202128-0.414894]'_nswdemand='(-inf-0.276331]'_class=UP","0.0","period='(0.202128-0.414894]'_nswdemand='(0.559134-inf)'_class=UP"
"day_nswdemand_class","0.17010946327683624","0.0024301351896690885","0.002514031744995646","0.011475988700564972","day=1_nswdemand='(0.276331-0.397128]'_class=UP","4.413841807909607E-5","day=3_nswdemand='(0.276331-0.397128]'_class=UP"
"day_nswprice_class","0.43057026836158185","0.0061510038337368855","0.0056838949445942805","0.0245409604519774","day=1_nswprice='(-inf-0.03223]'_class=DOWN","1.9862288135593222E-4","day=7_nswprice='(0.077804-inf)'_class=DOWN"
"period_nswprice_class","0.43736758474576287","0.008747351694915237","0.008395338679474989","0.04449152542372882","period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'_class=DOWN","3.751765536723177E-4","period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_class=DOWN"
"nswprice_nswdemand_class","0.46371822033898297","0.009274364406779662","0.009521054401076277","0.056497175141242945","nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'_class=DOWN","0.0011255296610169494","nswprice='(0.043518-0.056848]'_nswdemand='(-inf-0.276331]'_class=UP"
"day_transfer_class","0.7673022598870054","0.01096146085552867","0.009015640866798234","0.033280367231638415","day=2_transfer='(0.414693-0.415131]'_class=DOWN","4.1931497175141247E-4","day=1_transfer='(-inf-0.414693]'_class=DOWN"
"nswdemand_transfer_class","0.7673022598870055","0.015346045197740122","0.014770489203734343","0.07203389830508475","nswdemand='(-inf-0.276331]'_transfer='(0.414693-0.415131]'_class=DOWN","7.062146892655367E-4","nswdemand='(-inf-0.276331]'_transfer='(-inf-0.414693]'_class=UP"
"period_transfer_class","0.7673022598870058","0.01534604519774011","0.013750369590164381","0.0681938559322034","period='(-inf-0.202128]'_transfer='(0.414693-0.415131]'_class=DOWN","0.0018538135593220337","period='(-inf-0.202128]'_transfer='(-inf-0.414693]'_class=UP"
"nswprice_transfer_class","0.7673905367231636","0.015347810734463257","0.022316834419100352","0.0991790254237288","nswprice='(0.077804-inf)'_transfer='(0.414693-0.415131]'_class=UP","2.206920903954801E-5","nswprice='(-inf-0.03223]'_transfer='(0.414693-0.415131]'_class=DOWN"
"period_vicprice_class","0.7690236581920902","0.015380473163841814","0.015132790729786714","0.0681938559322034","period='(-inf-0.202128]'_vicprice='(0.003466-0.003468]'_class=DOWN","5.075918079096045E-4","period='(-inf-0.202128]'_vicprice='(0.003067-0.003466]'_class=UP"
