"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"day_period","0.006311793785310757","1.8033696529459305E-4","7.480502437161578E-5","2.206920903954808E-4","day=3_period='(-inf-0.202128]'","0.0","day=1_period='(-inf-0.202128]'"
"period_nswdemand","0.04678672316384181","0.0018714689265536724","0.0019049142894149204","0.007635946327683614","period='(0.819149-inf)'_nswdemand='(0.397128-0.481627]'","4.413841807909607E-5","period='(-inf-0.202128]'_nswdemand='(0.559134-inf)'"
"day_nswdemand","0.14322916666666666","0.0040922619047619015","0.004439102590228249","0.017125706214689264","day=1_nswdemand='(0.276331-0.397128]'","2.206920903954565E-5","day=4_nswdemand='(0.481627-0.559134]'"
"day_nswprice","0.39455331920903947","0.011272951977401127","0.008256561282106398","0.03471486581920904","day=1_nswprice='(-inf-0.03223]'","1.103460451977404E-4","day=1_nswprice='(0.03223-0.043518]'"
"period_nswprice","0.40607344632768355","0.01624293785310736","0.011510193746471482","0.048221221751412434","period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'","0.0011696680790960453","period='(-inf-0.202128]'_nswprice='(0.077804-inf)'"
"nswprice_nswdemand","0.41410663841807904","0.016564265536723168","0.014134989313724427","0.06115377824858757","nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'","9.048375706214688E-4","nswprice='(0.03223-0.043518]'_nswdemand='(0.481627-0.559134]'"
"day_transfer","0.7673022598870054","0.021922921711057308","0.017429511542216804","0.055062676553672314","day=4_transfer='(0.414693-0.415131]'","0.0015007062146892656","day=1_transfer='(-inf-0.414693]'"
"nswdemand_transfer","0.7673022598870057","0.030692090395480258","0.02555321915733107","0.0885637358757062","nswdemand='(-inf-0.276331]'_transfer='(0.414693-0.415131]'","0.003553142655367232","nswdemand='(-inf-0.276331]'_transfer='(-inf-0.414693]'"
"period_transfer","0.7673022598870058","0.030692090395480223","0.023697883107563933","0.08008915960451977","period='(-inf-0.202128]'_transfer='(0.414693-0.415131]'","0.006488347457627119","period='(-inf-0.202128]'_transfer='(-inf-0.414693]'"
"nswprice_transfer","0.7673463983050848","0.030693855932203362","0.035027676316461795","0.1267434675141243","nswprice='(0.056848-0.077804]'_transfer='(0.414693-0.415131]'","2.2069209039548036E-5","nswprice='(-inf-0.03223]'_transfer='(0.414693-0.415131]'"
"period_vicprice","0.7690236581920903","0.030760946327683645","0.025429463723726328","0.08013329802259887","period='(0.606383-0.819149]'_vicprice='(0.003466-0.003468]'","0.002846927966101695","period='(0.819149-inf)'_vicprice='(0.003067-0.003466]'"
"day_vicprice","0.7690236581920904","0.02197210451977402","0.018065291522977138","0.05510681497175141","day=4_vicprice='(0.003466-0.003468]'","0.002074505649717514","day=1_vicprice='(0.003067-0.003466]'"
"nswprice_vicprice","0.7690236581920906","0.03076094632768358","0.04633765049476636","0.1616790254237288","nswprice='(-inf-0.03223]'_vicprice='(-inf-0.002058]'","2.2069209039548023E-5","nswprice='(-inf-0.03223]'_vicprice='(0.003067-0.003466]'"
"vicprice_transfer","0.7690677966101694","0.03343773028739869","0.07731119591885115","0.3845338983050847","vicprice='(0.003466-0.003468]'_transfer='(0.414693-0.415131]'","0.0","vicprice='(0.002058-0.003067]'_transfer='(0.414693-0.415131]'"
"vicprice_vicdemand","0.7691119350282485","0.038455596751412434","0.08258697773538606","0.3845338983050847","vicprice='(0.003466-0.003468]'_vicdemand='(0.422876-0.423006]'","0.0","vicprice='(0.003466-0.003468]'_vicdemand='(0.540782-inf)'"
"vicdemand_transfer","0.7691119350282485","0.03495963341037491","0.07848149792203604","0.3845338983050847","vicdemand='(0.422876-0.423006]'_transfer='(0.414693-0.415131]'","2.2069209039548023E-5","vicdemand='(0.422876-0.423006]'_transfer='(0.415131-0.551974]'"
"nswprice_vicdemand","0.7691119350282485","0.03076447740112994","0.03674631457708692","0.12680967514124294","nswprice='(0.056848-0.077804]'_vicdemand='(0.422876-0.423006]'","2.2069209039548023E-4","nswprice='(-inf-0.03223]'_vicdemand='(0.422876-0.423006]'"
