"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"nswdemand_class","class=UP","0.4245674435028248","0.03688443923275897","0.007376887846551794","0.007930909266572073","0.017516989061070447","nswdemand='(-inf-0.276331]'","1.6350202264844849E-4","nswdemand='(0.559134-inf)'"
"nswdemand_class","class=DOWN","0.5754325564971751","0.008750390002519856","0.0017500780005039712","0.0014077766992212802","0.003588952863276776","nswdemand='(0.276331-0.397128]'","3.663118434406032E-4","nswdemand='(0.397128-0.481627]'"
"day_class","class=UP","0.4245674435028248","0.03486158001562101","0.004980225716517287","0.002764834356963386","0.009724581675167612","day=1","0.0012655462984038218","day=5"
"day_class","class=DOWN","0.5754325564971751","0.02749846610041462","0.003928352300059228","0.0027871043487506368","0.007793669139293663","day=2","7.744387236719857E-4","day=4"
"period_class","class=UP","0.4245674435028248","0.04428331110771628","0.008856662221543259","0.0035303090730120197","0.012534738910261287","period='(0.414894-0.606383]'","0.0030742077050960603","period='(0.819149-inf)'"
"period_class","class=DOWN","0.5754325564971751","0.03450599901471497","0.006901199802942992","0.0028247823872783974","0.009661977221940524","period='(0.606383-0.819149]'","0.002059213304789781","period='(0.819149-inf)'"
"nswprice_class","class=UP","0.4245674435028248","0.3502324012734393","0.07004648025468786","0.030353691144139164","0.09187650047776727","nswprice='(0.077804-inf)'","0.010871452269045637","nswprice='(0.043518-0.056848]'"
"nswprice_class","class=DOWN","0.5754325564971751","0.4851890304151215","0.09703780608302429","0.08328588521254589","0.24259451520756076","nswprice='(-inf-0.03223]'","0.013768329750679351","nswprice='(0.077804-inf)'"
"transfer_class","class=UP","0.4245674435028248","0.7786635848816167","0.15573271697632327","0.11839527527132998","0.3893317924408084","transfer='(0.414693-0.415131]'","0.08562373713847052","transfer='(0.415131-0.551974]'"
"transfer_class","class=DOWN","0.5754325564971751","0.7587018539039159","0.15174037078078328","0.11577570874631055","0.379350926951958","transfer='(0.414693-0.415131]'","0.07462700460559693","transfer='(0.415131-0.551974]'"
"vicprice_class","class=UP","0.4245674435028248","0.7820367896413523","0.1564073579282705","0.13033596600573008","0.3910183948206762","vicprice='(0.003466-0.003468]'","0.01978298268224322","vicprice='(0.003067-0.003466]'"
"vicprice_class","class=DOWN","0.5754325564971751","0.7592289416659203","0.15184578833318407","0.1342218713011443","0.37961447083296007","vicprice='(0.003466-0.003468]'","0.020754656530793537","vicprice='(0.003067-0.003466]'"
"vicdemand_class","class=UP","0.4245674435028248","0.781934025280033","0.15638680505600663","0.11963077139869138","0.39096701264001643","vicdemand='(0.422876-0.423006]'","0.0710050446416406","vicdemand='(0.335448-0.422876]'"
"vicdemand_class","class=DOWN","0.5754325564971751","0.7594584139264989","0.15189168278529977","0.1233404354389496","0.3797292069632495","vicdemand='(0.422876-0.423006]'","0.05540899551384938","vicdemand='(0.540782-inf)'"
"date_class","class=UP","0.4245674435028248","0.8154352070701878","0.16308704141403765","0.08015775529481942","0.211265383401704","date='(0.889275-inf)'","0.005066925087634261","date='(0.442967-0.471594]'"
"date_class","class=DOWN","0.5754325564971751","0.7939006768575557","0.15878013537151112","0.07939652827749018","0.20659365731234314","date='(0.471594-0.889275]'","0.002018036687965477","date='(0.442967-0.471594]'"
