"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_Time_Length","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_Time_Length","AirportTo_Time_Length"
"365403","0.44381463201457383","0.16215720303392758","0.16422347737222165","0.07438491995175506","0.07817542972019884","0.2411048935640326","0.2017565460655154","0.16509606351667994","0.20334658557634464","0.1688434688899729","0.08773967658997087","0.3056081827507353","0.19335412586353518","0.17591704875308684","0.19182236941933628","0.17439382765292843","0.05624544560821569","0.32970274283513634","0.22061796476945006","0.1833207925345678","0.17699446918971662"
"383939","0.40049086000871437","0.17051231163286334","0.16171473748178394","0.07435470558549886","0.07219809038808675","0.27117319129250556","0.22794612681989945","0.18864148529530667","0.21419258915973222","0.1825954007047647","0.08743825985865042","0.2856796679329964","0.19514333449147186","0.17228861885407554","0.1820886766375137","0.16214611630717884","0.047569860071421596","0.355252503690463","0.24277499117955859","0.1950310655804971","0.18834023349644918"
"402506","0.5601104778761551","0.2468424930749239","0.2417303400896531","0.17987734047865164","0.14534013711957702","0.32205582676063604","0.30071996039935145","0.231169505617843","0.2933096859018106","0.2249859192264988","0.1673097197545264","0.3947646089954925","0.2758929297871729","0.23646329835852195","0.2770188886797709","0.23178518555346375","0.12982048362934778","0.454680134775334","0.28855981788682966","0.2570263358206942","0.25412424119499716"
"417527","0.5210023185246538","0.20662769753881166","0.20714329736307804","0.1277748191036907","0.09642168234310514","0.3230853594193494","0.2855316340034763","0.22224799600059741","0.2865302658259671","0.22451132529328838","0.14539648180015655","0.3582964130319617","0.24569386699841336","0.2040227243714433","0.24753029606924293","0.20667222837669125","0.0996066733632429","0.424974382558298","0.28123300855278965","0.23548453582967876","0.2441149660702686"
"431918","0.6149516313876147","0.26682650326358603","0.2595881119528737","0.18322287076186955","0.15347448950299047","0.3582034450763189","0.3344134261219807","0.2609449423526171","0.33505255672542333","0.2582652607903699","0.17697507325590373","0.41978269282313285","0.29874657715988695","0.25637175663392076","0.2964503204878889","0.2529340116958266","0.1267051539314517","0.49650237902570427","0.3205940866409842","0.28471158340259184","0.2817685442158711"
"449998","0.5258847852897063","0.22114396207362227","0.20863255930043914","0.13449009098245207","0.11514526015620569","0.29633360531821884","0.27156464245974954","0.21377671260591713","0.2506163961855217","0.2056440528243621","0.1315899060979076","0.3654040801301001","0.2565407358656158","0.21775524537486352","0.2408017705804617","0.21374053585523756","0.09217636415206382","0.41052457621706506","0.2652272597089001","0.23827983819184534","0.22958381065097277"
"468523","0.4287211075582723","0.2010037045333025","0.18879386974743606","0.10955670747618264","0.11565852590313724","0.2973628343257024","0.252194004045291","0.21703397175364364","0.2425891076054867","0.20669836329528046","0.1264973012988793","0.31280412574691396","0.21423683872164717","0.19665925789572122","0.20292424555874694","0.19005606612761103","0.08505421552707128","0.383275623071705","0.2682448058016901","0.21702832451503443","0.21340769868066262"
"487025","0.38348897832720785","0.17614000343099823","0.16330438589169868","0.0976272427531806","0.0883197325077624","0.2648804079166273","0.23313913576044878","0.19044727824887694","0.22173997795958417","0.18198735642879138","0.10649171907220811","0.2752383832728842","0.1937158288670176","0.16636652931372037","0.18639973097754353","0.16070579006590824","0.058671095041085225","0.3462511596008496","0.23851522256509666","0.1908923405106671","0.18973640680727583"
"505514","0.37384802885408913","0.16087586579481394","0.1596370151332393","0.09133729638473279","0.07818784762657995","0.2535571674875734","0.2233759370636393","0.1789959278020713","0.2160038152551086","0.1740990111437571","0.10570514100617681","0.27121164424822225","0.1853426816432759","0.15908640551242864","0.1784205900129241","0.16084082771238262","0.04883211784310791","0.33631616248828644","0.22311485611622267","0.19130675184435514","0.1787408012398599"
"524020","0.5377599118533678","0.22510919747297217","0.21482618083577892","0.15508356597619574","0.13059617003372123","0.2984300974664767","0.2744424803998531","0.2110275614183707","0.26753929795989007","0.19847741891915127","0.14232713518906048","0.36427043240732676","0.25172014640508084","0.214039748380842","0.2470924590882415","0.20625588500038636","0.11756871337699465","0.42753226193280824","0.2589715349608694","0.23618471295169766","0.2297023239900486"
