"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_Time_Length","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_Time_Length","AirportFrom_AirportTo_Time_Length"
"223517","0.44574171881647207","0.3370542561348114","0.2834049309964384","0.2422841547154853","0.287368293597219","0.24392308640736704","0.14423652588834107","0.42919406796242854","0.3064134318146218","0.30770718283674986","0.3129660420574152","0.4324901104280189","0.33079295698999933","0.29434912083055387","0.2983997986336439","0.3966177995292975"
"240796","0.38092091701985586","0.2966953882758897","0.25262554723669317","0.2153868298527739","0.25521942621568117","0.21527672328932768","0.1337760650626199","0.3679561193700774","0.2703439109824134","0.2683800542833348","0.27679162369556737","0.37076493537120037","0.2904771458907851","0.2607314149376623","0.2653635997933411","0.34493644557229913"
"258373","0.4666518730475795","0.3375223586836515","0.3024821294072407","0.2478545924284109","0.29154908328836626","0.23756203443096702","0.1480091044076625","0.44082539743573157","0.310772054927579","0.32591757896917084","0.31717000969656406","0.448794393657701","0.33088267036195085","0.3108687357438599","0.3003904653935477","0.4087820394778473"
"276642","0.47915265925105865","0.35309403779441206","0.2924165546454629","0.24994149848078484","0.28380818242989847","0.24410688181794557","0.14572522425403628","0.39454414399146254","0.28568554096621934","0.2991531919112266","0.29100291713652665","0.46545797630810337","0.34760441192604297","0.3196722078803465","0.31045825716708947","0.3715116702189343"
"295227","0.5977371417080688","0.4298138088753226","0.3635514888135045","0.31825748719311403","0.3597063004766867","0.3091445393080334","0.2012155794398497","0.4988677335109175","0.34656550869417424","0.36634513816329833","0.3616015401814586","0.565313079487592","0.42798814608944685","0.3822315437532214","0.37997125546865096","0.4649472734106471"
"311213","0.560049093063615","0.40577039825030575","0.34152190808752325","0.2907003605509082","0.3442793681587377","0.2843457616837649","0.19202910832405107","0.48593037846118153","0.32600638827058226","0.3506615253913844","0.34994480912869613","0.5364834305946805","0.39718443417050286","0.360522581995924","0.3560903598505738","0.44500766316760393"
"328765","0.4240728989039535","0.31887041425918056","0.2686061520968074","0.22788361689591274","0.2742349402053797","0.22911841325712484","0.13845567819252436","0.393895710106532","0.2842797582560984","0.28843397689514716","0.2953252625315993","0.40837497452181076","0.3143653599018534","0.284062243053912","0.285443021486597","0.3666596535589621"
"347094","0.3717336059609751","0.2802210234759924","0.242066382922865","0.19894516563077377","0.24850015673087308","0.20329966648056205","0.11950660043770217","0.3601295562906699","0.26128070368886147","0.26016975381836205","0.2715684134161391","0.36318567763453136","0.2756748192145662","0.2503664665658556","0.25707273894325433","0.33842585626920074"
"365403","0.44381463201457383","0.3232352836822552","0.25602156754220634","0.2225765592255084","0.2617605192707799","0.22520632079242986","0.12266087783007451","0.3583533359440977","0.2538964486912787","0.26206889501510305","0.26554440337593554","0.4298417499349432","0.31966625063244014","0.29017639941171536","0.2898432852751805","0.33936661161446324"
"383939","0.40049086000871437","0.3045736838918164","0.25817005566783685","0.22102582096528495","0.25339697607175127","0.21683230616472354","0.11966657707986918","0.3887137721780115","0.28216396587268316","0.284500703553276","0.28159480426188666","0.38964129716554363","0.2977252383671525","0.269673240260335","0.26943924695281285","0.3628806944265062"
