"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band5_id_class","band5='(-inf-162.005615]'","0.19999754013224047","0.023711229116372915","0.002963903639546615","0.003633370389122112","0.01063887875118863","id_class=sunflower","2.674029553036972E-4","id_class=wheat"
"band5_id_class","band5='(287.994385-inf)'","0.19926008181821375","0.006162347502591496","7.70293437823937E-4","4.95033661038775E-4","0.0016330881853734158","id_class=maize","1.79458623256678E-4","id_class=other_oilseed"
"band5_id_class","band5='(162.005615-201.005615]'","0.20028870815275474","0.015145910406389827","0.0018932388007987285","0.0014215994850846792","0.004314242644509067","id_class=maize","1.9518696583569264E-4","id_class=other_oilseed"
"band5_id_class","band5='(201.005615-239.006851]'","0.20124655053748114","0.01878861233213187","0.0023485765415164834","0.0029525155630696505","0.008908065559297296","id_class=maize","1.373101263682161E-4","id_class=other_annual"
"band5_id_class","band5='(239.006851-287.994385]'","0.19920711935930988","0.015278047085231557","0.001909755885653944","0.001482612159916304","0.004506855243294","id_class=maize","7.317728610763737E-5","id_class=other_oilseed"
"brightness_id_class","brightness='(-inf-289.717621]'","0.20004397641137422","0.027324398130213208","0.00341554976627665","0.004063025768716013","0.01205213647946321","id_class=maize","6.52651128278392E-5","id_class=other_annual"
"brightness_id_class","brightness='(425.000396-inf)'","0.20038785588387814","0.11021035791377606","0.013776294739222015","0.017669765324721882","0.05510517895688802","id_class=maize","3.0105012178972606E-4","id_class=other_oilseed"
"brightness_id_class","brightness='(377.208054-425.000396]'","0.19978543928971068","0.01394163915122725","0.0017427048939034045","7.445240779047523E-4","0.003177122643882646","id_class=wheat","6.042303620724509E-4","id_class=other_oilseed"
"brightness_id_class","brightness='(336.999878-377.208054]'","0.20008664758679445","0.049603426419407","0.006200428302425873","0.008059350175147051","0.02479425552166803","id_class=maize","7.457688035465183E-6","id_class=other_oilseed"
"brightness_id_class","brightness='(289.717621-336.999878]'","0.19969608082824247","0.03357182468344242","0.0041964780854303","0.00559719763380268","0.016322550548628106","id_class=maize","1.3500304155635717E-4","id_class=other_annual"
"NDWI_id_class","NDWI='(-inf--214.080887]'","0.1999997991944686","0.05825625321602933","0.007282031652003666","0.008921516793641098","0.026990800587356784","id_class=maize","1.9955069717240417E-4","id_class=other_oilseed"
"NDWI_id_class","NDWI='(88.482994-inf)'","0.1999997991944686","0.03770629651476553","0.004713287064345692","0.004911956060671734","0.014963792216267778","id_class=maize","1.8449026719712883E-4","id_class=other_oilseed"
"NDWI_id_class","NDWI='(-214.080887--93.88271]'","0.2000003012082971","0.056669745680177505","0.0070837182100221855","0.008927602458450524","0.028252040683139384","id_class=maize","8.283215694936813E-5","id_class=barley"
"NDWI_id_class","NDWI='(-93.88271-3.793024]'","0.1999997991944686","0.02969163769625622","0.0037114547120320274","0.004262417275752454","0.012118625986771908","id_class=maize","9.789279483929294E-5","id_class=other_oilseed"
"NDWI_id_class","NDWI='(3.793024-88.482994]'","0.2000003012082971","0.056980993785078135","0.007122624223134767","0.00879823060675818","0.02816042329742266","id_class=maize","3.300735951164181E-4","id_class=other_annual"
"NDVI_id_class","NDVI='(629.892883-inf)'","0.19994357364567963","0.042497068105924914","0.005312133513240614","0.006738134270679434","0.020212983875925156","id_class=maize","1.8591433805040768E-4","id_class=other_oilseed"
"NDVI_id_class","NDVI='(-inf-242.038208]'","0.2000211347821787","0.061980795851559675","0.007747599481444954","0.009243104944266502","0.028450444845638627","id_class=maize","7.18135201022499E-5","id_class=barley"
"NDVI_id_class","NDVI='(477.735062-629.892883]'","0.19996039110893352","0.0684147277030459","0.008551840962880737","0.010814783259229473","0.034207363851522954","id_class=maize","4.330047975164772E-5","id_class=other_annual"
"NDVI_id_class","NDVI='(350.999573-477.735062]'","0.19995185687384945","0.029882460294763873","0.0037353075368454836","0.00400714688808268","0.012165123434129371","id_class=maize","3.4052464914721E-5","id_class=other_oilseed"
"NDVI_id_class","NDVI='(242.038208-350.999573]'","0.20012304358935878","0.07635354061762609","0.009544192577203259","0.011990229429368613","0.03817677030881303","id_class=maize","7.134588660038426E-4","id_class=other_oilseed"
"band7_id_class","band7='(-inf-94.003269]'","0.19983262858958709","0.0647927599652648","0.008099094995658095","0.01108709273922975","0.032396379982632395","id_class=maize","3.9139379355046175E-5","id_class=other_oilseed"
"band7_id_class","band7='(94.003269-115.494812]'","0.20003368512789055","0.044334041735208836","0.005541755216901105","0.006861958848031851","0.021342317773152597","id_class=maize","2.581761812464785E-4","id_class=other_oilseed"
"band7_id_class","band7='(115.494812-135.995239]'","0.19962228479545696","0.033284688419232274","0.004160586052404038","0.005492907167599945","0.016642344209616133","id_class=maize","7.809394678032471E-5","id_class=other_leguminous"
"band7_id_class","band7='(135.995239-161.994385]'","0.1998153091125048","0.007809858515355683","9.7623231441946E-4","6.797360637719954E-4","0.002149241792136644","id_class=other_annual","2.931146900810406E-4","id_class=other_oilseed"
"band7_id_class","band7='(161.994385-inf)'","0.2006960923745606","0.1416998047681908","0.017712475596023854","0.02267750494195284","0.0708499023840954","id_class=maize","0.001241103740063811","id_class=other_leguminous"
"band6_id_class","band6='(-inf-154.993752]'","0.19926158785969914","0.05992903661621034","0.00749112957702629","0.009951172530786615","0.02968635184868773","id_class=maize","4.328825612944648E-5","id_class=other_leguminous"
"band6_id_class","band6='(179.994385-202.789101]'","0.1993931154827591","0.03720082577729267","0.0046501032221615834","0.005833522852987205","0.018235144810682474","id_class=maize","3.0987147684748573E-4","id_class=other_leguminous"
"band6_id_class","band6='(231.004135-inf)'","0.20070512862347306","0.1442261991405769","0.018028274892572117","0.023510874593849977","0.07211309957028847","id_class=maize","8.24051656673297E-4","id_class=other_oilseed"
"band6_id_class","band6='(154.993752-179.994385]'","0.19969833989047062","0.028258545208508935","0.0035323181510636173","0.0045142869509188525","0.01286683482770648","id_class=maize","2.1554564689559193E-4","id_class=other_leguminous"
"band6_id_class","band6='(202.789101-231.004135]'","0.200941828143598","0.025932860900101072","0.0032416076125126327","0.0035257654465325134","0.012006955905972755","id_class=maize","4.020811636599531E-4","id_class=other_oilseed"
"band4_id_class","band4='(-inf-57.004465]'","0.20026034437144608","0.04903592828803526","0.006129491036004407","0.008270706670822636","0.024517964144017634","id_class=maize","2.237505679536858E-5","id_class=other_oilseed"
"band4_id_class","band4='(74.994381-90.894177]'","0.20124328744759606","0.05110397104370612","0.006387996380463265","0.008153076044514604","0.025268657414773382","id_class=maize","2.833281070797021E-4","id_class=other_annual"
"band4_id_class","band4='(110.994381-inf)'","0.19956781629506765","0.16653208832068706","0.02081651104008588","0.02665231909288045","0.08326604416034353","id_class=maize","0.0011041957859799544","id_class=other_oilseed"
"band4_id_class","band4='(57.004465-74.994381]'","0.19988985816603308","0.0519950804528438","0.006499385056605478","0.00790530116437654","0.024515894104301744","id_class=maize","8.016747969250178E-5","id_class=other_oilseed"
"band4_id_class","band4='(90.894177-110.994381]'","0.1990386937198572","0.01902205858327103","0.002377757322908878","0.002376745821251578","0.007975020297084578","id_class=maize","3.353211588611217E-4","id_class=other_oilseed"
"band1_id_class","band1='(-inf-27.806286]'","0.20054649225367566","0.06241239946900223","0.007801549933625282","0.010711287741722114","0.031040590774136012","id_class=maize","8.398469864152533E-5","id_class=other_annual"
"band1_id_class","band1='(39.686887-47.158947]'","0.2012342511986835","0.06663654338610912","0.008329567923263637","0.010807185973282082","0.03215133479665554","id_class=maize","2.1804522217999667E-4","id_class=other_oilseed"
"band1_id_class","band1='(47.158947-inf)'","0.20120689144503173","0.10446216657156004","0.013057770821444997","0.01724894287258337","0.05223108328578002","id_class=maize","6.672515987212078E-4","id_class=other_oilseed"
"band1_id_class","band1='(27.806286-33.995238]'","0.19580723070597703","0.09461375208954208","0.011826719011192751","0.015476575074297848","0.047306876044771046","id_class=maize","1.9706908118214544E-4","id_class=other_annual"
"band1_id_class","band1='(33.995238-39.686887]'","0.20120513439663207","0.019296071486685384","0.002412008935835673","0.003112561264855238","0.009277841106166931","id_class=maize","3.701946371757678E-4","id_class=other_annual"
"band2_id_class","band2='(-inf-33.125342]'","0.20000908645029541","0.06109913514698541","0.007637391893373174","0.010452630985742745","0.030350894697117936","id_class=maize","1.986728763747718E-4","id_class=other_oilseed"
"band2_id_class","band2='(40.995146-47.686887]'","0.20028720211126932","0.05146823709228687","0.006433529636535859","0.008286947917407729","0.02573411854614345","id_class=maize","1.7086240275346679E-4","id_class=other_annual"
"band2_id_class","band2='(56.993749-inf)'","0.201865282581074","0.14710653654880126","0.018388317068600148","0.02367174751805946","0.0735532682744006","id_class=maize","9.47870168502465E-4","id_class=other_oilseed"
"band2_id_class","band2='(47.686887-56.993749]'","0.19875907201739776","0.028404774958885153","0.003550596869860645","0.004057947393233592","0.010466051958441469","id_class=maize","2.1836171261363502E-5","id_class=sunflower"
"band2_id_class","band2='(33.125342-40.995146]'","0.19907935683996356","0.0587977159018266","0.007349714487728323","0.009148103604082993","0.028288503627638226","id_class=maize","2.7492024767772176E-4","id_class=other_oilseed"
"band3_id_class","band3='(-inf-56.994383]'","0.19936475170145032","0.0530491532227622","0.006631144152845278","0.00903982419600475","0.02650711322967217","id_class=maize","7.884951579487619E-6","id_class=other_leguminous"
"band3_id_class","band3='(56.994383-67.995537]'","0.1979242230206473","0.06473088316331523","0.008091360395414407","0.010238402376257028","0.031730987996595406","id_class=maize","1.0576209619702747E-4","id_class=other_oilseed"
"band3_id_class","band3='(67.995537-77.936836]'","0.2027199611240491","0.05609826955432361","0.007012283694290446","0.008953543168691036","0.027562413361781585","id_class=maize","4.8672141538022226E-4","id_class=other_annual"
"band3_id_class","band3='(77.936836-91.004463]'","0.2003886089046209","0.03163632177779357","0.003954540222224195","0.004494019377281159","0.01219689253719354","id_class=maize","2.547795035222067E-4","id_class=sunflower"
"band3_id_class","band3='(91.004463-inf)'","0.19960245524923234","0.1460673903703667","0.018258423796295838","0.023552299182712004","0.07303369518518335","id_class=maize","6.918218517297887E-4","id_class=other_oilseed"
