"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band7_band6_brightness","0.053532244599209744","6.224679604559275E-4","8.533620465544814E-4","0.003937545463627342","band7='(97.251213-134.198593]'_band6='(189.995865-228.060661]'_brightness='(-inf-425.999801]'","0.0","band7='(97.251213-134.198593]'_band6='(-inf-189.995865]'_brightness='(560.000213-inf)'"
"band6_brightness_band3","0.05387913615468454","4.6851422743203925E-4","7.199912426372769E-4","0.0038740407143255176","band6='(-inf-189.995865]'_brightness='(466.00003-505.000061]'_band3='(-inf-66.502068]'","0.0","band6='(-inf-189.995865]'_brightness='(505.000061-560.000213]'_band3='(100.751034-121.995869]'"
"band6_band3_band2","0.05481288187564415","5.321639017052842E-4","8.50035187006329E-4","0.005344439217922686","band6='(-inf-189.995865]'_band3='(-inf-66.502068]'_band2='(-inf-39.748787]'","0.0","band6='(228.060661-270.417419]'_band3='(66.502068-84.004131]'_band2='(77.995537-inf)'"
"band7_brightness_band3","0.05605335804580073","4.594537544737767E-4","7.079826393875372E-4","0.004212649041630502","band7='(-inf-97.251213]'_brightness='(466.00003-505.000061]'_band3='(-inf-66.502068]'","2.5100691423645957E-7","band7='(216.626785-inf)'_brightness='(-inf-425.999801]'_band3='(100.751034-121.995869]'"
"band6_brightness_band2","0.057825968874138614","4.94239050206313E-4","7.808960965477518E-4","0.004383333743311294","band6='(189.995865-228.060661]'_brightness='(-inf-425.999801]'_band2='(39.748787-51.004131]'","0.0","band6='(-inf-189.995865]'_brightness='(505.000061-560.000213]'_band2='(63.31159-77.995537]'"
"brightness_band3_band2","0.05795850052485546","5.51985719284337E-4","9.032164648006679E-4","0.004661198397371058","brightness='(-inf-425.999801]'_band3='(-inf-66.502068]'_band2='(-inf-39.748787]'","0.0","brightness='(560.000213-inf)'_band3='(66.502068-84.004131]'_band2='(63.31159-77.995537]'"
"band7_band6_band3","0.058000669686447195","6.105333651204969E-4","0.001185529516674258","0.006916746528699877","band7='(97.251213-134.198593]'_band6='(189.995865-228.060661]'_band3='(66.502068-84.004131]'","2.510069142364595E-7","band7='(-inf-97.251213]'_band6='(-inf-189.995865]'_band3='(121.995869-inf)'"
"band7_band6_band2","0.05906895511343756","6.283931395046561E-4","0.0013311459631485767","0.00840195444023701","band7='(134.198593-172.004852]'_band6='(228.060661-270.417419]'_band2='(51.004131-63.31159]'","0.0","band7='(216.626785-inf)'_band6='(324.74878-inf)'_band2='(-inf-39.748787]'"
"band7_brightness_band2","0.06230443423794555","5.065401157556544E-4","8.706166795510325E-4","0.005313816374385848","band7='(97.251213-134.198593]'_brightness='(-inf-425.999801]'_band2='(39.748787-51.004131]'","0.0","band7='(97.251213-134.198593]'_brightness='(466.00003-505.000061]'_band2='(-inf-39.748787]'"
"band7_band3_band2","0.06644253422604778","6.450731478257076E-4","0.0012614051997651234","0.007682066610206845","band7='(-inf-97.251213]'_band3='(-inf-66.502068]'_band2='(-inf-39.748787]'","0.0","band7='(172.004852-216.626785]'_band3='(66.502068-84.004131]'_band2='(77.995537-inf)'"
"band6_brightness_band4","0.07224330401405236","6.567573092186577E-4","0.0010486854790212811","0.006274670842083014","band6='(189.995865-228.060661]'_brightness='(-inf-425.999801]'_band4='(55.076931-84.004856]'","2.5100691423645957E-7","band6='(-inf-189.995865]'_brightness='(560.000213-inf)'_band4='(84.004856-117.861615]'"
"band6_brightness_band1","0.0770405481589396","6.420045679911642E-4","8.884163317198707E-4","0.004243020878253113","band6='(-inf-189.995865]'_brightness='(466.00003-505.000061]'_band1='(-inf-34.995238]'","2.5100691423645957E-7","band6='(-inf-189.995865]'_brightness='(560.000213-inf)'_band1='(51.993749-62.004762]'"
"brightness_band3_band1","0.07704356024191042","6.64168622775091E-4","0.0010083207932137376","0.005152167921617568","brightness='(466.00003-505.000061]'_band3='(-inf-66.502068]'_band1='(-inf-34.995238]'","0.0","brightness='(425.999801-466.00003]'_band3='(100.751034-121.995869]'_band1='(-inf-34.995238]'"
