"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"NDWI","2.550230248642288E-4","5.100460497284576E-5","3.864415280062279E-5","1.2751151243212133E-4","NDWI='(-inf--367.000061]'","3.137586427955086E-5","NDWI='(16.886048-inf)'"
"NDVI","5.040218837868149E-4","1.0080437675736298E-4","8.610725128949343E-5","2.3569549246803267E-4","NDVI='(311.001129-452.591796]'","2.7610760565954795E-6","NDVI='(745.400879-inf)'"
"brightness","0.0011651740958856655","2.330348191771331E-4","1.6617205567467884E-4","4.7088897110759975E-4","brightness='(478.345108-539.000122]'","5.572353496050009E-5","brightness='(387.999939-432.632141]'"
"band5","0.0018464068611233897","3.6928137222467795E-4","2.019738865075929E-4","6.50107907872427E-4","band5='(302.004852-333.796493]'","1.4884710014222147E-4","band5='(267.994385-302.004852]'"
"band7","0.0019397814332193508","3.8795628664387016E-4","2.2422789531572205E-4","6.84495855122827E-4","band7='(-inf-86.752438]'","1.636565080821717E-4","band7='(86.752438-115.654862]'"
"band1","0.0022083588314523728","4.416717662904746E-4","2.3343750983704305E-4","7.344462310558825E-4","band1='(51.464583-66.005207]'","7.856516415601089E-5","band1='(39.725513-51.464583]'"
"band4","0.002613483991030008","5.226967982060015E-4","5.028731400360981E-4","0.0013017218572302786","band4='(72.124485-106.583801]'","1.2550345711848099E-6","band4='(-inf-50.064308]'"
"band3","0.0026451108622237984","5.290221724447597E-4","4.13578842793072E-4","0.0012522734951256886","band3='(75.798878-95.004856]'","7.028193598621058E-5","band3='(58.821674-75.798878]'"
"band6","0.0027901928586524793","5.580385717304959E-4","4.932563532596352E-4","0.0013423849773365887","band6='(294.903275-inf)'","2.4096663766695614E-5","band6='(158.75103-197.004852]'"
"band2","0.003938298484370065","7.876596968740129E-4","6.710148373351661E-4","0.0019691492421850254","band2='(33.004131-44.995146]'","1.1295311140635533E-5","band2='(59.926956-77.995144]'"
