"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band5_NDVI_id_class","0.2782923698416198","0.0013914618492081026","0.0023253901583051807","0.01938400895191059","band5='(-inf-267.994385]'_NDVI='(-inf-311.001129]'_id_class=wheat","2.008055313891676E-6","band5='(378.995148-inf)'_NDVI='(311.001129-452.591796]'_id_class=other_oilseed"
"brightness_band3_id_class","0.29089693304691766","0.001454484665234585","0.0027762214584038784","0.020698030147938456","brightness='(539.000122-inf)'_band3='(122.995144-inf)'_id_class=sunflower","2.5100691423645957E-7","brightness='(-inf-387.999939]'_band3='(122.995144-inf)'_id_class=other_oilseed"
"brightness_band4_id_class","0.2909757492179881","0.0014548787460899417","0.0026961312537608366","0.021484183803327048","brightness='(539.000122-inf)'_band4='(145.994385-inf)'_id_class=sunflower","0.0","brightness='(-inf-387.999939]'_band4='(145.994385-inf)'_id_class=barley"
"brightness_band2_id_class","0.2995983387358389","0.0014979916936791902","0.0027246525812958462","0.020087832339429623","brightness='(539.000122-inf)'_band2='(77.995144-inf)'_id_class=sunflower","7.530207427093788E-7","brightness='(-inf-387.999939]'_band2='(77.995144-inf)'_id_class=other_oilseed"
"band3_band2_id_class","0.30179816333220705","0.0015089908166610372","0.004099398275935828","0.03780139027709657","band3='(-inf-58.821674]'_band2='(-inf-33.004131]'_id_class=wheat","0.0","band3='(122.995144-inf)'_band2='(-inf-33.004131]'_id_class=other_leguminous"
"band4_band2_id_class","0.3029598233312933","0.0015147991166564656","0.0038126854829623946","0.03331313564363444","band4='(-inf-50.064308]'_band2='(-inf-33.004131]'_id_class=wheat","0.0","band4='(106.583801-145.994385]'_band2='(-inf-33.004131]'_id_class=other_leguminous"
"band7_band4_id_class","0.3157712162339225","0.0015788560811696112","0.003701345681281516","0.03004954374473199","band7='(-inf-86.752438]'_band4='(-inf-50.064308]'_id_class=wheat","0.0","band7='(222.872788-inf)'_band4='(-inf-50.064308]'_id_class=rapeseed"
"band6_band4_id_class","0.31994596323150304","0.0015997298161575186","0.003666261661185485","0.03403980066034899","band6='(-inf-158.75103]'_band4='(-inf-50.064308]'_id_class=wheat","7.530207427094548E-7","band6='(237.391945-294.903275]'_band4='(145.994385-inf)'_id_class=barley"
"band6_brightness_id_class","0.3212065199547985","0.0016729506247645767","0.0030965379910761624","0.02199573589454095","band6='(294.903275-inf)'_brightness='(539.000122-inf)'_id_class=sunflower","0.0","band6='(294.903275-inf)'_brightness='(387.999939-432.632141]'_id_class=rapeseed"
"band5_NDWI_id_class","0.3230363603595827","0.0016151818017979126","0.0027022294782415987","0.018987167020502748","band5='(-inf-267.994385]'_NDWI='(16.886048-inf)'_id_class=wheat","2.0080553138916626E-6","band5='(302.004852-333.796493]'_NDWI='(-inf--367.000061]'_id_class=rapeseed"
"NDWI_NDVI_id_class","0.32401679336659","0.0016200839668329486","0.0038401726957795167","0.027096698405654283","NDWI='(16.886048-inf)'_NDVI='(-inf-311.001129]'_id_class=maize","0.0","NDWI='(16.886048-inf)'_NDVI='(745.400879-inf)'_id_class=other_oilseed"
