"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"band5_NDVI_id_class","id_class=rapeseed","0.04531829433773583","0.47046182136408465","0.018818472854563374","0.02273975737261984","0.09097404539563324","band5='(378.995148-inf)'_NDVI='(633.000122-745.400879]'","4.818716559768705E-4","band5='(378.995148-inf)'_NDVI='(311.001129-452.591796]'"
"band5_NDVI_id_class","id_class=sunflower","0.2003040195745232","0.21574632645030972","0.008629853058012378","0.005424028687897944","0.02102125057330683","band5='(302.004852-333.796493]'_NDVI='(-inf-311.001129]'","4.1854531692903053E-4","band5='(-inf-267.994385]'_NDVI='(745.400879-inf)'"
"band5_NDVI_id_class","id_class=other_oilseed","0.01037562180687829","0.22459841300561253","0.008983936520224495","0.00892719737253731","0.038852332107605955","band5='(267.994385-302.004852]'_NDVI='(-inf-311.001129]'","1.9353590090961882E-4","band5='(378.995148-inf)'_NDVI='(311.001129-452.591796]'"
"band5_NDVI_id_class","id_class=wheat","0.30673195523843905","0.29135045163444373","0.011654018065377752","0.013175184080860896","0.06319527072698498","band5='(-inf-267.994385]'_NDVI='(-inf-311.001129]'","6.137449406958678E-5","band5='(302.004852-333.796493]'_NDVI='(452.591796-633.000122]'"
"band5_NDVI_id_class","id_class=maize","0.29961139109537915","0.2962271643496605","0.011849086573986423","0.0104326269503436","0.0406672709816544","band5='(-inf-267.994385]'_NDVI='(-inf-311.001129]'","6.031979544887135E-5","band5='(-inf-267.994385]'_NDVI='(633.000122-745.400879]'"
"band5_NDVI_id_class","id_class=barley","0.08094420768914501","0.19436984848578823","0.00777479393943151","0.0068197791600140304","0.03121143147749614","band5='(-inf-267.994385]'_NDVI='(-inf-311.001129]'","3.876233417473441E-4","band5='(-inf-267.994385]'_NDVI='(633.000122-745.400879]'"
"band5_NDVI_id_class","id_class=other_leguminous","0.01698011573426802","0.3344962157048251","0.013379848628192997","0.012403746441664084","0.04267679754020814","band5='(378.995148-inf)'_NDVI='(311.001129-452.591796]'","2.6608325449385076E-4","band5='(-inf-267.994385]'_NDVI='(633.000122-745.400879]'"
"band5_NDVI_id_class","id_class=other_annual","0.03973439452363154","0.29934301958307014","0.011973720783322794","0.015140350720127805","0.07126974099810487","band5='(-inf-267.994385]'_NDVI='(-inf-311.001129]'","2.842703727100448E-4","band5='(378.995148-inf)'_NDVI='(452.591796-633.000122]'"
"brightness_band3_id_class","id_class=rapeseed","0.04531829433773583","0.3538156480896834","0.01415262592358733","0.014946620197421677","0.06387291881293411","brightness='(539.000122-inf)'_band3='(122.995144-inf)'","1.661626399920242E-5","brightness='(-inf-387.999939]'_band3='(122.995144-inf)'"
"brightness_band3_id_class","id_class=sunflower","0.2003040195745232","0.32875105576176494","0.013150042230470607","0.02101059886667648","0.10333307435319711","brightness='(539.000122-inf)'_band3='(122.995144-inf)'","8.145342994127835E-5","brightness='(539.000122-inf)'_band3='(-inf-58.821674]'"
