"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"BranchNumber_ConsumerID_ConsumptionTime_Energy","0.051557464117912066","9.374084385074906E-5","1.992514266158332E-4","0.0017136482847077855","BranchNumber=4.106_ConsumerID=5321_ConsumptionTime='(-inf-13650000]'_Energy='(0.005-0.015]'","0.0","BranchNumber=4.103_ConsumerID=480_ConsumptionTime='(-inf-13650000]'_Energy='(0.005-0.015]'"
"BranchNumber_ConsumerID_Date_Energy","0.06037895927493049","1.097799259544193E-4","2.659111769802762E-4","0.0032562951426135865","BranchNumber=4.457_ConsumerID=6455_Date='(-inf-1426676400000]'_Energy='(-inf-0.005]'","0.0","BranchNumber=3.557_ConsumerID=3828_Date='(1432980000000-1439200800000]'_Energy='(0.005-0.015]'"
"ConsumerID_Date_ConsumptionTime_Energy","0.0678693204242136","2.4679752881531517E-5","5.872469795944828E-5","8.316343653172915E-4","ConsumerID=6455_Date='(-inf-1426676400000]'_ConsumptionTime='(65550000-inf)'_Energy='(-inf-0.005]'","0.0","ConsumerID=480_Date='(-inf-1426676400000]'_ConsumptionTime='(-inf-13650000]'_Energy='(0.005-0.015]'"
"BranchNumber_Date_ConsumptionTime_Energy","0.0678693204242136","2.4679752881531473E-5","5.872469795944817E-5","8.316343653172915E-4","BranchNumber=4.457_Date='(-inf-1426676400000]'_ConsumptionTime='(65550000-inf)'_Energy='(-inf-0.005]'","0.0","BranchNumber=3.089_Date='(-inf-1426676400000]'_ConsumptionTime='(-inf-13650000]'_Energy='(0.015-0.025]'"
