"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"ConsumptionTime_Energy","ConsumptionTime='(-inf-13650000]'","0.20138062585494593","0.026846101952669503","0.005369220390533896","0.006430983766901403","0.013377956011105196","Energy='(-inf-0.005]'","1.8463009790843513E-5","Energy='(0.025-0.035]'"
"ConsumptionTime_Energy","ConsumptionTime='(65550000-inf)'","0.19793368906082584","0.026462818224468672","0.005292563644893734","0.005838700099068962","0.01323140911223436","Energy='(-inf-0.005]'","2.75260881964673E-4","Energy='(0.025-0.035]'"
"ConsumptionTime_Energy","ConsumptionTime='(13650000-31050000]'","0.19964451323829807","0.013713490325469157","0.002742698065093833","0.0012663433290878063","0.004901218142420824","Energy='(0.005-0.015]'","0.0016220135391951072","Energy='(0.025-0.035]'"
"ConsumptionTime_Energy","ConsumptionTime='(31050000-48150000]'","0.19964465871547388","0.008336793590000863","0.0016673587180001726","0.0011948157491809613","0.0036628558659799193","Energy='(-inf-0.005]'","5.055409290205121E-4","Energy='(0.035-inf)'"
"ConsumptionTime_Energy","ConsumptionTime='(48150000-65550000]'","0.20139651313045626","0.031051619127147635","0.0062103238254295244","0.005374321757544365","0.0155258095635738","Energy='(-inf-0.005]'","0.0014461724054152022","Energy='(0.025-0.035]'"
"Date_Energy","Date='(-inf-1426676400000]'","0.1991572017748564","0.031295014665420735","0.006259002933084148","0.005138836166153443","0.015647507332710364","Energy='(-inf-0.005]'","0.001398755043046162","Energy='(0.025-0.035]'"
"Date_Energy","Date='(1445421600000-inf)'","0.20086478088061543","0.0093928398177119","0.0018785679635423798","0.001593843761529435","0.004696419908855942","Energy='(-inf-0.005]'","4.2462907736007596E-4","Energy='(0.015-0.025]'"
"Date_Energy","Date='(1426676400000-1432980000000]'","0.19820000480048106","0.03377543878516442","0.006755087757032881","0.006308924551692082","0.016887719392582212","Energy='(-inf-0.005]'","3.99136879327194E-4","Energy='(0.035-inf)'"
"Date_Energy","Date='(1432980000000-1439200800000]'","0.20226263383684379","0.04096331179664509","0.008192662359329016","0.00684426995899309","0.018204846655367493","Energy='(0.005-0.015]'","8.877544684836366E-4","Energy='(0.025-0.035]'"
"Date_Energy","Date='(1439200800000-1445421600000]'","0.1995153787072033","0.011420629910213236","0.002284125982042648","0.0020528644170770926","0.004948574284511786","Energy='(-inf-0.005]'","2.0934168069584522E-4","Energy='(0.015-0.025]'"
"BranchNumber_Energy","BranchNumber=3.089","0.04591175002743824","0.021816563383344176","0.004363312676668837","0.004019643385141212","0.010908281691672073","Energy='(-inf-0.005]'","8.06169192299329E-4","Energy='(0.025-0.035]'"
"BranchNumber_Energy","BranchNumber=3.102","0.04591175002743824","0.027567552310702965","0.005513510462140594","0.00464625994833029","0.013475624926823526","Energy='(-inf-0.005]'","3.081512285279409E-4","Energy='(0.035-inf)'"
"BranchNumber_Energy","BranchNumber=3.104","0.04591175002743824","0.013041139796276826","0.0026082279592553647","0.002175727705347392","0.006520569898138429","Energy='(-inf-0.005]'","5.34214168631977E-4","Energy='(0.025-0.035]'"
"BranchNumber_Energy","BranchNumber=3.120","0.04591175002743824","0.09674558223359588","0.019349116446719185","0.01581743179256694","0.04837279111679793","Energy='(-inf-0.005]'","0.0037740750497599757","Energy='(0.005-0.015]'"
"BranchNumber_Energy","BranchNumber=3.463","0.04591175002743824","0.0354264409487012","0.007085288189740239","0.005972873362514361","0.01771322047435059","Energy='(-inf-0.005]'","3.9076220583069907E-4","Energy='(0.035-inf)'"
"BranchNumber_Energy","BranchNumber=3.483","0.04591175002743824","5.10144345760825E-4","1.02028869152165E-4","6.254609387906222E-5","1.8788051750380508E-4","Energy='(0.005-0.015]'","5.932518774984718E-6","Energy='(0.015-0.025]'"
"BranchNumber_Energy","BranchNumber=3.517","0.04591175002743824","0.06367490006188638","0.012734980012377271","0.010115623284093352","0.02831575530633751","Energy='(-inf-0.005]'","0.0019317274240219437","Energy='(0.025-0.035]'"
