"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"ConsumptionTime_Energy","Energy='(-inf-0.005]'","0.7591502802347755","0.00650392973989207","0.001300785947978414","0.0011506404367786587","0.003251964869946042","ConsumptionTime='(13650000-31050000]'","4.136791499729231E-4","ConsumptionTime='(-inf-13650000]'"
"ConsumptionTime_Energy","Energy='(0.005-0.015]'","0.13957222207927916","0.05786775324156178","0.011573550648312359","0.006029630155789301","0.019300527394786132","ConsumptionTime='(31050000-48150000]'","0.004453450946926091","ConsumptionTime='(48150000-65550000]'"
"ConsumptionTime_Energy","Energy='(0.015-0.025]'","0.052589762983370134","0.01879238435705672","0.003758476871411343","0.0030248518087808724","0.008826683077240077","ConsumptionTime='(31050000-48150000]'","5.695091012882791E-4","ConsumptionTime='(13650000-31050000]'"
"ConsumptionTime_Energy","Energy='(0.025-0.035]'","0.021765753710048356","0.028493789351749517","0.005698757870349901","0.0061425693007409205","0.01415539838667898","ConsumptionTime='(13650000-31050000]'","7.19124351807026E-5","ConsumptionTime='(-inf-13650000]'"
"ConsumptionTime_Energy","Energy='(0.035-inf)'","0.026921980992526982","0.03976276659842094","0.007952553319684188","0.007479844528746078","0.018775393350218827","ConsumptionTime='(13650000-31050000]'","7.068757502906933E-4","ConsumptionTime='(-inf-13650000]'"
"Date_Energy","Energy='(-inf-0.005]'","0.7591502802347755","0.00838942310781983","0.0016778846215639658","9.000328417467883E-4","0.002908553927419927","Date='(1439200800000-1445421600000]'","2.942619886172476E-4","Date='(-inf-1426676400000]'"
"Date_Energy","Energy='(0.005-0.015]'","0.13957222207927916","0.03841356000864369","0.007682712001728739","0.006419052875076716","0.01666995874781478","Date='(1445421600000-inf)'","9.127540862949451E-4","Date='(-inf-1426676400000]'"
"Date_Energy","Energy='(0.015-0.025]'","0.052589762983370134","0.03481188403238161","0.006962376806476326","0.0036806950255658735","0.01106911480231347","Date='(1445421600000-inf)'","3.19568348001939E-4","Date='(1432980000000-1439200800000]'"
"Date_Energy","Energy='(0.025-0.035]'","0.021765753710048356","0.05116957406899186","0.01023391481379838","0.0030517636930163495","0.01295184344226466","Date='(-inf-1426676400000]'","0.00454810028549478","Date='(1439200800000-1445421600000]'"
"Date_Energy","Energy='(0.035-inf)'","0.026921980992526982","0.0925202057353467","0.01850404114706933","0.01277751998536369","0.03938175268222695","Date='(1432980000000-1439200800000]'","0.006624001293982135","Date='(1426676400000-1432980000000]'"
"BranchNumber_Energy","Energy='(-inf-0.005]'","0.7591502802347755","0.03515178634678424","0.001597808470308374","0.0016842470992908198","0.006701042936660823","BranchNumber=4.457","7.446068397629069E-8","BranchNumber=3.102"
"BranchNumber_Energy","Energy='(0.005-0.015]'","0.13957222207927916","0.09375689123162655","0.004261676874164846","0.006572471933222175","0.032004254052686046","BranchNumber=4.106","0.0","BranchNumber=3.557"
"BranchNumber_Energy","Energy='(0.015-0.025]'","0.052589762983370134","0.07561448343566067","0.003437021974348214","0.004262802791062729","0.01431626299669761","BranchNumber=4.156","0.0","BranchNumber=3.557"
"BranchNumber_Energy","Energy='(0.025-0.035]'","0.021765753710048356","0.07706929307017941","0.0035031496850081558","0.00542130910955676","0.022618576220941204","BranchNumber=4.156","0.0","BranchNumber=3.557"
"BranchNumber_Energy","Energy='(0.035-inf)'","0.026921980992526982","0.13378571941951664","0.006081169064523481","0.00791632287505131","0.03470314969198901","BranchNumber=3.120","4.6771710685083404E-6","BranchNumber=4.116"
"ConsumerID_Energy","Energy='(-inf-0.005]'","0.7591502802347755","0.03515178634678424","0.0015978084703083752","0.001684247099290819","0.006701042936660823","ConsumerID=6455","7.446068397629069E-8","ConsumerID=604"
"ConsumerID_Energy","Energy='(0.005-0.015]'","0.13957222207927916","0.09375689123162655","0.004261676874164845","0.006572471933222175","0.032004254052686046","ConsumerID=5321","0.0","ConsumerID=3828"
"ConsumerID_Energy","Energy='(0.015-0.025]'","0.052589762983370134","0.07561448343566066","0.003437021974348213","0.004262802791062727","0.01431626299669761","ConsumerID=4637","0.0","ConsumerID=3828"
"ConsumerID_Energy","Energy='(0.025-0.035]'","0.021765753710048356","0.07706929307017941","0.003503149685008155","0.00542130910955676","0.022618576220941204","ConsumerID=4637","0.0","ConsumerID=3828"
"ConsumerID_Energy","Energy='(0.035-inf)'","0.026921980992526982","0.13378571941951664","0.006081169064523483","0.007916322875051313","0.03470314969198901","ConsumerID=3536","4.6771710685083404E-6","ConsumerID=1893"
