"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.13246217708663632","5.298487083465453E-4","1.9514925579223867E-4","0.0011322660570001826","Flight='(-inf-566.5]'_Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=1","9.396732749723435E-5","Flight='(4272.5-inf)'_Time='(1079.5-inf)'_Length='(174.5-inf)'_Delay=1","Flight_Time_Length_Delay","*"
"0.1329162148143293","1.552759518858987E-4","1.8297517878424795E-4","0.0012335273984568841","Airline=WN_Time='(1079.5-inf)'_Length='(-inf-75.5]'_Delay=1","0.0","Airline=F9_Time='(-inf-519.5]'_Length='(75.5-100.5]'_Delay=1","Airline_Time_Length_Delay","*"
"0.1337759810617605","2.9466075123735794E-4","3.186957842635669E-4","0.0018496096178724991","Airline=OO_Flight='(4272.5-inf)'_Time='(1079.5-inf)'_Delay=0","3.900662922420572E-6","Airline=YV_Flight='(566.5-1306.5]'_Time='(-inf-519.5]'_Delay=0","Airline_Flight_Time_Delay","*"
"0.13542184675417215","3.201462098207379E-4","3.795589350696593E-4","0.0027178401464110326","Airline=OO_Flight='(4272.5-inf)'_Length='(-inf-75.5]'_Delay=1","3.227848480205778E-7","Airline=MQ_Flight='(4272.5-inf)'_Length='(174.5-inf)'_Delay=0","Airline_Flight_Length_Delay","*"
"0.13683265375877665","2.716011388622006E-5","4.280986382474367E-5","4.689895327390617E-4","Flight='(4272.5-inf)'_AirportTo=LAX_Length='(-inf-75.5]'_Delay=0","0.0","Flight='(566.5-1306.5]'_AirportTo=ROC_Length='(174.5-inf)'_Delay=0","Flight_AirportTo_Length_Delay","*"
"0.13807535527827225","2.6789940876653522E-5","4.3921996595387454E-5","5.149170926883915E-4","Flight='(1306.5-2431.5]'_AirportFrom=IAH_Length='(130.5-174.5]'_Delay=0","0.0","Flight='(2431.5-4272.5]'_AirportFrom=BRO_Length='(-inf-75.5]'_Delay=0","Flight_AirportFrom_Length_Delay","*"
"0.13946987744683206","2.2159179765940905E-5","4.7219696177957076E-5","6.372751220610344E-4","Airline=CO_AirportFrom=IAH_Length='(130.5-174.5]'_Delay=0","0.0","Airline=OO_AirportFrom=MKE_Length='(130.5-174.5]'_Delay=1","Airline_AirportFrom_Length_Delay","*"
"0.14016653949482435","2.0799308427782217E-5","3.5793107601074414E-5","2.8762068880882876E-4","Flight='(-inf-566.5]'_AirportFrom=PHX_Time='(519.5-700.5]'_Delay=0","0.0","Flight='(566.5-1306.5]'_AirportFrom=CAK_Time='(1079.5-inf)'_Delay=1","Flight_AirportFrom_Time_Delay","*"
"0.14088331817797908","2.2789278255900853E-5","4.297557444963112E-5","4.689895327390617E-4","Airline=OO_AirportTo=LAX_Length='(-inf-75.5]'_Delay=1","0.0","Airline=MQ_AirportTo=FWA_Length='(-inf-75.5]'_Delay=1","Airline_AirportTo_Length_Delay","*"
"0.141011895024263","4.0289112864075143E-4","2.030605613735983E-4","8.174169425276391E-4","DayOfWeek=4_Time='(1079.5-inf)'_Length='(75.5-100.5]'_Delay=1","3.5295267161154423E-7","DayOfWeek=1_Time='(700.5-890.5]'_Length='(100.5-130.5]'_Delay=0","DayOfWeek_Time_Length_Delay","*"
